,PEBP4 (157310)
ACH-000646,-0.13282701193141874
ACH-000647,-0.0379626557522597
ACH-000648,-0.050321955690470335
ACH-000649,-0.21436720518419566
ACH-000651,-0.08982423710160589
ACH-000652,-0.06620351146597847
ACH-000653,-0.038340650949369816
ACH-000657,-0.10265087883242027
ACH-000658,0.08909337838732136
ACH-000661,-0.09663663525878352
ACH-000662,0.002248637883409745
ACH-000663,-0.0223900897225985
ACH-000665,-0.09258610304190468
ACH-000671,-0.05432069470086582
ACH-000672,-0.03153109796259969
ACH-000673,-0.17212041911543707
ACH-000676,-0.014103312496592016
ACH-000677,0.05199643709073423
ACH-000681,-0.10331373474225168
ACH-000683,-0.1840471546039383
ACH-000684,0.16500381752277504
ACH-000688,-0.18760281265430997
ACH-000693,-0.1287604158704774
ACH-000694,-0.08220314064720469
ACH-000695,-0.12760792231582532
ACH-000696,-0.033284993312028395
ACH-000697,0.14356993875230128
ACH-000699,-0.12022306622663086
ACH-000701,-0.0778449892884333
ACH-000706,-0.07890781499770033
ACH-000711,-0.12831772076307174
ACH-000713,-0.2431558104818912
ACH-000714,-0.09424906371695373
ACH-000718,-0.10801482817625432
ACH-000720,-0.11765849234223265
ACH-000721,-0.07027484419753967
ACH-000724,-0.15932158830209514
ACH-000725,-0.17939645083447442
ACH-000732,-0.1265647074244237
ACH-000734,-0.15909481670602565
ACH-000735,-0.13512985627761012
ACH-000736,0.027033303699647657
ACH-000738,-0.10689661892080003
ACH-000746,-0.15480464425950274
ACH-000747,-0.1657430347046655
ACH-000748,0.013018770100369271
ACH-000753,-0.06097998116654192
ACH-000756,-0.05696110197652458
ACH-000757,-0.05308964486185475
ACH-000758,-0.1035289705558263
ACH-000760,-0.06702032816413009
ACH-000762,-0.10356804667265568
ACH-000763,-0.2273394882699409
ACH-000764,0.04788949789041532
ACH-000765,0.026524740911539932
ACH-000766,-0.01000662875500263
ACH-000767,-0.08129446475776142
ACH-000768,-0.023361633463361085
ACH-000769,-0.059653015014412336
ACH-000770,-0.021503835006242658
ACH-000771,-0.09790415930874316
ACH-000773,0.010243085470661144
ACH-000776,-0.1120585614715491
ACH-000777,-0.05160036635328204
ACH-000778,-0.1701257164499077
ACH-000781,-0.14285559997238662
ACH-000782,-0.08802495763569741
ACH-000783,-0.11083616856219017
ACH-000784,-0.2826594089961552
ACH-000785,-0.09479869202857072
ACH-000787,-0.060718719937171615
ACH-000788,-0.06587076668852634
ACH-000791,-0.011942588903482999
ACH-000792,-0.08974312306647687
ACH-000794,-0.18842836814488367
ACH-000796,-0.20719436101467206
ACH-000798,-0.1538128822786259
ACH-000799,-0.06939730621623824
ACH-000800,0.2152211194345572
ACH-000802,-0.06559304797623615
ACH-000804,-0.20693681794788374
ACH-000805,-0.05580371767131302
ACH-000809,-0.06314634399981364
ACH-000810,-0.030162979025953968
ACH-000811,-0.11831823274567635
ACH-000817,-0.2174977367784704
ACH-000819,-0.011171888752811391
ACH-000820,-0.16407689634440106
ACH-000821,0.007644428878907839
ACH-000822,-0.10674179467615977
ACH-000823,-0.09818467939992707
ACH-000824,-0.11231272099715724
ACH-000827,-0.17240398896382655
ACH-000829,-0.06611160577468822
ACH-000831,0.032663671147421434
ACH-000832,-0.20763024116731568
ACH-000833,-0.1349856052352977
ACH-000834,-0.13482362754605898
ACH-000835,-0.09158344428248386
ACH-000836,-0.1564969013869337
ACH-000837,-0.13736456042940254
ACH-000838,-0.10282384683770783
ACH-000839,-0.042443998618485794
ACH-000840,0.07286005842721886
ACH-000841,-0.04533802293574514
ACH-000843,-0.07943677100946407
ACH-000846,-0.05429905060185408
ACH-000847,-0.07172604537320798
ACH-000848,-0.058258815792816776
ACH-000849,-0.0009537910347819977
ACH-000851,0.006196251942746203
ACH-000855,-0.057767641333471835
ACH-000856,-0.057879270395627985
ACH-000858,-0.05547256216022155
ACH-000859,-0.11860443414212495
ACH-000861,0.021485436041060558
ACH-000862,0.01805171108773849
ACH-000865,-0.2901380206979736
ACH-000866,-0.1323655610173104
ACH-000867,-0.0884298593889271
ACH-000869,-0.21001129535979066
ACH-000872,-0.2524629521551363
ACH-000873,-0.1677739266191775
ACH-000876,-0.16808411040581495
ACH-000878,0.14816106816958907
ACH-000880,-0.06288381783708966
ACH-000881,0.040990636711744216
ACH-000882,0.00205640272644356
ACH-000884,-0.1818014929570861
ACH-000885,-0.16615361690469524
ACH-000887,-0.16107397600818765
ACH-000889,-0.16001757417131748
ACH-000896,-0.22366090658928714
ACH-000898,-0.19354935083707708
ACH-000900,0.01885040137382442
ACH-000901,-0.10166082159981302
ACH-000905,-0.08737820820569721
ACH-000906,-0.09532849753192904
ACH-000907,-0.05517857446715662
ACH-000910,-0.16114406687083818
ACH-000911,-0.1516721424731236
ACH-000912,-0.1441674203682932
ACH-000913,-0.027600273290627024
ACH-000915,-0.07031097101648044
ACH-000916,0.05838973012389529
ACH-000917,-0.19899440968860388
ACH-000920,-0.10670089288906427
ACH-000921,-0.05954865502064927
ACH-000924,-0.1431203274821893
ACH-000926,-0.13992589087654353
ACH-000928,-0.2330891528514618
ACH-000929,-0.1302612911440761
ACH-000932,-0.19709715557094454
ACH-000935,-0.0478674767563724
ACH-000936,-0.11345172189007488
ACH-000937,-0.1468848695526538
ACH-000938,-0.09862302248941984
ACH-000939,-0.14489083573557546
ACH-000941,-0.07621885643793724
ACH-000943,-0.06981862819755245
ACH-000946,-0.1028824925571679
ACH-000947,-0.16511943002036147
ACH-000948,-0.07750869068229503
ACH-000950,-0.10590908860664514
ACH-000953,-0.05520226876521762
ACH-000954,-0.0186825974068736
ACH-000957,-0.19582973588576555
ACH-000958,-0.07552336427700629
ACH-000960,-0.06288424879634136
ACH-000963,0.16890433984625902
ACH-000968,-0.05118951192095774
ACH-000969,-0.08528510831269996
ACH-000972,-0.17747916573809974
ACH-000973,-0.11077549776755694
ACH-000974,-0.16448472103226527
ACH-000978,0.08279953967780809
ACH-000984,-0.08876374166551812
ACH-000986,-0.22119916689276214
ACH-000988,-0.11015437795382538
ACH-000993,-0.22247646527505144
ACH-000994,-0.07240196482049002
ACH-000996,-0.2799508213715644
ACH-001001,-0.11410311640208108
ACH-001020,0.016669543327581682
ACH-001028,-0.06829190379967896
ACH-001031,0.4375953462261531
ACH-001038,-0.10032712517988364
ACH-001048,-0.2205008538800121
ACH-001050,-0.1230235283062294
ACH-001053,-0.01055165532885141
ACH-001054,0.018596023420638284
ACH-001061,-0.05764515934669106
ACH-001067,-0.019689118960608383
ACH-001075,0.06822309073885717
ACH-001096,-0.20204709331389775
ACH-001111,-0.15223290587040994
ACH-001119,-0.03299814930262025
ACH-001128,-0.2628403757129491
ACH-001134,0.011249096363625454
ACH-001151,-0.11842031351782692
ACH-001163,-0.14075467557455484
ACH-001164,-0.13830883525156376
ACH-001183,-0.14721305627516834
ACH-001192,-0.11205188297731968
ACH-001193,0.02129976640275452
ACH-001196,-0.2296802746311104
ACH-001197,-0.19464368044881225
ACH-001205,-0.26202230579492164
ACH-001211,-0.07687350133086797
ACH-001212,-0.16268430809205014
ACH-001228,-0.16440684792197452
ACH-001232,-0.04868170304437347
ACH-001239,0.027446497654563428
ACH-001270,-0.0614262285858552
ACH-001274,-0.1101955977819832
ACH-001275,-0.16826809598397074
ACH-001277,-0.017113750886966317
ACH-001278,-0.032277501346704006
ACH-001280,-0.37808749756249305
ACH-001283,-0.15061461312922303
ACH-001289,-0.09129564783528353
ACH-001300,-0.17107391051942594
ACH-001301,-0.09024762879045656
ACH-001302,-0.18273830921874976
ACH-001306,0.020437168343316516
ACH-001318,-0.032236944449834964
ACH-001322,0.1175434502269861
ACH-001328,-0.08926821110272512
ACH-001332,0.09441898932329792
ACH-001336,0.022000130793286467
ACH-001346,-0.10334439608284167
ACH-001353,-0.0781233686645079
ACH-001354,-0.07251497232186895
ACH-001367,-0.07644026073417133
ACH-001368,-0.10245576503674264
ACH-001374,-0.3475909359695
ACH-001377,-0.10226973023420656
ACH-001380,-0.12894656672589666
ACH-001391,-0.07617598048178495
ACH-001408,-0.20816490390123132
ACH-001430,-0.27768043687798555
ACH-001431,-0.10815259121656363
ACH-001450,0.3089890888207517
ACH-001496,-0.12665365196091208
ACH-001500,0.0065844411578412565
ACH-001523,-0.0767195710499147
ACH-001532,-0.11472923944499873
ACH-001550,-0.07630728029364124
ACH-001552,-0.1259230267991111
ACH-001554,-0.03239434295323782
ACH-001654,-0.16867815277124654
ACH-001735,-0.06322188366972274
ACH-001736,-0.06957211100750789
ACH-001737,-0.11011302726650476
ACH-001740,-0.18939259477315198
ACH-001745,-0.09818634115625656
ACH-001765,-0.07915935892322233
