,CRTC3 (64784)
ACH-000004,-0.5497927297362429
ACH-000005,0.022630333820802002
ACH-000007,0.053864461941443835
ACH-000009,-0.1862998905449431
ACH-000011,-0.05840043835573315
ACH-000012,-0.08992459066955172
ACH-000013,-0.1008965221045412
ACH-000014,-0.38855974837153934
ACH-000015,-0.09634940215434652
ACH-000017,-0.2864134752138595
ACH-000018,-0.030555707271635906
ACH-000019,-0.1683695671276936
ACH-000021,-0.16458795392152256
ACH-000022,-0.108983862118131
ACH-000025,-0.19996541843794674
ACH-000028,-0.3131128921610886
ACH-000030,-0.13188704460035475
ACH-000035,-0.10219248928656544
ACH-000036,0.11950283221754462
ACH-000037,-0.2801548222207889
ACH-000039,-0.19954250850185928
ACH-000040,-0.0208920470190969
ACH-000041,-0.23763831168835675
ACH-000042,-0.18252943518235296
ACH-000045,-0.13956853275787295
ACH-000047,-0.16192079472985468
ACH-000052,-0.17138678101431004
ACH-000053,-0.15448224416145925
ACH-000054,-0.1292056201376647
ACH-000055,-0.13152222969184052
ACH-000060,-0.06213307957748294
ACH-000067,-0.17568106102297906
ACH-000070,0.033438422303446784
ACH-000075,0.12803289064764375
ACH-000078,-0.05089341687681775
ACH-000082,-0.09473283544110776
ACH-000085,0.033095990728788424
ACH-000086,-0.2588076293700973
ACH-000087,-0.007200955825693208
ACH-000092,-0.1975725612004535
ACH-000095,-0.19208767305003774
ACH-000097,-0.17481639672193502
ACH-000098,0.022520701158858618
ACH-000099,-0.2599032138639865
ACH-000108,-0.16277862080786648
ACH-000113,-0.14297446027054098
ACH-000116,-0.06632246436436047
ACH-000118,-0.01681171011594454
ACH-000120,-0.19821127262294447
ACH-000123,-0.08413219408525772
ACH-000127,-0.06157164071123515
ACH-000128,-0.2295120658098635
ACH-000132,-0.3053261176767075
ACH-000133,-0.17278685658837878
ACH-000137,-0.046886250751933686
ACH-000138,-0.0016289723372790578
ACH-000142,-0.0225388469605614
ACH-000143,-0.20750310786503545
ACH-000146,-0.20173683186288602
ACH-000148,-0.12927749534316998
ACH-000150,-0.025632509071162712
ACH-000152,-0.050557179615866435
ACH-000153,0.020340615391835144
ACH-000159,0.05070946815251052
ACH-000160,-0.14561620064984782
ACH-000163,0.0413803056077066
ACH-000167,0.1301069337376172
ACH-000168,-0.03478333364542545
ACH-000169,-0.07256883721481862
ACH-000178,-0.11820259838674138
ACH-000183,-0.2635702610475919
ACH-000188,-0.01988273327928311
ACH-000189,-0.3562468136057671
ACH-000190,-0.1101051078846485
ACH-000198,0.02321793744224904
ACH-000203,-0.5281503879475808
ACH-000204,-0.3077483823169657
ACH-000206,-0.2220670988303221
ACH-000207,-0.01477247991838353
ACH-000208,-0.3495137956772941
ACH-000210,-0.3857468820802821
ACH-000211,-0.01911617629403529
ACH-000215,-0.04444822176765326
ACH-000221,-0.22282020712052225
ACH-000222,-0.147712734708725
ACH-000223,-0.1580684144576831
ACH-000226,-0.2178354488202642
ACH-000227,0.0012243897593272456
ACH-000228,-0.28731757866446545
ACH-000231,-0.15410561414327678
ACH-000232,-0.13581348395429024
ACH-000233,-0.04004718432577753
ACH-000234,-0.13860007676262207
ACH-000235,-0.19792678438624564
ACH-000237,-0.15190719852479648
ACH-000238,-0.402900309690828
ACH-000242,-0.3796747603115389
ACH-000243,0.025588138234131048
ACH-000244,-0.3645562462633765
ACH-000246,0.02355680600792827
ACH-000248,-0.18460796897813314
ACH-000250,-0.2595075790469321
ACH-000251,-0.026784242053412958
ACH-000252,-0.2923456952863926
ACH-000253,-0.08011080495367222
ACH-000255,-0.05286215963640653
ACH-000256,0.06929338322260611
ACH-000257,-0.08812543743580029
ACH-000258,-0.0757000451479578
ACH-000259,-0.1170232703137981
ACH-000260,-0.11531477882010988
ACH-000261,-0.19103239221494772
ACH-000262,-0.3945065253590316
ACH-000263,-0.3538061331600032
ACH-000264,-0.16108488953948566
ACH-000265,-0.14912732755535513
ACH-000266,-0.11215219358707852
ACH-000272,-0.1811613075969171
ACH-000274,-0.25922924081676063
ACH-000277,-0.16219481518944653
ACH-000278,-0.14029698368721574
ACH-000279,-0.1227902273363526
ACH-000280,-0.2967557790690689
ACH-000281,-0.22370382090039007
ACH-000288,-0.03798742898356351
