,COPB1 (1315)
ACH-000159,-1.3470032299267871
ACH-000160,-1.3730477832340322
ACH-000163,-1.3765739265821944
ACH-000167,-2.456662802719039
ACH-000168,-1.0834192755718288
ACH-000169,-1.291801627190421
ACH-000178,-1.3321413222692855
ACH-000183,-1.6089885104657395
ACH-000188,-1.3785700666450906
ACH-000189,-1.3741176034579166
ACH-000190,-1.4146447822335981
ACH-000198,-1.3062059441833365
ACH-000203,-0.995454309021225
ACH-000204,-1.0760328567384316
ACH-000206,-1.2943680004022655
ACH-000207,-1.7127015553541942
ACH-000208,-1.4933441669157976
ACH-000210,-1.4947896643756535
ACH-000211,-1.274066608078826
ACH-000215,-1.5071212804114629
ACH-000221,-1.4030701664474108
ACH-000222,-1.300840165350506
ACH-000223,-1.4618781601830826
ACH-000226,-1.4814099060197157
ACH-000227,-1.592827887247993
ACH-000228,-1.4314937607082876
ACH-000231,-1.2428016615447273
ACH-000232,-1.4319288452939531
ACH-000233,-1.6949317932905557
ACH-000234,-1.5099656826645826
ACH-000235,-1.2448937614035869
ACH-000237,-1.5150561551603243
ACH-000238,-1.4035826851639277
ACH-000242,-1.3490234632797475
ACH-000243,-1.408725796174634
ACH-000244,-1.3434688996821476
ACH-000246,-1.318825244479204
ACH-000248,-1.4431917746908065
ACH-000250,-1.299886898834624
ACH-000251,-1.298776410629674
ACH-000252,-1.6655168542512049
ACH-000253,-1.3899916692035947
ACH-000255,-1.496688287959238
ACH-000256,-2.240439803991547
ACH-000257,-1.2939085456608992
ACH-000258,-1.1220447019471254
ACH-000259,-1.6322860545490396
ACH-000260,-1.3847817208264284
ACH-000261,-1.1913771551136592
ACH-000262,-1.2072863864993084
ACH-000263,-1.4637755018179
ACH-000264,-1.2551503936944797
ACH-000265,-1.3448527665760155
ACH-000266,-1.273077160041768
ACH-000272,-1.1811922871828169
ACH-000274,-1.3526515984327374
ACH-000277,-1.3645348634236427
ACH-000278,-1.6144940271459212
ACH-000279,-1.542907381908628
ACH-000280,-1.239956650130426
ACH-000281,-1.0099291626564288
ACH-000288,-1.3022935618487896
ACH-000291,-1.503756040515101
ACH-000293,-1.3953885082869175
ACH-000294,-1.1879920043226266
ACH-000295,-1.3457900569019032
ACH-000296,-1.3115937493139769
ACH-000302,-1.4400010182650582
ACH-000304,-1.5856376930268736
ACH-000307,-1.2194257045746917
ACH-000308,-1.5642140742835633
ACH-000310,-1.4627598387806509
ACH-000311,-1.4737949915421968
ACH-000312,-1.3212806934222463
ACH-000315,-1.289707586298222
ACH-000316,-1.3289284345117023
ACH-000317,-1.5632280698112413
ACH-000318,-1.6079863617959411
ACH-000319,-1.2810116714344597
ACH-000320,-1.2502688123332983
ACH-000322,-1.4007312937560512
ACH-000323,-1.4994122771622935
ACH-000324,-1.5318119290974597
ACH-000329,-1.4931283151224926
ACH-000330,-1.4523882167040747
ACH-000331,-1.3688850612123027
ACH-000332,-1.1892857711316374
ACH-000334,-1.0548929464136214
ACH-000335,-1.2297130456292762
ACH-000336,-1.4923953577003368
ACH-000337,-1.4214855286617651
ACH-000338,-1.3055059516117131
ACH-000339,-1.3421212338452642
ACH-000341,-1.3692299530582572
ACH-000348,-1.5390550592121195
ACH-000350,-1.3876231377812431
ACH-000352,-1.5582167535669371
ACH-000356,-1.437174930421075
ACH-000361,-1.2801575748424607
ACH-000362,-1.3667903604421567
ACH-000363,-1.5444620167401302
ACH-000364,-1.4877167097605586
ACH-000365,-1.2194037223542769
ACH-000366,-1.5557122671716612
ACH-000368,-1.2655297357691064
ACH-000374,-1.29896410366367
ACH-000375,-1.3257074252772898
ACH-000376,-1.233624009546573
ACH-000381,-1.0542068687719277
ACH-000383,-1.307709541373176
ACH-000387,-1.530230857351437
ACH-000389,-1.2491801760808128
ACH-000390,-1.3527314835136457
ACH-000393,-1.3381670200347229
ACH-000395,-1.3437382771854889
ACH-000396,-1.3282196856740909
ACH-000397,-1.4145595399868856
ACH-000401,-1.3001924579978403
ACH-000402,-1.0452697620138078
ACH-000403,-1.3653743399429132
ACH-000404,-1.5260199257114433
ACH-000406,-1.3209772230683736
ACH-000407,-1.241814487690573
ACH-000408,-1.4343091294927297
ACH-000410,-1.4551859519317412
ACH-000411,-1.39102619736183
ACH-000414,-1.5994401604974138
ACH-000415,-1.26632452655599
ACH-000416,-1.3823864496708458
ACH-000420,-1.3879178643361378
ACH-000421,-1.4213550585771808
ACH-000424,-1.4375010197821754
ACH-000425,-1.2642018959756909
ACH-000426,-1.2002119426982731
ACH-000427,-1.388348508387565
ACH-000433,-1.543568304208384
ACH-000435,-1.3672481656788993
ACH-000436,-1.4549898806871555
ACH-000444,-1.30053512638698
ACH-000445,-1.6227030521294816
ACH-000448,-1.2483662146024952
ACH-000450,-1.5383648406296595
ACH-000452,-1.242836510514405
ACH-000454,-1.6366507089121674
ACH-000458,-1.3482219292876911
ACH-000459,-1.7637576807550868
ACH-000460,-1.2875630537897016
ACH-000461,-1.5805690694569567
ACH-000463,-1.2886870299917474
ACH-000464,-1.3484191860902104
ACH-000466,-1.2846780263588329
ACH-000467,-1.1911457128147471
ACH-000468,-1.5279305457794439
ACH-000469,-1.5697487113366058
ACH-000470,-1.2602083234187422
ACH-000471,-1.3811317249369728
ACH-000472,-1.2268832040356643
ACH-000473,-1.4440465800750373
ACH-000475,-1.321667426238904
ACH-000476,-1.3673075388267215
ACH-000477,-1.553566649601132
ACH-000479,-1.166639470867113
ACH-000480,-1.2683299264384966
ACH-000481,-1.4615172086589248
ACH-000483,-1.7892269062730848
ACH-000484,-1.342475207328
ACH-000485,-1.2373639996175547
ACH-000486,-1.361816910672105
ACH-000487,-1.4208502825286806
ACH-000488,-1.1778096659261397
ACH-000490,-1.369366799420784
ACH-000491,-1.3940618423542686
ACH-000495,-1.2517760038529742
ACH-000496,-1.640485214643744
ACH-000499,-1.3428795477616533
ACH-000500,-1.2951799490991984
ACH-000502,-1.3082311643805615
ACH-000503,-1.3486456007401757
ACH-000505,-1.1465877017372128
ACH-000507,-1.3763315146390622
ACH-000510,-1.3836027233135268
ACH-000511,-1.309585957287045
ACH-000512,-1.3240602145199114
ACH-000516,-1.1000904691797702
ACH-000517,-1.2420959170709187
ACH-000518,-1.4480199893747825
ACH-000520,-1.3849036851618304
ACH-000521,-1.4875966261465297
ACH-000522,-1.289874231777974
ACH-000524,-1.955160033804045
ACH-000527,-1.4337591591367973
ACH-000528,-1.582860863380065
ACH-000537,-1.4977656760065354
ACH-000541,-1.6291678724748608
ACH-000542,-1.2344855806865784
ACH-000544,-1.183169524639594
ACH-000545,-1.3969101000566648
ACH-000547,-1.271801038305096
ACH-000548,-1.4076002118876427
ACH-000549,-1.5112803212885568
ACH-000550,-1.4603950881163767
ACH-000552,-1.395811472600595
ACH-000556,-1.3138482808529937
ACH-000557,-1.3335358673710451
ACH-000569,-1.2697740496728678
ACH-000570,-1.619830162490929
ACH-000571,-1.0543539612682404
ACH-000573,-1.6502719343195946
ACH-000576,-1.2879363263339985
ACH-000579,-1.0054072969278884
ACH-000580,-1.2401541507866232
ACH-000584,-1.5257845550716538
ACH-000585,-1.4778191024265492
ACH-000588,-1.352959627077443
ACH-000589,-1.4972576761421
ACH-000591,-1.1805009720020578
ACH-000593,-1.2952918601358092
ACH-000600,-1.5868088378793848
ACH-000601,-1.4634486303311207
ACH-000605,-1.5867972746358072
ACH-000606,-1.2117895127603089
ACH-000608,-1.3745402744546145
ACH-000614,-1.5107296018934535
ACH-000616,-1.2159506422254784
ACH-000618,-1.652955398127923
ACH-000619,-1.248291413939795
ACH-000620,-1.5403849945561048
ACH-000621,-1.5146195504764028
ACH-000622,-1.6167694899943372
ACH-000623,-1.5176816371033397
ACH-000624,-1.3878181916492218
ACH-000627,-1.2478406360283076
ACH-000630,-1.415603727379044
ACH-000631,-1.0226068304475306
ACH-000632,-1.442057349238236
ACH-000633,-1.6013637771008329
ACH-000637,-1.5625064010033378
ACH-000638,-1.1869721779305071
ACH-000646,-2.022540237697008
ACH-000647,-1.4234464156797348
ACH-000648,-1.1932562901037025
ACH-000649,-1.4858359799316625
ACH-000651,-1.3283486742299715
ACH-000652,-1.4736275740455411
ACH-000653,-1.432174150531804
ACH-000657,-1.3916707156685082
ACH-000658,-1.4519998583324951
ACH-000661,-1.6548763312916523
ACH-000662,-1.2819449426179756
ACH-000663,-1.3779059366725281
ACH-000665,-1.2711127118389884
ACH-000671,-1.6797430239680748
ACH-000672,-1.4549769476836258
ACH-000673,-1.1788580642065578
ACH-000676,-1.2170254906299702
ACH-000677,-1.5023945931865808
ACH-000681,-1.3464680031946938
ACH-000683,-1.2610771592699193
ACH-000684,-1.2028430655766589
ACH-000688,-1.9421221101977568
ACH-000693,-1.333870669127767
ACH-000694,-1.308487372784917
ACH-000695,-1.308839098122069
ACH-000696,-1.512501582494386
ACH-000697,-1.3457476650888849
ACH-000699,-1.6045796371726093
ACH-000701,-1.4682615347999304
ACH-000706,-1.4006209980852862
ACH-000711,-1.2689278730092777
ACH-000713,-1.3561600064674704
ACH-000714,-1.3747252020712335
ACH-000718,-1.4454574589860318
ACH-000720,-1.266728544784156
ACH-000721,-1.0759028533772586
ACH-000724,-1.4362147218075652
ACH-000725,-1.661169531243839
ACH-000732,-1.3221593441892443
ACH-000734,-1.2846031227829016
ACH-000735,-1.109816697278279
ACH-000736,-1.494584370429492
ACH-000738,-1.389003625043039
ACH-000746,-1.135643885779403
ACH-000747,-1.5542228542201308
ACH-000748,-1.4312899755530226
ACH-000753,-1.472294692553827
ACH-000756,-1.4947796735008687
ACH-000757,-1.1826779681412614
ACH-000758,-1.4342740258548057
ACH-000760,-1.1402828706950738
ACH-000762,-1.464629922273485
ACH-000763,-1.5516204208059947
ACH-000764,-1.3997842177189035
ACH-000765,-1.57087256614853
ACH-000766,-1.3832974625425234
ACH-000767,-1.2728443958895141
ACH-000768,-1.2829084250870912
ACH-000769,-1.4703743486997154
ACH-000770,-1.4559246119080624
ACH-000771,-1.256929681981469
ACH-000773,-1.2899738930412274
ACH-000776,-1.2964129476476
ACH-000777,-1.2807916921281373
ACH-000778,-1.449196317961171
ACH-000781,-1.4618803237627631
ACH-000782,-1.2971592129766991
ACH-000783,-1.6749705511292954
ACH-000784,-1.2462410645952278
ACH-000785,-1.581415999778456
ACH-000787,-1.2502576766585003
ACH-000788,-1.3088879631304673
ACH-000791,-1.2419988656680696
ACH-000792,-1.5758490385858626
ACH-000794,-1.2329807587172497
ACH-000796,-1.2993414744361234
ACH-000798,-1.367017769723277
ACH-000799,-1.6695292783477629
ACH-000800,-1.2992411242539412
ACH-000802,-1.3483152142756931
ACH-000804,-1.4591737755484155
ACH-000805,-1.5339910791113192
ACH-000809,-1.165683510227991
ACH-000810,-1.4333549128502454
ACH-000811,-1.3501449312793634
ACH-000817,-1.4061311232038751
ACH-000819,-1.427041162638771
ACH-000820,-1.1004412253254678
ACH-000821,-1.711270421254766
ACH-000822,-1.2719874116944736
ACH-000823,-1.3115523681148156
ACH-000824,-1.3663718451411475
ACH-000827,-1.3483010169547769
ACH-000829,-1.3950502597422287
ACH-000831,-1.4134340188512398
ACH-000832,-1.2182183905641082
ACH-000833,-1.0404247949958965
ACH-000834,-1.3077565851243869
ACH-000835,-1.2063209037697848
ACH-000836,-1.4716400901029252
ACH-000837,-1.1414760204132537
ACH-000838,-1.4869665581628877
ACH-000839,-1.2856229089840587
ACH-000840,-1.3461220421288171
ACH-000841,-1.3228796148171522
ACH-000843,-1.5275616148602424
ACH-000846,-1.299327191804548
ACH-000847,-1.330751575067144
ACH-000848,-1.2656092160491643
ACH-000849,-1.305399708271035
ACH-000851,-1.2732107998314393
ACH-000855,-1.3432987986552931
ACH-000856,-1.3567226687311538
ACH-000858,-1.2469010707352275
ACH-000859,-1.6046010816107434
ACH-000861,-1.4776614434892568
ACH-000862,-1.3315124030747048
ACH-000865,-1.3020734701482892
ACH-000866,-1.4183218563521414
ACH-000867,-1.5328624025912505
ACH-000869,-1.4080731939879216
ACH-000872,-1.4869103687903582
ACH-000873,-1.2457888873608114
ACH-000876,-1.5325320607366546
ACH-000878,-1.2745419569898335
ACH-000880,-1.3677513782839263
ACH-000881,-1.4250338042323447
ACH-000882,-1.430351425923385
ACH-000884,-1.2463793137637702
ACH-000885,-1.5122544933776807
ACH-000887,-1.3215007543338613
ACH-000889,-1.4619287770028482
ACH-000896,-1.2429126913488204
ACH-000898,-1.509861415763789
ACH-000900,-1.3943723490229587
ACH-000901,-1.3085594522777588
ACH-000905,-1.2786345395537555
ACH-000906,-1.1760021110142955
ACH-000907,-1.338980705687821
ACH-000910,-1.60384029970096
ACH-000911,-1.3483997096077451
ACH-000912,-1.2227851029541896
ACH-000913,-1.2732471944974069
ACH-000915,-1.2372207875674752
ACH-000916,-1.1591313390329778
ACH-000917,-1.4191558659950243
ACH-000920,-1.3230812808614143
ACH-000921,-1.4047592099977684
ACH-000924,-1.5289276726383103
ACH-000926,-1.414516961142258
ACH-000928,-1.5217079081810163
ACH-000929,-1.3690887988112448
ACH-000932,-1.4122386331650367
ACH-000935,-1.377703361623584
ACH-000936,-1.3205965235403232
ACH-000937,-1.3815537593096865
ACH-000938,-1.4364593597307511
ACH-000939,-1.4024987774099322
ACH-000941,-1.5137142286091994
ACH-000943,-1.5184720139344825
ACH-000946,-1.4292583288391192
ACH-000947,-1.5642355539131176
ACH-000948,-1.5862846738597622
ACH-000950,-1.1208706860862494
ACH-000953,-1.0067562073152905
ACH-000954,-1.6064164935404823
ACH-000957,-1.3696475400566015
ACH-000958,-1.4192737057883502
ACH-000960,-1.461445620827191
ACH-000963,-1.4593417641329105
ACH-000968,-1.5380057132869598
ACH-000969,-1.440850226944228
ACH-000972,-1.3499679619328322
ACH-000973,-1.1861855100029883
ACH-000974,-1.2525015454742798
ACH-000978,-1.7176588315230958
ACH-000984,-1.1604557380717675
ACH-000986,-1.2710174427960659
ACH-000988,-1.430247431566579
ACH-000993,-1.5595964616130442
ACH-000994,-1.4185721802368396
ACH-000996,-1.2071213187505874
ACH-001001,-1.4441012799444544
ACH-001020,-1.4111850414197546
ACH-001028,-1.2133289978964743
ACH-001031,-1.3702514820136449
ACH-001038,-1.4141193177904667
ACH-001048,-1.524834269257568
ACH-001050,-1.6098189177883615
ACH-001053,-1.5104678007810706
ACH-001054,-1.3474973203746083
ACH-001061,-1.14337197085772
ACH-001067,-1.4591196636509962
ACH-001075,-1.2367001223577536
ACH-001096,-1.4557224534934956
ACH-001111,-1.6650168228514033
ACH-001119,-1.3812474677580366
ACH-001128,-1.8678687673208016
ACH-001134,-1.4033843726852389
ACH-001151,-1.3933287438186834
ACH-001163,-1.2482116527429663
ACH-001164,-1.3950006191334332
ACH-001183,-1.3726315716551938
ACH-001192,-1.2299976988894816
ACH-001193,-1.4197583280005297
ACH-001196,-1.53054692092565
ACH-001197,-1.4424444063654376
ACH-001205,-1.379473287266564
ACH-001211,-1.3972760331686827
ACH-001212,-1.2151557347971491
ACH-001228,-1.2150410775914928
ACH-001232,-1.2331971809822257
ACH-001239,-1.4176263501088515
ACH-001270,-1.4226821035261066
ACH-001274,-1.48570971518913
ACH-001275,-1.2984032387398572
ACH-001277,-1.2460726539697464
ACH-001278,-1.3796615321051393
ACH-001280,-1.6138768028455903
ACH-001283,-1.292458987781122
ACH-001289,-1.172386924979269
ACH-001300,-1.5446238251243816
ACH-001301,-1.0160248928293547
ACH-001302,-1.5751177140355408
ACH-001306,-1.4306526420149157
ACH-001318,-1.4543920314963923
ACH-001322,-1.1411554107224704
ACH-001328,-1.4581244728976042
ACH-001332,-1.0656112761886238
ACH-001336,-1.197889228592279
ACH-001346,-1.1827870242648808
ACH-001353,-1.1813015690354156
ACH-001354,-1.2247825963281165
ACH-001367,-1.5659465845082163
ACH-001368,-1.433409276564535
ACH-001374,-1.1389333137406537
ACH-001377,-1.2115246593194928
ACH-001380,-1.3931288097157006
ACH-001391,-1.4386489379744412
ACH-001408,-1.4113403922277747
ACH-001430,-1.2317163448963042
ACH-001431,-1.4618472696213956
ACH-001450,-1.2510219300298435
ACH-001496,-1.4594965023962871
ACH-001500,-1.4880875839108565
ACH-001523,-1.401228343431524
ACH-001532,-1.397474484868792
ACH-001550,-1.3948886954753108
ACH-001552,-1.6641586278117142
ACH-001554,-1.501888981976386
ACH-001654,-1.490880370602978
ACH-001735,-1.4880406730491476
ACH-001736,-1.266768094551603
ACH-001737,-0.9158553937926088
ACH-001740,-1.509980030932219
ACH-001745,-1.4795153348016936
ACH-001765,-1.3995286707692831
