,ABCD3 (5825)
ACH-000004,0.018375200901084947
ACH-000005,0.09288462054061056
ACH-000007,-0.15798212427634192
ACH-000009,-0.12496222407478395
ACH-000011,-0.025145172799220898
ACH-000012,-0.47823851922238203
ACH-000013,-0.15149227182230374
ACH-000014,-0.013863985536892998
ACH-000015,-0.10786568983009316
ACH-000017,0.07084753041587823
ACH-000018,-0.03034260829877994
ACH-000019,-0.2402486291041008
ACH-000021,-0.23557104628701184
ACH-000022,-0.1745027899983004
ACH-000025,-0.3663769171587344
ACH-000028,-0.18887758277013936
ACH-000030,-0.06974521329610367
ACH-000035,-0.21452152819167813
ACH-000036,-0.23215379422499904
ACH-000037,-0.29332405957877045
ACH-000039,-0.1692489994841777
ACH-000040,-0.11989846628424132
ACH-000041,-0.0673495923966269
ACH-000042,-0.002537422127990275
ACH-000045,0.1230380833156262
ACH-000047,-0.22465998220194705
ACH-000052,-0.16215130273962866
ACH-000053,-0.0908785318157593
ACH-000054,-0.05475458070048096
ACH-000055,-0.29274166033834714
ACH-000060,-0.20881807964308385
ACH-000067,-0.13438141192361608
ACH-000070,-0.2182343751808576
ACH-000075,-0.09037064955221323
ACH-000078,-0.2239793702964667
ACH-000082,-0.14735857490393026
ACH-000085,0.02789342825059376
ACH-000086,-0.28330053029434643
ACH-000087,-0.08669559835872248
ACH-000092,-0.1422478989475639
ACH-000095,-0.04299772014181544
ACH-000097,-0.2522598607645711
ACH-000098,-0.06061622105920339
ACH-000099,-0.1119445260696718
ACH-000108,0.11010137748171496
ACH-000113,-0.10374826842055317
ACH-000116,0.05733033340686584
ACH-000118,-0.19437142009838992
ACH-000120,-0.010813659525087551
ACH-000123,-0.059764100912860725
ACH-000127,-0.1703120193236076
ACH-000128,0.14294619796337033
ACH-000132,-0.18229423375998616
ACH-000133,-0.14139323790635178
ACH-000137,-0.16689574407896554
ACH-000138,-0.19068623425914047
ACH-000142,-0.11215980681634924
ACH-000143,-0.03715978595596308
ACH-000146,-0.06847110584387278
ACH-000148,-0.06843826405699152
ACH-000150,-0.027251806329005597
ACH-000152,-0.06859342164084951
ACH-000153,-0.2410800570628537
ACH-000159,-0.1437394808753122
ACH-000160,-0.15231898098976174
ACH-000163,-0.03549041945873615
ACH-000167,-0.23708689952595455
ACH-000168,0.08807464157010438
ACH-000169,-0.15610463318817486
ACH-000178,-0.18786899815842426
ACH-000183,-0.04201627276248107
ACH-000188,-0.20605263107400487
ACH-000189,-0.08246321898577351
ACH-000190,-0.20978235700835735
ACH-000198,-0.1007674067004588
ACH-000203,-0.31300278330262804
ACH-000204,-0.05556307889853227
ACH-000206,-0.2941380747935149
ACH-000207,-0.014443905649160468
ACH-000208,0.10676725126667476
ACH-000210,-0.07598547342533417
ACH-000211,-0.0894617967552257
ACH-000215,-0.20096518617692705
ACH-000221,-0.26414985468174235
ACH-000222,-0.044466967410986435
ACH-000223,-0.08815389093039475
ACH-000226,-0.17981216875436054
ACH-000227,-0.20785194002741855
ACH-000228,-0.10963936941645476
ACH-000231,-0.1250230079626706
ACH-000232,-0.19051026744064847
ACH-000233,-0.16048806218847125
ACH-000234,-0.04414951670565695
ACH-000235,-0.03291507129769192
ACH-000237,-0.14763836681272274
ACH-000238,-0.14044730259704655
ACH-000242,-0.23940173136329584
ACH-000243,-0.10145223861337467
ACH-000244,-0.07784367754394265
ACH-000246,0.006972201786452085
ACH-000248,-0.32844156397216817
ACH-000250,-0.18946916766468674
ACH-000251,-0.20043251048268276
ACH-000252,0.14962190745666434
ACH-000253,-0.09628138801722017
ACH-000255,-0.1825262968787198
ACH-000256,-0.0049001199075749255
ACH-000257,0.179198423399115
ACH-000258,0.07662846586151673
ACH-000259,-0.031173811013283963
ACH-000260,-0.14043774418840274
ACH-000261,-0.09763920479367236
ACH-000262,-0.14583647248766518
ACH-000263,0.0835451776142423
ACH-000264,-0.13409470659472222
ACH-000265,-0.13072546118017678
ACH-000266,-0.12386043623160455
ACH-000272,-0.3764604753225402
ACH-000274,-0.14009108034463566
ACH-000277,-0.09633924256522
ACH-000278,-0.18687340099192545
ACH-000279,-0.1196070195517826
ACH-000280,-0.15686148397366326
ACH-000281,0.20026395144408587
ACH-000288,-0.17287362022493072
ACH-000291,-0.1435721808495088
ACH-000293,-0.05335088274733679
ACH-000294,0.1673738401882007
ACH-000295,-0.03646814854749437
ACH-000296,-0.21718711039472655
ACH-000302,-0.15807421032680002
ACH-000304,0.3121595091578589
ACH-000307,-0.03895526735186988
ACH-000308,-0.1675187015815762
ACH-000310,-0.12362035275559613
ACH-000311,-0.10782268137423018
ACH-000312,-0.049076161136785416
ACH-000315,-0.0615267812815733
ACH-000316,-0.008399373861271337
ACH-000317,-0.1674857096099738
ACH-000318,-0.08379400511710829
ACH-000319,-0.08680815622130257
ACH-000320,-0.3064760128376349
ACH-000322,-0.137091714590221
ACH-000323,-0.20021802457949173
ACH-000324,-0.1080723895349406
ACH-000329,-0.2795988661882028
ACH-000330,-0.2155563194055963
ACH-000331,-0.07314013231872793
ACH-000332,-0.057404092073507614
ACH-000334,-0.057493471566372835
ACH-000335,-0.4824079027765824
ACH-000336,0.002540381575999368
ACH-000337,-0.11754789322766805
ACH-000338,-0.3160788484907611
ACH-000339,-0.16210628207567962
ACH-000341,-0.22515543843446426
ACH-000348,-0.0963206843664547
ACH-000350,0.03485402163696441
ACH-000352,-0.1945488117226625
ACH-000356,-0.16848996799097485
ACH-000361,-0.3084355331533842
ACH-000362,0.0981704696217009
ACH-000363,-0.042187997054164664
ACH-000364,-0.06726466883400191
ACH-000365,0.03998440221739463
ACH-000366,-0.12251262552894444
ACH-000368,-0.1706541982982996
ACH-000374,-0.19787675797286086
ACH-000375,0.015764766475464657
ACH-000376,-0.005658353592523589
ACH-000381,-0.008571127771102421
ACH-000383,-0.20212083514608864
ACH-000387,-0.05009453260118495
ACH-000389,-0.2688580172772865
ACH-000390,-0.20173645615875116
ACH-000393,-0.17244299975043384
ACH-000395,-0.5482031010083387
ACH-000396,-0.5505699219215376
ACH-000397,-0.13426756762806993
ACH-000401,0.07678991174189521
ACH-000402,0.14837175634418515
ACH-000403,-0.19631007163414804
ACH-000404,0.047337864408108235
ACH-000406,-0.10299073391234423
ACH-000407,-0.16209876810519608
ACH-000408,-0.30648232597564184
ACH-000410,-0.1837775505832211
ACH-000411,-0.05698171133422189
ACH-000414,0.01328911327571817
ACH-000415,-0.25886929945568016
ACH-000416,-0.12192023801062438
ACH-000420,-0.14512853444200474
ACH-000421,0.023627194715685463
ACH-000424,-0.033112543588835766
ACH-000425,-0.016278313393877347
ACH-000426,-0.2582903409083577
ACH-000427,-0.0810703876547585
ACH-000433,-0.044825321169979324
ACH-000435,-0.0548814088877296
ACH-000436,-0.17916060387932098
