,RPL12 (6136)
ACH-000004,-1.8465091921911525
ACH-000005,-1.91231245190997
ACH-000007,-1.3886285045661946
ACH-000009,-1.614114338831819
ACH-000011,-1.7704110894937604
ACH-000012,-1.4416696616172642
ACH-000013,-1.7824472181907915
ACH-000014,-1.6757120758556685
ACH-000015,-1.7311544350649457
ACH-000017,-1.3548850597628406
ACH-000018,-1.0442825594077318
ACH-000019,-1.0921903546877028
ACH-000021,-1.5818583469019776
ACH-000022,-1.6879312721552993
ACH-000025,-1.6036882596936533
ACH-000028,-1.3586678598487678
ACH-000030,-1.7265862591156682
ACH-000035,-1.3510115152667623
ACH-000036,-1.5445341333873317
ACH-000037,-0.7274948484162678
ACH-000039,-1.3780317567775977
ACH-000040,-1.4117111627063237
ACH-000041,-1.5422130634134943
ACH-000042,-1.645900107213179
ACH-000045,-1.6008282897251183
ACH-000047,-1.3283731730389892
ACH-000052,-1.158821520946653
ACH-000053,-1.5230730935386838
ACH-000054,-1.255828081505802
ACH-000055,-1.5342032790500608
ACH-000060,-1.5919499019571106
ACH-000067,-1.4246888449173067
ACH-000070,-1.6217028200211372
ACH-000075,-1.604912105550626
ACH-000078,-1.617899401977976
ACH-000082,-1.5398502189031849
ACH-000085,-1.8505740094493413
ACH-000086,-1.3850887259954334
ACH-000087,-1.9287530121743297
ACH-000092,-1.5326429681025826
ACH-000095,-1.6775492494302566
ACH-000097,-1.6113401138626355
ACH-000098,-1.4940770326587636
ACH-000099,-1.4909342718450946
ACH-000108,-1.6321127390429682
ACH-000113,-1.4240803550016743
ACH-000116,-1.4030215525077259
ACH-000118,-1.6010077335477693
ACH-000120,-1.4798873727611574
ACH-000123,-1.6882638503811715
ACH-000127,-1.4921809539655633
ACH-000128,-1.6334708966170206
ACH-000132,-1.5944449244030434
ACH-000133,-1.4863057653068243
ACH-000137,-1.386551532509318
ACH-000138,-1.7792554036630162
ACH-000142,-1.5838398726336531
ACH-000143,-1.5726269660224752
ACH-000146,-1.6594453546869763
ACH-000148,-1.870322546180747
ACH-000150,-1.7217254892050655
ACH-000152,-1.3829110209199924
ACH-000153,-1.6817409905542302
ACH-000159,-1.4939158989166434
ACH-000160,-1.6481272782375662
ACH-000163,-1.7100657218167623
ACH-000167,-1.3276646890091237
ACH-000168,-1.5568231609152057
ACH-000169,-1.5783840743597468
ACH-000178,-1.5291387380965191
ACH-000183,-1.602415567380135
ACH-000188,-1.546109907507026
ACH-000189,-1.5916677087139048
ACH-000190,-1.6171426423935595
ACH-000198,-1.54788015845718
