,EVX1 (2128)
ACH-000004,-0.0933936197279949
ACH-000005,-0.1208310303551492
ACH-000007,0.13606744465451476
ACH-000009,-0.10742680198130407
ACH-000011,0.14614767807796636
ACH-000012,0.02215556952568166
ACH-000013,0.08532833766837976
ACH-000014,-0.1196069434820491
ACH-000015,-0.033041181168257536
ACH-000017,0.1216970626094204
ACH-000018,0.07528191306980897
ACH-000019,0.1973062700286454
ACH-000021,0.061014443186893065
ACH-000022,-0.02140189431642996
ACH-000025,-0.03350865464169669
ACH-000028,0.10877881217820304
ACH-000030,0.040476513446645136
ACH-000035,-0.10276036442961414
ACH-000036,0.2761956179133237
ACH-000037,0.04740031324067598
ACH-000039,0.1333031193567312
ACH-000040,0.054960999488409525
ACH-000041,-0.013697534389465884
ACH-000042,-0.06098819173873424
ACH-000045,0.13248846324706726
ACH-000047,0.052204576921577116
ACH-000052,-0.09243223867568247
ACH-000053,0.002090743861073908
ACH-000054,-0.012438069094788696
ACH-000055,-0.09339538712801566
ACH-000060,-0.06589271009722956
ACH-000067,-0.1267159169498222
ACH-000070,-0.014792885953534254
ACH-000075,-0.08966171144102697
ACH-000078,-0.00995823548976597
ACH-000082,-0.1583960609098477
ACH-000085,-0.005559992242462724
ACH-000086,0.20774657185064924
ACH-000087,0.16733662352388007
ACH-000092,0.16669165309513184
ACH-000095,0.05710747997535241
ACH-000097,0.04501310202254908
ACH-000098,-0.023317779351783398
ACH-000099,0.06580757161908929
ACH-000108,-0.0841261457492789
ACH-000113,0.13564524377463796
ACH-000116,-0.0006444855843634694
ACH-000118,0.005550950320853998
ACH-000120,0.07781770661901201
ACH-000123,-0.058257767417035464
ACH-000127,0.013502485099806871
ACH-000128,-0.2001016065165068
ACH-000132,0.07498084504086502
ACH-000133,0.1784940102710715
ACH-000137,-0.13545928535050006
ACH-000138,0.03088020362720428
ACH-000142,0.0239295799374098
ACH-000143,-0.05034389691418338
ACH-000146,0.002724232784585925
ACH-000148,0.022163877936697184
ACH-000150,0.031197938113325482
ACH-000152,-0.03656969810100613
ACH-000153,0.24684703744256256
ACH-000159,-0.05287202316903552
ACH-000160,0.07550674620668581
ACH-000163,-0.05387925673794847
ACH-000167,0.18626122898280376
ACH-000168,0.06625384392430395
ACH-000169,0.10494911739540556
ACH-000178,0.038455002699358816
ACH-000183,0.028234463565453782
ACH-000188,0.11934290001929908
ACH-000189,-0.061395502146742637
ACH-000190,0.012870979106085388
ACH-000198,0.05704745541002675
ACH-000203,-0.044031805080014835
ACH-000204,0.07102129124175341
ACH-000206,0.004764546758108754
ACH-000207,0.11290718204438185
ACH-000208,-0.07020235998503647
ACH-000210,-0.13925997215115998
ACH-000211,0.056119788523733664
ACH-000215,0.1243286626281776
ACH-000221,0.04498436429772259
