,TTC21B (79809)
ACH-000004,0.1242163426841005
ACH-000005,0.21060678596445206
ACH-000007,-0.06003488111505231
ACH-000009,-0.034816440803149405
ACH-000011,0.13532207842526467
ACH-000012,0.15975879522137612
ACH-000013,0.10477615276098592
ACH-000014,0.05668853512555425
ACH-000015,0.00913113149643263
ACH-000017,-0.010610266941647059
ACH-000018,0.10405118789410554
ACH-000019,0.11138224319737393
ACH-000021,0.0981236199336848
ACH-000022,0.1220161814433307
ACH-000025,0.14576635174355046
ACH-000028,-0.03865786545978113
ACH-000030,0.011124890746408805
ACH-000035,0.025776715598716724
ACH-000036,-0.06881714301209434
ACH-000037,-0.07269140989211055
ACH-000039,-0.13238811062810682
ACH-000040,0.02677853962996654
ACH-000041,-0.02344524493993226
ACH-000042,0.07583981252711659
ACH-000045,0.0678813458111285
ACH-000047,-0.01970542456372306
ACH-000052,0.11327543732395805
ACH-000053,0.010276857539349168
ACH-000054,-0.002694953680189253
ACH-000055,-0.016648683576911658
ACH-000060,0.037098715416402334
ACH-000067,0.047946091369659015
ACH-000070,0.07832890649323178
ACH-000075,0.1429567018195278
ACH-000078,0.11967804317035348
ACH-000082,-0.06411476787429157
ACH-000085,0.1288461203832182
ACH-000086,0.025922016640146425
ACH-000087,-0.0320026577242464
ACH-000092,-0.09081123965898218
ACH-000095,-0.05030599908411357
ACH-000097,-0.048747374425464174
ACH-000098,-0.01488632627648665
ACH-000099,-0.006076438152660876
ACH-000108,0.07669705236624841
ACH-000113,0.15178330923261615
ACH-000116,-0.012789047450401448
ACH-000118,0.06839368215713111
ACH-000120,0.07522644815874932
ACH-000123,-0.02803761023300039
ACH-000127,0.04640314040440263
ACH-000128,0.09668368748214344
ACH-000132,-0.05263995873404443
ACH-000133,0.10444213636401793
ACH-000137,0.15733583215777527
ACH-000138,0.0068718801586554815
ACH-000142,0.013652375751713559
ACH-000143,-0.009982286595369821
ACH-000146,0.03701136170215997
ACH-000148,0.049572163209444665
ACH-000150,0.09758696363005974
ACH-000152,0.136387285744391
ACH-000153,-0.10398931344503988
ACH-000159,-0.04009948739214938
ACH-000160,0.022635656351901384
ACH-000163,0.05726339974829109
ACH-000167,-0.23891081708669995
ACH-000168,0.10881686635237584
ACH-000169,0.025470813349586542
ACH-000178,0.12090669992234368
ACH-000183,0.16427904891188097
ACH-000188,0.11084691851813422
ACH-000189,-0.0920848064122297
ACH-000190,0.05750788680444189
ACH-000198,-0.022696582857625318
ACH-000203,-0.04596775016592513
ACH-000204,-0.16313521717362922
ACH-000206,0.1243559488826088
ACH-000207,0.20244401574738374
ACH-000208,0.0577091342827894
ACH-000210,-0.14302568966246532
ACH-000211,0.0029309607850295746
ACH-000215,0.004395792359083242
ACH-000221,0.08978496348895743
ACH-000222,0.2329045693284231
ACH-000223,-0.02242659526967233
ACH-000226,0.012939854712989876
ACH-000227,-0.022413966686960968
ACH-000228,-0.038041005924383815
ACH-000231,-0.019302726673344782
ACH-000232,-0.01117188855194812
ACH-000233,0.0006406786203175162
ACH-000234,-0.04243885848688137
ACH-000235,-0.0028380562263339557
ACH-000237,0.08199335988328077
ACH-000238,-0.01889458117113213
ACH-000242,0.03368594705294421
ACH-000243,0.0227222261673584
ACH-000244,0.15351672023744567
ACH-000246,0.15152939050105646
ACH-000248,0.22162889982047512
ACH-000250,-0.0014866302186796662
ACH-000251,0.21989471302737676
ACH-000252,-0.2676652231590937
ACH-000253,0.022954730272942345
ACH-000255,0.019779579818804325
ACH-000256,0.004372978006372144
ACH-000257,0.07108250343127487
ACH-000258,0.2849990997967897
ACH-000259,0.07096148768966327
ACH-000260,0.06149755662746247
ACH-000261,0.07892816329611753
ACH-000262,0.15042731478256535
ACH-000263,0.2067040522329949
ACH-000264,-0.0611731485034613
ACH-000265,0.02237350932007126
ACH-000266,-0.02570139104727236
ACH-000272,0.011453985020131369
ACH-000274,0.070013115913191
ACH-000277,-0.014704564575148925
ACH-000278,-0.07729510259702715
ACH-000279,0.00847639677118566
ACH-000280,0.013648906502594656
ACH-000281,0.07328068775199165
ACH-000288,0.05975040967685062
ACH-000291,-0.00957922406539554
ACH-000293,0.17801319668040844
ACH-000294,0.08552152221343493
ACH-000295,-0.018740383669738597
ACH-000296,0.17417282324933822
ACH-000302,0.028939458816998033
ACH-000304,-0.1694194266790882
ACH-000307,-0.005894093974861806
ACH-000308,0.011293177828341916
ACH-000310,-0.047335996567007765
ACH-000311,0.3197719813220065
ACH-000312,-0.046164334447352406
ACH-000315,0.14468941420390916
ACH-000316,-0.08860142187665013
ACH-000317,0.06420721109580217
ACH-000318,0.14745515585081065
ACH-000319,0.11386942439051173
ACH-000320,-0.12130366215976415
ACH-000322,-0.11067414739971952
ACH-000323,-0.08973074596120925
ACH-000324,0.006893439259918415
ACH-000329,0.005466526627184005
ACH-000330,0.013200371017383746
ACH-000331,0.07015145122317429
ACH-000332,-0.053302205081652086
ACH-000334,0.0362288191640873
ACH-000335,0.21328415231269585
ACH-000336,0.05954485519264485
ACH-000337,0.02955848038136429
ACH-000338,-0.4097604702164955
ACH-000339,0.01735956506441738
ACH-000341,0.0591982254782068
ACH-000348,-0.0148961554990921
ACH-000350,0.09347646969897896
ACH-000352,-0.005879406019750132
ACH-000356,0.058578527511811924
ACH-000361,0.08014552008536285
ACH-000362,0.04989394283214524
ACH-000363,0.15978169460481054
ACH-000364,0.031129545449905864
ACH-000365,0.07162167163439301
ACH-000366,0.015598907767234127
ACH-000368,-0.010232720863992843
ACH-000374,-0.015408190733602703
ACH-000375,0.12139737360217635
ACH-000376,0.0667200088434462
ACH-000381,0.07922975539127179
ACH-000383,0.014699506583901168
ACH-000387,0.16260806878425071
ACH-000389,-0.032049560026481946
ACH-000390,0.08155863760723844
ACH-000393,-0.04344123254888575
ACH-000395,0.004612892929140762
ACH-000396,-0.06964845734545434
ACH-000397,0.07430769268864333
ACH-000401,0.11488413480769755
ACH-000402,0.10749526900581584
ACH-000403,0.12887587258028024
ACH-000404,0.4185005338560376
ACH-000406,0.009283382627361487
ACH-000407,0.030224948003352937
ACH-000408,0.1269148877527123
ACH-000410,0.0748316577889868
ACH-000411,0.011401314807994379
ACH-000414,0.07214162163827477
ACH-000415,-0.04227550458706023
ACH-000416,0.08722309813169367
ACH-000420,-0.17976103075362876
ACH-000421,-0.015140331451758185
ACH-000424,-0.017316798239255297
ACH-000425,0.03557354365970118
ACH-000426,0.09973430292020956
ACH-000427,0.06743845810241796
ACH-000433,0.006029297989452549
ACH-000435,0.022052546599957003
ACH-000436,-0.1592105946950544
ACH-000444,0.08174381583602572
ACH-000445,-0.09770825849825117
ACH-000448,0.02425671362543124
ACH-000450,0.12863919174567284
ACH-000452,0.053588508791243376
ACH-000454,-0.02533776963876976
ACH-000458,0.1941890701537542
ACH-000459,0.12688115256733967
ACH-000460,-0.018997256170549832
ACH-000461,-0.03876418161143619
ACH-000463,0.10219124800885893
ACH-000464,-0.2270701000299515
ACH-000466,0.06802694353715874
ACH-000467,0.043007641129471454
ACH-000468,0.01024468223514
ACH-000469,-0.0047520368291536965
ACH-000470,0.023014107389276558
ACH-000471,0.02912747887091473
ACH-000472,-0.002645142608834679
ACH-000473,0.14184340707281004
ACH-000475,-0.00908953776567068
ACH-000476,0.06840130520142503
ACH-000477,0.07493124245243057
ACH-000479,-0.04843565027247434
ACH-000480,-0.07728501443210314
ACH-000481,-0.015770458577104823
ACH-000483,-0.031892504962166245
ACH-000484,-0.012163542528011034
ACH-000485,0.0671213923874846
ACH-000486,0.021489827891476142
ACH-000487,0.04625532314804927
ACH-000488,0.06402107603517558
ACH-000490,0.12939769932794756
ACH-000491,-0.1140805915213343
ACH-000495,-0.004752382906303962
ACH-000496,0.030769787241495726
ACH-000499,-0.11988647054242672
ACH-000500,-0.048058931301714715
ACH-000502,0.1877767183750037
ACH-000503,0.17695936913327154
ACH-000505,0.07148202900732964
ACH-000507,-0.03721021616235605
ACH-000510,-0.07554570787759006
ACH-000511,-0.03207221404215623
ACH-000512,-0.09350020028075164
ACH-000516,-0.031678435075297294
ACH-000517,0.050434720636101424
ACH-000518,0.012425225263752109
ACH-000520,0.005550602461434898
ACH-000521,-0.06004766812662043
ACH-000522,0.006670525265547901
ACH-000524,0.033616581907751616
ACH-000527,-0.013405265531861015
ACH-000528,0.053911010197550534
ACH-000537,0.11740981495669585
ACH-000541,0.10742369866422552
ACH-000542,0.002980634332537287
ACH-000544,0.06135620496298326
ACH-000545,-0.08775284763671247
ACH-000547,0.11082307249019227
ACH-000548,0.01767828294619043
ACH-000549,0.1091476899170787
ACH-000550,0.0031090214052626746
ACH-000552,-0.016275171948039367
ACH-000556,0.007416680373024961
ACH-000557,0.08684717484181152
ACH-000569,-0.04028305406544207
ACH-000570,0.029211334875061633
ACH-000571,0.06069294710574174
ACH-000573,0.1402622499519417
ACH-000576,0.038767582899926184
ACH-000579,0.1319254514959539
