,NDST4 (64579)
ACH-000004,0.1540487011859993
ACH-000005,0.123446426048315
ACH-000007,0.3436591861898945
ACH-000009,0.08612500837115257
ACH-000011,0.1718915327374069
ACH-000012,0.15400055712138375
ACH-000013,0.15033001780524774
ACH-000014,0.2734694916922552
ACH-000015,0.19952293633235926
ACH-000017,0.17315797163157431
ACH-000018,0.2950099116356325
ACH-000019,0.09820162855198054
ACH-000021,0.1187856263274358
ACH-000022,0.22670211394505824
ACH-000025,0.15388973373716458
ACH-000028,0.1356435168005296
ACH-000030,0.17042720080993448
ACH-000035,0.14209117132194546
ACH-000036,0.007583850321948154
ACH-000037,0.05040233839902839
ACH-000039,0.057175898563096884
ACH-000040,0.08327231851876889
ACH-000041,0.027471488279289143
ACH-000042,0.14107174427812166
ACH-000045,0.2575756634295029
ACH-000047,0.18573487199747676
ACH-000052,0.08524214949051838
ACH-000053,0.18004749738359765
ACH-000054,0.08639186875170847
ACH-000055,-0.07210993474936163
ACH-000060,0.1164293163453296
ACH-000067,0.2954103091660949
ACH-000070,0.11595219315123813
ACH-000075,0.03137335728061351
ACH-000078,0.18901697901081774
ACH-000082,0.2111464102529968
ACH-000085,0.1411705912991744
ACH-000086,0.21415330258448645
ACH-000087,-0.008325180761101196
ACH-000092,0.08124711757284386
ACH-000095,0.14488903268877115
ACH-000097,0.13193411495689492
ACH-000098,0.17893388528183465
ACH-000099,0.2340395896184575
ACH-000108,0.17371110763436948
ACH-000113,0.10606232991610566
ACH-000116,0.07088301319789728
ACH-000118,0.1700518085316754
ACH-000120,0.17030964966025516
ACH-000123,0.10573638861787676
ACH-000127,0.10813228212281914
ACH-000128,0.0428277763903403
ACH-000132,0.08528885570589881
ACH-000133,0.1455915544715597
ACH-000137,0.12127731112798674
ACH-000138,0.04317808313004797
ACH-000142,-0.015053095661152559
ACH-000143,0.09988251838896507
ACH-000146,0.1609657286347762
ACH-000148,0.11373658062221878
ACH-000150,0.045658361823551145
ACH-000152,0.1805979587298436
ACH-000153,0.1874695247991662
ACH-000159,0.09255925492362764
ACH-000160,-0.009282235062077187
ACH-000163,0.0933174185189649
ACH-000167,-0.16120680143862956
ACH-000168,0.16421796876189995
ACH-000169,0.12635589882337672
ACH-000178,0.1676241721938049
ACH-000183,0.12203531778154858
ACH-000188,0.1616270722385586
ACH-000189,0.14044790779326047
ACH-000190,0.18846810210109288
ACH-000198,0.18152091804374126
ACH-000203,0.015821015976736102
ACH-000204,0.05898418671256461
ACH-000206,0.4717945971473889
ACH-000207,0.24138694893425824
ACH-000208,0.1588281358102364
ACH-000210,0.2700730834948086
ACH-000211,0.06147673743087673
ACH-000215,0.2186736226658827
ACH-000221,0.05152331139878619
ACH-000222,-0.037386310192948115
ACH-000223,0.16512378210375134
ACH-000226,0.17515594452947478
ACH-000227,0.07603060853384196
ACH-000228,0.1809885658268681
ACH-000231,0.129759156145912
ACH-000232,0.10460833516732053
ACH-000233,0.19713470102630012
ACH-000234,0.07706986777172467
ACH-000235,0.015329026668225585
ACH-000237,0.0954081580070232
ACH-000238,0.13677328204146533
ACH-000242,0.1551880342386979
ACH-000243,0.09639153599897488
ACH-000244,0.18450692126273954
ACH-000246,0.12558970427070298
ACH-000248,0.3102493733673309
ACH-000250,0.10680858913212296
ACH-000251,0.0038034269078282053
ACH-000252,0.06747613995955233
ACH-000253,0.04663510211728437
ACH-000255,0.08191163982465277
ACH-000256,0.12260761144336407
ACH-000257,-0.10420524389185994
ACH-000258,0.16956853199537408
ACH-000259,0.006051011621404894
ACH-000260,0.1300300676076341
ACH-000261,0.11354769341445202
ACH-000262,0.20035515023798456
ACH-000263,0.03998856761200256
ACH-000264,0.10265587926548414
ACH-000265,0.045826757785361216
ACH-000266,0.07696732589092195
ACH-000272,0.1210196112471202
ACH-000274,0.1830948373687268
ACH-000277,0.22005974801107134
ACH-000278,0.09481936057480143
ACH-000279,0.10619233203768327
ACH-000280,0.14111782304114304
ACH-000281,0.153105222376468
ACH-000288,0.15070752254047304
ACH-000291,0.07749422834829063
ACH-000293,0.032511925191333925
ACH-000294,0.24385985383157746
ACH-000295,0.2753310579828304
ACH-000296,0.2503983057223281
ACH-000302,0.11839626656167178
ACH-000304,0.17795695524435515
ACH-000307,0.12840607393013173
ACH-000308,0.1773788791038647
ACH-000310,0.0923682481035214
ACH-000311,0.09953997651440524
ACH-000312,0.13459583075488352
ACH-000315,0.06123607462805766
ACH-000316,0.1330824979882884
ACH-000317,0.1681207618785539
ACH-000318,0.2207399753530919
ACH-000319,0.20092025993623566
ACH-000320,-0.016508048745028717
ACH-000322,-0.07972919764074342
ACH-000323,0.17615917127522834
ACH-000324,0.0966026740014938
ACH-000329,0.016933403610826608
ACH-000330,0.24013961741339765
ACH-000331,0.15032892412728488
ACH-000332,0.19884368896103435
ACH-000334,0.09554272312255714
ACH-000335,-0.09255420089044304
ACH-000336,-0.018300100006480708
ACH-000337,0.06601855191965676
ACH-000338,0.34625130922975844
ACH-000339,0.14557751216499218
ACH-000341,0.05997183868410901
ACH-000348,0.15411668378898402
ACH-000350,0.13812597235883406
ACH-000352,0.1232494048694978
ACH-000356,0.21292432806775533
ACH-000361,0.2550061389212357
ACH-000362,0.18238307267435336
ACH-000363,0.1584429624520612
ACH-000364,-0.031037749285859145
ACH-000365,0.14929649863151062
ACH-000366,0.1338655351441434
ACH-000368,0.14296251964729315
ACH-000374,0.0956820579518352
ACH-000375,-0.046131971388458766
ACH-000376,0.16631658753218284
ACH-000381,0.1941124580739182
ACH-000383,0.10408296662450862
ACH-000387,0.21958413954950728
ACH-000389,0.0920083057648828
ACH-000390,0.12765884060458746
ACH-000393,0.15045654746767126
ACH-000395,0.1525329821327071
ACH-000396,-0.023641033502800782
ACH-000397,0.10086447168710716
ACH-000401,0.0020089772657477466
ACH-000402,0.26993068795925323
ACH-000403,0.10924721690156616
ACH-000404,0.16410960389026136
ACH-000406,0.07575718291849418
ACH-000407,0.1632411881589816
ACH-000408,0.3313477364351651
ACH-000410,0.14790965973961825
ACH-000411,0.1166301902124279
ACH-000414,-0.0069056796366505505
ACH-000415,0.1542444651425636
ACH-000416,0.08435130921589981
ACH-000420,0.196100153556516
ACH-000421,0.07497123945549848
ACH-000424,0.3259038055157993
ACH-000425,0.12551008150693907
ACH-000426,0.1858421336336928
ACH-000427,0.1870434595704978
ACH-000433,0.06804567666183743
ACH-000435,0.24856856338656425
ACH-000436,0.15484197650713982
ACH-000444,0.1350316930102631
ACH-000445,0.1536139449985297
ACH-000448,0.11237571375785832
ACH-000450,0.2149455959335327
ACH-000452,0.10374022309578293
ACH-000454,0.11537878226608612
ACH-000458,0.1971470164537435
ACH-000459,0.1524595631050254
ACH-000460,0.16374246571935722
ACH-000461,0.05859547809432319
ACH-000463,0.2646483465350861
ACH-000464,0.13214084997998884
ACH-000466,0.1633664964816309
ACH-000467,0.2654012765990648
ACH-000468,0.06677847904095018
ACH-000469,0.0678529301019508
ACH-000470,0.04662109591314646
ACH-000471,0.056077823228159684
ACH-000472,0.17642633943478336
ACH-000473,-0.10581343368026748
ACH-000475,0.13109185694083014
ACH-000476,0.11557458761866822
ACH-000477,0.21811901373943304
ACH-000479,0.08991133183671228
ACH-000480,-0.049374794085983366
ACH-000481,0.08995162995158174
ACH-000483,0.09795025953694976
ACH-000484,0.17340037510723327
ACH-000485,0.058896391248651085
ACH-000486,0.1605672256498656
ACH-000487,0.185942226397362
ACH-000488,0.07698669002509526
ACH-000490,0.10982036030477407
ACH-000491,0.21656312422182392
ACH-000495,0.2839758229245966
ACH-000496,0.1105054874449148
ACH-000499,-0.01992831584230233
ACH-000500,0.3624370914231193
ACH-000502,0.1225923634699505
ACH-000503,0.25479939271299445
ACH-000505,0.0936996413906717
ACH-000507,0.1345034722231868
ACH-000510,0.06921716122839998
ACH-000511,0.09456739881810647
ACH-000512,0.0814398059273291
ACH-000516,0.13951202257233836
ACH-000517,0.07716362018633358
ACH-000518,0.12333841190626535
ACH-000520,0.03145984524801783
ACH-000521,0.10106754754769293
ACH-000522,0.1153372215114818
