,COPS6 (10980)
ACH-000004,-1.6044183875910398
ACH-000005,-1.524548555366139
ACH-000007,-1.279701162567616
ACH-000009,-1.2370466786707472
ACH-000011,-1.4202877962716856
ACH-000012,-1.3897987395247513
ACH-000013,-1.4193383727739517
ACH-000014,-1.190233961820112
ACH-000015,-1.4714208305263126
ACH-000017,-1.206046424833005
ACH-000018,-1.174113541247419
ACH-000019,-1.0299795789907171
ACH-000021,-1.509294567278926
ACH-000022,-1.3214919346323126
ACH-000025,-1.1037662185901953
ACH-000028,-1.0379472830988057
ACH-000030,-1.2529226514900669
ACH-000035,-1.3322425316996975
ACH-000036,-1.1114156233118628
ACH-000037,-1.2143383318944434
ACH-000039,-1.2418524055910725
ACH-000040,-1.142092845933251
ACH-000041,-1.2377108077611778
ACH-000042,-1.3971211965991566
ACH-000045,-1.2643842358716049
ACH-000047,-1.4579578145482357
ACH-000052,-1.161530995943712
ACH-000053,-1.2780499771757177
ACH-000054,-1.1247254145826775
ACH-000055,-1.3591352838700008
ACH-000060,-1.1776091791078669
ACH-000067,-1.113592425817606
ACH-000070,-0.9651005997468884
ACH-000075,-1.2489575923716576
ACH-000078,-1.0776099390679017
ACH-000082,-1.2268969541147414
ACH-000085,-1.4788628628804454
ACH-000086,-1.131918572698973
ACH-000087,-0.8058892894836815
ACH-000092,-1.4340107029709777
ACH-000095,-1.2300786842109228
ACH-000097,-1.2646041241051338
ACH-000098,-1.193093715579178
ACH-000099,-1.0077886289106293
ACH-000108,-1.5401207465721618
ACH-000113,-1.1725859790479738
ACH-000116,-1.4209963549200002
ACH-000118,-1.2687436300247676
ACH-000120,-1.2270707718169658
ACH-000123,-1.1884019298982114
ACH-000127,-1.2599034247733616
ACH-000128,-1.432902736369586
ACH-000132,-1.4799849488944372
ACH-000133,-1.425423662574566
ACH-000137,-1.3139962280935218
ACH-000138,-1.2460359779829988
ACH-000142,-1.2481673012790857
ACH-000143,-1.2367999395353022
ACH-000146,-1.4850362230598781
ACH-000148,-1.2964766834361243
ACH-000150,-1.0071732419432131
ACH-000152,-1.3697931448576006
ACH-000153,-1.4172968402022774
ACH-000159,-1.4052620707170569
ACH-000160,-1.3997567236739197
ACH-000163,-1.3575442910444249
ACH-000167,-2.3705652983018437
ACH-000168,-1.3338130290389412
ACH-000169,-1.1478396785446725
ACH-000178,-1.1825878491677897
ACH-000183,-1.1881243548219038
ACH-000188,-1.3164798187364584
ACH-000189,-1.4393067192299491
ACH-000190,-1.3124266265871003
ACH-000198,-1.3337526756958251
ACH-000203,-1.2587479780980373
ACH-000204,-0.9816740102201128
ACH-000206,-1.5778722593718555
ACH-000207,-0.8955796757631901
ACH-000208,-1.267843108642864
ACH-000210,-1.3527505261442254
ACH-000211,-1.2505906455365838
ACH-000215,-0.9289703675766156
ACH-000221,-1.4744280786893262
ACH-000222,-1.4059440387264048
ACH-000223,-1.2919131839242837
ACH-000226,-1.1140422396826954
ACH-000227,-0.5208510577529883
ACH-000228,-1.3087645308988942
ACH-000231,-1.2672890918789523
ACH-000232,-0.8544868937281315
ACH-000233,-1.2662106712589618
ACH-000234,-1.2844200111525117
ACH-000235,-1.2100506001708018
ACH-000237,-1.4313102355435552
ACH-000238,-0.8573496340158714
ACH-000242,-1.2449439973537215
ACH-000243,-1.3487612557882809
ACH-000244,-1.2866088510653446
ACH-000246,-1.3258716054940285
ACH-000248,-1.4401881623260404
ACH-000250,-1.1519371616078171
ACH-000251,-1.5513934539291805
ACH-000252,-1.4759739896327255
ACH-000253,-1.2797403924419606
ACH-000255,-1.2981031738661173
ACH-000256,-1.254561029520416
ACH-000257,-1.0215816991124305
ACH-000258,-1.4059151762883295
ACH-000259,-1.5359870682993095
ACH-000260,-1.2935525733671045
ACH-000261,-1.3098311708076416
ACH-000262,-1.4139672676022472
ACH-000263,-1.7023098324455423
ACH-000264,-1.2718043351283388
ACH-000265,-1.255868443941177
ACH-000266,-1.0195668624272551
ACH-000272,-1.159773005994633
ACH-000274,-1.3020133736396915
ACH-000277,-1.5213329803129796
ACH-000278,-1.409003119627532
ACH-000279,-1.093035864276878
ACH-000280,-1.1693787679334615
ACH-000281,-1.2039148256137118
ACH-000288,-1.2848215233131879
ACH-000291,-1.1615025156365957
