,MSH6 (2956)
ACH-000004,0.04737926566321503
ACH-000005,0.04930156605701718
ACH-000007,0.018863476814206432
ACH-000009,0.06650767952605201
ACH-000011,-0.05251930767165668
ACH-000012,0.10160848373137793
ACH-000013,-0.024794454664553104
ACH-000014,0.09460803109604077
ACH-000015,0.016846994452253947
ACH-000017,0.022757998653852675
ACH-000018,0.1204117711391221
ACH-000019,0.27481230223478104
ACH-000021,0.06565037303433549
ACH-000022,0.10434942849457733
ACH-000025,-0.0019132116860882933
ACH-000028,0.1828384874308499
ACH-000030,0.0033085686754216557
ACH-000035,-0.2050518377480844
ACH-000036,-0.1883098969574111
ACH-000037,0.0502175691286435
ACH-000039,0.18843974226900745
ACH-000040,0.127402305680116
ACH-000041,0.03694851548076071
ACH-000042,0.07218203219221013
ACH-000045,-0.07981677103494482
ACH-000047,0.04679792163316609
ACH-000052,0.15674712593685464
ACH-000053,0.08763630870074766
ACH-000054,-0.046928972341053414
ACH-000055,0.1893534496701404
ACH-000060,0.1084685080161517
ACH-000067,-0.1075836069202661
ACH-000070,-0.06718304515377681
ACH-000075,0.00446968593635389
ACH-000078,-0.03445804152460373
ACH-000082,-0.038797450499258666
ACH-000085,-0.14907834571555628
ACH-000086,-0.15826719919795487
ACH-000087,0.1193765177611539
ACH-000092,-0.05680504228997526
ACH-000095,0.022618233301743867
ACH-000097,0.05965631837842057
ACH-000098,0.005239321586602462
ACH-000099,0.08872463076556568
ACH-000108,0.0871409714638052
ACH-000113,0.032093231760426895
ACH-000116,-0.021675187994644175
ACH-000118,0.08476303375311403
ACH-000120,0.049508535474899834
ACH-000123,0.08114689096218454
ACH-000127,0.006134617126333226
ACH-000128,0.16750372413185946
ACH-000132,0.1278225752186881
ACH-000133,0.0072397848119035825
ACH-000137,-0.18372645905049945
ACH-000138,0.09534805830048716
ACH-000142,0.0024052786938754053
ACH-000143,0.20816564125482506
ACH-000146,0.11594746527963536
ACH-000148,0.02475754175508935
ACH-000150,0.15988125276158616
ACH-000152,-0.0008737538925555366
ACH-000153,0.16033001868021124
ACH-000159,0.08972168233107691
ACH-000160,0.3357200004068112
ACH-000163,0.2942419100843661
ACH-000167,0.305188553517388
ACH-000168,0.04672134278071415
ACH-000169,0.05886445959223356
ACH-000178,0.1413945194437598
ACH-000183,-0.059103922885119065
ACH-000188,0.04657421898774215
ACH-000189,-0.0060174518092021975
