,KAZALD1 (81621)
ACH-000004,0.18537915808088254
ACH-000005,0.10072283841814007
ACH-000007,0.06647445031286571
ACH-000009,0.023936199934179284
ACH-000011,-0.008211273391326044
ACH-000012,0.054110313605336094
ACH-000013,0.08283151538524999
ACH-000014,0.11968481909994505
ACH-000015,-0.0658116784273719
ACH-000017,-0.012828937537987577
ACH-000018,0.041872824800234285
ACH-000019,-0.07354020719015608
ACH-000021,0.07623991082938783
ACH-000022,0.08730914242865806
ACH-000025,-0.11467310286085546
ACH-000028,0.10262762301666456
ACH-000030,0.022835259559286062
ACH-000035,0.03238676230379164
ACH-000036,0.102364409554107
ACH-000037,-0.01742410930162631
ACH-000039,0.07969502167141206
ACH-000040,0.04845684118307626
ACH-000041,-0.04852728855351282
ACH-000042,0.04586240753893285
ACH-000045,0.08578422374742484
ACH-000047,0.032688307026156535
ACH-000052,-0.07032335091098431
ACH-000053,0.010049500673942923
ACH-000054,-0.06521929550896803
ACH-000055,0.034593762061464105
ACH-000060,0.08000504210696292
ACH-000067,-0.14370545390039996
ACH-000070,0.2521902978357863
ACH-000075,-0.06811355738634843
ACH-000078,0.14176933708363407
ACH-000082,0.01850327752895031
ACH-000085,-0.12802526065843134
ACH-000086,0.020978915231495462
ACH-000087,-0.14167463190951848
ACH-000092,0.031866695093105565
ACH-000095,0.007902418720914623
ACH-000097,0.030416995970414064
ACH-000098,0.04096408761685863
ACH-000099,0.17887408121298598
ACH-000108,0.06679869120788143
ACH-000113,0.08698896534698229
ACH-000116,-0.050294703831563314
ACH-000118,0.02686403630480346
ACH-000120,0.09597113378456873
ACH-000123,0.24759510521960865
ACH-000127,-0.000799894448651613
ACH-000128,-0.10135631910914752
ACH-000132,0.10323496345070046
ACH-000133,-0.05964098358577687
ACH-000137,0.00031689473819258824
ACH-000138,0.02788442013365339
ACH-000142,-0.08898085094074186
ACH-000143,-0.08020398844306184
ACH-000146,0.06762480783307004
ACH-000148,0.00990007490023388
ACH-000150,0.08304015627523609
ACH-000152,-0.009060355376327257
ACH-000153,0.15092149493816542
ACH-000159,-0.06403740962386405
ACH-000160,-0.08454293430656053
ACH-000163,0.0343405544958836
ACH-000167,-0.245494087332117
ACH-000168,0.08981001867867355
ACH-000169,-0.1720220209523827
ACH-000178,-0.057255288844011265
ACH-000183,-0.033818980193169736
ACH-000188,-0.01336140846614622
ACH-000189,0.2273253810779252
ACH-000190,-0.06802382462490014
ACH-000198,-0.014722865414531312
ACH-000203,0.15482903853557034
ACH-000204,0.01808995854402995
ACH-000206,0.03673334128484352
ACH-000207,-0.03670099667010116
ACH-000208,0.1905920271639953
ACH-000210,-0.15314269497459862
ACH-000211,0.05831795674239933
ACH-000215,-0.0077428704149044
ACH-000221,0.043161839915819976
ACH-000222,0.17492874837646585
ACH-000223,-0.13966930887442686
ACH-000226,0.04367181233021818
ACH-000227,-0.05089481207161934
ACH-000228,0.011481635788548607
ACH-000231,-0.07698844306851903
ACH-000232,-0.029906229331883825
ACH-000233,-0.04398798032355509
ACH-000234,-0.0026988319042919227
ACH-000235,0.056848290307698876
ACH-000237,-0.05714366855917215
ACH-000238,-0.053409958244905936
ACH-000242,-0.07025691151939124
ACH-000243,0.1241543705816181
ACH-000244,0.21224106646827814
ACH-000246,0.06653649827089128
ACH-000248,0.035770769171797265
ACH-000250,0.017075725419574327
ACH-000251,-0.11259242940536987
ACH-000252,0.16494702638908404
ACH-000253,-0.009552887511732442
ACH-000255,0.04604213592860168
ACH-000256,0.07507994748082783
ACH-000257,0.04385470223059211
ACH-000258,-0.07147330783815202
ACH-000259,0.06395570171785747
ACH-000260,-0.045817088565770124
ACH-000261,0.008894199117810295
ACH-000262,0.11339432108152117
ACH-000263,-6.98375577318939e-05
ACH-000264,0.0561319144258207
ACH-000265,0.10683886421464343
ACH-000266,-0.04106356116027325
ACH-000272,-0.006471147527268065
ACH-000274,0.04416338350455668
ACH-000277,0.11450369425380268
ACH-000278,0.07363249746862083
ACH-000279,0.10411206913173553
ACH-000280,0.16013805332893946
ACH-000281,0.044466543875561315
ACH-000288,0.0694746961124019
ACH-000291,0.135696768569629
ACH-000293,-0.13403816361284052
ACH-000294,-0.04461054368478079
ACH-000295,-0.2102345051960198
ACH-000296,0.006979413841350064
ACH-000302,0.0593176069234192
ACH-000304,0.4877248187545508
ACH-000307,0.0015660247512736974
ACH-000308,0.037653439722793024
ACH-000310,-0.020532378932867492
ACH-000311,0.3232802152133156
ACH-000312,0.006836222637211672
ACH-000315,0.18633777582616298
ACH-000316,-0.08938524076549563
ACH-000317,-0.09002515476041963
ACH-000318,0.0984353835301322
ACH-000319,-0.08487008057362994
ACH-000320,0.0667585734136409
ACH-000322,0.11582826372890508
ACH-000323,0.07311865679318524
ACH-000324,0.05411544773244273
ACH-000329,-0.040342952847510175
ACH-000330,-0.030303641888926286
ACH-000331,-0.12420813618061595
ACH-000332,0.05868728613345564
ACH-000334,0.18721628071907714
ACH-000335,-0.06273805094338128
ACH-000336,0.07497997367839021
ACH-000337,0.08328100811558256
ACH-000338,0.4166123633470248
ACH-000339,0.048642586025362235
ACH-000341,-0.04444629327416755
ACH-000348,0.04397246672024778
ACH-000350,0.1623798240934658
ACH-000352,-0.025982592943511174
ACH-000356,-0.10122822068961414
ACH-000361,0.02122411830904436
ACH-000362,0.04634225473523198
ACH-000363,0.02612184387650095
ACH-000364,0.001715319194544435
ACH-000365,0.1532101927197988
ACH-000366,0.053575984872457835
ACH-000368,0.07731572529078734
ACH-000374,0.14300022223950795
ACH-000375,0.14491970123273448
ACH-000376,-0.003081054322911381
ACH-000381,-0.058772632409370786
ACH-000383,-0.06207942137218591
ACH-000387,0.17094683121091894
ACH-000389,0.10128117378109563
ACH-000390,0.0015556108930674705
ACH-000393,0.1255871821114988
ACH-000395,0.01759714826499309
ACH-000396,-0.000999496624643714
ACH-000397,-0.08894388157755798
ACH-000401,0.13340098796866307
ACH-000402,-0.18802662231432385
ACH-000403,-0.11437947298766366
ACH-000404,-0.08603465276230897
ACH-000406,-0.061152579384130365
ACH-000407,0.026627189882289355
ACH-000408,0.057404609513111035
ACH-000410,0.015576290113285134
ACH-000411,-0.07968844969907259
ACH-000414,0.01531233244040236
ACH-000415,-0.019891561971616574
ACH-000416,-0.033458873619584634
ACH-000420,0.08805873271224067
ACH-000421,0.087180889061173
ACH-000424,0.0085323903113215
ACH-000425,0.02574049195769465
ACH-000426,0.24027560489923835
ACH-000427,-0.058104251837606716
ACH-000433,0.1377976707083811
ACH-000435,-0.10665846377760377
ACH-000436,0.039904418410192766
ACH-000444,0.06658235076406847
ACH-000445,0.011669796667668002
ACH-000448,-0.027071240056888414
ACH-000450,0.1797990956354292
ACH-000452,0.0024027939413103954
ACH-000454,0.09180548202052363
ACH-000458,-0.038145362767459036
ACH-000459,0.13888505815120694
ACH-000460,0.09589901032114616
ACH-000461,-0.003608398819115579
ACH-000463,-0.10599791591203807
ACH-000464,0.020867382329875908
ACH-000466,0.05810107902502847
ACH-000467,-0.018356366633644736
ACH-000468,-0.012225356373164934
ACH-000469,0.09852002715081744
ACH-000470,-0.0013147150761526312
ACH-000471,0.0874726348951948
ACH-000472,-0.028355067723515332
ACH-000473,0.19159376586519325
ACH-000475,0.02664336156875386
ACH-000476,0.09632493656495296
ACH-000477,0.15260562417395315
ACH-000479,0.27891879692963834
ACH-000480,0.015734133946278924
ACH-000481,-0.039320446151465856
ACH-000483,0.08508873288336036
ACH-000484,-0.11112550677416592
ACH-000485,-0.05366843337908665
ACH-000486,-0.034089996842410576
ACH-000487,0.08111355740086533
ACH-000488,-0.01334076075737864
ACH-000490,0.12420948492945108
ACH-000491,0.008787442100806075
ACH-000495,-0.07102276085258992
ACH-000496,0.13744079245121707
ACH-000499,0.09677404070392204
ACH-000500,0.036936059231627565
ACH-000502,0.18209834860831384
ACH-000503,-0.24726376522142715
ACH-000505,-0.05031881841626977
ACH-000507,0.08425596819266938
ACH-000510,-0.002527894921830445
ACH-000511,0.05149810919423075
ACH-000512,0.014284769012993562
ACH-000516,0.020083536870697145
ACH-000517,0.0818263185280998
ACH-000518,-0.05252071521016238
ACH-000520,0.1232790607524619
ACH-000521,-0.04795699418835842
ACH-000522,0.1236403107223097
ACH-000524,0.0275889424998384
ACH-000527,0.08963792706677083
ACH-000528,0.1130228337057034
ACH-000537,0.17801515510102536
ACH-000541,0.26690591677426323
ACH-000542,0.08126258744708552
ACH-000544,0.037060207446365206
