,PNMA1 (9240)
ACH-000004,-0.10678823688469967
ACH-000005,-0.18973228588973748
ACH-000007,0.0740327307188436
ACH-000009,-0.1385968821431989
ACH-000011,0.09956012830713078
ACH-000012,0.09142772197786972
ACH-000013,0.06555016006865927
ACH-000014,-0.02420325091989151
ACH-000015,0.02521961910044013
ACH-000017,-0.025223183829974752
ACH-000018,0.03151061748039408
ACH-000019,-0.056085219006639535
ACH-000021,0.05520733545902765
ACH-000022,0.0008279108998107017
ACH-000025,0.035347030435972183
ACH-000028,0.06366979677368492
ACH-000030,-0.0859834741034138
ACH-000035,0.0039549625809234155
ACH-000036,0.07810621071872506
ACH-000037,0.10696130236681883
ACH-000039,0.05395857944640811
ACH-000040,-0.1086807038627597
ACH-000041,-0.08950871451406882
ACH-000042,-0.005108151515715183
ACH-000045,0.09788497824043213
ACH-000047,0.00782155410026807
ACH-000052,-0.09854237905048846
ACH-000053,-0.009602615435038271
ACH-000054,0.028592828501902243
ACH-000055,-0.15958998856249912
ACH-000060,-0.05581966064229695
ACH-000067,-0.08789583005914928
ACH-000070,0.05247342431562792
ACH-000075,-0.22763905373815355
ACH-000078,-0.28351097958607524
ACH-000082,0.014441283022350431
ACH-000085,-0.21368089267151275
ACH-000086,-0.16106450152343352
ACH-000087,-0.09009566207475866
ACH-000092,0.0052215682839772785
ACH-000095,-0.07757253805040898
ACH-000097,-0.053857197977204035
ACH-000098,-0.019935835568351296
ACH-000099,0.020687195537763516
ACH-000108,0.12388910315890478
ACH-000113,-0.12847789507544355
ACH-000116,0.08983003390312343
ACH-000118,0.022131397562378263
ACH-000120,0.08866534271035009
ACH-000123,-0.18207611052913567
ACH-000127,0.052291876820846434
ACH-000128,0.1219197837144896
ACH-000132,0.002885910116925771
ACH-000133,-0.12077091017444053
ACH-000137,0.18166239452631125
ACH-000138,0.02275333157719601
ACH-000142,0.01814636489948021
ACH-000143,0.00948425911817068
ACH-000146,-0.0433991660896057
ACH-000148,-0.058410569410063826
ACH-000150,0.10184735264697306
ACH-000152,-0.053387110171684835
ACH-000153,0.04800356048849177
ACH-000159,-0.1680456263889424
ACH-000160,-0.0735911474045105
ACH-000163,0.0394140699478205
ACH-000167,0.009218662437537332
ACH-000168,-0.02327244035249016
ACH-000169,-0.19624080427505916
ACH-000178,0.11119634961769367
ACH-000183,0.002829824138629625
ACH-000188,0.20035554273908834
ACH-000189,0.060037836812467174
ACH-000190,-0.023036804189267217
ACH-000198,0.0011398311504051044
ACH-000203,-0.3223731711663412
ACH-000204,-0.15961116188235164
ACH-000206,-0.4418481597067699
ACH-000207,-0.10708182294180854
ACH-000208,0.03747221373140972
ACH-000210,0.18310224650898504
ACH-000211,-0.043152791359344536
ACH-000215,-0.09619412393861257
ACH-000221,-0.07607690901752683
ACH-000222,0.1285107857597776
ACH-000223,-0.008907815899060086
ACH-000226,-0.12991257835799294
ACH-000227,0.002870044903883376
ACH-000228,0.028275735381323795
ACH-000231,-0.07330092748443037
ACH-000232,-0.13644895920329356
ACH-000233,-0.15783712469827615
ACH-000234,0.09832724504269934
ACH-000235,0.004558653048704336
ACH-000237,-0.0843819943433415
ACH-000238,0.07613916673534969
ACH-000242,0.07606354512385811
ACH-000243,0.042619138838932265
ACH-000244,-0.248918245729034
ACH-000246,-0.02354633294981815
ACH-000248,0.01340368951107633
ACH-000250,-0.008300719844969126
ACH-000251,0.05850693692627605
ACH-000252,0.007915789307962617
ACH-000253,0.016733386822560856
ACH-000255,-0.03387319142808999
ACH-000256,-0.037297667731726915
ACH-000257,-0.1356010651658245
ACH-000258,0.06463881819796444
ACH-000259,0.025193891093938763
ACH-000260,-0.03303394797728247
ACH-000261,-0.06727369024571113
ACH-000262,-0.11326174792974028
ACH-000263,0.02496952230224324
ACH-000264,0.01138652296158566
ACH-000265,-0.012648458500046759
ACH-000266,-0.008129547828985728
ACH-000272,-0.16209894475445952
ACH-000274,-0.05842775577908954
ACH-000277,-0.0604273235739105
ACH-000278,-0.07241326970187563
ACH-000279,-0.01611018308639886
ACH-000280,-0.10802676999688568
ACH-000281,-0.04173623755726963
ACH-000288,-0.07178537995732252
ACH-000291,-0.05044711418926828
ACH-000293,0.056422263221034274
ACH-000294,-0.05829181447715308
ACH-000295,0.03902858010552422
ACH-000296,-0.061422944831551536
ACH-000302,0.10799279218052184
ACH-000304,-0.2418943087263998
ACH-000307,-0.05962861177691042
ACH-000308,-0.031977611051535695
ACH-000310,-0.17639000474295294
ACH-000311,-0.06381013932433081
ACH-000312,0.05745759709526872
ACH-000315,0.04522887862218728
ACH-000316,-0.04837881520700317
ACH-000317,0.05827784047301469
ACH-000318,0.06352088370216344
ACH-000319,-0.17766211377214064
ACH-000320,-0.13562283345839646
ACH-000322,-0.06196287187382285
ACH-000323,-0.19661563437869425
ACH-000324,-0.09829252948246944
ACH-000329,-0.12279508124587515
ACH-000330,0.03671835872138207
ACH-000331,-0.01289361018962592
ACH-000332,-0.08824041231840196
ACH-000334,0.004529364849880395
