,CSK (1445)
ACH-000004,-0.12074871466480636
ACH-000005,0.046781605917564785
ACH-000007,0.4275806793142695
ACH-000009,-0.12982753113645507
ACH-000011,-0.3602829610885405
ACH-000012,-0.07694248747726712
ACH-000013,-0.5796534387113638
ACH-000014,-0.021748032289257063
ACH-000015,-0.12470127603925787
ACH-000017,-0.06281692072841917
ACH-000018,0.1508150630221406
ACH-000019,0.12067025035888855
ACH-000021,-0.09658643895232336
ACH-000022,-0.10832836233349588
ACH-000025,-0.04397514155474766
ACH-000028,0.05603839161381564
ACH-000030,0.03352983461791525
ACH-000035,-0.0101313112820472
ACH-000036,-0.07931807673716386
ACH-000037,-0.10944911273543227
ACH-000039,-0.12681845226353164
ACH-000040,0.0441028177301252
ACH-000041,0.04767810311895829
ACH-000042,0.06670210736638374
ACH-000045,0.0695109156453734
ACH-000047,-0.06256856361596504
ACH-000052,-0.2547674587893269
ACH-000053,0.027992548816708884
ACH-000054,-0.03835830419965057
ACH-000055,0.4566501487525748
ACH-000060,-0.04026660718329278
ACH-000067,-0.2998875772691145
ACH-000070,-0.09679341358241343
ACH-000075,0.004929199640798416
ACH-000078,0.14172491493738212
ACH-000082,-0.06500052248339104
ACH-000085,0.04958096702465608
ACH-000086,0.07673896935847467
ACH-000087,-0.19718355575044932
ACH-000092,-0.05774083415742785
ACH-000095,0.13406002532138964
ACH-000097,-0.230659694560802
ACH-000098,0.18239859808668069
ACH-000099,0.08859873691423202
ACH-000108,0.041506155822813966
ACH-000113,0.08458127674280311
ACH-000116,0.04391799850771913
ACH-000118,-0.2632663046836204
ACH-000120,-0.2410498362395561
ACH-000123,-0.10033142829859948
ACH-000127,-0.25389396276781256
ACH-000128,-0.09224111616594002
ACH-000132,-0.6424946503305229
ACH-000133,-0.318387318178772
ACH-000137,-0.1963651981942066
ACH-000138,0.4590380314579831
ACH-000142,0.20406232439203584
ACH-000143,0.10250512978122664
ACH-000146,-0.1057062106239221
ACH-000148,0.15481494724173062
ACH-000150,0.12689078412115815
ACH-000152,-0.014932126956369212
ACH-000153,-0.2252141332192057
ACH-000159,0.05164522350969837
ACH-000160,0.03708578015697156
ACH-000163,-0.09219540883130628
ACH-000167,0.10645741770403623
ACH-000168,0.004972479137682625
ACH-000169,0.009660825437889549
ACH-000178,0.007065375797726536
ACH-000183,0.05836536108359454
ACH-000188,0.21870600661161446
ACH-000189,0.037421877811642384
ACH-000190,-0.05416579023377216
ACH-000198,-0.5670088630587435
ACH-000203,-0.3285698784596852
ACH-000204,-0.43761568736779577
ACH-000206,0.03303908646703529
ACH-000207,0.1641939850656096
ACH-000208,0.11472835288213078
ACH-000210,0.15481399101097407
ACH-000211,0.06828152870734015
ACH-000215,0.1408819390593912
ACH-000221,-0.0055054060612238255
ACH-000222,0.07630958766991626
ACH-000223,-0.07396162688248742
ACH-000226,0.1183345250847655
ACH-000227,-0.17560699380743916
ACH-000228,-0.09723718608319692
ACH-000231,-0.043897014030958116
ACH-000232,0.7841222215974216
ACH-000233,-0.012990880832886144
ACH-000234,-0.0590815463881785
ACH-000235,-0.04941200396323617
ACH-000237,0.2576865998606844
ACH-000238,-0.007797557748323591
ACH-000242,-0.1380186296482118
ACH-000243,-0.32665397567867177
ACH-000244,-0.1706106114584049
ACH-000246,-0.6132722359272935
ACH-000248,-0.02689824799457404
ACH-000250,-0.15596645726805505
ACH-000251,0.2476560804089117
ACH-000252,-0.306680826741227
ACH-000253,-0.045591763884857237
ACH-000255,-0.09719080984019082
ACH-000256,-0.3059204651701869
ACH-000257,0.16029789435384748
ACH-000258,-0.4375158034050745
ACH-000259,0.0098557139742659
ACH-000260,-0.44249707103026015
ACH-000261,-0.10613573278193833
ACH-000262,0.23117168314167236
ACH-000263,-0.4278867176699275
ACH-000264,0.20988556414122847
ACH-000265,0.006142342193170777
ACH-000266,0.34988546896739553
ACH-000272,-0.3161801787891632
ACH-000274,-0.3491392052005218
ACH-000277,-0.15691982081166592
ACH-000278,-0.1763716151924314
ACH-000279,-0.035445816362404715
ACH-000280,0.18951109123390106
ACH-000281,-0.07044707453669216
ACH-000288,-0.21516098064702385
ACH-000291,-0.16515734737504206
ACH-000293,0.07161984622015563
ACH-000294,-0.050906343955541784
ACH-000295,0.17622663223984922
ACH-000296,-0.013576101857794069
ACH-000302,-0.29649684205563337
ACH-000304,0.0782952959377848
ACH-000307,-0.08365772707025701
ACH-000308,-0.14184421228403554
ACH-000310,-0.05915046180169284
ACH-000311,-0.05706710401714017
ACH-000312,0.4677302819294799
ACH-000315,-0.300486286647955
ACH-000316,-0.2555273643635149
ACH-000317,-0.31347821535345644
ACH-000318,-0.1385541951990743
ACH-000319,0.14732282389527548
ACH-000320,0.10798178764285778
ACH-000322,-0.14761798151226616
ACH-000323,-0.09211047847474388
ACH-000324,-0.25348539888570537
ACH-000329,-0.12925520707982546
ACH-000330,0.12374599654615713
ACH-000331,-0.28958051917289873
ACH-000332,0.13129712391002438
ACH-000334,-0.3931299836631122
ACH-000335,0.12493228727978688
ACH-000336,0.025307426632265505
ACH-000337,0.005802072893981118
ACH-000338,-0.4876426043832188
ACH-000339,-0.16536222364419256
ACH-000341,0.07466554632464935
ACH-000348,0.10403361489990903
ACH-000350,-0.22230104392400926
ACH-000352,-0.04289061953211461
ACH-000356,0.038677432387987716
ACH-000361,0.1842702745245903
ACH-000362,-0.21882064680180244
ACH-000363,-0.11522121752791825
ACH-000364,-0.40394225797252975
ACH-000365,0.43055144043509
ACH-000366,0.19960522938421352
ACH-000368,-0.11405556105752815
ACH-000374,0.1335995610980235
ACH-000375,-0.1828723597567408
ACH-000376,0.13093751510940846
ACH-000381,0.453445301001042
ACH-000383,0.004290148297567344
ACH-000387,-0.2392867405721506
ACH-000389,-0.17585492781679127
ACH-000390,0.0943965031280676
ACH-000393,-0.013911669313684502
ACH-000395,0.29524054437928104
ACH-000396,0.11169243429998282
ACH-000397,-0.5448854343490498
ACH-000401,-0.09150296044239252
ACH-000402,-0.3607474160559036
ACH-000403,-0.2930720361743656
ACH-000404,0.0586954300870469
ACH-000406,-0.1302597289802344
ACH-000407,0.1280795086118243
ACH-000408,-0.05643338946054283
ACH-000410,-0.15338957048215773
ACH-000411,-0.1334574956568456
ACH-000414,0.03443219145879477
ACH-000415,-0.06227370089043769
ACH-000416,0.11415495194798912
ACH-000420,-0.5501917451336371
ACH-000421,-0.014363057314751435
ACH-000424,-0.08352830318872745
ACH-000425,0.05923369091716525
ACH-000426,0.08860278659395612
ACH-000427,-0.08708386513575474
ACH-000433,-0.3302235111212524
ACH-000435,-0.10921729221906168
ACH-000436,-0.263214931831288
ACH-000444,-0.16530734580449027
ACH-000445,-0.22427767013799435
ACH-000448,-0.11723073458968987
ACH-000450,-0.15496966408574112
ACH-000452,0.1651311498439337
ACH-000454,-0.08418222136488397
ACH-000458,-0.017623810065738932
ACH-000459,-0.08572947776464848
ACH-000460,-0.7305369763554661
ACH-000461,0.021523901894197596
ACH-000463,-0.03462289686825635
ACH-000464,-0.055731882161534456
ACH-000466,-0.044099925531649486
ACH-000467,-0.09376072857047124
ACH-000468,0.0233635117221793
ACH-000469,0.18458302567959656
ACH-000470,-0.2973884301734205
ACH-000471,0.055678859854803836
ACH-000472,-0.04249217363750723
ACH-000473,-0.12555923050192416
ACH-000475,0.02135939401453007
ACH-000476,-0.07035172056345215
ACH-000477,0.062276324127333714
ACH-000479,-0.054060601148894535
ACH-000480,-0.10527333295835196
ACH-000481,-0.1141787018904523
ACH-000483,-0.2562947816463296
ACH-000484,-0.10037722012344533
ACH-000485,0.09983742151930194
ACH-000486,-0.17197894967715188
ACH-000487,-0.2087095527653134
ACH-000488,0.05293737209492213
ACH-000490,0.3997191867702079
ACH-000491,-0.0070104429569023815
ACH-000495,-0.03878499911943065
ACH-000496,-0.2894841783701975
ACH-000499,0.20061741060275096
ACH-000500,0.052956677425027285
ACH-000502,0.2539946526804611
ACH-000503,0.10239496879479924
ACH-000505,-0.034071032045458034
ACH-000507,0.06658655401835475
ACH-000510,-0.01631792068694652
ACH-000511,-0.027549547174395308
ACH-000512,0.14091689354793854
ACH-000516,-0.32497817947646795
