,DENND2D (79961)
ACH-000004,-0.3365040406503281
ACH-000005,0.13595165575291188
ACH-000007,0.033684926252245
ACH-000009,-0.20447303326846464
ACH-000011,-0.024073395383193516
ACH-000012,-0.1550232098186712
ACH-000013,-0.038450211381265684
ACH-000014,-0.11990760750100725
ACH-000015,0.0023728608922163807
ACH-000017,-0.057810642393002334
ACH-000018,-0.05817287033048354
ACH-000019,-0.02631533736359748
ACH-000021,-0.026016592010152842
ACH-000022,-0.15020081562208806
ACH-000025,-0.2899697104583176
ACH-000028,-0.15947209230463716
ACH-000030,-0.06485120563071349
ACH-000035,-0.1568879400560802
ACH-000036,-0.10220564160688182
ACH-000037,0.04534227192396522
ACH-000039,0.06341522501400224
ACH-000040,0.05357778800439323
ACH-000041,0.11048380028895534
ACH-000042,0.023606846828811732
ACH-000045,0.00987333569716252
ACH-000047,-0.08416875502360929
ACH-000052,-0.12425034231849763
ACH-000053,-0.02445769888739935
ACH-000054,0.16310621758332125
ACH-000055,0.00025345370768917224
ACH-000060,-0.20812595401233064
ACH-000067,-0.1863005424941208
ACH-000070,-0.10310074212160507
ACH-000075,-0.009638125455603724
ACH-000078,-0.03837809187841111
ACH-000082,-0.08288782603449185
ACH-000085,-0.057092788562633064
ACH-000086,-0.09947220572716453
ACH-000087,-0.021617610720719414
ACH-000092,-0.038661740354146726
ACH-000095,-0.1094542020989443
ACH-000097,0.12613594201104894
ACH-000098,0.006896473933742557
ACH-000099,-0.0910788664756494
ACH-000108,0.050663548698927384
ACH-000113,-0.052302493739256585
ACH-000116,0.031666541271752134
ACH-000118,0.027428945622410262
ACH-000120,-0.10230455815961034
ACH-000123,-0.1977865908819119
ACH-000127,-0.08621323397720915
ACH-000128,-0.004604901974386524
ACH-000132,0.019739717683159276
ACH-000133,-0.14644629849396212
ACH-000137,-0.14618496195127048
ACH-000138,0.013661287836825542
ACH-000142,-0.04948428945744897
ACH-000143,0.11337382723229787
ACH-000146,-0.13017702366744874
ACH-000148,0.016371046354030413
ACH-000150,0.03192741852329467
ACH-000152,-0.14491142523971529
ACH-000153,0.05567579613652776
ACH-000159,-0.09368461964383587
ACH-000160,0.02432763312509614
ACH-000163,-0.08947129754438644
ACH-000167,0.04596139567231178
ACH-000168,-0.04266312002073875
ACH-000169,0.013272267366285357
ACH-000178,0.1463149718517298
ACH-000183,-0.1925295794689737
ACH-000188,-0.15398730304682526
ACH-000189,-0.03768659237292739
ACH-000190,-0.033000410841184234
ACH-000198,0.1203054970539386
ACH-000203,-0.04345738852654685
ACH-000204,-0.15084790540617365
ACH-000206,-0.1756919162466935
ACH-000207,-0.18128959234283346
ACH-000208,0.01629364666181118
ACH-000210,-0.08325012931575021
ACH-000211,0.036369152655033835
ACH-000215,-0.05447486663458628
ACH-000221,-0.1285949406061528
ACH-000222,0.02366406134153127
ACH-000223,0.030403227876694004
ACH-000226,0.026063211211046308
ACH-000227,-0.1338004909013336
ACH-000228,-0.2665055524677448
ACH-000231,0.024290130644437642
ACH-000232,-0.025954068353780783
ACH-000233,-0.04288371772792368
ACH-000234,-0.095858818903211
ACH-000235,0.02001094733236665
ACH-000237,-0.027821661111123202
ACH-000238,0.001415175937040601
ACH-000242,-0.2970951856051965
ACH-000243,0.03934929759372015
ACH-000244,-0.20116581821811996
ACH-000246,-0.0022221441647249755
ACH-000248,0.06450267420198623
ACH-000250,0.018413248609647888
ACH-000251,0.19703736215333828
ACH-000252,-0.33174741111471384
ACH-000253,-0.013544304068824802
ACH-000255,-0.05684110593946706
ACH-000256,-0.0006704334168566662
ACH-000257,-0.2902122228305866
ACH-000258,0.07462142706578374
ACH-000259,-0.10512136645156432
ACH-000260,-0.202560830962572
ACH-000261,-0.14092189740363534
ACH-000262,0.0823914115978646
ACH-000263,-0.307356283567152
ACH-000264,0.01985746853609809
ACH-000265,-0.03522296048496777
ACH-000266,-0.027372289410570724
ACH-000272,-0.17642082189024522
ACH-000274,-0.11293233609808785
ACH-000277,0.12074747064915035
ACH-000278,0.06915836337629873
ACH-000279,0.038614924684871835
ACH-000280,-0.01814325086936989
ACH-000281,0.13366250458183254
ACH-000288,-0.03980488485702721
ACH-000291,-0.0288236378858298
ACH-000293,-0.08981933496271717
ACH-000294,-0.1929660773540822
ACH-000295,-0.09343135852922277
ACH-000296,-0.0810258238966887
ACH-000302,-0.030318487300922375
ACH-000304,-0.10764861897816234
ACH-000307,-0.10310853385364806
ACH-000308,-0.03711105016097544
ACH-000310,-0.05088055119609071
ACH-000311,-0.13675405760881731
ACH-000312,-0.1081019762448657
ACH-000315,-0.08200696784085361
ACH-000316,0.09146737767133588
ACH-000317,-0.10643282605701992
ACH-000318,-0.0060852791822483725
ACH-000319,-0.18806099535904475
ACH-000320,-0.1697325331187876
ACH-000322,-0.02853766315047745
ACH-000323,-0.25321914747555624
ACH-000324,0.061504058376820776
ACH-000329,-0.10990340595202534
ACH-000330,-0.01767822367535575
ACH-000331,-0.05584551250830791
ACH-000332,-0.14398113216214833
ACH-000334,-0.0041706810228922175
ACH-000335,-0.14658653899734395
ACH-000336,-0.18142916306429868
ACH-000337,-0.00011238196684377161
ACH-000338,-0.4948548634284692
ACH-000339,-0.0312456371361245
ACH-000341,-0.07811157063199582
ACH-000348,-0.1395736626569139
ACH-000350,-0.01977323003365161
ACH-000352,-0.05574451457972932
ACH-000356,-0.0957674963751756
ACH-000361,-0.02912742877653379
ACH-000362,-0.13625180506882126
ACH-000363,-0.0396076264300962
ACH-000364,-0.06530040719359995
ACH-000365,-0.060907002158110575
ACH-000366,0.026239526711399203
ACH-000368,-0.0902834996323836
ACH-000374,-0.14660777576436335
ACH-000375,-0.15771752068095102
ACH-000376,-0.1161390468624878
ACH-000381,0.03460251534153876
ACH-000383,-0.059618261478225236
ACH-000387,-0.11412789494067604
ACH-000389,0.14222096797968325
ACH-000390,-0.2043240791007627
ACH-000393,-0.010269412955415036
ACH-000395,-0.13509659883952405
ACH-000396,-0.03453652288240122
ACH-000397,-0.010946158261964165
ACH-000401,0.0981288655188041
ACH-000402,0.012180119537128713
ACH-000403,-0.02946097189885995
ACH-000404,0.18226998045783036
ACH-000406,-0.12223876157172812
ACH-000407,-0.09077019294081057
ACH-000408,-0.007472851400537488
ACH-000410,-0.111406709976228
ACH-000411,0.09892550990205468
ACH-000414,-0.01105686926687991
ACH-000415,-0.07976855751076138
ACH-000416,-0.05338955249401022
ACH-000420,0.04388448584657115
ACH-000421,-0.10907127993623736
ACH-000424,-0.12033614738563594
ACH-000425,-0.13976157647513646
ACH-000426,0.21084550408708108
ACH-000427,0.0652724390640542
ACH-000433,-0.027333559146396763
ACH-000435,0.0007599460210494003
ACH-000436,-0.2324985444199268
ACH-000444,-0.049754565752996235
ACH-000445,-0.008826780908286392
ACH-000448,-0.009665553088958164
ACH-000450,-0.1615995620424394
ACH-000452,0.054768120043252315
ACH-000454,-0.035302689940025216
ACH-000458,0.02548677452631011
ACH-000459,0.03433993992879079
ACH-000460,0.0038198618263016134
ACH-000461,0.03849311997450743
ACH-000463,0.014406007994486719
ACH-000464,-0.27392468814574544
ACH-000466,-0.10891745574847644
ACH-000467,-0.017187166934838974
ACH-000468,-0.06262941850621029
ACH-000469,-0.1430702038315413
ACH-000470,-0.07968588014478457
ACH-000471,-0.07318259463741941
ACH-000472,0.03723297854120392
ACH-000473,-0.052747527390161766
ACH-000475,-0.04757303340105095
ACH-000476,-0.016328210626956708
ACH-000477,-0.17193669406693354
ACH-000479,0.25262202399378475
ACH-000480,-0.05735702559923068
ACH-000481,-0.08085900873078443
ACH-000483,-0.19903200454113526
ACH-000484,-0.001190512547584899
ACH-000485,-0.13210859617458368
ACH-000486,0.010503632545011512
ACH-000487,0.04955749410342867
ACH-000488,0.048184578026672566
ACH-000490,-0.008032256856744191
ACH-000491,-0.1797912486450574
ACH-000495,-0.3061800302074945
ACH-000496,-0.12737618381238391
ACH-000499,-0.07069094495483964
ACH-000500,0.2903228197307059
ACH-000502,-0.05064382311566229
ACH-000503,-0.26855474901394005
ACH-000505,-0.0733124257092721
ACH-000507,-0.06505105613867905
ACH-000510,-0.1504810970175798
ACH-000511,-0.16119094321793453
ACH-000512,-0.3321442704060083
ACH-000516,-0.06899697160344344
ACH-000517,-0.00506065836265874
ACH-000518,-0.00996316766235172
ACH-000520,-0.16988586020408378
ACH-000521,0.041135096068441165
ACH-000522,-0.1351229033489575
ACH-000524,-0.054970633961369184
ACH-000527,-0.05363768168072485
ACH-000528,0.019423222215920383
ACH-000537,-0.08359217078535114
ACH-000541,-0.28568928664397325
ACH-000542,-0.01215041647177522
ACH-000544,-0.08785987504086505
ACH-000545,-0.12119991864891945
ACH-000547,-0.16783736733061289
ACH-000548,0.022092876570333368
ACH-000549,0.01856093402482957
ACH-000550,-0.008926890336905571
ACH-000552,-0.18413506000826435
ACH-000556,-0.08618101128685818
ACH-000557,-0.02351985793680196
ACH-000569,-0.01943431945578037
ACH-000570,-0.1511526407437442
ACH-000571,-0.07911666467156156
ACH-000573,-0.09563177957616956
ACH-000576,0.023474625593567774
ACH-000579,-0.2301314271853595
ACH-000580,0.026304881251305413
ACH-000584,-0.10770418616300907
ACH-000585,0.038119078491714864
ACH-000588,-0.16664614534778172
ACH-000589,-0.0192380039716197
ACH-000591,0.011447985280966513
ACH-000593,-0.022272485000901603
ACH-000600,-0.0471311244203849
ACH-000601,-0.05590786602342655
ACH-000605,-0.24055854521193454
ACH-000606,-0.1664623960290908
ACH-000608,-0.008123574938778263
ACH-000614,0.052941440677375086
ACH-000616,-0.05421108264763467
ACH-000618,-0.032848783486625024
ACH-000619,-0.16989841029258312
ACH-000620,-0.07195580383200817
ACH-000621,-0.06348498779582941
ACH-000622,0.10302336151350383
ACH-000623,0.04568483237422462
ACH-000624,-0.09061614802675193
ACH-000627,-0.25779120014338164
ACH-000630,-0.003082381255762865
ACH-000631,-0.34565443940341184
ACH-000632,-0.13247899394238524
ACH-000633,0.04415202011030667
ACH-000637,0.02677290697974835
ACH-000638,-0.034741988103576524
ACH-000646,0.01577897995306551
ACH-000647,-0.058345164692399976
ACH-000648,-0.09909369953855143
ACH-000649,-0.07137122692721541
ACH-000651,0.024806020569889318
ACH-000652,-0.04051241983966687
ACH-000653,0.04942485238432707
ACH-000657,-0.02671102030142926
ACH-000658,0.0035551864685433258
ACH-000661,0.055415641850228084
ACH-000662,0.07397656280240858
ACH-000663,0.03022549407906092
ACH-000665,-0.07484725823557208
ACH-000671,-0.11202662059251227
ACH-000672,-0.16804455236902588
ACH-000673,-0.1035822656413498
ACH-000676,-0.0990712902492446
ACH-000677,-0.09119570622320664
ACH-000681,-0.1668727037005152
ACH-000683,-0.05087447255940185
ACH-000684,-0.13574322160181426
ACH-000688,0.024083389665103795
ACH-000693,-0.12875231074809876
ACH-000694,-0.04960892433695194
ACH-000695,-0.17614224864660982
ACH-000696,-0.12629232236786728
ACH-000697,-0.08606755114844616
ACH-000699,-0.0517388946756348
ACH-000701,-0.02847821784809112
ACH-000706,-0.05968963043794785
ACH-000711,-0.03629139669306205
ACH-000713,-0.3541193312029412
ACH-000714,-0.11273547625385945
ACH-000718,-0.13620148733194046
ACH-000720,-0.048196761271312914
ACH-000721,-0.15618427567765464
ACH-000724,0.129477606919188
ACH-000725,0.01402385560275297
ACH-000732,0.07115652076344746
ACH-000734,-0.1913473191370979
ACH-000735,-0.1692434030067323
ACH-000736,-0.2391213229070023
ACH-000738,-0.05440849548954888
ACH-000746,0.023271920083065868
ACH-000747,-0.07234618614903435
ACH-000748,-0.14703651672022122
ACH-000753,-0.0654164160021646
ACH-000756,-0.3212313317815254
ACH-000757,-0.08586376494244674
ACH-000758,-0.08986541445693301
ACH-000760,0.062103374233671176
ACH-000762,0.13205457605868468
ACH-000763,-0.11204398743109764
ACH-000764,-0.17746724520928558
ACH-000765,-0.22966855722887836
ACH-000766,0.01115724993075043
ACH-000767,-0.08439821623077873
ACH-000768,-0.08115127463503227
ACH-000769,-0.2712253592907469
ACH-000770,-0.1869774016691968
ACH-000771,0.033304278109536775
ACH-000773,-0.06352595556630093
ACH-000776,-0.03231173843173033
ACH-000777,-0.09282595537062184
ACH-000778,-0.05397196409175791
ACH-000781,0.010310226261993379
ACH-000782,0.02396726228886589
ACH-000783,-0.07269383504762457
ACH-000784,-0.08159152638666589
ACH-000785,-0.1478398971612181
ACH-000787,-0.07498550080891835
ACH-000788,0.03371753891588555
ACH-000791,-0.10064489284592942
ACH-000792,-0.12433012221310133
ACH-000794,-0.1461335052127981
ACH-000796,-0.07642476258706167
ACH-000798,-0.3221078127475939
ACH-000799,0.0008816095438193949
ACH-000800,-0.162894285097998
ACH-000802,-0.13030575699218686
ACH-000804,-0.1764242368667568
ACH-000805,-0.06151574019996806
ACH-000809,-0.06797383299595827
ACH-000810,-0.2254824391700477
ACH-000811,-0.11555975058488055
ACH-000817,0.08571682302586245
ACH-000819,-0.15045186259558038
ACH-000820,-0.529822723128026
ACH-000821,-0.23613386509333856
ACH-000822,0.024087600928810245
ACH-000823,0.13845114068238984
ACH-000824,0.029503950642615687
ACH-000827,-0.08205190276657827
ACH-000829,-0.2074524568949063
ACH-000831,-0.1530002489299564
ACH-000832,-0.3811938177476254
ACH-000833,0.05809190042114179
ACH-000834,-0.1430321998201155
ACH-000835,-0.13812453095914246
ACH-000836,-0.015078737986078516
ACH-000837,-0.10747475949613301
ACH-000838,0.032645001685671575
ACH-000839,-0.29888775083863794
ACH-000840,0.029593329101749888
ACH-000841,0.033926767794775665
ACH-000843,-0.055997091111478735
ACH-000846,-0.15946841399805806
ACH-000847,-0.21511204399022726
ACH-000848,0.004019960110386622
ACH-000849,-0.06785852869276561
ACH-000851,-0.04979403035052797
ACH-000855,0.032669374953702014
ACH-000856,0.1052196697412
ACH-000858,-0.16204351457822905
ACH-000859,0.06274047987718212
ACH-000861,-0.2422578233361293
ACH-000862,0.06440052162673264
ACH-000865,-0.011581079765903416
ACH-000866,-0.026314439880891164
ACH-000867,-0.0940409997360868
ACH-000869,-0.10391834838040873
ACH-000872,-0.18219497729057066
ACH-000873,-0.08988492759005544
ACH-000876,0.02358930710567522
ACH-000878,0.055223308081680536
ACH-000880,0.17490311661178498
ACH-000881,0.21505275729760487
ACH-000882,-0.10783209764049637
ACH-000884,0.06413043894655347
ACH-000885,-0.0680332145689585
ACH-000887,-0.11782084506952654
ACH-000889,-0.13418939289795126
ACH-000896,-0.1609480875198537
ACH-000898,-0.06740534478544243
ACH-000900,0.2613694489310641
ACH-000901,-0.032898869494408914
ACH-000905,0.06616325422826093
ACH-000906,-0.10471725142768136
ACH-000907,-0.08613195088004667
