,WFDC10A (140832)
ACH-000004,-0.1968010355945088
ACH-000005,-0.2618408449988233
ACH-000007,-0.10795498725209096
ACH-000009,0.02133203992405984
ACH-000011,0.08247359511172775
ACH-000012,0.0957244843499679
ACH-000013,0.08158215649616643
ACH-000014,-0.20214748372290897
ACH-000015,0.007373137465153283
ACH-000017,0.07104027135663113
ACH-000018,0.09737456466687708
ACH-000019,0.00866705852956335
ACH-000021,-0.07939689290747187
ACH-000022,0.03585545015164562
ACH-000025,-0.033664598905966
ACH-000028,0.09400493722937156
ACH-000030,-0.017569082757245887
ACH-000035,0.19811277794759166
ACH-000036,-0.1063611985304501
ACH-000037,-0.09778384558528297
ACH-000039,0.052422471829287
ACH-000040,-0.03391708892318205
ACH-000041,0.06768748694761678
ACH-000042,-0.037631977356514204
ACH-000045,-0.1414491040191435
ACH-000047,0.007655753174947815
ACH-000052,-0.2055393190182418
ACH-000053,-0.0037764464740888213
ACH-000054,0.005895358686850914
ACH-000055,-0.01316374497150934
ACH-000060,0.011954664085794523
ACH-000067,0.008771826386433446
ACH-000070,0.09205541220828647
ACH-000075,-0.1943605961576664
ACH-000078,-0.05235795098043768
ACH-000082,-0.15780640384505254
ACH-000085,-0.0002696086264338103
ACH-000086,0.007700659422182022
ACH-000087,0.06391924057493424
ACH-000092,-0.10096925095736806
ACH-000095,0.034084295409551324
ACH-000097,-0.12976223027796727
ACH-000098,0.056582323893800364
ACH-000099,0.0211569570993082
ACH-000108,-0.0634865401048556
ACH-000113,-0.009395070228597324
ACH-000116,-0.08066010971893281
ACH-000118,-0.008177880805926675
ACH-000120,-0.11718932285025215
ACH-000123,0.0069234477332988644
ACH-000127,0.010759171016002713
ACH-000128,0.10423443300231287
ACH-000132,0.10826844882250188
ACH-000133,-0.16772729945998308
ACH-000137,-0.04301757838354055
ACH-000138,-0.00655151542048505
ACH-000142,0.03562825059406936
ACH-000143,-0.019407923085418773
ACH-000146,-0.0683766466506048
ACH-000148,-0.07225091961803877
ACH-000150,0.18866045840562856
ACH-000152,-0.15458991731786406
ACH-000153,0.02594616909161331
ACH-000159,0.019920478232849943
ACH-000160,0.03793451874881183
ACH-000163,-0.049564108710432736
ACH-000167,0.0903214777621964
ACH-000168,-0.2108420033924652
ACH-000169,-0.0591218309759332
ACH-000178,-0.02719543071733249
ACH-000183,-0.02957921636194188
ACH-000188,0.08530543700756117
ACH-000189,0.07094138289832362
ACH-000190,0.036097695239191416
ACH-000198,-0.06629438063361248
ACH-000203,-0.27578226936341915
ACH-000204,0.026006319257990764
ACH-000206,-0.017221623119709626
ACH-000207,-0.014220427316038769
ACH-000208,-0.01658421893947625
ACH-000210,-0.2347494951145792
ACH-000211,-0.12565912639623644
ACH-000215,0.07479884337418541
ACH-000221,-0.012305093454054731
ACH-000222,0.10246410678944072
ACH-000223,0.06869158998817754
ACH-000226,-0.09046058819829736
ACH-000227,0.10617693995756164
ACH-000228,-0.1414763518940527
ACH-000231,-0.0797978441677712
ACH-000232,-0.0001424466845010781
ACH-000233,0.0233867049157213
ACH-000234,0.010252077792976351
ACH-000235,-0.08106840047092022
ACH-000237,0.0770538279253469
ACH-000238,-0.029914245739925183
ACH-000242,0.2263595733835672
ACH-000243,-0.03644836819366119
ACH-000244,-0.1718775173632945
ACH-000246,-0.0582187021186616
ACH-000248,0.048896742403828436
ACH-000250,0.02037869738659484
ACH-000251,0.16814991062184395
ACH-000252,0.17207927534043435
ACH-000253,-0.07587518651008504
ACH-000255,-0.023232312472829145
ACH-000256,0.09610086967319276
ACH-000257,0.009089481974688729
ACH-000258,-0.30258784353843426
ACH-000259,-0.10239527587242092
ACH-000260,0.05786092077068415
ACH-000261,-0.038350529430818084
ACH-000262,-0.025566555005564984
ACH-000263,0.19857638432241426
ACH-000264,-0.0038854404745634033
ACH-000265,0.007336919927900284
ACH-000266,-0.11962631671705835
ACH-000272,-0.06404769628412282
ACH-000274,-0.12678367311880706
ACH-000277,-0.1825072677098763
ACH-000278,0.04071716513513122
ACH-000279,0.0703224125833965
ACH-000280,-0.05426113040655857
ACH-000281,-0.07198894675510616
ACH-000288,-0.09737558150845453
ACH-000291,-0.10956410165099068
ACH-000293,0.019457458830930068
ACH-000294,-0.1126044375131564
ACH-000295,-0.2054471684255037
ACH-000296,0.12467031716141153
ACH-000302,0.028017339124955784
ACH-000304,0.16686980756878325
ACH-000307,-0.05405402778331344
ACH-000308,0.007193337042716616
ACH-000310,-0.03198471360482679
ACH-000311,-0.026698337558014512
ACH-000312,-0.08139733889427793
ACH-000315,0.13885504280413305
ACH-000316,0.022743581102079257
ACH-000317,0.029959281210910963
ACH-000318,-0.08037506764996437
ACH-000319,0.06680016107886948
ACH-000320,0.15491935292003328
ACH-000322,-0.22353206941112205
ACH-000323,-0.02931399855508955
ACH-000324,-0.014298620900905213
ACH-000329,-0.10826077653023436
ACH-000330,-0.040572038817180855
ACH-000331,-0.05516209323340946
ACH-000332,-0.11601247016614187
ACH-000334,0.005686447203722719
ACH-000335,0.11838599226443758
ACH-000336,-0.04407513701676621
ACH-000337,0.19445424712239867
ACH-000338,-0.2592279554495483
ACH-000339,0.00914979062794243
ACH-000341,-0.08227591653797446
ACH-000348,-0.109734525945836
ACH-000350,-0.1071875894223711
ACH-000352,0.07699044444895119
ACH-000356,0.002439286092518023
ACH-000361,-0.11118279611288512
ACH-000362,-0.006735562371259009
ACH-000363,-0.04179210362623463
ACH-000364,0.13552658773007234
ACH-000365,-0.10319769498581104
ACH-000366,-0.00783417568896558
ACH-000368,-0.1509817654032547
ACH-000374,0.03464283764201586
ACH-000375,-0.10827960095465806
ACH-000376,-0.14737351174530658
ACH-000381,-0.03905745443509045
ACH-000383,0.057215208065613574
ACH-000387,0.027089054621424104
ACH-000389,0.15538113966373798
ACH-000390,0.015023200033681175
ACH-000393,0.07668689042078729
ACH-000395,-0.29728311027830284
ACH-000396,0.07586229325913267
ACH-000397,0.0017848004261572577
ACH-000401,0.11376318774119905
ACH-000402,0.30330509513001913
ACH-000403,-0.08773334056080721
ACH-000404,0.09760932992291536
ACH-000406,0.004202762070628961
ACH-000407,0.05146074964934631
ACH-000408,0.09463552352718108
ACH-000410,0.015332445508917396
ACH-000411,-0.06362966670291173
ACH-000414,0.06369342687675106
ACH-000415,0.0551181559053661
ACH-000416,0.08009383198315091
ACH-000420,-0.20803294074711867
ACH-000421,0.0153646483990146
ACH-000424,-0.04810351055713704
ACH-000425,-0.060783395387993024
ACH-000426,-0.04155496947360368
ACH-000427,-0.1382689924322928
ACH-000433,0.14266802412008572
ACH-000435,0.0966192242719311
ACH-000436,-0.13353588143390022
ACH-000444,-0.07810750585391568
ACH-000445,-0.0567944612836525
ACH-000448,-0.06766292468331905
ACH-000450,0.03062987181760218
ACH-000452,-0.04157241072483624
ACH-000454,0.18748796578204374
ACH-000458,0.0
ACH-000459,0.1062005589736104
ACH-000460,0.03342641881924291
ACH-000461,0.053390389829401266
ACH-000463,-0.0241315906729628
ACH-000464,0.023798164248368687
ACH-000466,-0.042950489528256135
ACH-000467,-0.19439200097499265
ACH-000468,-0.08068606155736176
ACH-000469,-0.12149801764883846
ACH-000470,0.011189038223410264
ACH-000471,0.02709176224773424
ACH-000472,-0.02308479383327926
ACH-000473,0.0929341828294271
ACH-000475,0.0017144792470791075
ACH-000476,-0.08273302198742581
ACH-000477,-0.008120421439559844
ACH-000479,0.10583648405313288
ACH-000480,0.059800771622110616
ACH-000481,-0.018330342912653917
ACH-000483,-0.1512784450826867
ACH-000484,-0.08306997379911335
ACH-000485,-0.024177587626917782
ACH-000486,-0.00879744690524247
ACH-000487,-0.03746602626639276
ACH-000488,-0.014561074739246675
ACH-000490,-0.02706677011154994
ACH-000491,0.18178820124706216
ACH-000495,0.006724530664241514
ACH-000496,-0.04202104098587009
ACH-000499,0.10485615150161147
ACH-000500,-0.1309276866701978
ACH-000502,0.053710791339169936
ACH-000503,0.01966263280736629
ACH-000505,0.006815607591192231
ACH-000507,0.03037165406971938
ACH-000510,-0.012547642091290973
ACH-000511,0.009856550873443922
ACH-000512,-0.16726199522420312
ACH-000516,0.009629947556099406
ACH-000517,-0.009766205570604806
ACH-000518,-0.19250789003497232
ACH-000520,-0.2116304953136251
ACH-000521,-0.12867723898858965
ACH-000522,-0.06788240966030683
ACH-000524,0.0015590456725955194
ACH-000527,-0.06221094220201623
ACH-000528,0.002965681854528819
ACH-000537,0.014777582431622575
ACH-000541,-0.08027541836677878
ACH-000542,-0.040236189210494
ACH-000544,0.1320544184481364
ACH-000545,-0.04625901709646847
ACH-000547,-0.07086855397020292
ACH-000548,0.01355843245459762
ACH-000549,-0.04089963332948841
ACH-000550,0.040316395797881516
ACH-000552,0.12188704541895864
ACH-000556,-0.06953704517269903
ACH-000557,-0.17027591171872275
ACH-000569,0.03984531389735352
ACH-000570,0.04926378709657806
ACH-000571,-0.03647436872817047
ACH-000573,-0.0636846910899178
ACH-000576,-0.05459084286222548
ACH-000579,-0.051244722627409166
ACH-000580,0.23967587689581515
ACH-000584,0.019991830937506595
ACH-000585,0.10622424926755124
ACH-000588,-0.2307540192583627
ACH-000589,0.04191003785790054
ACH-000591,-0.00477420924623989
ACH-000593,-0.0005488402440038596
ACH-000600,0.05435109583935367
ACH-000601,0.005644541383792126
ACH-000605,-0.0923184825626232
ACH-000606,0.0974412922172618
ACH-000608,-0.0012797140270395975
ACH-000614,-0.06308591414853224
ACH-000616,-0.06800560110703659
ACH-000618,0.006495285596551046
ACH-000619,0.03971712832162082
ACH-000620,0.02459851125730095
ACH-000621,0.06730317133862676
ACH-000622,-0.08068133314746001
ACH-000623,0.003339969375540164
ACH-000624,0.010094115356640423
ACH-000627,-0.035498736646852984
ACH-000630,0.10863830251831226
ACH-000631,-0.16519239087968846
ACH-000632,-0.0050908465715407795
ACH-000633,-0.017413359193669747
ACH-000637,0.010469796800936088
ACH-000638,0.06638890458006161
ACH-000646,-0.08369330615378917
ACH-000647,0.052287935924959165
ACH-000648,0.054892738900406884
ACH-000649,-0.051257096944594
ACH-000651,0.0011726923432420224
ACH-000652,-0.08671834917653234
ACH-000653,-0.22091172506681864
ACH-000657,-0.05895112080795355
ACH-000658,-0.1360410182840778
ACH-000661,-0.08824556067233348
ACH-000662,0.03503586156455105
ACH-000663,-0.1601575296378246
ACH-000665,-0.098428321858845
ACH-000671,-0.021281281017768085
ACH-000672,0.05293566109659874
ACH-000673,-0.04001752328416474
ACH-000676,-0.023156541915062542
ACH-000677,-0.014978600194582296
ACH-000681,0.2918467599458881
ACH-000683,0.02795114409597964
ACH-000684,-0.10807634670035823
ACH-000688,0.00012545915584917451
ACH-000693,0.015159663168451028
ACH-000694,0.029622778487112908
ACH-000695,-0.05147594484580748
ACH-000696,0.0341761612104374
ACH-000697,0.054137845280616916
ACH-000699,-0.06954557557935663
ACH-000701,-0.06835872120416503
ACH-000706,0.12932957054826744
ACH-000711,0.0563388943956314
ACH-000713,-0.204747212096144
ACH-000714,-0.16350812993510208
ACH-000718,-0.2264132290390079
ACH-000720,-0.1008668464414472
ACH-000721,-0.09917365180853104
ACH-000724,-0.17338325276290348
ACH-000725,0.09568430298489787
ACH-000732,-0.08950392386778896
ACH-000734,0.04356478786772339
ACH-000735,-0.0010416448611344513
ACH-000736,-0.09877154107642784
ACH-000738,-0.017390251172708787
ACH-000746,0.02023456219935863
ACH-000747,-0.04331346267322228
ACH-000748,-0.00740503773740729
ACH-000753,0.035573919498834136
ACH-000756,-0.22269584774603007
ACH-000757,-0.04834934021056878
ACH-000758,-0.10529456052432504
ACH-000760,-0.06512686438574672
ACH-000762,-0.048075492851632734
ACH-000763,-0.1436339889073002
ACH-000764,-0.0375849941291421
ACH-000765,0.2549104596823137
ACH-000766,-0.0431574475751068
ACH-000767,0.051038513899574714
ACH-000768,0.06593702188315646
ACH-000769,0.007260271756633305
ACH-000770,-0.11763919433365945
ACH-000771,-0.1431321370034418
ACH-000773,-0.11440171918836065
ACH-000776,0.12154291712492425
ACH-000777,0.011390146952492821
ACH-000778,0.006208308600923444
ACH-000781,-0.016675053130950124
ACH-000782,-0.2609910827168014
ACH-000783,-0.00603275311054221
ACH-000784,-0.043600584902314735
ACH-000785,-0.00850528627740129
ACH-000787,-0.08868387982177989
ACH-000788,0.028680702816574505
ACH-000791,-0.06934221089467776
ACH-000792,-0.006098501294186459
ACH-000794,0.04611087048961824
ACH-000796,-0.10037134643597086
ACH-000798,0.11158647497756276
ACH-000799,-0.04338303732659127
ACH-000800,0.1896172773539868
ACH-000802,0.1179832924265985
ACH-000804,0.04481637759706044
ACH-000805,0.09265532288020123
ACH-000809,-0.07832307101970687
ACH-000810,0.10173914248268286
ACH-000811,-0.09578010221494934
ACH-000817,-0.0704952748424851
ACH-000819,-0.02619316357113301
ACH-000820,-0.2307740890712949
ACH-000821,0.05671341710301628
ACH-000822,-0.1662466461540247
ACH-000823,-0.01081949594926768
ACH-000824,0.04088461229458066
ACH-000827,0.03632270350163243
ACH-000829,-0.2267964046044075
ACH-000831,0.030652609600925838
ACH-000832,-0.02033122104231488
ACH-000833,-0.02606254491912616
ACH-000834,0.04853408902101992
ACH-000835,-0.06182261180149655
ACH-000836,-0.03774596262428776
ACH-000837,-0.030562834461820683
ACH-000838,-0.10578779207080956
ACH-000839,-0.06744128811760912
ACH-000840,-0.06663598080751683
ACH-000841,-0.1827070851077503
ACH-000843,0.10925599763253237
ACH-000846,0.101024401440532
ACH-000847,0.05688095995818202
ACH-000848,0.2258291646168417
ACH-000849,0.017568938616138355
ACH-000851,-0.06288942977411045
ACH-000855,-0.06546480319851622
ACH-000856,-0.09563107899658367
ACH-000858,-0.08856837414464852
ACH-000859,0.04163838755421997
ACH-000861,-0.04108674744554207
ACH-000862,0.014679625063072774
ACH-000865,0.08225043829534713
ACH-000866,-0.002369181401090169
ACH-000867,-0.04407713367795308
ACH-000869,0.10208632115414804
ACH-000872,0.14128263868592267
ACH-000873,-0.04138017869772205
ACH-000876,-0.009788966512788716
ACH-000878,-0.008985643321055016
ACH-000880,-0.12322231115713675
ACH-000881,-0.09208016102711124
ACH-000882,-0.05442666448655181
ACH-000884,0.11588854322507602
ACH-000885,0.028458775632085737
ACH-000887,0.04547709064270397
ACH-000889,-0.018260682028008013
ACH-000896,0.0105137997755575
ACH-000898,-0.012514564526894915
ACH-000900,-0.001425432296925891
ACH-000901,0.05309669090167215
ACH-000905,-0.08903439180392171
ACH-000906,0.020742202906584798
ACH-000907,-0.15257163864118586
ACH-000910,0.09142603289713133
ACH-000911,-0.0869620859843025
ACH-000912,-0.0660154025133192
ACH-000913,-0.10528086117972456
ACH-000915,0.099801095963048
ACH-000916,-0.3769543108496125
ACH-000917,-0.0516905604238773
ACH-000920,-0.0024229349480893976
ACH-000921,0.008760467318262449
ACH-000924,0.001481410295482088
ACH-000926,-0.1538799472270076
ACH-000928,-0.029999250175636205
ACH-000929,-0.037334423955751234
ACH-000932,-0.03227710309125476
ACH-000935,-0.0750176021848503
ACH-000936,0.019201961043588227
ACH-000937,0.08173524714408945
ACH-000938,0.025750831609924
ACH-000939,-0.1566799522690985
ACH-000941,-0.12519740497378906
ACH-000943,-0.06421228719180189
ACH-000946,-0.0722672091727886
ACH-000947,-0.017035636138849397
ACH-000948,-0.06427933963149522
ACH-000950,-0.02521752088703048
ACH-000953,-0.03399204079459536
ACH-000954,-0.0670103951520499
ACH-000957,-0.11402586599279625
ACH-000958,-0.1379227729518668
ACH-000960,-0.04657732405849095
ACH-000963,-0.06235026303546711
ACH-000968,0.061716046018599625
ACH-000969,0.1140232338335465
ACH-000972,0.025796228785948158
ACH-000973,-0.016325572040785708
ACH-000974,-0.14163143984697055
ACH-000978,-0.06894917580585765
ACH-000984,-0.05126545342131422
ACH-000986,0.0361621337764455
ACH-000988,-0.007537768092879721
ACH-000993,0.03840045210034162
ACH-000994,0.044938506399173656
ACH-000996,0.10462278270955702
ACH-001001,-0.04095605722285051
ACH-001020,0.04659148471742973
ACH-001028,-0.10387102734391884
ACH-001031,-0.01784491291353842
ACH-001038,0.05842596746671976
ACH-001048,0.019630560503164862
ACH-001050,0.07629663960248324
ACH-001053,0.11094953230867187
ACH-001054,-0.015851669342805373
ACH-001061,-0.07477157340359497
ACH-001067,-0.10426936192391206
ACH-001075,-0.09438775310129703
ACH-001096,0.07414306292178796
ACH-001111,-0.17576940244791714
ACH-001119,-0.02276455237582771
ACH-001128,0.03239024754646497
ACH-001134,-0.008346706203464584
ACH-001151,0.005725979000623832
ACH-001163,-0.00732296184918186
ACH-001164,-0.13766429183877613
ACH-001183,-0.3155267958699515
ACH-001192,-0.08914495457776146
ACH-001193,-0.028498793231579757
ACH-001196,-0.07249615204013317
ACH-001197,-0.0035377691094492913
ACH-001205,-0.17738855724745345
ACH-001211,0.048837542084457036
ACH-001212,-0.1982105189301922
ACH-001228,0.13413642568855955
ACH-001232,0.08750060138468657
ACH-001239,-0.17035871125539973
ACH-001270,0.20596249300175865
ACH-001274,-0.0228745152967696
ACH-001275,-0.07679635534117125
ACH-001277,-0.030537346105925914
ACH-001278,-0.0386985312848869
ACH-001280,0.045413176660101084
ACH-001283,0.0462100378890178
ACH-001289,0.004285811760811253
ACH-001300,0.006422804857475917
ACH-001301,0.13584187956994415
ACH-001302,0.04858786493668538
ACH-001306,-0.04556589086131497
ACH-001318,-0.027862243540482518
ACH-001322,0.017079542810315606
ACH-001328,0.06141015513096151
ACH-001332,-0.08663023404057403
ACH-001336,0.0981599983974396
ACH-001346,0.09397621458729724
ACH-001353,-0.04490142628753988
ACH-001354,0.03656993911745346
ACH-001367,0.11126039737803288
ACH-001368,-0.0958936598736626
ACH-001374,0.08355069364787898
ACH-001377,-0.2690295782167593
ACH-001380,-0.016860162239928252
ACH-001391,-0.026542351079763733
ACH-001408,0.17827328795577013
ACH-001430,0.15787535282731793
ACH-001431,0.050782223667110375
ACH-001450,-0.03711891743501791
ACH-001496,-0.01601558829991396
ACH-001500,-0.11084020675763752
ACH-001523,0.11840150164042175
ACH-001532,0.043805137617451036
ACH-001550,-0.08503745365992052
ACH-001552,-0.047429754890828194
ACH-001554,-0.12285987309075083
ACH-001654,-0.09220189872909842
ACH-001735,-0.0746634819031824
ACH-001736,0.12160341149959385
ACH-001737,0.1877797382467568
ACH-001740,0.09181808458266644
ACH-001745,-0.030362082330423087
ACH-001765,-0.07581792683751412
