,ANGPTL6 (83854)
ACH-000004,-0.1446995927361849
ACH-000005,-0.1886775368917872
ACH-000007,-0.07170121616639429
ACH-000009,-0.05254701250390432
ACH-000011,-0.0712469893888543
ACH-000012,-0.18849005639559235
ACH-000013,-0.1023299762286538
ACH-000014,0.052439117299422966
ACH-000015,-0.10616283547853878
ACH-000017,-0.09877447020737022
ACH-000018,-0.3079616013808795
ACH-000019,-0.4539003244929147
ACH-000021,-0.19976201427518586
ACH-000022,-0.17639186880528446
ACH-000025,-0.16160402428323642
ACH-000028,-0.4036180698877121
ACH-000030,-0.19863150930096427
ACH-000035,-0.243827825385918
ACH-000036,-0.08869994210445599
ACH-000037,-0.07018437175639307
ACH-000039,-0.4883880521960651
ACH-000040,-0.03710558816492178
ACH-000041,-0.2413277876784068
ACH-000042,-0.09703791629686492
ACH-000045,-0.1856415218743148
ACH-000047,-0.009224980591514106
ACH-000052,-0.10062781242858113
ACH-000053,-0.19655062692846945
ACH-000054,-0.18859414639091399
ACH-000055,-0.03593561508202246
ACH-000060,-0.06296619012690609
ACH-000067,-0.07294772540105526
ACH-000070,-0.20474589331860651
ACH-000075,-0.17916890762624205
ACH-000078,-0.15133585333210048
ACH-000082,-0.16051739426781855
ACH-000085,-0.17235089849704946
ACH-000086,-0.08505326817962985
ACH-000087,-0.03727841131821436
ACH-000092,0.0011343675815501193
ACH-000095,-0.2732509770483662
ACH-000097,-0.18237061351524395
ACH-000098,-0.2308511262799198
ACH-000099,-0.10351187630250004
ACH-000108,-0.10306567665518224
ACH-000113,-0.13160028316875302
ACH-000116,-0.14474555013290136
ACH-000118,-0.10582856316672948
ACH-000120,-0.2770263814235324
ACH-000123,0.04052053964181948
ACH-000127,-0.27558825989891145
ACH-000128,-0.2263372240123024
ACH-000132,-0.10215674911528044
ACH-000133,-0.11269094610609028
ACH-000137,-0.2760128414921635
ACH-000138,-0.20467279103210595
ACH-000142,-0.08446114955363547
ACH-000143,-0.2374167561583811
ACH-000146,-0.19386446154370732
