,WDR76 (79968)
ACH-000004,-0.3311986760306502
ACH-000005,-0.611845679617009
ACH-000007,-0.024044122566678268
ACH-000009,-0.20114288064349772
ACH-000011,-0.030763841060991712
ACH-000012,-0.25026821347160144
ACH-000013,-0.17647791541617694
ACH-000014,-0.113466851064237
ACH-000015,-0.14035814922595866
ACH-000017,-0.15511737294520594
ACH-000018,0.0440689685548594
ACH-000019,-0.01367186593961382
ACH-000021,-0.0929944906332125
ACH-000022,-0.1702136381431455
ACH-000025,-0.13113189481566515
ACH-000028,0.00620672677676843
ACH-000030,-0.18997864270757694
ACH-000035,-0.19627322210820045
ACH-000036,-0.030816151128826224
ACH-000037,-0.24256395569849346
ACH-000039,-0.21127682375043907
ACH-000040,-0.0344122951040942
ACH-000041,-0.0962568734496332
ACH-000042,-0.08212614557509444
ACH-000045,-0.3410935702086623
ACH-000047,-0.256158737381498
ACH-000052,-0.08349177313263438
ACH-000053,-0.14964133956048156
ACH-000054,-0.25563596701703545
ACH-000055,-0.23333277716636935
ACH-000060,-0.18262197864191934
ACH-000067,-0.2622697253115009
ACH-000070,-0.1334684478108556
ACH-000075,-0.24076462901182275
ACH-000078,-0.16166428291131488
ACH-000082,-0.21391085524116896
ACH-000085,-0.024074726284903026
ACH-000086,-0.15618428661420314
ACH-000087,0.011278038149751986
ACH-000092,-0.2554617446238119
ACH-000095,-0.19676841485814334
ACH-000097,-0.13595074991534406
ACH-000098,-0.14722889754167498
ACH-000099,-0.21677228230186876
ACH-000108,-0.2599458361504829
ACH-000113,-0.09045844094652973
ACH-000116,-0.1374241172493614
ACH-000118,-0.05704885331553744
ACH-000120,-0.09304172496590148
ACH-000123,-0.10846946995142387
ACH-000127,-0.12193706627227564
ACH-000128,-0.13471519452698305
ACH-000132,-0.3041679293792666
ACH-000133,-0.15732318484011035
ACH-000137,-0.189957887827367
ACH-000138,-0.14065867607578292
ACH-000142,-0.0265375218678374
ACH-000143,-0.20314398227211955
ACH-000146,-0.18043834116622107
ACH-000148,-0.08493426771849763
ACH-000150,-0.17729630746501193
ACH-000152,-0.24005267095013624
ACH-000153,0.025190084321340844
ACH-000159,-0.1473599475618113
ACH-000160,-0.33612969151846944
ACH-000163,-0.2288766776796973
ACH-000167,-0.3134835204708895
ACH-000168,-0.175994354507371
ACH-000169,-0.14427246167855334
ACH-000178,-0.1915365350889885
ACH-000183,-0.1409679198547606
ACH-000188,-0.16352095327331148
ACH-000189,-0.014007749091257552
ACH-000190,-0.2850738557783217
ACH-000198,-0.13971672383206388
ACH-000203,-0.04977942915842909
ACH-000204,-0.3639273506647367
ACH-000206,-0.16844004228890302
ACH-000207,-0.17331221487330709
ACH-000208,-0.3790350358229361
ACH-000210,-0.2662211955311101
ACH-000211,-0.08675211764070144
ACH-000215,-0.23892343493392806
ACH-000221,-0.3375123570881072
ACH-000222,0.05704640603736881
ACH-000223,-0.22300772637579888
ACH-000226,-0.23207318181733885
ACH-000227,-0.21503280509291048
ACH-000228,-0.1787802960881332
ACH-000231,-0.2384560632966195
ACH-000232,-0.1722053094620748
ACH-000233,-0.18293913231708533
ACH-000234,-0.18504762849211928
ACH-000235,-0.136209367853331
ACH-000237,-0.10708388053036848
ACH-000238,-0.28196268459249035
ACH-000242,-0.3279793493822272
ACH-000243,-0.18814261875891455
ACH-000244,-0.042640576900556316
ACH-000246,-0.08474197972431265
ACH-000248,-0.23158898004506065
ACH-000250,-0.2259456529140709
ACH-000251,-0.273941599044008
ACH-000252,-0.10895377014739747
ACH-000253,-0.15936566293559198
ACH-000255,-0.26646568338232385
ACH-000256,-0.1131308771309022
ACH-000257,-0.2698715923338077
ACH-000258,-0.10773147239060188
ACH-000259,-0.15541147855731655
ACH-000260,-0.2132813317984784
ACH-000261,-0.24765129034310185
ACH-000262,-0.11790622847426398
ACH-000263,-0.25507336003224795
ACH-000264,-0.240464313042688
ACH-000265,-0.2455409010378229
ACH-000266,-0.2317579819062051
ACH-000272,-0.32746359720584994
ACH-000274,-0.2750370595855305
ACH-000277,-0.12134515818172745
ACH-000278,-0.14888930728186422
ACH-000279,-0.2022642017937136
ACH-000280,-0.05908628374182291
ACH-000281,0.05684567932979347
ACH-000288,-0.14174256971798674
