,HNRNPL (3191)
ACH-000336,-0.6113561350498138
ACH-000337,-0.7455769113500723
ACH-000338,-0.6979886414912447
ACH-000339,-0.7846561936345369
ACH-000341,-0.6928929991147794
ACH-000348,-0.632278472415227
ACH-000350,-0.21098815347806427
ACH-000352,-0.7930558157655742
ACH-000356,-0.5151924420101552
ACH-000361,-0.7091355223029226
ACH-000362,-0.5647623776339278
ACH-000363,-0.6374988910428929
ACH-000364,-0.5999892887817669
ACH-000365,-0.707702522778951
ACH-000366,-0.7839974498250657
ACH-000368,-0.6764673127206051
ACH-000374,-0.8174856121151176
ACH-000375,-0.7978533707783798
ACH-000376,-0.7503804318563317
ACH-000381,-0.6032859216153359
ACH-000383,-0.8089233171045171
ACH-000387,-0.6896894227880198
ACH-000389,-0.5838336234052146
ACH-000390,-0.8865104473352036
ACH-000393,-0.5752132198352583
ACH-000395,-0.6415341415866485
ACH-000396,-0.6733414880442374
ACH-000397,-0.7098743403862896
ACH-000401,-0.4453989627567405
ACH-000402,-0.8349680114910398
ACH-000403,-0.8140213564307339
ACH-000404,-0.6751346688693727
ACH-000406,-0.7357776369100683
ACH-000407,-0.8486919431521663
ACH-000408,-0.8057075339541883
ACH-000410,-0.7796087157420518
ACH-000411,-0.6699414262417581
ACH-000414,-0.42571998387396265
ACH-000415,-0.8384009431975246
ACH-000416,-0.6666257973446199
ACH-000420,-0.7306975098982791
ACH-000421,-0.6962094339768683
ACH-000424,-0.6440949841348479
ACH-000425,-0.6744956222773685
ACH-000426,-0.6932125086592485
ACH-000427,-0.595074312794526
ACH-000433,-0.6156846910599778
ACH-000435,-0.5718826622211914
ACH-000436,-0.7856567151591328
ACH-000444,-0.8540254008986533
ACH-000445,-0.8186853611752761
ACH-000448,-0.7168869087376872
ACH-000450,-0.25102784613417944
ACH-000452,-0.7699563007706234
ACH-000454,-0.6201036636701979
ACH-000458,-0.6825696042450408
ACH-000459,-0.5787724435435988
ACH-000460,-0.6902846232351174
ACH-000461,-0.5504212452238171
ACH-000463,-0.8958361805428363
ACH-000464,-0.7283610555174304
ACH-000466,-0.8421302238001462
ACH-000467,-0.6795584138702088
ACH-000468,-0.8236963773910629
ACH-000469,-0.7471665081709468
ACH-000470,-0.42751982909965386
ACH-000471,-0.6513840680842369
ACH-000472,-0.8813636669511881
ACH-000473,-0.5856369931396956
ACH-000475,-0.6606208953237278
ACH-000476,-0.5038576021572028
ACH-000477,-0.4919568912021849
ACH-000479,-0.5575749116815024
ACH-000480,-0.6706263606062639
ACH-000481,-0.7044773568024666
ACH-000483,-0.4713930416622253
ACH-000484,-0.7331926296149219
ACH-000485,-0.7036211013940059
ACH-000486,-0.6433355685610238
ACH-000487,-0.522246237661337
ACH-000488,-0.6979370573784471
ACH-000490,-0.6488627033313313
ACH-000491,-0.8073614339071842
ACH-000495,-0.8230506565946387
ACH-000496,-0.6962133619062509
ACH-000499,-0.6742621414841927
ACH-000500,-0.692682935758173
ACH-000502,-0.8168393991910653
ACH-000503,-0.5087239296505893
ACH-000505,-0.9634717355219669
ACH-000507,-0.6755967019288014
ACH-000510,-0.5229436270685501
ACH-000511,-0.8320803392929819
ACH-000512,-0.9608389057713032
ACH-000516,-0.7199296945580927
ACH-000517,-0.6483647342545661
ACH-000518,-0.8470646862742763
ACH-000520,-0.6850831975087549
ACH-000521,-0.7431470614583942
ACH-000522,-0.8937770148227291
ACH-000524,-0.4904028398123328
ACH-000527,-0.4925365392025509
ACH-000528,-0.6817932409357996
ACH-000537,-0.5742584698664239
ACH-000541,-0.4700987402745089
ACH-000542,-0.8177201376309131
ACH-000544,-0.7465406360388459
ACH-000545,-0.5605664818143555
ACH-000547,-0.7670151239546916
ACH-000548,-0.7497199837231231
ACH-000549,-0.7245371980791255
ACH-000550,-0.8779017053961835
ACH-000552,-0.7264387778959964
ACH-000556,-0.6974659297973805
ACH-000557,-0.8963900972512884
ACH-000569,-0.3083627960797842
ACH-000570,-0.8028238316745729
ACH-000571,-0.7916498805533506
ACH-000573,-0.8103177238057006
ACH-000576,-0.8287764629562382
ACH-000579,-0.3683202605158241
ACH-000580,-0.6206597011986882
ACH-000584,-0.6349395128323065
ACH-000585,-1.0393072345590555
ACH-000588,-0.7272188170731081
ACH-000589,-0.813057518552091
ACH-000591,-0.5310978902220912
ACH-000593,-0.8036400652658305
ACH-000600,-0.7740127696230767
ACH-000601,-0.744970775893998
ACH-000605,-0.6235545246237224
ACH-000606,-0.7682200254490987
ACH-000608,-0.5265845599965835
ACH-000614,-0.4987257305912276
ACH-000616,-0.6698296240381005
ACH-000618,-0.7171133305908332
ACH-000619,-0.6067184147001761
ACH-000620,-0.6884878700531039
ACH-000621,-0.7172007366214764
ACH-000622,-0.4208695755086141
ACH-000623,-0.5967153378472131
ACH-000624,-0.8632936011195773
ACH-000627,-0.8552815962103439
ACH-000630,-0.8560099447159348
ACH-000631,-0.9411313399429742
ACH-000632,-0.5907182615105327
ACH-000633,-0.5666460642486795
ACH-000637,-0.5945581056178894
ACH-000638,-0.7473451469247112
ACH-000646,-0.6754349705977364
ACH-000647,-0.7848744688499103
ACH-000648,-0.5801723740356606
ACH-000649,-0.787068101511978
ACH-000651,-0.8615975860729517
ACH-000652,-0.6812287741962031
ACH-000653,-0.8778817707694923
ACH-000657,-0.6474678857490042
ACH-000658,-0.8294587394499303
ACH-000661,-0.5555381636932748
ACH-000662,-0.7925878337581092
ACH-000663,-0.8786520510728381
ACH-000665,-0.7593765925157114
ACH-000671,-0.6076778712391069
ACH-000672,-0.7120655459893803
ACH-000673,-0.7854135318775629
ACH-000676,-0.7819857654509687
ACH-000677,-0.8220563386726839
ACH-000681,-0.5049852768322349
ACH-000683,-0.5369364337541437
ACH-000684,-0.6288745865278662
ACH-000688,-0.5080477208457438
ACH-000693,-0.6535257030411659
ACH-000694,-0.9814341867306148
ACH-000695,-0.4814406162454529
ACH-000696,-0.7960054398593477
ACH-000697,-0.6280801645144024
ACH-000699,-0.7694445756739431
ACH-000701,-0.4154256113439068
ACH-000706,-0.6232558601884355
ACH-000711,-0.7996913620292003
ACH-000713,-0.6410078330840857
ACH-000714,-0.4539119444961371
ACH-000718,-0.528044517954123
ACH-000720,-0.7491940595036243
ACH-000721,-0.7260519298709712
ACH-000724,-0.7376982195841247
ACH-000725,-0.6482836786722249
ACH-000732,-0.6653010304191196
ACH-000734,-0.5364957946228782
ACH-000735,-0.9233785233429264
ACH-000736,-0.3670889621220034
ACH-000738,-0.7907093863301436
ACH-000746,-0.4348681009111878
ACH-000747,-0.6627103826753564
ACH-000748,-0.7201048982440901
ACH-000753,-0.7022442463403515
ACH-000756,-0.8098404162382087
ACH-000757,-0.7546247679296316
ACH-000758,-0.6769311896982892
ACH-000760,-0.7077058719920059
ACH-000762,-0.6066037296735162
ACH-000763,-0.7858262471970145
ACH-000764,-0.8383168734874551
ACH-000765,-0.7212094221129909
ACH-000766,-0.7386804289361685
ACH-000767,-0.5851184657319275
ACH-000768,-0.6943357557406514
ACH-000769,-0.6549093721414277
ACH-000770,-0.694900608520285
ACH-000771,-0.6966216616521091
ACH-000773,-0.6967177482413933
ACH-000776,-0.7028604561530606
ACH-000777,-0.8749574260083008
ACH-000778,-0.6227395656567263
ACH-000781,-0.5435885508157969
ACH-000782,-0.7795154857118676
ACH-000783,-0.4281726966103817
ACH-000784,-0.8178487018502255
ACH-000785,-0.9172546878397441
ACH-000787,-0.5860588524549434
ACH-000788,-0.8061404710026986
ACH-000791,-0.6588265914175284
ACH-000792,-0.6777029315384475
ACH-000794,-0.6151182744817939
ACH-000796,-0.639443250688205
ACH-000798,-0.8770192851706549
ACH-000799,-0.5902783889953176
ACH-000800,-0.7513709572780269
ACH-000802,-0.8157332924026336
ACH-000804,-0.6677844622386839
ACH-000805,-0.8037431088644394
ACH-000809,-0.5598402086984711
ACH-000810,-0.8447743884029912
ACH-000811,-0.6300958967758257
ACH-000817,-0.7726257141223
ACH-000819,-0.8431615631302162
ACH-000820,-0.9503931508998398
ACH-000821,-0.6907720718700171
ACH-000822,-0.8593465240480935
ACH-000823,-0.7081609315691259
ACH-000824,-0.71198552484468
ACH-000827,-0.7730454448085751
ACH-000829,-0.7387020796103659
ACH-000831,-0.6076789534827735
ACH-000832,-0.7311686659304596
ACH-000833,-0.5714296451429994
ACH-000834,-0.4940688433934946
ACH-000835,-0.9622418707068008
ACH-000836,-0.9818982111462016
ACH-000837,-0.6854408013391876
ACH-000838,-0.5858223006518688
ACH-000839,-0.6662313886584831
ACH-000840,-0.2734955558943908
ACH-000841,-0.7434390076156336
ACH-000843,-0.8765085415772116
ACH-000846,-0.5055367575925039
ACH-000847,-0.6024020312149337
ACH-000848,-0.7244754348959049
ACH-000849,-0.2655077925711492
ACH-000851,-0.7284793265997642
ACH-000855,-0.5210739942310726
ACH-000856,-0.6345045417784398
ACH-000858,-0.7332805714907591
ACH-000859,-0.6470302539296205
ACH-000861,-0.5714833371141346
ACH-000862,-0.6135479978256557
ACH-000865,-0.734754864873954
ACH-000866,-0.8759534414706717
ACH-000867,-0.7402410701814899
ACH-000869,-0.7832075372439814
ACH-000872,-0.8936911219394748
ACH-000873,-0.9080884576323428
ACH-000876,-0.802197176642472
ACH-000878,-0.5684698348829847
ACH-000880,-0.3329596407231989
ACH-000881,-0.5969591412906021
ACH-000882,-0.8574431311934209
ACH-000884,-0.7891962069060426
ACH-000885,-0.4877184309234717
ACH-000887,-0.6459140065248207
ACH-000889,-0.6717093959211982
ACH-000896,-0.7094703572379351
ACH-000898,-0.4483098462920661
ACH-000900,-0.6330801998256754
ACH-000901,-0.76065093958737
ACH-000905,-0.6551712061456194
ACH-000906,-0.8953622172625987
ACH-000907,-0.8334722238033972
ACH-000910,-0.6392229972685146
ACH-000911,-0.9545606389094524
ACH-000912,-0.5850476976081386
ACH-000913,-0.6859048059623295
ACH-000915,-0.7399815002462691
ACH-000916,-0.5587217051727358
ACH-000917,-0.7736658733819719
ACH-000920,-0.8344097015749288
ACH-000921,-0.5977859084210668
ACH-000924,-0.6380148793460566
ACH-000926,-0.3452631276442016
ACH-000928,-0.7166051932363927
ACH-000929,-0.6294025297323351
ACH-000932,-0.8468958286550948
ACH-000935,-0.7771291094055264
ACH-000936,-0.844631105876278
ACH-000937,-0.7398180972086087
ACH-000938,-0.7423585851299063
ACH-000939,-0.931500065070166
ACH-000941,-0.6577366206741767
ACH-000943,-0.8367195069114186
ACH-000946,-0.7546430409455049
ACH-000947,-0.9217965744377188
ACH-000948,-0.7880311383010711
ACH-000950,-0.8498660414265116
ACH-000953,-0.6543177042283563
ACH-000954,-0.5532236155583622
ACH-000957,-0.7190841274970221
ACH-000958,-0.5825463658129448
ACH-000960,-0.7976147824657243
ACH-000963,-0.9290260298020032
ACH-000968,-0.5636334478011221
ACH-000969,-0.5755983706533391
ACH-000972,-0.9645404565102836
ACH-000973,-0.8383930834373605
ACH-000974,-0.8150886801360195
ACH-000978,-0.8897523809585083
ACH-000984,-0.8900193251557508
ACH-000986,-0.7728551323499648
ACH-000988,-0.8821754813243442
ACH-000993,-0.6887320238958622
ACH-000994,-0.7149781138563053
ACH-000996,-0.7186693366828782
ACH-001001,-0.7548152132118693
ACH-001020,-0.8935611707027004
ACH-001028,-0.6942448451515563
ACH-001031,-0.6257819692353932
ACH-001038,-0.7075340863749446
ACH-001048,-0.7068890235353759
ACH-001050,-0.8095525641330967
ACH-001053,-0.6561743911126743
ACH-001054,-0.5854025643382251
ACH-001061,-0.7085787609981062
ACH-001067,-0.6945458658879748
ACH-001075,-0.7070030823094421
ACH-001096,-0.7453065521070671
ACH-001111,-0.5973355713745427
ACH-001119,-0.6211048917185118
ACH-001128,-0.6212976679456488
ACH-001134,-0.7145982842869381
ACH-001151,-0.6854890135560551
ACH-001163,-0.7074027786422671
ACH-001164,-0.5565131979081059
ACH-001183,-0.6395304227541172
ACH-001192,-0.7877817033497458
ACH-001193,-0.6183046494153576
ACH-001196,-0.5400259156000461
ACH-001197,-0.4240448822704451
ACH-001205,-0.751780252144649
ACH-001211,-0.6670248954230674
ACH-001212,-0.5503328978996186
ACH-001228,-0.635849086130751
ACH-001232,-0.7003639076120196
ACH-001239,-0.7023792188681144
ACH-001270,-0.6475616921288532
ACH-001274,-0.5342221969954228
ACH-001275,-0.8442558550615388
ACH-001277,-0.7534975321704995
ACH-001278,-0.40386780443054493
ACH-001280,-0.5910361380821101
ACH-001283,-0.5790162588999234
ACH-001289,-0.4935413013877423
ACH-001300,-0.5167076413962229
ACH-001301,-0.7382206468523322
ACH-001302,-0.767027812696352
ACH-001306,-0.7413121170480743
ACH-001318,-0.552308131546401
ACH-001322,-0.6344023980071684
ACH-001328,-0.7756437888865492
ACH-001332,-0.7271900245921052
ACH-001336,-0.7498390828523807
ACH-001346,-0.7432827142521887
ACH-001353,-0.8798592827653774
ACH-001354,-0.6560240636407738
ACH-001367,-1.0040679200744054
ACH-001368,-0.6591130390920594
ACH-001374,-0.6351031853046653
ACH-001377,-0.5415402502108395
ACH-001380,-0.7435504653412289
ACH-001391,-0.4695728172302753
ACH-001408,-0.6208017858837068
ACH-001430,-0.8259807294538057
ACH-001431,-0.7046504165268495
ACH-001450,-0.6289803708015428
ACH-001496,-0.8158743795017361
ACH-001500,-0.6246857441718449
ACH-001523,-0.5844577561557839
ACH-001532,-0.5427722043798135
ACH-001550,-0.8431413689800775
ACH-001552,-0.681405929531582
ACH-001554,-0.5926655313646316
ACH-001654,-0.7227398935412507
ACH-001735,-0.6988929126989893
ACH-001736,-0.8018434191609942
ACH-001737,-0.921074990599788
ACH-001740,-0.8143538020705742
ACH-001745,-0.7539156642786718
ACH-001765,-0.5567655315162988
