,PAPOLG (64895)
ACH-000004,0.11748589668163892
ACH-000005,0.15450090120080498
ACH-000007,0.140100635807366
ACH-000009,0.0656072214233065
ACH-000011,0.07214725389225157
ACH-000012,0.1461245304059346
ACH-000013,0.10132366524126772
ACH-000014,0.2018616507732721
ACH-000015,0.19018243882652452
ACH-000017,0.07668696762463607
ACH-000018,0.2576215294744027
ACH-000019,0.08885880405421935
ACH-000021,0.12559818501595987
ACH-000022,0.12202576390085924
ACH-000025,0.08009562647294667
ACH-000028,0.04707862493597035
ACH-000030,0.08182544689159844
ACH-000035,0.07637307322166194
ACH-000036,0.030516277904009213
ACH-000037,0.1539495862532494
ACH-000039,0.1234079160796398
ACH-000040,-0.0033741474334432115
ACH-000041,0.25493565193339635
ACH-000042,0.23483631111587566
ACH-000045,0.13174757429064213
ACH-000047,0.06027657926276274
ACH-000052,0.1921874056365827
ACH-000053,0.03313347580187556
ACH-000054,0.018943840697871136
ACH-000055,0.22174767766694053
ACH-000060,0.2236443374002759
ACH-000067,0.17183762378925282
ACH-000070,0.1355713717988256
ACH-000075,0.12697670604238212
ACH-000078,0.2432163774655127
ACH-000082,0.20003239391258
ACH-000085,0.11869614703805074
ACH-000086,0.12971387983813115
ACH-000087,0.19017462999408324
ACH-000092,0.045802564240688765
ACH-000095,0.06869030985302488
ACH-000097,0.08650274986069557
ACH-000098,0.19883934863927816
ACH-000099,0.09361246467161577
ACH-000108,0.12130557818852848
ACH-000113,-0.04487494349937347
ACH-000116,0.08886531041569974
ACH-000118,0.013068374998064838
ACH-000120,0.05731680729885251
ACH-000123,0.032104024102743295
ACH-000127,0.04303984945014211
ACH-000128,0.10259228951120357
ACH-000132,-0.037652731778690926
ACH-000133,0.16285787450806555
ACH-000137,0.1898366942014344
ACH-000138,0.14750371680272084
ACH-000142,0.02433809030141693
ACH-000143,0.05665560575682041
ACH-000146,0.034112486430368884
ACH-000148,0.2252273220238733
ACH-000150,0.2964840946358849
ACH-000152,0.059185001982305974
ACH-000153,0.33880631433016783
ACH-000159,0.13556815145663134
ACH-000160,0.03806165647451227
ACH-000163,0.18198428233474706
ACH-000167,-0.2183672167673628
ACH-000168,0.03873143065530641
ACH-000169,0.2043473581953124
ACH-000178,0.14346266183528633
ACH-000183,0.03062083809836352
ACH-000188,0.11678116571403953
ACH-000189,0.05349675763968457
ACH-000190,0.25239506754454233
ACH-000198,0.1461378798666038
ACH-000203,-0.06331552366859422
ACH-000204,0.31683508670417165
ACH-000206,0.14447858609541606
ACH-000207,-0.046503425333413735
ACH-000208,0.08152955805232433
ACH-000210,0.36750212674442256
ACH-000211,0.08692943520920607
ACH-000215,0.08785296755982218
ACH-000221,0.21531477476367
ACH-000222,0.3381417195690581
ACH-000223,0.06253512179718132
ACH-000226,0.17988010944837485
ACH-000227,0.09737712216138923
ACH-000228,0.1884826735752176
ACH-000231,0.18730721959002528
ACH-000232,0.2441702237055669
ACH-000233,0.11278806922009152
ACH-000234,0.1640542883592575
ACH-000235,0.13771936074413724
ACH-000237,0.09961578575608196
ACH-000238,0.10841021388200026
ACH-000242,0.3127448097335736
ACH-000243,0.0347975146375101
ACH-000244,0.028564483823236425
ACH-000246,0.17871694776590122
ACH-000248,0.03179580094775318
ACH-000250,0.06566295189087225
ACH-000251,0.08931985083654287
ACH-000252,-0.035564610106072835
ACH-000253,0.18786127594164767
ACH-000255,0.1481958506306376
ACH-000256,0.30084272920606564
ACH-000257,0.2679080581451528
ACH-000258,0.21867688664508625
ACH-000259,0.13864607231387946
ACH-000260,0.08194292754871853
ACH-000261,0.13957730233549673
ACH-000262,0.08313171086185077
ACH-000263,0.1530701659091904
ACH-000264,0.08362790012433989
ACH-000265,0.1511068544692746
ACH-000266,0.09390318628539407
ACH-000272,0.04508739251763348
ACH-000274,0.14035869314483485
ACH-000277,0.14381906782759693
ACH-000278,-0.023772817189015936
ACH-000279,0.13380715027356715
ACH-000280,0.12387862785037748
ACH-000281,0.2270715129607553
ACH-000288,0.1840140697872178
ACH-000291,0.0520034072160638
ACH-000293,0.11776006229560808
ACH-000294,0.005157038123121089
ACH-000295,0.012511664454036007
ACH-000296,0.11696335657403155
ACH-000302,0.1672101068432212
ACH-000304,0.34041088324848595
ACH-000307,0.2196100361283968
ACH-000308,0.16486719084845453
ACH-000310,0.2616359625088007
ACH-000311,0.3292497752237289
ACH-000312,0.30400925731412104
ACH-000315,0.2271978560747915
ACH-000316,0.16412006046478725
ACH-000317,0.1387480257765184
ACH-000318,0.1154406063451982
ACH-000319,0.1378202946775943
ACH-000320,0.2358640507505748
ACH-000322,0.010443280692236306
ACH-000323,0.19218750953196248
ACH-000324,0.12520151703728194
ACH-000329,0.05282820568851911
ACH-000330,0.1178086995190707
ACH-000331,0.21437915793442827
ACH-000332,0.05588325375186684
ACH-000334,0.10176307039233434
ACH-000335,0.19093667025588154
ACH-000336,0.2467845080785735
ACH-000337,0.18409790098227807
ACH-000338,0.04851715405280332
ACH-000339,0.08801717764755293
ACH-000341,0.0586753899146782
ACH-000348,0.06243486997604779
ACH-000350,0.0883927416172705
ACH-000352,0.08671294896824537
ACH-000356,0.1900839884037256
ACH-000361,0.00014749940296545334
ACH-000362,0.13699812511013526
ACH-000363,0.17286794934055075
ACH-000364,0.053046832636351966
ACH-000365,0.13883407346550822
ACH-000366,0.08685770883707568
ACH-000368,0.15907653413402392
ACH-000374,0.16428755443700527
ACH-000375,0.1559993299538861
ACH-000376,0.059080687526586226
ACH-000381,0.041053312670392465
ACH-000383,0.1001755424722777
ACH-000387,0.06461934678615441
ACH-000389,0.1862456193271935
ACH-000390,0.12494613953548812
ACH-000393,-0.015253812916469387
ACH-000395,-0.0221219195929398
ACH-000396,0.3134444865528736
ACH-000397,0.22059379938791795
ACH-000401,0.15197190786249
ACH-000402,0.017937020282728918
ACH-000403,0.09286562915626273
ACH-000404,0.34859091672029713
ACH-000406,0.08585157335895317
ACH-000407,0.05566074200717026
ACH-000408,0.05919419277408922
ACH-000410,0.014977249187563876
ACH-000411,0.0747196944872392
ACH-000414,0.20153506626806209
ACH-000415,0.10148573897469666
ACH-000416,0.13034454806051274
ACH-000420,0.17085947142953564
ACH-000421,0.1916618815209094
ACH-000424,0.3060164217550996
ACH-000425,0.16100449949940435
ACH-000426,0.052626396212686014
ACH-000427,0.12261131858119526
ACH-000433,-0.01104559672936292
ACH-000435,0.31269359598632074
ACH-000436,0.04654268606068527
ACH-000444,0.00615665049648715
ACH-000445,0.22294257370807835
ACH-000448,-0.029339803646697176
ACH-000450,0.09854809339388262
ACH-000452,0.12710235068849648
ACH-000454,0.05809705116813142
ACH-000458,0.11470561115115095
ACH-000459,0.11229451857622688
ACH-000460,0.030951555012721912
ACH-000461,0.2008073138735949
ACH-000463,0.16865008940510073
ACH-000464,0.07199010828522616
ACH-000466,0.10700882295338084
ACH-000467,0.05163526960135344
ACH-000468,0.14635185381728585
ACH-000469,0.2232123017108622
ACH-000470,0.09289964326358473
ACH-000471,0.055500556232657206
ACH-000472,0.13563470212439488
ACH-000473,0.16707266448909544
ACH-000475,0.15606383947977195
ACH-000476,0.2780998666114533
ACH-000477,0.2919925406959615
ACH-000479,0.07732198367287889
ACH-000480,0.17162363184160026
ACH-000481,0.16567445733479652
ACH-000483,0.12382591856814618
ACH-000484,0.16268087221709254
ACH-000485,0.1522777289715035
ACH-000486,0.0121687754359176
ACH-000487,0.16608043382093107
ACH-000488,0.12916750488862555
ACH-000490,0.2510517725102554
ACH-000491,0.13016586361041002
ACH-000495,0.012629249760553976
ACH-000496,0.31766073579264026
ACH-000499,0.053288590665157495
ACH-000500,0.058251203258780915
ACH-000502,0.0585155058151139
ACH-000503,-0.0790679948678762
ACH-000505,0.18708680043026613
ACH-000507,0.1456029252007524
ACH-000510,0.09501756973451823
ACH-000511,0.11465025383579773
ACH-000512,-0.0014773378439333945
ACH-000516,0.1138327837874567
ACH-000517,0.12609740610660852
ACH-000518,0.23510362303344665
ACH-000520,0.130437302656236
ACH-000521,0.15971176242561852
ACH-000522,0.15999720899626346
ACH-000524,0.05190123339766036
ACH-000527,0.048128247443435065
ACH-000528,0.08493695957335777
ACH-000537,0.12161884033239828
ACH-000541,0.0428225562060001
ACH-000542,0.07841166690750416
ACH-000544,0.0595570817873387
ACH-000545,0.09203525650467237
ACH-000547,0.17402453818395344
ACH-000548,0.059807311366376265
ACH-000549,0.16916639197594008
ACH-000550,0.17343670685356105
ACH-000552,0.11945556100247708
ACH-000556,0.061572555643035626
ACH-000557,0.1627991390617065
ACH-000569,0.13852963966381754
ACH-000570,0.1537961335232229
ACH-000571,0.14552105849202568
ACH-000573,0.12403444651783757
ACH-000576,0.16985573570877713
ACH-000579,0.10386468101147273
ACH-000580,0.2049171189271411
ACH-000584,0.10653512027823664
ACH-000585,0.10076148510778317
ACH-000588,0.1448750935391257
ACH-000589,0.16947339280901508
ACH-000591,0.04733200836272119
ACH-000593,0.1043714835529564
ACH-000600,0.20129254446249065
ACH-000601,0.13155879228810938
ACH-000605,0.2418244627311503
ACH-000606,0.05837793652089664
ACH-000608,0.09281980752877972
ACH-000614,0.031801751776949744
ACH-000616,0.2099468072148854
ACH-000618,0.028575658655498187
ACH-000619,-0.0012373093349965455
ACH-000620,0.22113307811426305
ACH-000621,0.01702859756359946
ACH-000622,0.08084513717178246
ACH-000623,0.008877146697851
ACH-000624,0.057028674821900424
