,ADAP2 (55803)
ACH-000004,-0.2566332805603489
ACH-000005,0.001834655268197787
ACH-000007,-0.13188733709035386
ACH-000009,-0.3449082907861258
ACH-000011,-0.3531904830803946
ACH-000012,-0.18577484173143302
ACH-000013,-0.2822704056942856
ACH-000014,-0.15045185822567742
ACH-000015,-0.0630761654161784
ACH-000017,-0.3860217888136652
ACH-000018,-0.10461974132457312
ACH-000019,-0.214019632088212
ACH-000021,-0.159787074077259
ACH-000022,-0.1906310860733033
ACH-000025,-0.19628062675008887
ACH-000028,-0.3644188523951705
ACH-000030,-0.2803446280912774
ACH-000035,-0.4741803394979224
ACH-000036,-0.12932488011795196
ACH-000037,-0.0924397189974124
ACH-000039,-0.2683341480226755
ACH-000040,-0.14775225205915188
ACH-000041,-0.11311402704853354
ACH-000042,-0.08852256122535991
ACH-000045,-0.11839868927188014
ACH-000047,-0.14472633536119014
ACH-000052,-0.3046694315773555
ACH-000053,-0.19431521692758275
ACH-000054,-0.13835134322791678
ACH-000055,-0.14820235618362562
ACH-000060,-0.3454964658540729
ACH-000067,-0.2089665031364559
ACH-000070,-0.07784832042790506
ACH-000075,-0.15497022885746115
ACH-000078,-0.20683524581555415
ACH-000082,-0.16685850926035894
ACH-000085,-0.2075058977566942
ACH-000086,-0.12852829439086147
ACH-000087,0.14516273579220648
ACH-000092,-0.12728331477573246
ACH-000095,-0.34222673873750464
ACH-000097,-0.2052885162327096
ACH-000098,-0.28992214506777025
ACH-000099,-0.11589447132916425
ACH-000108,-0.13768361179049904
ACH-000113,-0.17433392094280944
ACH-000116,-0.2564541226755277
ACH-000118,-0.12986375443731693
ACH-000120,-0.2272159853724516
ACH-000123,-0.2121142760016126
ACH-000127,-0.15027589082791648
ACH-000128,-0.05002813107967865
ACH-000132,-0.08275764283816492
ACH-000133,-0.10243723881423306
ACH-000137,-0.1899476031126668
ACH-000138,-0.10398217246866437
ACH-000142,-0.29160748188363056
ACH-000143,-0.2446447667141335
ACH-000146,-0.13354619765251916
ACH-000148,-0.2299632364046017
ACH-000150,0.019140250840713455
ACH-000152,-0.3297416540507087
ACH-000153,0.05586662969853082
ACH-000159,-0.18417039402978333
ACH-000160,-0.1013535805254624
ACH-000163,-0.2477733917951725
ACH-000167,0.2215822875181547
ACH-000168,-0.12465011020258115
ACH-000169,-0.2743320700705183
ACH-000178,-0.1821855473501995
ACH-000183,-0.22095425234522
ACH-000188,-0.2372277457593128
ACH-000189,-0.2309324655772965
ACH-000190,-0.44760765983111417
ACH-000198,-0.02697508944787644
ACH-000203,-0.1379631450434659
ACH-000204,-0.4140346277212855
ACH-000206,-0.26858496952968003
ACH-000207,-0.1812226251628656
ACH-000208,-0.3472960909918764
ACH-000210,0.0438398193642253
ACH-000211,-0.3371797732511232
ACH-000215,-0.2363089290430318
ACH-000221,-0.31855723605112496
ACH-000222,-0.19654056348021653
ACH-000223,-0.15613481217686415
ACH-000226,-0.2331857533502784
ACH-000227,-0.16984022318378406
ACH-000228,-0.1713424134119107
ACH-000231,-0.1508687030923535
ACH-000232,-0.18041571952174365
ACH-000233,-0.024717833267168917
ACH-000234,-0.3159526038922762
ACH-000235,-0.28720160856725074
ACH-000237,-0.19930924696195407
ACH-000238,-0.04150906932085762
ACH-000242,-0.2687359896675157
ACH-000243,-0.3391568670564655
ACH-000244,0.049050645261833135
ACH-000246,-0.09490591146013333
ACH-000248,-0.2596151030852382
ACH-000250,-0.187442463026446
ACH-000251,-0.2623509135727951
ACH-000252,-0.17330598326232688
ACH-000253,-0.2132776458765584
ACH-000255,-0.2973253314537156
ACH-000256,-0.3037258602194374
ACH-000257,0.07831314465430006
ACH-000258,-0.12307087652467062
ACH-000259,-0.219829381086892
ACH-000260,-0.11986962142584515
ACH-000261,-0.11933110097842255
ACH-000262,-0.3065916398620113
ACH-000263,-0.36814560358980575
ACH-000264,-0.26054089323061425
ACH-000265,-0.32699093154163617
ACH-000266,-0.1654504885149088
ACH-000272,-0.3203878865420293
ACH-000274,-0.2356832298655068
ACH-000277,-0.11546514941130147
ACH-000278,-0.20447936278440945
ACH-000279,-0.1804022875291854
ACH-000280,-0.1567834154975941
ACH-000281,-0.14185898822272636
ACH-000288,-0.2380990735050294
ACH-000291,-0.1268128291347381
ACH-000293,-0.14285227277455576
ACH-000294,-0.18743530068404304
ACH-000295,-0.4804510510618091
ACH-000296,-0.3971908679163877
ACH-000302,-0.10921916220893266
ACH-000304,-0.11719743317052653
ACH-000307,-0.2958642801561887
ACH-000308,-0.16476016049454384
ACH-000310,-0.13749426637041032
ACH-000311,-0.1726482205849443
ACH-000312,-0.17601776041804038
ACH-000315,-0.1966990956576187
ACH-000316,-0.4219103882040132
ACH-000317,-0.4281944762767936
ACH-000318,-0.14155183203305258
ACH-000319,-0.1963432144604456
ACH-000320,-0.07317611494463015
ACH-000322,-0.12165445745068293
ACH-000323,-0.2437183189341048
ACH-000324,-0.15313647019299972
ACH-000329,-0.15134118896355758
ACH-000330,-0.07150492254763995
ACH-000331,-0.25723725366946937
ACH-000332,-0.23571759542191195
ACH-000334,-0.1320266486791414
ACH-000335,-0.17189924369263565
ACH-000336,-0.3285489111316101
ACH-000337,-0.3700393469435335
ACH-000338,-0.20534261929248732
ACH-000339,-0.20979044221673224
ACH-000341,-0.0429673785980772
ACH-000348,-0.20711938307332847
ACH-000350,-0.28940356149319113
ACH-000352,-0.053357563352062466
ACH-000356,-0.4262832982119327
ACH-000361,-0.1961171887357925
ACH-000362,-0.06295400459126603
ACH-000363,-0.16415910380499227
ACH-000364,-0.042411424375167976
ACH-000365,-0.2049303072282462
ACH-000366,-0.16910058299407346
ACH-000368,-0.03015010119112625
ACH-000374,-0.3201301609235297
ACH-000375,-0.20557700172500065
ACH-000376,-0.1511039869612488
ACH-000381,-0.24540287919528544
ACH-000383,-0.3165796116953781
ACH-000387,-0.042483115494826286
ACH-000389,0.05226269590006443
ACH-000390,-0.1524188471636546
ACH-000393,-0.16810779383256996
ACH-000395,-0.054919437566217255
ACH-000396,-0.2438152646959874
ACH-000397,0.0035552810294300218
ACH-000401,-0.06285315783465471
ACH-000402,-0.3555365533228607
ACH-000403,-0.1655789469329869
ACH-000404,-0.31959588613858475
ACH-000406,-0.14885794137241004
ACH-000407,-0.15378902952150336
ACH-000408,-0.5186802325515208
ACH-000410,-0.2586435032131997
ACH-000411,-0.10604659327915478
ACH-000414,-0.1430759651888213
ACH-000415,-0.2837218236117991
ACH-000416,-0.2390543922624246
ACH-000420,-0.2006060637967665
