,RPAP2 (79871)
ACH-000004,-0.7876085859537193
ACH-000005,-0.7390549406353111
ACH-000007,-0.6534442134484096
ACH-000009,-0.9553810281065692
ACH-000011,-0.5878250706021583
ACH-000012,-0.5631982952290159
ACH-000013,-0.7972027072621944
ACH-000014,-0.7717207190972026
ACH-000015,-0.7427524869952569
ACH-000017,-0.6508998369039536
ACH-000018,-0.7093016353750509
ACH-000019,-1.0391140098340572
ACH-000021,-0.8367674078422958
ACH-000022,-0.8151294168083276
ACH-000025,-0.9136302503283232
ACH-000028,-0.7734851953097809
ACH-000030,-0.8866133835793606
ACH-000035,-0.9667545199792766
ACH-000036,-0.7303656226724939
ACH-000037,-0.6085652792897216
ACH-000039,-0.69139744130632
ACH-000040,-0.7863128273082667
ACH-000041,-0.5488786425031459
ACH-000042,-0.7265224914205923
ACH-000045,-0.7910543442559662
ACH-000047,-0.8452933180422775
ACH-000052,-0.504831440692881
ACH-000053,-0.9195518527052384
ACH-000054,-0.8634620321207259
ACH-000055,-1.03010664753891
ACH-000060,-0.546694977963776
ACH-000067,-0.8105656817788708
ACH-000070,-0.6883085150986107
ACH-000075,-1.1081848804243974
ACH-000078,-0.5416438670808581
ACH-000082,-0.6995485292726202
ACH-000085,-0.891095956323036
ACH-000086,-0.8324079413655988
ACH-000087,-0.7496181771654475
ACH-000092,-0.691270459289408
ACH-000095,-0.8057504616692334
ACH-000097,-1.0195319391724311
ACH-000098,-0.7718851509261192
ACH-000099,-0.676067304276453
ACH-000108,-0.8163065058376655
ACH-000113,-0.6436033881170955
ACH-000116,-0.7388217278946739
ACH-000118,-0.630858630331936
ACH-000120,-0.8935332826439718
ACH-000123,-0.7806560182325284
ACH-000127,-0.7177304501585811
ACH-000128,-0.8081146814976997
ACH-000132,-0.8821786227138132
ACH-000133,-0.6437569093183099
ACH-000137,-0.8522616734620952
ACH-000138,-0.6637597178777394
ACH-000142,-0.5672979707384024
ACH-000143,-0.7348240362286584
ACH-000146,-0.7504056911444883
ACH-000148,-0.7441684513899337
ACH-000150,-0.6262508729129904
ACH-000152,-0.8596999854189583
ACH-000153,-0.8084228469627619
ACH-000159,-0.5554541262292093
ACH-000160,-1.1368470722602444
ACH-000163,-0.6002133878867261
ACH-000167,-1.295471049366823
ACH-000168,-0.8118068089260656
ACH-000169,-0.6382588713433759
ACH-000178,-0.7122006256151393
ACH-000183,-0.9533152040926004
ACH-000188,-0.4101673761960929
ACH-000189,-0.7149240319501896
ACH-000190,-1.0154034616148768
ACH-000198,-0.7415992048116511
ACH-000203,-1.199612434248927
ACH-000204,-0.9689288289602579
ACH-000206,-0.6046701385035181
ACH-000207,-1.2283246150915221
ACH-000208,-0.5834754250103898
ACH-000210,-0.8970303621560843
ACH-000211,-0.6158837244756694
ACH-000215,-0.6437281144099248
ACH-000221,-1.0468215425819796
ACH-000222,-1.0436054852440486
ACH-000223,-0.7798547992519963
ACH-000226,-0.8207543969424343
