,GABBR2 (9568)
ACH-000004,0.00362026021286528
ACH-000005,-0.4194141777405921
ACH-000007,-0.043942042625056084
ACH-000009,-0.08416623240004434
ACH-000011,-0.10287165266712532
ACH-000012,-0.1142924919860031
ACH-000013,0.021204586570255826
ACH-000014,0.057716061078221526
ACH-000015,-0.056252764052413785
ACH-000017,-0.026794744887956974
ACH-000018,0.07602989284820152
ACH-000019,-0.14223044413052865
ACH-000021,-0.007534446296439784
ACH-000022,-0.06838284361022864
ACH-000025,0.19024037907800684
ACH-000028,0.0404594871704154
ACH-000030,-0.07350224690835598
ACH-000035,-0.14493563633877932
ACH-000036,-0.04545328530509195
ACH-000037,-0.07390822870055849
ACH-000039,0.16950618785763347
ACH-000040,-0.16801275818651176
ACH-000041,0.03290058506914626
ACH-000042,-0.06902185238536136
ACH-000045,0.08986430658858148
ACH-000047,-0.12166165679775955
ACH-000052,-0.1945890568765856
ACH-000053,-0.012258334011338235
ACH-000054,-0.05214026769242006
ACH-000055,-0.16196230802360612
ACH-000060,-0.13742557270428046
ACH-000067,0.09492791754233673
ACH-000070,-0.22384377139670644
ACH-000075,-0.274773769322781
ACH-000078,-0.03369359646025048
ACH-000082,-0.007236202455524406
ACH-000085,0.20328601433729165
ACH-000086,0.08547540853890102
ACH-000087,0.05328368069929701
ACH-000092,0.008769773662016473
ACH-000095,-0.07668966465884294
ACH-000097,-0.03540844491475609
ACH-000098,0.03903654464644935
ACH-000099,-0.06830851335065034
ACH-000108,-0.09403194457551324
ACH-000113,-0.10614750764913193
ACH-000116,-0.011020740542017859
ACH-000118,-0.05522410311409328
ACH-000120,-0.026661081408672817
ACH-000123,0.06300422066794381
ACH-000127,-0.18153061537353304
ACH-000128,-0.2528760381668399
ACH-000132,-0.06833978094932065
ACH-000133,-0.08756635483667248
ACH-000137,-0.20448772888316397
ACH-000138,0.07360538487116979
ACH-000142,-0.0612429927689484
ACH-000143,0.01402826621590285
ACH-000146,-0.049885300595360116
ACH-000148,-0.06741757823537405
ACH-000150,0.08282719207459055
ACH-000152,-0.1205108948168858
ACH-000153,0.1412728132613083
ACH-000159,0.05760489601516885
ACH-000160,-0.1382917039406407
ACH-000163,-0.11570512267411223
ACH-000167,0.03996818452852242
ACH-000168,0.09117493203618278
ACH-000169,0.007595200730046232
ACH-000178,-0.045022353332409074
ACH-000183,-0.07984050046822036
ACH-000188,-0.06503653080461275
ACH-000189,0.3011175092049708
ACH-000190,-0.15193424408764505
ACH-000198,-0.17673368308179252
ACH-000203,-0.3266103001944206
ACH-000204,-0.10870313305237224
ACH-000206,-0.014660446792515897
ACH-000207,-0.1057924909996411
ACH-000208,0.30804080256068483
ACH-000210,0.4269727303418959
ACH-000211,-0.039454192826195486
ACH-000215,-0.07174770229655479
ACH-000221,-0.16887740465181145
ACH-000222,0.16885648770775352
ACH-000223,-0.01289685306460624
ACH-000226,-0.07891426946547417
ACH-000227,-0.07297584106312996
ACH-000228,-0.12070340235940873
ACH-000231,-0.08470319850841224
ACH-000232,-0.05265222105156462
ACH-000233,0.011639345622299024
ACH-000234,-0.10124768326546088
ACH-000235,-0.08398324025736709
ACH-000237,-0.02802385726006451
ACH-000238,-0.09965305549837088
ACH-000242,0.09114411201502404
ACH-000243,0.0158255475349297
ACH-000244,-0.02371677713452706
ACH-000246,-0.0105141408088253
ACH-000248,-0.08935716385984069
ACH-000250,-0.057653028263287415
ACH-000251,-0.07097268955757667
ACH-000252,0.06097580840448786
ACH-000253,-0.03985913976364893
ACH-000255,-0.07965164602947249
ACH-000256,-0.20166603963478424
ACH-000257,-0.17693945099179778
ACH-000258,-0.2547660254500764
ACH-000259,-0.01659787298948493
ACH-000260,-0.05177834752674934
ACH-000261,0.06643670665829637
ACH-000262,0.05318674467020719
ACH-000263,0.0009764871035685457
ACH-000264,-0.04238751183268806
ACH-000265,-0.1896585196416382
ACH-000266,-0.01407637663285149
