,EIF4A1 (1973)
ACH-000004,-1.0563911704267497
ACH-000005,-1.2393533310484603
ACH-000007,-1.2855763819085329
ACH-000009,-1.2379537773138174
ACH-000011,-0.9981831829386092
ACH-000012,-1.0811928396765906
ACH-000013,-0.8066291536105369
ACH-000014,-1.2400237753280172
ACH-000015,-1.1950177963677897
ACH-000017,-0.9612375271371932
ACH-000018,-1.0198853512402248
ACH-000019,-0.9167874168821296
ACH-000021,-1.1565816763404009
ACH-000022,-1.038524814630621
ACH-000025,-1.3111414007795863
ACH-000028,-0.9013999442553128
ACH-000030,-1.1047757887875376
ACH-000035,-1.2049586724029513
ACH-000036,-1.0492848040808396
ACH-000037,-1.225734272664045
ACH-000039,-1.138049763093778
ACH-000040,-0.7849852706863264
ACH-000041,-1.3645825932155111
ACH-000042,-1.071995839248828
ACH-000045,-1.0850379823789107
ACH-000047,-1.213449500404144
ACH-000052,-1.008727044406521
ACH-000053,-1.3023543231708157
ACH-000054,-1.004684960824047
ACH-000055,-1.1242655561180317
ACH-000060,-1.3368495331027686
ACH-000067,-1.4229992695221745
ACH-000070,-1.403710563938556
ACH-000075,-1.1684681805718993
ACH-000078,-0.9506211336733515
ACH-000082,-0.8038823640040571
ACH-000085,-1.5661147605859789
ACH-000086,-1.2645839866801785
ACH-000087,-1.1224391314683824
ACH-000092,-1.1132524064378837
ACH-000095,-0.9414657009431134
ACH-000097,-1.0609254900589655
ACH-000098,-1.407313177585524
ACH-000099,-0.9708447493869878
ACH-000108,-1.3315259739498235
ACH-000113,-0.9077235444791
ACH-000116,-0.5701162111735352
ACH-000118,-1.2138698116638569
ACH-000120,-1.1267537868080273
ACH-000123,-1.0858677082078725
ACH-000127,-1.1805695839008363
ACH-000128,-1.2875266662607474
ACH-000132,-0.9781706686767582
ACH-000133,-0.5712321781982024
ACH-000137,-1.1460488593272782
ACH-000138,-1.170663488889662
ACH-000142,-1.1805782046742062
ACH-000143,-1.401111672611083
ACH-000146,-1.1859768996885414
ACH-000148,-0.9658482655429316
ACH-000150,-1.140427194864018
ACH-000152,-1.2585356244365877
ACH-000153,-1.638761558156584
ACH-000159,-1.2958707614361111
ACH-000160,-1.128608914237201
ACH-000163,-0.8870215848334042
ACH-000167,-1.5718990579022531
ACH-000168,-0.949362968796203
ACH-000169,-1.1914797970328792
ACH-000178,-1.2327134024198985
ACH-000183,-1.4143325939539613
ACH-000188,-1.2032603961260195
ACH-000189,-1.0481951965171863
ACH-000190,-1.3540601633760627
ACH-000198,-0.9945563164322818
ACH-000203,-0.7353327699519759
ACH-000204,-0.8239173572767013
ACH-000206,-1.2434151873589607
ACH-000207,-0.8536139209454661
ACH-000208,-0.9584432107863669
ACH-000210,-0.7442651157414778
ACH-000211,-1.1039258401709844
ACH-000215,-1.1710581212869706
ACH-000221,-1.2852502422462195
ACH-000222,-1.2710221607179673
ACH-000223,-1.0811161834474428
ACH-000226,-1.0386043096206383
ACH-000227,-1.2949927836470043
ACH-000228,-0.9102139124739194
ACH-000231,-1.3954409321718684
ACH-000232,-1.05472175115845
ACH-000233,-1.3731726953962686
ACH-000234,-1.3459562708754107
ACH-000235,-1.2323252089773886
ACH-000237,-1.0085838904117892
ACH-000238,-1.049170885172429
ACH-000242,-1.1335846549566662
ACH-000243,-1.1888414112370531
ACH-000244,-1.0208906777243447
ACH-000246,-1.1933272804028197
ACH-000248,-1.1166591041830831
ACH-000250,-1.3005129839638478
ACH-000251,-0.9607533527079511
ACH-000252,-1.3125921788690622
ACH-000253,-1.1919389636129551
ACH-000255,-0.9879936610046642
ACH-000256,-0.9439888839159004
ACH-000257,-0.9106600678157178
ACH-000258,-1.5360397946256632
ACH-000259,-0.9657831839874332
ACH-000260,-1.1516430465191367
ACH-000261,-1.1669770904909529
ACH-000262,-1.0937624666396233
ACH-000263,-1.0723278712396445
ACH-000264,-0.6185906171080814
ACH-000265,-1.0346601596866318
ACH-000266,-1.1868567282687223
ACH-000272,-1.3184296580920458
ACH-000274,-1.0509746816263787
ACH-000277,-0.7820818697748048
ACH-000278,-1.1896872550472026
ACH-000279,-1.2453729197637593
ACH-000280,-1.21433345059664
ACH-000281,-1.1830136302571952
ACH-000288,-1.247938911305732
ACH-000291,-1.3377369628833886
ACH-000293,-0.8667625820575248
ACH-000294,-1.5387011849654595
ACH-000295,-1.0502286540114805
ACH-000296,-0.9613499475733482
ACH-000302,-1.1331738804311662
ACH-000304,-1.3251458469619983
ACH-000307,-1.213974292077474
ACH-000308,-0.6190804172959756
ACH-000310,-0.6373632107014893
ACH-000311,-1.0951774544983182
ACH-000312,-1.0848597746517112
ACH-000315,-1.6501111521923435
ACH-000316,-1.3924600169225008
ACH-000317,-1.484169030119164
ACH-000318,-0.8783209173953096
ACH-000319,-1.4399187960502815
ACH-000320,-1.3484834101453225
ACH-000322,-1.4155396228466597
ACH-000323,-1.4103934514184058
ACH-000324,-1.2397231227946728
ACH-000329,-1.0843203849958751
ACH-000330,-1.0523258752662887
ACH-000331,-1.0477412259762884
ACH-000332,-1.1734735981195097
ACH-000334,-0.9675832449545344
ACH-000335,-1.0765706176774732
ACH-000336,-1.2513061597488102
ACH-000337,-1.3255954099271192
ACH-000338,-1.108664844962913
ACH-000339,-1.2037492007599728
ACH-000341,-1.0203100161702645
ACH-000348,-0.8773457208601689
ACH-000350,-0.8661140227027271
ACH-000352,-1.012685682939315
ACH-000356,-0.9461146860267872
ACH-000361,-1.2149777978355762
ACH-000362,-1.0796978363228045
ACH-000363,-1.4370959313044085
ACH-000364,-1.3766830817691256
ACH-000365,-1.1081701479132011
ACH-000366,-0.9604548348065935
ACH-000368,-1.134361890034064
ACH-000374,-1.3754754771402822
ACH-000375,-1.1752080968146996
ACH-000376,-1.3200994342424566
ACH-000381,-1.0149685715689487
ACH-000383,-1.1376472262782271
ACH-000387,-0.96700339765468
ACH-000389,-1.1257986258778072
ACH-000390,-1.345941494213903
ACH-000393,-1.5316891448373122
ACH-000395,-1.240088200682519
ACH-000396,-0.8738093561291688
ACH-000397,-1.147257175925576
ACH-000401,-1.1415919960738503
ACH-000402,-1.337255619261033
ACH-000403,-1.5064314248066633
ACH-000404,-1.6098167191042796
ACH-000406,-1.2901810362691721
ACH-000407,-1.208483329677658
ACH-000408,-1.088337230808173
ACH-000410,-0.7319799274472372
ACH-000411,-1.2994012306903044
ACH-000414,-1.2614264646582924
ACH-000415,-1.0560944618579309
ACH-000416,-0.9919598465856324
ACH-000420,-1.2411070542358196
ACH-000421,-1.3060331731621604
ACH-000424,-1.0521562997064355
ACH-000425,-1.0693007127311387
ACH-000426,-1.8204178515025329
ACH-000427,-1.2229696924872036
ACH-000433,-1.188715249141032
ACH-000435,-1.3116414408961243
ACH-000436,-1.2628411075951531
ACH-000444,-1.0475822868702989
ACH-000445,-0.881164137997767
ACH-000448,-1.1590936213128795
ACH-000450,-0.9708391972059284
ACH-000452,-1.2173176889111172
ACH-000454,-0.8777077041382088
ACH-000458,-1.1629714889485765
ACH-000459,-0.969511161344472
ACH-000460,-1.024120028203791
ACH-000461,-1.029545657973358
ACH-000463,-1.0200925189754804
ACH-000464,-0.8441994104372357
ACH-000466,-0.9763457209291356
ACH-000467,-1.1104752842706318
ACH-000468,-1.1797126994386191
ACH-000469,-1.4008029138451663
ACH-000470,-0.9244937028556658
ACH-000471,-1.1692433510375673
ACH-000472,-1.3212317115838532
ACH-000473,-0.8241440010735532
ACH-000475,-1.1807299534562536
ACH-000476,-1.1841540232032846
ACH-000477,-1.2881716987862109
ACH-000479,-1.4774439096635503
ACH-000480,-0.8653535079411042
ACH-000481,-1.3969290174466489
ACH-000483,-1.458801742634446
ACH-000484,-0.7605165625381219
ACH-000485,-1.1187806550900068
ACH-000486,-1.2222273010046836
ACH-000487,-1.31649351444576
ACH-000488,-1.1209974683020034
ACH-000490,-0.9561453060311962
ACH-000491,-1.3536579756433516
ACH-000495,-1.1639944089449763
ACH-000496,-1.4483924556479102
ACH-000499,-1.2911872625617615
ACH-000500,-0.9636632370991816
ACH-000502,-1.1079063782061098
ACH-000503,-0.8060232027420692
ACH-000505,-1.2954816835463323
ACH-000507,-0.9868650100849364
ACH-000510,-1.2731051673683067
ACH-000511,-1.1491266200300776
ACH-000512,-1.1665325790317356
ACH-000516,-0.5453233833212201
ACH-000517,-1.1186601914673082
ACH-000518,-1.2807327134436892
ACH-000520,-1.058029689377049
ACH-000521,-1.2793407501377387
ACH-000522,-1.1831241522420242
ACH-000524,-0.8413189354123847
ACH-000527,-0.4737105428153661
ACH-000528,-1.1190456556324668
ACH-000537,-1.500093583107475
ACH-000541,-1.1388693358313604
ACH-000542,-1.1116027625410303
ACH-000544,-1.21718425168206
ACH-000545,-1.1825381208210033
ACH-000547,-1.0306530956489128
ACH-000548,-0.7231694973733308
ACH-000549,-1.2164952966753717
ACH-000550,-1.3948401968071291
ACH-000552,-1.1205284726299758
ACH-000556,-1.00621895416563
ACH-000557,-1.3745721177884866
ACH-000569,-1.0496851866845254
ACH-000570,-1.358698851115988
ACH-000571,-1.0322555486464686
ACH-000573,-1.318253637501587
ACH-000576,-1.0763684551338155
ACH-000579,-0.8995096348948054
ACH-000580,-1.3880693994336741
ACH-000584,-0.7047735342849084
ACH-000585,-0.9873633486002166
ACH-000588,-0.9629307873628636
ACH-000589,-1.3581915877865955
ACH-000591,-1.3790781770930487
ACH-000593,-1.1053007297097472
ACH-000600,-1.139350022360483
ACH-000601,-0.9353876580425994
ACH-000605,-1.126243455592154
ACH-000606,-0.7911723005186682
ACH-000608,-1.4621411425468365
ACH-000614,-1.3424183147369642
ACH-000616,-1.008554005161824
ACH-000618,-0.8093686915374495
ACH-000619,-1.1239138499135857
ACH-000620,-1.14733184344483
ACH-000621,-1.2815630684458998
ACH-000622,-0.9517692453982982
ACH-000623,-1.1389147242725897
ACH-000624,-0.7778041150644333
ACH-000627,-1.1445776632528055
ACH-000630,-0.6098576841855294
ACH-000631,-1.0471935487885098
ACH-000632,-1.1825025377967884
ACH-000633,-1.239493792198867
ACH-000637,-1.0520533971787616
ACH-000638,-1.1447448980085206
ACH-000646,-0.4785919976641044
ACH-000647,-0.7763196586094027
ACH-000648,-1.36561867405153
ACH-000649,-1.3027612401702766
ACH-000651,-1.0596578873454228
ACH-000652,-1.2728037338250258
ACH-000653,-0.6666208160277359
ACH-000657,-0.9443343350488592
ACH-000658,-1.5769605115947165
ACH-000661,-0.9949757216968841
ACH-000662,-0.80716118908388
ACH-000663,-0.9138927781970516
ACH-000665,-1.3109413531622836
ACH-000671,-1.1221491769733811
ACH-000672,-0.8935048605341683
ACH-000673,-0.6955657541031549
ACH-000676,-0.7444387335730757
ACH-000677,-1.0282720080900491
ACH-000681,-1.0823078056536546
ACH-000683,-1.152389572744326
ACH-000684,-1.3813985288383293
ACH-000688,-1.1125887943657538
ACH-000693,-0.529368303080594
ACH-000694,-1.0451732233609592
ACH-000695,-0.7035465585363053
ACH-000696,-1.1757885826587964
ACH-000697,-1.1959212305736218
ACH-000699,-1.0124278092276822
ACH-000701,-1.1527097677403195
ACH-000706,-1.2909374371424998
ACH-000711,-1.018740187412384
ACH-000713,-0.8910812502604237
ACH-000714,-1.4314603033194182
ACH-000718,-1.106846672915644
ACH-000720,-1.2270301633947909
ACH-000721,-1.2325657168319186
ACH-000724,-1.2976951618632195
ACH-000725,-0.8624372664399016
ACH-000732,-0.8486951722116999
ACH-000734,-1.2125491154015826
ACH-000735,-1.2189922902346877
ACH-000736,-0.8768709709833896
ACH-000738,-0.9708293061590684
ACH-000746,-1.3439872123582581
ACH-000747,-1.0172796215386224
ACH-000748,-1.3261146596377935
ACH-000753,-0.3589093287482763
ACH-000756,-1.3574194261613948
ACH-000757,-0.9986194260543031
ACH-000758,-1.5064694400827765
ACH-000760,-0.9977896808114896
ACH-000762,-1.205633293707593
ACH-000763,-0.9116154359931024
ACH-000764,-1.1927907953533377
ACH-000765,-0.8486618849443381
ACH-000766,-1.0805180622549573
ACH-000767,-0.7780786366743045
