,UNC45A (55898)
ACH-000452,-0.36520551881543867
ACH-000454,-0.7255302218259639
ACH-000458,-0.3927756868331032
ACH-000459,-0.4778518680615444
ACH-000460,-0.5479567888467366
ACH-000461,-0.2414856420984328
ACH-000463,-0.4049888696998008
ACH-000464,-0.5368232478393188
ACH-000466,-0.28408650294114346
ACH-000467,-0.2614858058726074
ACH-000468,-0.3877844322074853
ACH-000469,-0.6131586198380793
ACH-000470,-0.5525010807760167
ACH-000471,-0.4318715072836036
ACH-000472,-0.3177818938354087
ACH-000473,-0.4212068753538484
ACH-000475,-0.2955264717531341
ACH-000476,-0.4251927710014512
ACH-000477,-0.3698148145750168
ACH-000479,-0.3663060375748327
ACH-000480,-0.6028354641435983
ACH-000481,-0.4378224947135969
ACH-000483,-0.6545419917719177
ACH-000484,-0.3650282974082161
ACH-000485,-0.34385865656805203
ACH-000486,-0.5661604735143572
ACH-000487,-0.3651448549013907
ACH-000488,-0.2300470114934622
ACH-000490,-0.677059359069113
ACH-000491,-0.2885168028804887
ACH-000495,-0.491818276683018
ACH-000496,-0.5320582387296253
ACH-000499,-0.5231480734901822
ACH-000500,-0.28251896824039546
ACH-000502,-0.4070901165170532
ACH-000503,-0.37386897725608703
ACH-000505,-0.4969864036672339
ACH-000507,-0.3702236070233491
ACH-000510,-0.3300159219660849
ACH-000511,-0.510562892257099
ACH-000512,-0.3891431395200933
ACH-000516,-0.22397015302805706
ACH-000517,-0.4980196362864243
ACH-000518,-0.6040017279262484
ACH-000520,-0.32817938311918604
ACH-000521,-0.30075726944920605
ACH-000522,-0.5082095445343496
ACH-000524,-0.13483036930427944
ACH-000527,-0.44460375692648296
ACH-000528,-0.2465432992312549
ACH-000537,-0.4652796053337169
ACH-000541,-0.17269420371047284
ACH-000542,-0.5365832838251295
ACH-000544,-0.481775073210248
ACH-000545,-0.4378806646187704
ACH-000547,-0.5254353726904871
ACH-000548,-0.4478971827872037
ACH-000549,-0.4266459776250999
ACH-000550,-0.4014202555478729
ACH-000552,-0.2428273414861065
ACH-000556,-0.2188327038864915
ACH-000557,-0.329772094120034
ACH-000569,-0.42025159971466297
ACH-000570,-0.6053324785589597
ACH-000571,-0.3371645921427395
ACH-000573,-0.4203967829879522
ACH-000576,-0.4191454470831165
ACH-000579,-0.5377354741921994
ACH-000580,-0.4759705409682557
ACH-000584,-0.34289441638949386
ACH-000585,-0.7784017166219571
ACH-000588,-0.29966844726554703
ACH-000589,-0.20026592527072265
ACH-000591,-0.4614911105257346
ACH-000593,-0.6328925197407681
ACH-000600,-0.330746600513055
ACH-000601,-0.4764365743510948
ACH-000605,-0.4770938682089518
ACH-000606,-0.308802241983166
ACH-000608,-0.4200139582890416
ACH-000614,-0.6130530902388416
ACH-000616,-0.4906048659791935
ACH-000618,-0.32232473794377464
ACH-000619,-0.5706217517111091
ACH-000620,-0.4888884053457978
ACH-000621,-0.5057401248968434
ACH-000622,-0.36475149177459815
ACH-000623,-0.21813339057964565
ACH-000624,-0.3576448133031814
ACH-000627,-0.3280832485128792
ACH-000630,-0.5718734632730582
ACH-000631,-0.3785634537766763
ACH-000632,-0.6150365089287564
ACH-000633,-0.10381886167979193
ACH-000637,-0.5110751737571855
ACH-000638,-0.4217004588564977
ACH-000646,-0.28698575366912954
ACH-000647,-0.3573395241608954
ACH-000648,-0.4776229103283902
ACH-000649,-0.5355339752623836
ACH-000651,-0.4748962507663735
ACH-000652,-0.5478952446774229
ACH-000653,-0.2739422889670701
ACH-000657,-0.3683950802215293
ACH-000658,-0.35338825534282226
ACH-000661,-0.3913215960799723
ACH-000662,-0.39702350579349066
ACH-000663,-0.41195525311336295
ACH-000665,-0.4812636355866529
ACH-000671,-0.4173288583081632
ACH-000672,-0.5002713864634888
ACH-000673,-0.216163803266654
ACH-000676,-0.2776037381110927
ACH-000677,-0.35458523633440725
ACH-000681,-0.4171804287956971
ACH-000683,-0.3448876749497157
ACH-000684,-0.7229199706904119
ACH-000688,-0.27064148843698443
ACH-000693,-0.4157633958041467
ACH-000694,-0.2891169724321812
ACH-000695,-0.056452491392898686
ACH-000696,-0.5005175941171398
ACH-000697,-0.1555512579456225
ACH-000699,-0.4127348981711596
ACH-000701,-0.2509197960470993
ACH-000706,-0.4981217604816634
ACH-000711,-0.3657593815134349
ACH-000713,-0.3812387463197133
ACH-000714,-0.2818265532547529
ACH-000718,-0.2978345818694333
ACH-000720,-0.4168380108378928
ACH-000721,-0.33124766069061795
ACH-000724,-0.25826369608012323
ACH-000725,-0.1842250355157556
ACH-000732,-0.5706730135808418
ACH-000734,-0.3016730669029796
ACH-000735,-0.5260937779355557
ACH-000736,-0.3813936707917788
ACH-000738,-0.29704838883409485
ACH-000746,-0.4069582794955127
ACH-000747,-0.4476941592825778
ACH-000748,-0.43305444377134855
ACH-000753,-0.5371747278925469
ACH-000756,-0.3567695955820724
ACH-000757,-0.4401810918439328
ACH-000758,-0.1431632499737608
ACH-000760,-0.3991883294591023
ACH-000762,-0.4554730982364822
ACH-000763,-0.18239014369473103
ACH-000764,-0.3750329215287361
ACH-000765,-0.48694604728588203
ACH-000766,-0.3708032399122402
ACH-000767,-0.4041562192828267
ACH-000768,-0.594243775957638
ACH-000769,-0.5103601578697444
ACH-000770,-0.35500343765657405
ACH-000771,-0.5827731149191719
ACH-000773,-0.7561407686469633
ACH-000776,-0.4728155073409292
ACH-000777,-0.6878005913391291
ACH-000778,-0.4370164124563597
ACH-000781,-0.5208294474333155
ACH-000782,-0.5237956116633035
ACH-000783,-0.34425718277934925
ACH-000784,-0.5158782617729437
ACH-000785,-0.2362638691195646
ACH-000787,-0.6168523266182981
ACH-000788,-0.4548746541494801
ACH-000791,-0.3973679260142368
ACH-000792,-0.4843079198620258
ACH-000794,-0.4166280078583911
ACH-000796,-0.3321780567168598
ACH-000798,-0.3435761347198071
ACH-000799,-0.3970998913533446
ACH-000800,-0.4410715017506318
ACH-000802,-0.543814346880183
ACH-000804,-0.5899077715186548
ACH-000805,-0.3865975580037316
ACH-000809,-0.4274739916066769
ACH-000810,-0.6414752386354681
ACH-000811,-0.2972940000088428
ACH-000817,-0.3332504202887531
ACH-000819,-0.4278878815530751
ACH-000820,-0.4486446521289721
ACH-000821,-0.25424627774520764
ACH-000822,-0.2583800318317101
ACH-000823,-0.42080753560992346
ACH-000824,-0.4103540589400259
ACH-000827,-0.4131719281764557
ACH-000829,-0.3324849894379036
ACH-000831,-0.259571052974564
ACH-000832,-0.3251345452939298
ACH-000833,-0.6821985725664259
ACH-000834,-0.4247906712990411
ACH-000835,-0.5206635290427327
ACH-000836,-0.5618582062246706
ACH-000837,-0.5124593574739883
ACH-000838,-0.14857065078534604
ACH-000839,-0.43971614578857454
ACH-000840,-0.2949130837199944
ACH-000841,-0.3724821953754993
ACH-000843,-0.392168823876248
ACH-000846,-0.38585688985079736
ACH-000847,-0.5069942978710158
ACH-000848,-0.4541560629907342
ACH-000849,-0.5542220002433336
ACH-000851,-0.26620220346941564
ACH-000855,-0.5692201204567677
ACH-000856,-0.4635505145859292
ACH-000858,-0.2822561491241915
ACH-000859,-0.3292914096383964
ACH-000861,-0.4767120831862982
ACH-000862,-0.42733295226437
ACH-000865,-0.4250123632127462
ACH-000866,-0.39258599037311337
ACH-000867,-0.14235469501109727
ACH-000869,-0.2046222345216874
ACH-000872,-0.4473540574532213
ACH-000873,-0.6290337018648176
ACH-000876,-0.25245758256533746
ACH-000878,-0.4497674112422124
ACH-000880,-0.5083464804962521
ACH-000881,-0.4738114385777899
ACH-000882,-0.25348815302719024
ACH-000884,-0.3440024425350269
ACH-000885,-0.6053311183740729
ACH-000887,-0.4276598206159532
ACH-000889,-0.16062823270794846
ACH-000896,-0.4330350138228348
ACH-000898,-0.08774934157833424
ACH-000900,-0.4145750802074852
ACH-000901,-0.6060684168856705
ACH-000905,-0.7600739374164993
ACH-000906,-0.4094957834508809
ACH-000907,-0.6426161563859749
ACH-000910,-0.4920376858795721
ACH-000911,-0.4301168446096366
ACH-000912,-0.5046886658512423
ACH-000913,-0.5833515435667453
ACH-000915,-0.4948585166126325
ACH-000916,-0.3106843403623882
ACH-000917,-0.24481673249976424
ACH-000920,-0.09017516975109777
ACH-000921,-0.3591764795396613
ACH-000924,-0.4695169955573159
ACH-000926,-0.4612057339240132
ACH-000928,-0.3720734112946161
ACH-000929,-0.8811575908038439
ACH-000932,-0.3573217136749833
ACH-000935,-0.2268311019712601
ACH-000936,-0.413472398273813
ACH-000937,-0.5109352893333147
ACH-000938,-0.4127706032400423
ACH-000939,-0.4291543445852389
ACH-000941,-0.16063549869719346
ACH-000943,-0.2328636118815901
ACH-000946,-0.20058416958621028
ACH-000947,-0.3063351846257805
ACH-000948,-0.5100122112967893
ACH-000950,-0.6370813047715412
ACH-000953,-0.4285448183522945
ACH-000954,-0.5476112722295108
ACH-000957,-0.4724465361448365
ACH-000958,-0.2080479797731912
ACH-000960,-0.5059370190930748
ACH-000963,-0.33912695029369905
ACH-000968,-0.4294920802395226
ACH-000969,-0.08727570294258719
ACH-000972,-0.3115307982034435
ACH-000973,-0.3594441467382327
ACH-000974,-0.32357966199403404
ACH-000978,-0.13350045209307915
ACH-000984,-0.3952164397930092
ACH-000986,-0.3535289337420208
ACH-000988,-0.2181630784463515
ACH-000993,-0.623959761334234
ACH-000994,-0.2493424866168675
ACH-000996,-0.3807642813860999
ACH-001001,-0.2761830962434854
ACH-001020,-0.6883626597677249
ACH-001028,-0.3074298439113979
ACH-001031,-0.3563174170587251
ACH-001038,-0.35789572490528865
ACH-001048,-0.2453745959863608
ACH-001050,-0.5670196458150134
ACH-001053,-0.4465404161892428
ACH-001054,-0.5617338369247893
ACH-001061,-0.5232493421995261
ACH-001067,-0.4369814211857292
ACH-001075,-0.2317151001661239
ACH-001096,-0.4056944256879729
ACH-001111,-0.4214438779981542
ACH-001119,-0.4128825168854349
ACH-001128,-0.6048552624052003
ACH-001134,-0.4584935109706826
ACH-001151,-0.42285926191378703
ACH-001163,-0.520085458783637
ACH-001164,-0.4847164719471906
ACH-001183,-0.4609469089760697
ACH-001192,-0.5935802528352311
ACH-001193,-0.219992641164428
ACH-001196,-0.6435154510315109
ACH-001197,-0.5077657432725718
ACH-001205,-0.4841842831246034
ACH-001211,-0.3934670609208127
ACH-001212,-0.7113157171840211
ACH-001228,-0.3553817917930654
ACH-001232,-0.531552790969043
ACH-001239,-0.3178582703786945
ACH-001270,-0.48367507504093893
ACH-001274,-0.5447281050395031
ACH-001275,-0.5136788870970396
ACH-001277,-0.5032354130619477
ACH-001278,-0.6295864337074495
ACH-001280,-0.28765659929783466
ACH-001283,-0.490730612158444
ACH-001289,-0.35042129270471384
ACH-001300,-0.4571958653450161
ACH-001301,-0.5162540035174931
ACH-001302,-0.42070270577126656
ACH-001306,-0.3255795004414765
ACH-001318,-0.2288102795192058
ACH-001322,-0.2340245360261231
ACH-001328,-0.5046074432224822
ACH-001332,-0.5026378719220242
ACH-001336,-0.6036763080821371
ACH-001346,-0.5464604543510689
ACH-001353,-0.5585948675366941
ACH-001354,-0.6548596782046252
ACH-001367,-0.6582227293721179
ACH-001368,-0.2083176076853788
ACH-001374,-0.6600030696613296
ACH-001377,-0.19291386159466944
ACH-001380,-0.3865399390535514
ACH-001391,-0.5607230943619484
ACH-001408,-0.6464912710141534
ACH-001430,-0.4153411657415401
ACH-001431,-0.4926262289550831
ACH-001450,-0.5898114469024702
ACH-001496,-0.4468760248836354
ACH-001500,-0.4700950249784328
ACH-001523,-0.4657285019975362
ACH-001532,-0.5127547758501149
ACH-001550,-0.26747098700518224
ACH-001552,-0.6056416641814094
ACH-001554,-0.4942237618034063
ACH-001654,-0.6702385480705927
ACH-001735,-0.3434109500798726
ACH-001736,-0.29552442383080696
ACH-001737,-0.3468930284295412
ACH-001740,-0.2648782958679053
ACH-001745,-0.30460892510474225
ACH-001765,-0.4392057253939207
