,APCS (325)
ACH-000244,-0.1623994668380231
ACH-000246,-0.12309610100751167
ACH-000248,-0.03776519739521357
ACH-000250,-0.09757516716731494
ACH-000251,0.02608724565728406
ACH-000252,-0.10168350818559974
ACH-000253,-0.14533406968688334
ACH-000255,-0.1826791075671181
ACH-000256,-0.1450412949787215
ACH-000257,-0.21671068587391876
ACH-000258,-0.3676871648234169
ACH-000259,-0.1169345046711593
ACH-000260,-0.10698563815469256
ACH-000261,-0.13797859191866235
ACH-000262,-0.2116011570510218
ACH-000263,-0.14049407834289152
ACH-000264,-0.21608257984157567
ACH-000265,-0.0890615781266974
ACH-000266,-0.14833957498619402
ACH-000272,-0.2591219599268004
ACH-000274,-0.08639093626803951
ACH-000277,-0.20242052317916764
ACH-000278,-0.2829215386776657
ACH-000279,-0.18719626125038152
ACH-000280,-0.18359202668910607
ACH-000281,-0.2467099201644581
ACH-000288,-0.13989859334265187
ACH-000291,-0.2125517661599521
ACH-000293,-0.13995779608749334
ACH-000294,-0.22147221805272807
ACH-000295,-0.08320897955377754
ACH-000296,-0.02098276488580118
ACH-000302,-0.1832619905117731
ACH-000304,0.03828627018031086
ACH-000307,-0.16017779973395058
ACH-000308,-0.12011775421107393
ACH-000310,-0.1749346237729466
ACH-000311,-0.046345361524149385
ACH-000312,-0.16820481029186735
ACH-000315,0.10152442186086884
ACH-000316,-0.06972054450238138
ACH-000317,-0.11559085727886495
ACH-000318,-0.06509653392138201
ACH-000319,-0.1294660089806134
ACH-000320,-0.08839519321854136
ACH-000322,-0.16739801883567634
ACH-000323,-0.07143533813513207
ACH-000324,-0.06513306764110942
ACH-000329,-0.21973498424007334
ACH-000330,-0.13040460027986492
ACH-000331,-0.13696519843125002
ACH-000332,-0.17700987043435962
ACH-000334,-0.23607021067808745
ACH-000335,-0.35040813355710104
ACH-000336,-0.22882718864843174
ACH-000337,-0.2763498904516352
ACH-000338,0.029276192525852774
ACH-000339,-0.06199844581731325
ACH-000341,-0.1957626299573188
ACH-000348,-0.312631976865373
ACH-000350,-0.15122313727836947
ACH-000352,-0.1743676506199913
ACH-000356,-0.23953812503007946
ACH-000361,-0.14592420210967605
ACH-000362,-0.17583106084927722
ACH-000363,-0.2642813150849673
ACH-000364,-0.23879372250866246
ACH-000365,-0.1647437701208191
ACH-000366,-0.22321515015446375
ACH-000368,-0.12242392262535398
ACH-000374,-0.09993616779505524
ACH-000375,-0.10751947551672496
ACH-000376,-0.12229188445567805
ACH-000381,-0.04286807208133396
ACH-000383,-0.16874416320217284
ACH-000387,-0.26669721469686564
ACH-000389,-0.27428644850917816
ACH-000390,-0.18163765151446665
ACH-000393,-0.12054479465874685
ACH-000395,-0.13918221028675545
ACH-000396,-0.204655415149555
ACH-000397,-0.06758849747306776
ACH-000401,-0.09757267183467877
ACH-000402,-0.15474273180755574
ACH-000403,-0.11474520651820505
ACH-000404,-0.36736466740990864
ACH-000406,-0.07826293877474509
ACH-000407,-0.14844586281313854
ACH-000408,-0.04012511577904359
ACH-000410,-0.21402313223917405
ACH-000411,-0.3464468859966095
ACH-000414,-0.07694233207909179
ACH-000415,-0.11059899217480028
ACH-000416,-0.2332298372901916
ACH-000420,-0.10755415162513117
ACH-000421,-0.18603719240214805
ACH-000424,-0.11449140130346375
ACH-000425,-0.2145085756539448
ACH-000426,-0.024309653466987085
ACH-000427,-0.1604030618521104
ACH-000433,0.07229018227939005
ACH-000435,-0.10627955145352168
ACH-000436,-0.1279519889767871
ACH-000444,-0.13476976550231193
ACH-000445,-0.20132538233045927
ACH-000448,-0.1959749903617612
ACH-000450,-0.25477419016250114
ACH-000452,-0.14292318759789432
ACH-000454,-0.07089316406329639
ACH-000458,-0.02714430405269876
ACH-000459,0.033431156364489026
ACH-000460,-0.056654877222332964
ACH-000461,-0.13033267602348592
ACH-000463,-0.288799219754927
ACH-000464,-0.08223605555237741
ACH-000466,-0.15425213989890124
ACH-000467,-0.044012851676435316
ACH-000468,-0.20624796524072134
ACH-000469,-0.15370631836913382
ACH-000470,-0.09156699765726713
ACH-000471,-0.12256061371010145
ACH-000472,-0.127320207232756
ACH-000473,-0.12661989884693153
ACH-000475,-0.15793931323641475
ACH-000476,-0.14503932093740207
ACH-000477,-0.027275237781309386
ACH-000479,-0.07534342358748017
ACH-000480,-0.22222831916260707
ACH-000481,-0.06518411738638001
ACH-000483,-0.12392225004338245
ACH-000484,-0.15099556261384434
ACH-000485,-0.08933055828460765
ACH-000486,-0.11226019776935196
ACH-000487,-0.21193181278517706
ACH-000488,-0.0887757703316403
ACH-000490,-0.12905022766238228
ACH-000491,-0.2525634863562046
ACH-000495,-0.14088239692908405
ACH-000496,0.012855028433673156
ACH-000499,-0.052108057594021456
ACH-000500,-0.20091641203295896
ACH-000502,-0.08350594110120077
ACH-000503,0.04242867307910686
ACH-000505,-0.2659623152940436
ACH-000507,-0.1951099302940626
ACH-000510,-0.24138899348737286
ACH-000511,-0.09562781698157936
ACH-000512,-0.2194171319920516
ACH-000516,-0.07510498257734333
ACH-000517,-0.2136298485501075
ACH-000518,-0.2854936198171125
ACH-000520,-0.18509117854307175
ACH-000521,-0.3224381027039253
ACH-000522,-0.13549466698265009
ACH-000524,-0.08111822340688936
ACH-000527,-0.11819742160971125
ACH-000528,-0.15947535195627338
ACH-000537,-0.03243667619951185
ACH-000541,-0.09883070707577853
ACH-000542,-0.2572962500147549
ACH-000544,-0.07774699113368079
ACH-000545,-0.12842854465824624
ACH-000547,-0.07418026379345302
ACH-000548,-0.1945305233646028
ACH-000549,-0.10518644098793438
ACH-000550,-0.037523710763957684
ACH-000552,-0.09521542204002006
ACH-000556,-0.19762162297248825
ACH-000557,-0.2507403400232772
ACH-000569,-0.15457260647792084
ACH-000570,-0.09995644654871014
ACH-000571,-0.16046253484592854
ACH-000573,-0.3119189132339503
ACH-000576,-0.1395623560253654
ACH-000579,-0.2511978188770444
ACH-000580,-0.09852469001920916
ACH-000584,-0.1119069810522459
ACH-000585,-0.12248720912855007
ACH-000588,-0.1955882108327837
ACH-000589,-0.10689054229593814
ACH-000591,0.08638417729017628
ACH-000593,-0.18655675725182852
ACH-000600,-0.18034624052605835
ACH-000601,-0.14940866580623924
ACH-000605,-0.1994502943790699
ACH-000606,-0.14006143056540435
ACH-000608,-0.19165902226746212
ACH-000614,-0.2164291317233881
ACH-000616,-0.2461672239333331
ACH-000618,-0.11707434344637385
ACH-000619,-0.2705533627424966
ACH-000620,-0.13508915510884295
ACH-000621,-0.05096907936240457
ACH-000622,-0.135446078154711
ACH-000623,-0.15148714046612416
ACH-000624,-0.12209355567432355
ACH-000627,-0.2289447054128997
ACH-000630,-0.15656947852128728
ACH-000631,-0.15487507360015915
ACH-000632,-0.1320580553380185
ACH-000633,-0.13735655832573762
ACH-000637,0.029912891157400794
ACH-000638,-0.09683072367612093
ACH-000646,-0.2074190502548461
ACH-000647,-0.2399214146018711
ACH-000648,-0.10939731364296013
ACH-000649,-0.11450125683642445
ACH-000651,-0.08954526613264595
ACH-000652,-0.07339024337606774
ACH-000653,-0.28748981308781313
ACH-000657,-0.1929210756288849
ACH-000658,-0.3571590390080729
ACH-000661,-0.2240994745310518
ACH-000662,0.02020581572143225
ACH-000663,-0.3080790793853169
ACH-000665,-0.11996688404813124
ACH-000671,-0.17563326380122998
ACH-000672,-0.4646743322812588
ACH-000673,-0.1610633458680768
ACH-000676,-0.20160378692885994
ACH-000677,-0.058282084594489525
ACH-000681,-0.033238688655016384
ACH-000683,-0.3258905504727904
ACH-000684,-0.11110234751274696
ACH-000688,0.04255122053327613
ACH-000693,-0.18494898162755966
ACH-000694,-0.0814986642640212
ACH-000695,-0.2428763225386105
ACH-000696,-0.19985101073371464
ACH-000697,0.003718748940264968
ACH-000699,-0.16941280951572552
ACH-000701,-0.2762448313713064
ACH-000706,-0.2319909875847181
ACH-000711,-0.12163377606096434
ACH-000713,-0.2317762662235409
ACH-000714,-0.27070471925608464
ACH-000718,-0.01736317449745086
ACH-000720,-0.1728217032784604
ACH-000721,-0.1012883313371885
ACH-000724,-0.20259376104984086
ACH-000725,-0.2967080497670616
ACH-000732,0.1047028807954094
ACH-000734,-0.11369403511584672
ACH-000735,-0.06080649628579134
ACH-000736,-0.12447637615941852
ACH-000738,-0.06974007811690414
ACH-000746,-0.08242859819715083
ACH-000747,-0.21500175896903884
ACH-000748,-0.13713839952431905
ACH-000753,-0.2109579999417217
ACH-000756,-0.16960707245141154
ACH-000757,-0.09018829303561064
ACH-000758,-0.1886888783869861
ACH-000760,-0.1309220572923596
ACH-000762,-0.1471826621014011
ACH-000763,-0.25314804275429537
ACH-000764,-0.08797231352775385
ACH-000765,-0.23587099319943225
ACH-000766,-0.13398782564105846
ACH-000767,-0.2707535186714786
ACH-000768,-0.219077529017437
ACH-000769,-0.25498795583286266
ACH-000770,-0.1631289941411148
ACH-000771,-0.11436711941634788
ACH-000773,-0.0433456114252535
ACH-000776,0.03319173410733798
ACH-000777,-0.0823903244810105
ACH-000778,-0.19946061148361136
ACH-000781,-0.11497456156519174
ACH-000782,-0.3983660273521351
ACH-000783,-0.13324377128779696
ACH-000784,-0.05341963725332167
ACH-000785,-0.10975323482958448
ACH-000787,-0.2240525480690267
ACH-000788,-0.11908461494425522
ACH-000791,-0.156061953531583
ACH-000792,-0.1966372869205943
ACH-000794,-0.08505478429036697
ACH-000796,-0.14253150571109746
ACH-000798,-0.021274752043212768
ACH-000799,-0.08762184799701919
ACH-000800,-0.05633025461841028
ACH-000802,-0.17979747548551273
ACH-000804,-0.17187945467128884
ACH-000805,-0.2272335733175447
ACH-000809,-0.06448456538995788
ACH-000810,-0.261368194978394
ACH-000811,-0.2478654376526976
ACH-000817,-0.036108329726376266
ACH-000819,-0.190962846916011
ACH-000820,-0.2303890269546761
ACH-000821,-0.21911218880053324
ACH-000822,-0.19088654885135667
ACH-000823,-0.17819220251458393
ACH-000824,-0.2092472848175332
ACH-000827,-0.12019242745380368
ACH-000829,-0.052269354907421066
ACH-000831,-0.12888229582762606
ACH-000832,-0.20101014809834214
ACH-000833,-0.051366831536499534
ACH-000834,-0.1526839193463403
ACH-000835,-0.2689875588428678
ACH-000836,-0.2475984830277481
ACH-000837,-0.10278036726978254
ACH-000838,-0.3180836808819747
ACH-000839,-0.09980967701987868
ACH-000840,-0.188760421600232
ACH-000841,0.0562253372833504
ACH-000843,-0.2101917527438027
ACH-000846,-0.0769626242755597
ACH-000847,-0.16348813864290945
ACH-000848,-0.14449978583362966
ACH-000849,-0.13303397984599252
ACH-000851,-0.1906013793901372
ACH-000855,-0.0708701674040125
ACH-000856,-0.12874986142504888
ACH-000858,-0.07057019795543358
ACH-000859,-0.08867130153463798
ACH-000861,-0.20773418352396808
ACH-000862,-0.17336289831106835
ACH-000865,-0.1303851420360672
ACH-000866,-0.17911662527483568
ACH-000867,-0.0998293731006787
ACH-000869,-0.2377829389306209
ACH-000872,-0.10913604372925624
ACH-000873,-0.1769522405788784
ACH-000876,-0.2009576762276563
ACH-000878,0.00462350142413748
ACH-000880,-0.10096454570899624
ACH-000881,-0.09844582741616484
ACH-000882,-0.10804577086126277
ACH-000884,-0.21162991418234495
ACH-000885,-0.18276615432984888
ACH-000887,-0.16198099461232304
ACH-000889,-0.1846216994135884
ACH-000896,-0.1255084893491607
ACH-000898,-0.06400952427285085
ACH-000900,-0.1819419976698977
ACH-000901,-0.11425568430325175
ACH-000905,-0.193243298794974
ACH-000906,-0.10876709983788184
ACH-000907,-0.13418457283983548
ACH-000910,-0.10747324790750186
ACH-000911,-0.08132825196216856
ACH-000912,-0.1682323535641143
ACH-000913,-0.3571552496547574
ACH-000915,-0.12178905475058865
ACH-000916,0.13080154092982252
ACH-000917,-0.16987296723017595
ACH-000920,-0.09040662863659064
ACH-000921,-0.18613727276715072
ACH-000924,-0.2361021145025009
ACH-000926,-0.09818736502857267
ACH-000928,-0.2437436358102512
ACH-000929,-0.15486397415481087
ACH-000932,-0.18067922652648194
ACH-000935,-0.0349163955465229
ACH-000936,-0.3557810903143073
ACH-000937,-0.1846147455563584
ACH-000938,-0.18761205602816255
ACH-000939,-0.14434475079517164
ACH-000941,-0.13503797207829438
ACH-000943,-0.14048948655642998
ACH-000946,-0.10120126977910007
ACH-000947,-0.17574815776519034
ACH-000948,-0.30512451893729997
ACH-000950,-0.10043540186833412
ACH-000953,-0.17245534193074008
ACH-000954,-0.1126384869105555
ACH-000957,-0.1521691762760566
ACH-000958,-0.015321218111390773
ACH-000960,-0.20579357024442574
ACH-000963,-0.08643593929823885
ACH-000968,-0.32320542483981113
ACH-000969,-0.24264948036197295
ACH-000972,-0.17455543451706704
ACH-000973,-0.13485110379029985
ACH-000974,-0.2765190321856435
ACH-000978,-0.4110992806278476
ACH-000984,-0.2408831482697173
ACH-000986,-0.09298312649761853
ACH-000988,-0.19186427224010888
ACH-000993,-0.010667817167790923
ACH-000994,-0.036883796772649434
ACH-000996,-0.2026154426300572
ACH-001001,-0.14148587851540315
ACH-001020,-0.010928245519256159
ACH-001028,-0.09843973633729323
ACH-001031,-0.2691179011813832
ACH-001038,-0.12112126487043758
ACH-001048,-0.24043571995257246
ACH-001050,-0.15323917938919274
ACH-001053,-0.13243151648567122
ACH-001054,-0.2056576780436213
ACH-001061,-0.14058979568735488
ACH-001067,0.04520378415986418
ACH-001075,-0.09873218762743544
ACH-001096,-0.1845017407413868
ACH-001111,-0.33378018484341976
ACH-001119,-0.21448538671579567
ACH-001128,0.157534338457038
ACH-001134,-0.1485891282953895
ACH-001151,-0.16211478078487818
ACH-001163,-0.1988137152568904
ACH-001164,0.005555076235121006
ACH-001183,-0.16310925990648412
ACH-001192,-0.2555400639088579
ACH-001193,-0.09417442502503123
ACH-001196,-0.2621908146821184
ACH-001197,-0.21954381890621752
ACH-001205,-0.4006284975463909
ACH-001211,-0.14409759323528734
ACH-001212,0.12043529647689405
ACH-001228,-0.20747234092053327
ACH-001232,-0.051711367295907716
ACH-001239,-0.17604742392710973
ACH-001270,-0.24246194243925664
ACH-001274,-0.1579418164937488
ACH-001275,-0.15719056800084927
ACH-001277,-0.3297907830270597
ACH-001278,-0.06455504556861155
ACH-001280,-0.10142712434255363
ACH-001283,-0.2491904238897995
ACH-001289,-0.096354041711667
ACH-001300,-0.1774290896704159
ACH-001301,-0.3161585382067835
ACH-001302,-0.2265657840771269
ACH-001306,-0.2120390628500782
ACH-001318,-0.3677569006045975
ACH-001322,-0.19747049640211534
ACH-001328,-0.11846727361128458
ACH-001332,-0.25917550293885244
ACH-001336,-0.14606798671177906
ACH-001346,-0.10372560952134204
ACH-001353,-0.1045834040707117
ACH-001354,-0.39932798457618796
ACH-001367,-0.13610510499626965
ACH-001368,-0.1382057377474573
ACH-001374,0.0251159544550762
ACH-001377,-0.2343316025158153
ACH-001380,-0.08024974516153571
ACH-001391,-0.1016147022061978
ACH-001408,-0.17485948110781216
ACH-001430,-0.33513395266883844
ACH-001431,-0.021407779911751502
ACH-001450,-0.2623020299909994
ACH-001496,-0.1902937630149636
ACH-001500,-0.19959332621685488
ACH-001523,-0.08670584542480317
ACH-001532,-0.24914513411573935
ACH-001550,-0.11463755208620335
ACH-001552,-0.1837493842577355
ACH-001554,-0.1270636699483263
ACH-001654,-0.07462970444960276
ACH-001735,-0.120377287492094
ACH-001736,-0.1957696917296688
ACH-001737,-0.11206697867803504
ACH-001740,-0.012556364285524174
ACH-001745,-0.1272180867041908
ACH-001765,-0.2879430734112738
