,CFAP44 (55779)
ACH-000004,-0.04894590798346082
ACH-000005,0.11659826579403527
ACH-000007,-0.21538294795576315
ACH-000009,-0.12810376639165602
ACH-000011,-0.11890047082626826
ACH-000012,-0.07549529142318287
ACH-000013,-0.261228402729127
ACH-000014,-0.17564215390630492
ACH-000015,-0.023331385709505388
ACH-000017,-0.2874870462717717
ACH-000018,-0.007734175729672256
ACH-000019,-0.03924296010514623
ACH-000021,-0.13212692704591125
ACH-000022,-0.1173485477387103
ACH-000025,-0.2393707857261081
ACH-000028,-0.145290846355196
ACH-000030,-0.1999862548407076
ACH-000035,-0.20424197151108467
ACH-000036,-0.06689232192343884
ACH-000037,-0.03537650959981501
ACH-000039,-0.2801630659373544
ACH-000040,-0.15817069804736142
ACH-000041,-0.047841406115379785
ACH-000042,-0.05213067474265008
ACH-000045,-0.0987675689373652
ACH-000047,-0.19986326459380516
ACH-000052,-0.15341421420863982
ACH-000053,-0.2381764746629416
ACH-000054,-0.18944280741567165
ACH-000055,-0.3030654099631437
ACH-000060,-0.13943123203503474
ACH-000067,-0.2003640303684032
ACH-000070,-0.08662017839660342
ACH-000075,-0.2603639529251669
ACH-000078,-0.1404237142120338
ACH-000082,-0.09900386881802674
ACH-000085,-0.1995787119439585
ACH-000086,0.0011596533048657673
ACH-000087,-0.1534238483910771
ACH-000092,-0.18456315144477567
ACH-000095,-0.02382574006168831
ACH-000097,-0.19377864633055275
ACH-000098,-0.12069313534069083
ACH-000099,0.043367609008661316
ACH-000108,-0.03311733274924847
ACH-000113,-0.10827297094020508
ACH-000116,-0.15836880847394738
ACH-000118,-0.1931484405499248
ACH-000120,-0.13545788266221864
ACH-000123,-0.02714212083909573
ACH-000127,-0.13252404953123287
ACH-000128,-0.3027052443026509
ACH-000132,-0.2421102491575117
ACH-000133,-0.0552057077805836
ACH-000137,0.048383115868624885
ACH-000138,-0.07801622376443111
ACH-000142,-0.1783096183614649
ACH-000143,0.0183393221986452
ACH-000146,-0.0935573871208526
ACH-000148,-0.04551589921388609
ACH-000150,-0.07333293035810046
ACH-000152,-0.2088674097517936
ACH-000153,-0.15582720401955244
ACH-000159,-0.07078980742018426
