,ARFRP1 (10139)
ACH-000242,-0.6671723398457488
ACH-000243,-0.2895380905671471
ACH-000244,-0.8677419673181012
ACH-000246,-0.3865682574969865
ACH-000248,-0.4573456800172178
ACH-000250,-0.7242771336873008
ACH-000251,-0.7248831821163911
ACH-000252,-0.5756773606826703
ACH-000253,-0.37591855461416107
ACH-000255,-0.7128584062280998
ACH-000256,-0.3072023079958938
ACH-000257,-0.5364518323164962
ACH-000258,-0.5623567756934686
ACH-000259,-0.7239289206882017
ACH-000260,-0.595524803085709
ACH-000261,-0.8324851134650177
ACH-000262,-0.594827248507881
ACH-000263,-0.5819066570533558
ACH-000264,-0.5711150118995778
ACH-000265,-0.7072411608708398
ACH-000266,-0.4237711004906948
ACH-000272,-0.4765162519788255
ACH-000274,-0.4341869209294925
ACH-000277,-0.4511139187133234
ACH-000278,-0.4032946695001744
ACH-000279,-0.0953067954796103
ACH-000280,-0.4570378417812547
ACH-000281,-0.5750865285371405
ACH-000288,-0.5183729665894756
ACH-000291,-0.33039803078632873
ACH-000293,-0.4730967837062817
ACH-000294,-0.5062742849295373
ACH-000295,-0.4791252421405266
ACH-000296,-0.6186714349684836
ACH-000302,-0.4109437480867655
ACH-000304,-0.9190654777046292
ACH-000307,-0.5714695399776798
ACH-000308,-0.6335411848215767
ACH-000310,-0.7250953124273711
ACH-000311,-0.4501727335853098
ACH-000312,-0.7885399038115036
ACH-000315,-0.5581621323638786
ACH-000316,-0.5173663256050626
ACH-000317,-0.6592277453773406
ACH-000318,-0.4897794500925719
ACH-000319,-0.73246165350943
ACH-000320,-0.6502602620286123
ACH-000322,-0.3909899828018232
ACH-000323,-0.5101071130506233
ACH-000324,-0.5769874245751477
ACH-000329,-0.6476587317804698
ACH-000330,-0.4409241929592537
ACH-000331,-0.7324279923326659
ACH-000332,-0.4687222801248064
ACH-000334,-0.7295035436178091
ACH-000335,-0.5235441453155072
ACH-000336,-0.4530386574759418
ACH-000337,-0.30012442573901205
ACH-000338,-0.6223597411266658
ACH-000339,-0.5307211727901138
ACH-000341,-0.5134005083033218
ACH-000348,-0.5426757994107173
ACH-000350,-0.14883015064378624
ACH-000352,-0.36097763428328455
ACH-000356,-0.4099868648181655
ACH-000361,-0.7075678313702635
ACH-000362,-0.5291570250416442
ACH-000363,-0.4931161592137958
ACH-000364,-0.5485474076017763
ACH-000365,-0.5084411991581745
ACH-000366,-0.6117789425247561
ACH-000368,-0.5554526411081848
ACH-000374,-0.8685514058360323
ACH-000375,-0.578835745658698
ACH-000376,-0.7273531449932348
ACH-000381,-0.6038750422726631
ACH-000383,-0.3740449083438117
ACH-000387,-0.34255337451897017
ACH-000389,-0.43860669909756705
ACH-000390,-0.31983859439043394
ACH-000393,-0.8986379745404857
ACH-000395,-0.4963301927395406
ACH-000396,-0.4958613245289838
ACH-000397,-0.3934700326792221
ACH-000401,-0.5667016199251754
ACH-000402,-0.4272896438474391
ACH-000403,-0.4441318241353821
ACH-000404,-0.5357303855095449
ACH-000406,-0.2457970724669644
ACH-000407,-0.5868740566613001
ACH-000408,-0.5357415141358859
ACH-000410,-0.8541466135902304
ACH-000411,-0.6256789446048366
ACH-000414,-0.7375167824356117
ACH-000415,-0.6785348252239329
ACH-000416,-0.7287231747745193
ACH-000420,-0.7779460095297107
ACH-000421,-0.3781877804758584
ACH-000424,-0.7236805261817952
ACH-000425,-0.7289199136627348
ACH-000426,-0.5650940151709947
ACH-000427,-0.4387833390326367
ACH-000433,-0.5254049689809632
ACH-000435,-0.5934566185700452
ACH-000436,-0.7500429470268378
ACH-000444,-0.5685939067075707
ACH-000445,-0.7623317068701041
ACH-000448,-0.3256801931470071
ACH-000450,-0.287062652465638
ACH-000452,-0.5759588935355793
ACH-000454,-0.7557718469285449
ACH-000458,-0.6365718142573102
ACH-000459,-0.18674508397042944
ACH-000460,-0.4896793338932883
ACH-000461,-0.408506826428027
ACH-000463,-0.8238616264015012
ACH-000464,-0.4814619631323978
ACH-000466,-0.4649998099989121
ACH-000467,-0.7225983160405378
ACH-000468,-0.5850613791340203
ACH-000469,-0.7685582629143625
ACH-000470,-0.3391320956917945
ACH-000471,-0.8006245360115004
ACH-000472,-0.5462236491281616
ACH-000473,-0.3224042287693901
ACH-000475,-0.6972573160372894
ACH-000476,-0.7831306739362213
ACH-000477,-0.5267365684230471
ACH-000479,-0.4593409262854742
ACH-000480,-0.5206578809266671
ACH-000481,-0.2858600905609957
ACH-000483,-0.5400580304507185
ACH-000484,-0.4662675996547754
ACH-000485,-0.6546999212277903
ACH-000486,-0.4503667589831925
ACH-000487,-0.3001524373995348
ACH-000488,-0.5424078722968358
ACH-000490,-0.6961668435133288
ACH-000491,-0.6674629934239387
ACH-000495,-0.5968020105990385
ACH-000496,-0.38731979390209137
ACH-000499,-0.4836514181570252
ACH-000500,-0.16146189552338105
ACH-000502,-0.2919181189553001
ACH-000503,-0.5018141636379378
ACH-000505,-0.5621288234322197
ACH-000507,-0.3260532088985191
ACH-000510,-0.6554626904149861
ACH-000511,-0.7481622490651114
ACH-000512,-0.7196695960006697
ACH-000516,-0.4550062459669427
ACH-000517,-0.5905304291183561
ACH-000518,-0.4157761411299856
ACH-000520,-0.5698142621558265
ACH-000521,-0.6292688344123727
ACH-000522,-0.6226455879850568
ACH-000524,-0.5627440109226943
ACH-000527,-0.631884417477251
ACH-000528,-0.8505140854102183
ACH-000537,-0.9336857239969863
ACH-000541,-0.5029926705921328
ACH-000542,-0.5554139026900661
ACH-000544,-0.6604027276673292
ACH-000545,-0.5185765490455839
ACH-000547,-0.45000070053017616
ACH-000548,-0.6933834026222297
ACH-000549,-0.29682546870607
ACH-000550,-0.7595996208368013
ACH-000552,-0.4967853338105512
ACH-000556,-0.7485384014324808
ACH-000557,-0.7477269068785299
ACH-000569,-0.5107937210907426
ACH-000570,-0.6876095256963837
ACH-000571,-0.5977950667378613
ACH-000573,-0.30451140004495986
ACH-000576,-0.7768881986540659
ACH-000579,-0.4065976012739906
ACH-000580,-0.8594114242979282
ACH-000584,-0.2796863492154044
ACH-000585,-0.5996172704695479
ACH-000588,-0.6068325614856149
ACH-000589,-0.3428056311836146
ACH-000591,-0.6469632900669198
ACH-000593,-0.7035675999565308
ACH-000600,-0.5907475050986807
ACH-000601,-0.5090381553692265
ACH-000605,-0.5844118958132994
ACH-000606,-0.6216730315069369
ACH-000608,-0.5988813567551776
ACH-000614,-0.6817064881833694
ACH-000616,-0.6295718373337366
ACH-000618,-0.4293991397805945
ACH-000619,-0.4992303129156784
ACH-000620,-0.304709825652022
ACH-000621,-0.4736528247705371
ACH-000622,-0.6757938142362754
ACH-000623,-0.5119367842517706
ACH-000624,-0.36810397848352616
ACH-000627,-0.5433715814392713
ACH-000630,-0.5211403062150046
ACH-000631,-0.4126367571793759
ACH-000632,-0.6957193766399851
ACH-000633,-0.6100468800731286
ACH-000637,-0.5633786803044648
ACH-000638,-0.2980767749341989
ACH-000646,-0.7949230757329921
ACH-000647,-0.4002765573222021
ACH-000648,-0.5935460550503083
ACH-000649,-0.5884717160531986
ACH-000651,-0.6027167398733191
ACH-000652,-0.4439931140621768
ACH-000653,-0.5757135464212843
ACH-000657,-0.5708915834386552
ACH-000658,-0.4024792806972392
ACH-000661,-0.5398523471008996
ACH-000662,-0.6457005114464248
ACH-000663,-0.5238297989016519
ACH-000665,-0.7323748745558376
ACH-000671,-0.2583070629740882
ACH-000672,-0.7763505717388187
ACH-000673,-0.7287087499758869
ACH-000676,-0.519273045444867
ACH-000677,-0.6993984139849067
ACH-000681,-0.5981055615554156
ACH-000683,-0.17972821201698766
ACH-000684,-0.5853522265928558
ACH-000688,-1.08514753894869
ACH-000693,-0.6075874862554553
ACH-000694,-0.5940736489090539
ACH-000695,-0.4329814625432132
ACH-000696,-0.6501975297288989
ACH-000697,-0.2820070763031232
ACH-000699,-0.6849789975240206
ACH-000701,-0.30820247775060217
ACH-000706,-0.6656532616211865
ACH-000711,-0.4639794726563788
ACH-000713,-0.4993097541268135
ACH-000714,-0.4489055593022003
ACH-000718,-0.7634394910124406
ACH-000720,-0.7848859079021265
ACH-000721,-0.4595468186558159
ACH-000724,-0.7295793280183472
ACH-000725,-0.21631176335678326
ACH-000732,-0.14728762080877875
ACH-000734,-0.4933221263755617
ACH-000735,-0.4163185032297106
ACH-000736,-0.5073081376225522
ACH-000738,-0.5786850228734702
ACH-000746,-0.5311531579258748
ACH-000747,-0.7773077622303515
ACH-000748,-0.577766448443212
ACH-000753,-0.6285220524362352
ACH-000756,-0.5013529218592591
ACH-000757,-0.4173613111478682
ACH-000758,-0.5721162051390515
ACH-000760,-0.5880532420780814
ACH-000762,-0.8132753405693482
ACH-000763,-0.7191231516520479
ACH-000764,-0.4837268808233236
ACH-000765,-0.4502401155362738
ACH-000766,-0.7210637016825273
ACH-000767,-0.3205174093126835
ACH-000768,-0.6196489789709482
ACH-000769,-0.7282629425556875
ACH-000770,-0.21055060834634226
ACH-000771,-0.3688285555861796
ACH-000773,-0.5882802753801853
ACH-000776,-0.5701265418684439
ACH-000777,-0.6175401948778676
ACH-000778,-0.8202878137796397
ACH-000781,-0.7115821335322798
ACH-000782,-0.32241692504745145
ACH-000783,-0.30079107881627576
ACH-000784,-0.8735507315241212
ACH-000785,-0.5892420430678221
ACH-000787,-0.7637029732798158
ACH-000788,-0.6040760058096623
ACH-000791,-0.1882204284881522
ACH-000792,-0.6172436470474889
ACH-000794,-0.6635828682825763
ACH-000796,-0.6087290169232737
ACH-000798,-0.7160962637067384
ACH-000799,-0.41639685440450697
ACH-000800,-0.5904009619982721
ACH-000802,-0.422795746471799
ACH-000804,-0.5130659982678246
ACH-000805,-0.4873523837613866
ACH-000809,-0.7298980222981356
ACH-000810,-0.6438888737977895
ACH-000811,-0.3550450141199774
ACH-000817,-0.6116418760660303
ACH-000819,-0.7811027204650356
ACH-000820,-0.5198713437500639
ACH-000821,-0.39118893384817455
ACH-000822,-0.5918443583227245
ACH-000823,-0.5775263182127138
ACH-000824,-0.5671961940973675
ACH-000827,-0.6895524790869955
ACH-000829,-0.6308013123172621
ACH-000831,-0.30043824966131283
ACH-000832,-0.8108702103960052
ACH-000833,-0.3101082115394799
ACH-000834,-0.5653660633226089
ACH-000835,-0.4474338988342494
ACH-000836,-0.6233144824737851
ACH-000837,-0.4529644530401342
ACH-000838,-0.7432042140558817
ACH-000839,-0.7162636369099796
ACH-000840,-0.16983529777657555
ACH-000841,-0.3739077133761086
ACH-000843,-0.6635197865796594
ACH-000846,-0.5788022315202622
ACH-000847,-0.3662889908314367
ACH-000848,-0.7002983458205161
ACH-000849,-0.6358276611870048
ACH-000851,-0.6369418931191135
ACH-000855,-0.5317651565013268
ACH-000856,-0.5397147036422978
ACH-000858,-0.5560446097062276
ACH-000859,-0.3987698860185149
ACH-000861,-0.4710468588101846
ACH-000862,-0.4079371168292407
ACH-000865,-0.4528575406075119
ACH-000866,-0.6971131317108166
ACH-000867,-0.5977802083684629
ACH-000869,-0.8382365722468414
ACH-000872,-0.5922976104821503
ACH-000873,-0.3898226705972296
ACH-000876,-0.304913217808635
ACH-000878,-0.8068713526041243
ACH-000880,-0.5243806297429651
ACH-000881,-0.5794487096489587
ACH-000882,-0.6110661929323749
ACH-000884,-0.5210432462942409
ACH-000885,-0.7967894004503615
ACH-000887,-0.5266215911444764
ACH-000889,-0.5027881885007074
ACH-000896,-0.5570385396750334
ACH-000898,-0.6868302141324684
ACH-000900,-0.4953215352082632
ACH-000901,-0.6544272751617678
ACH-000905,-0.6412108995104616
ACH-000906,-0.5263522514101343
ACH-000907,-0.6780376438744306
ACH-000910,-0.39150849828105055
ACH-000911,-0.6262793346069293
ACH-000912,-0.5846413080780846
ACH-000913,-0.6061606007287265
ACH-000915,-0.8353713289960536
ACH-000916,-0.3365445889471792
ACH-000917,-0.5662663844947329
ACH-000920,-0.3629355576806512
ACH-000921,-0.3730798284331519
ACH-000924,-0.8271386935319399
ACH-000926,-0.30599671644693993
ACH-000928,-0.3846148360165134
ACH-000929,-0.4594675152984069
ACH-000932,-0.6273851223189864
ACH-000935,-0.5042552125527335
ACH-000936,-0.4445665783436005
ACH-000937,-0.5015206166575534
ACH-000938,-0.5071399021973184
ACH-000939,-0.7087871498562082
ACH-000941,-0.7767100072894183
ACH-000943,-0.22280207338402466
ACH-000946,-0.4920587721723718
ACH-000947,-0.6164657627282782
ACH-000948,-0.2979997279751209
ACH-000950,-0.7341005948214814
ACH-000953,-0.29693741495178194
ACH-000954,-0.10316682728219237
ACH-000957,-0.5291519622498587
ACH-000958,-0.7875171510746961
ACH-000960,-0.5518922206754864
ACH-000963,-0.8829664826569121
ACH-000968,-0.5715759893431406
ACH-000969,-0.3967412920560536
ACH-000972,-0.4577745838903068
ACH-000973,-0.5995061173961866
ACH-000974,-0.6024552946509453
ACH-000978,-0.7693170552334677
ACH-000984,-0.6147653715058652
ACH-000986,-0.8837451022029559
ACH-000988,-0.6079480909398963
ACH-000993,-0.5110861406488969
ACH-000994,-0.5849226789114808
ACH-000996,-0.3993528343805809
ACH-001001,-0.43172648033719496
ACH-001020,-0.5446538697341788
ACH-001028,-0.8421880991550698
ACH-001031,-0.5736259431505889
ACH-001038,-0.46706923309630105
ACH-001048,-0.6408083113556421
ACH-001050,-0.5513625696322499
ACH-001053,-0.7309688046138544
ACH-001054,-0.6354792932107829
ACH-001061,-0.6138410168710712
ACH-001067,-0.5114947362878296
ACH-001075,-0.3589644328978068
ACH-001096,-0.3687170074041981
ACH-001111,-0.7384132471435887
ACH-001119,-0.6279763234276808
ACH-001128,-0.7035348794057769
ACH-001134,-0.3412730037639051
ACH-001151,-0.6659675720463276
ACH-001163,-0.8155335328446273
ACH-001164,-0.5312394874572286
ACH-001183,-0.22710831794766775
ACH-001192,-0.6630841677149625
ACH-001193,-0.8774833671075858
ACH-001196,-0.5437903457022311
ACH-001197,-0.608471777866182
ACH-001205,-0.8167650542191853
ACH-001211,-0.6911567990921934
ACH-001212,-0.5046503522854369
ACH-001228,-0.6693907248114411
ACH-001232,-0.6107710346760898
ACH-001239,-0.4901084283929776
ACH-001270,-0.7721829484758638
ACH-001274,-0.5877446552916117
ACH-001275,-0.7440330085553046
ACH-001277,-0.5110775290527221
ACH-001278,-0.6772766012309138
ACH-001280,-0.6735384131316527
ACH-001283,-0.5686620298271758
ACH-001289,-0.7036922173978357
ACH-001300,-0.6123159590588612
ACH-001301,-0.4764174298779685
ACH-001302,-0.7080549224920971
ACH-001306,-0.6051566173212086
ACH-001318,-0.41949531939947937
ACH-001322,-0.6260313237668672
ACH-001328,-0.7652931150282122
ACH-001332,-0.6442632626771313
ACH-001336,-0.27955215006684697
ACH-001346,-0.4218824827440801
ACH-001353,-0.5270833819557619
ACH-001354,-0.7126443264114024
ACH-001367,-0.5074459092214848
ACH-001368,-0.3806871698145405
ACH-001374,-0.6209504455453448
ACH-001377,-0.26984113154610834
ACH-001380,-0.4321296098511137
ACH-001391,-0.8501605760577309
ACH-001408,-0.5101447387594061
ACH-001430,-0.23915818114419696
ACH-001431,-0.6802479002718876
ACH-001450,-0.4472904830407858
ACH-001496,-0.2873574732558897
ACH-001500,-0.5850566984280794
ACH-001523,-0.6077945324063315
ACH-001532,-0.6577219168529611
ACH-001550,-0.7416455298159521
ACH-001552,-0.5321685924133811
ACH-001554,-0.5218548048948899
ACH-001654,-0.1326073647676272
ACH-001735,-0.5123956893727986
ACH-001736,-0.3311672291482998
ACH-001737,-0.9917858549197048
ACH-001740,-0.4577303136955272
ACH-001745,-0.4946060455801752
ACH-001765,-0.4977862446778549
