,RIMBP3 (85376)
ACH-000004,-0.11504926677315895
ACH-000005,-0.4681399546912488
ACH-000007,-0.11205326795975994
ACH-000009,0.11446575920148835
ACH-000011,-0.07274513136626097
ACH-000012,-0.16130037549151344
ACH-000013,0.1482296462764745
ACH-000014,0.07296889019970271
ACH-000015,0.037920641339660256
ACH-000017,0.06034014837587118
ACH-000018,-0.08996851417211216
ACH-000019,-0.07188957574938883
ACH-000021,0.05281587229675485
ACH-000022,0.046434206792897975
ACH-000025,-0.02913737562791263
ACH-000028,0.008389285590610862
ACH-000030,-0.03078999430511652
ACH-000035,0.09869588640613657
ACH-000036,0.06080163170502001
ACH-000037,0.047143337274351466
ACH-000039,-0.2337044150051442
ACH-000040,0.06006337517262754
ACH-000041,-0.014021624511283495
ACH-000042,-0.2520459197890846
ACH-000045,0.1791986596907213
ACH-000047,0.007294248057349355
ACH-000052,0.027406871902743837
ACH-000053,-0.002253386661461756
ACH-000054,-0.029576626843242707
ACH-000055,0.03724472701079797
ACH-000060,-0.043172950510962683
ACH-000067,0.06625251741961832
ACH-000070,0.1837053630718149
ACH-000075,0.022325706100380743
ACH-000078,-0.1839766566837128
ACH-000082,0.07931727934392582
ACH-000085,0.005195092786854367
ACH-000086,0.1918735739880721
ACH-000087,-0.0007177127175010513
ACH-000092,-0.064025063649462
ACH-000095,0.09635602231825924
ACH-000097,-0.2260812510162092
ACH-000098,0.020735949048864482
ACH-000099,-0.06874828269210545
ACH-000108,-0.3654872815518816
ACH-000113,0.20075450135476894
ACH-000116,0.08599309070587803
ACH-000118,0.09595935450691163
ACH-000120,0.03273774595287116
ACH-000123,0.06335875485669902
ACH-000127,0.029911432195125383
ACH-000128,-0.013572650791111465
ACH-000132,-0.09098990659573224
ACH-000133,-0.007254607447529452
ACH-000137,-0.037365722599526766
ACH-000138,0.23766717340489985
ACH-000142,0.10726645687823937
ACH-000143,-0.03315264022904691
ACH-000146,-0.17377303155429946
ACH-000148,0.04596437530075996
ACH-000150,-0.21647541321191988
ACH-000152,0.08047185244541774
ACH-000153,-0.023099183953071204
ACH-000159,0.11499496140108692
ACH-000160,0.00788790798745584
ACH-000163,0.005672597416066537
ACH-000167,-0.16987269260744065
ACH-000168,-0.06349023527259995
ACH-000169,-0.023395938658140058
ACH-000178,0.12800370319848786
ACH-000183,0.05911565483435236
ACH-000188,0.01608073108963086
ACH-000189,0.1432122355044371
ACH-000190,0.015837684177088453
ACH-000198,-0.16590763322182409
ACH-000203,-0.4826897640651927
ACH-000204,0.01937829830331225
ACH-000206,0.2544063373915659
ACH-000207,-0.03752862891173153
ACH-000208,0.013628115173428348
ACH-000210,-0.01400865533030256
ACH-000211,0.049258512406488784
ACH-000215,-0.035451800484893096
ACH-000221,-0.21457945782239485
ACH-000222,0.11446736365782315
ACH-000223,0.010512810046756598
ACH-000226,-0.0225495248548374
ACH-000227,0.05735695080484213
ACH-000228,0.1427419547819222
ACH-000231,-0.2544355701135074
ACH-000232,0.05344059625147569
ACH-000233,-0.0019149294180480485
ACH-000234,0.2413921942974096
ACH-000235,0.1024330798081829
ACH-000237,0.07480809752149131
ACH-000238,0.0896315347844628
ACH-000242,-0.5182724398657659
ACH-000243,-0.16612004972268835
ACH-000244,-0.13292267915681955
ACH-000246,0.14840925381798845
ACH-000248,0.2727561424450379
ACH-000250,0.15024294929330312
ACH-000251,0.243352076610326
ACH-000252,0.07723119518429146
ACH-000253,-0.04432453775175989
ACH-000255,0.0626388743420141
ACH-000256,-0.08364360984774773
ACH-000257,0.2437575955158965
ACH-000258,0.13829429598967727
ACH-000259,0.04044975061672331
ACH-000260,0.013497901285542235
ACH-000261,-0.09569243919834676
ACH-000262,0.18180358632737825
ACH-000263,0.13740005124292412
ACH-000264,-0.016272311362716278
ACH-000265,0.1048251833684677
ACH-000266,0.02693888866253898
ACH-000272,-0.024131567431344217
ACH-000274,-0.12059586797467345
ACH-000277,0.09821997518243844
ACH-000278,-0.07214196734764285
ACH-000279,0.16025944390652014
ACH-000280,-0.07505221934280808
ACH-000281,0.2217664727419856
ACH-000288,0.12257762093708127
ACH-000291,-0.2466764754702889
ACH-000293,0.10796947176532648
ACH-000294,-0.007430553418558117
ACH-000295,-0.0286010708380831
ACH-000296,-0.3124954296897665
ACH-000302,-0.13004687753250982
ACH-000304,0.11994384323979188
ACH-000307,-0.035600124321892086
ACH-000308,0.04529597541853693
ACH-000310,0.2042470349995757
ACH-000311,-0.05447760090291167
ACH-000312,0.1967129503822946
ACH-000315,0.11847847225536898
ACH-000316,-0.13746720015784816
ACH-000317,0.1203916955020682
ACH-000318,-0.012611037405380443
ACH-000319,-0.012772209760369564
ACH-000320,-0.012961792964556441
ACH-000322,0.2072358123388883
ACH-000323,-0.005113839796542456
ACH-000324,-0.3802944542628367
ACH-000329,0.07004958375788264
ACH-000330,0.09625610119961303
ACH-000331,0.1836683674109563
ACH-000332,-0.0748130908304369
ACH-000334,-0.008676568235979865
ACH-000335,0.010322078217769363
ACH-000336,-0.10022657826516146
ACH-000337,0.20705850116589514
ACH-000338,-0.44219989570104345
ACH-000339,-0.1185591737325533
ACH-000341,-0.08967586577805989
ACH-000348,-0.03251987550074319
ACH-000350,0.020813175316718432
ACH-000352,0.00960243131087722
ACH-000356,0.2918828416941093
ACH-000361,-0.06219078612371814
ACH-000362,-0.16320744412393098
ACH-000363,0.02516297447785733
ACH-000364,0.023988243553559947
ACH-000365,0.06982206010442654
ACH-000366,0.07519734817442772
ACH-000368,-0.10806819789606414
ACH-000374,0.20205361886742834
ACH-000375,0.03173300828904313
ACH-000376,0.039193190172832695
ACH-000381,0.07251000351478781
ACH-000383,0.06125266154509454
ACH-000387,-0.17226835634850535
ACH-000389,0.028215613466062838
ACH-000390,0.01746800678514177
ACH-000393,0.07284115490094978
ACH-000395,-0.040055449890446224
ACH-000396,-0.11588349948171993
ACH-000397,-0.14198398913060506
ACH-000401,-0.12057737304266175
ACH-000402,0.06265642113800733
ACH-000403,-0.3749628964187113
ACH-000404,0.2557587934882096
ACH-000406,0.031188892201792762
ACH-000407,-0.014705592309765687
ACH-000408,-0.428638203749006
ACH-000410,0.05251822446393528
ACH-000411,0.04164508486951923
ACH-000414,-0.020020052298550202
ACH-000415,0.12918623374672455
ACH-000416,0.07194046168714241
ACH-000420,-0.2892943821054843
ACH-000421,-0.021106095200016568
ACH-000424,0.09140247743146346
ACH-000425,-0.41049989205867404
ACH-000426,-0.006302878138299604
ACH-000427,-0.08475660624862924
ACH-000433,0.14106050913274806
ACH-000435,0.26045580316053
ACH-000436,-0.17260941502793656
ACH-000444,0.06510515879276431
ACH-000445,-0.2403658161326325
ACH-000448,-0.04914550246217637
ACH-000450,-0.09578369042693424
ACH-000452,0.1721098123470283
ACH-000454,-0.06885139895754623
ACH-000458,-0.13643979302005818
ACH-000459,-0.0428239284324481
ACH-000460,-0.015236743900442978
ACH-000461,-0.2091213699921909
ACH-000463,0.054957519962616316
ACH-000464,-0.025806401721010952
ACH-000466,-0.027767865604453514
ACH-000467,0.03936311208695036
ACH-000468,0.08738914187436185
ACH-000469,-0.005414606534362469
ACH-000470,0.002620748421900039
ACH-000471,-0.05689887832645129
ACH-000472,-0.04046283745779557
ACH-000473,-0.026984582261810816
ACH-000475,0.010721817748046134
ACH-000476,0.05866061938260245
ACH-000477,0.058994164975211885
ACH-000479,0.049584427530633364
ACH-000480,-0.08442611525774
ACH-000481,-0.04775513097553665
ACH-000483,-0.29519589699278354
ACH-000484,0.15088577567120598
ACH-000485,0.10296096866436501
ACH-000486,0.03666951130065888
ACH-000487,0.17906496255475404
ACH-000488,0.10495906058203457
ACH-000490,0.037444302848826064
ACH-000491,-0.06530137316778535
ACH-000495,0.0055256916232476
ACH-000496,0.22144933728082727
ACH-000499,0.16316481041238934
ACH-000500,0.2875465434233451
ACH-000502,0.018346630642887808
ACH-000503,-0.19185649110905145
ACH-000505,-0.032058248774134296
ACH-000507,0.1138696420895384
ACH-000510,-0.049919123170070384
ACH-000511,-0.04613519901837149
ACH-000512,0.15255159369953827
ACH-000516,-0.10640101425678043
ACH-000517,-0.11076524284914728
ACH-000518,-0.044753010486693424
ACH-000520,0.009604115132082959
ACH-000521,0.1124671434952358
ACH-000522,0.13290725855540625
ACH-000524,0.007220779376313761
ACH-000527,0.029965522556250512
ACH-000528,-0.09168009320223726
ACH-000537,0.10280158851889544
ACH-000541,-0.1429872712902163
ACH-000542,-0.008755521913522944
ACH-000544,-0.1107289005016198
ACH-000545,0.10896064078813453
ACH-000547,-0.1390746068444065
ACH-000548,0.02006421449004093
ACH-000549,-0.08896727556511867
ACH-000550,0.16511817362803616
ACH-000552,0.16385984650512125
ACH-000556,0.13638611255900926
ACH-000557,0.005884503292695318
ACH-000569,0.2076179877134123
ACH-000570,-0.04349808501686479
ACH-000571,0.014780662583645531
ACH-000573,0.05916690392974922
ACH-000576,0.037300234674845056
ACH-000579,0.0980525591206916
ACH-000580,-0.07533941767430655
ACH-000584,-0.028103976893835585
ACH-000585,0.17571827805575832
ACH-000588,-0.0303121140431958
ACH-000589,0.04295979730341578
ACH-000591,-0.0024579646493697906
ACH-000593,0.17758127857455458
ACH-000600,0.18871076004056936
ACH-000601,-0.13179009903406094
ACH-000605,-0.32143052402390243
ACH-000606,0.06461535998169182
ACH-000608,-0.04120056395456336
ACH-000614,0.016084800026514957
ACH-000616,-0.06749935226560545
ACH-000618,0.0011447862191717663
ACH-000619,-0.02274546113003704
ACH-000620,0.20911941371491016
ACH-000621,0.043343711066222285
ACH-000622,-0.08294160935712842
ACH-000623,-0.06427764560720052
ACH-000624,-0.08732186210075993
ACH-000627,-0.01654784275520671
ACH-000630,-0.1492350478204744
ACH-000631,0.22101358419738504
ACH-000632,0.11286973831156875
ACH-000633,-0.2987120208097183
ACH-000637,-0.34184010286461525
ACH-000638,0.07780973162432167
ACH-000646,0.07910570849741144
ACH-000647,-0.14053888426801028
ACH-000648,-0.14955652199564246
ACH-000649,0.1312542037803215
ACH-000651,0.18186909610971533
ACH-000652,-0.1267496000742853
ACH-000653,0.13907248042391585
ACH-000657,-0.05320598622491172
ACH-000658,0.13499835290237958
ACH-000661,0.3436049141296325
ACH-000662,0.24860204179019446
ACH-000663,-0.08768407067177643
ACH-000665,-0.0448555634901725
ACH-000671,0.04015921948361379
ACH-000672,0.3458935113778137
ACH-000673,0.058989024174277836
ACH-000676,0.09386119824996147
ACH-000677,-0.2369322595267048
ACH-000681,0.0845919864924045
ACH-000683,0.1366917414879162
ACH-000684,0.14963523519051838
ACH-000688,0.1788578330089271
ACH-000693,-0.012188206214449836
ACH-000694,-0.002659298265159609
ACH-000695,-0.0018560199776248003
