,FNDC5 (252995)
ACH-000004,-0.0717055373837889
ACH-000005,-0.04616150832838595
ACH-000007,0.006740398457494789
ACH-000009,-0.09747785411145694
ACH-000011,-0.0045153916741376655
ACH-000012,-0.17076332430344499
ACH-000013,-0.12095571711736262
ACH-000014,-0.06932879976950099
ACH-000015,0.0023162982749721445
ACH-000017,-0.09642437918877544
ACH-000018,-0.09965113028259223
ACH-000019,0.19738563472155574
ACH-000021,-0.07453177798150969
ACH-000022,-0.030668460889131468
ACH-000025,-0.08706822896452933
ACH-000028,-0.11301325270261182
ACH-000030,-0.0443149602652143
ACH-000035,-0.08697344621359172
ACH-000036,-0.1108477325169406
ACH-000037,-0.2186786201684014
ACH-000039,-0.14654214368396692
ACH-000040,-0.1023739163302754
ACH-000041,0.026123713226776115
ACH-000042,-0.06501649657509867
ACH-000045,-0.0601314186487476
ACH-000047,-0.1757187266149582
ACH-000052,-0.05226867274410457
ACH-000053,-0.09563407905261156
ACH-000054,-0.007043763621127239
ACH-000055,-0.18713712512725614
ACH-000060,-0.13243273690636426
ACH-000067,-0.11588579256916945
ACH-000070,-0.1131446930960026
ACH-000075,-0.09822788523111567
ACH-000078,0.1175367140361072
ACH-000082,-0.13411325449205191
ACH-000085,-0.13764481001589562
ACH-000086,-0.24424823835714346
ACH-000087,-0.06237820830877212
ACH-000092,-0.4177094305850181
ACH-000095,-0.058696052400443975
ACH-000097,-0.0840502442516266
ACH-000098,-0.1286708394689841
ACH-000099,0.04994074145831562
ACH-000108,-0.11589021379126885
ACH-000113,-0.02433938310903036
ACH-000116,-0.1647698764655212
ACH-000118,-0.0670941819736237
ACH-000120,-0.022193622143516653
ACH-000123,-0.02733764516519912
ACH-000127,-0.05819484513356146
ACH-000128,-0.10838998102447404
ACH-000132,-0.2528252833985518
ACH-000133,-0.2136538817301335
ACH-000137,-0.22008845170604355
ACH-000138,-0.11617610445408515
ACH-000142,-0.32926168880869217
ACH-000143,-0.03032404580495527
ACH-000146,-0.032234233810051506
ACH-000148,-0.10901402933906028
ACH-000150,-0.3124532711518217
ACH-000152,-0.15593722013741992
ACH-000153,-0.25198081350970103
ACH-000159,-0.1771011302451042
ACH-000160,-0.13534416727347448
ACH-000163,-0.0197156514497602
ACH-000167,-0.1855428318426487
ACH-000168,0.011551330394841014
ACH-000169,-0.13116909327966356
ACH-000178,-0.10188425927519207
ACH-000183,-0.13156555864963929
ACH-000188,-0.2284560665355341
ACH-000189,0.0916647259794422
ACH-000190,-0.24433498596443545
ACH-000198,0.0279738597781248
ACH-000203,-0.02406850835665672
ACH-000204,-0.20449549455758254
ACH-000206,-0.008861039259968619
ACH-000207,-0.07708869337018763
ACH-000208,-0.2415458010246576
ACH-000210,-0.1883967404944806
ACH-000211,-0.028244669103076294
ACH-000215,-0.0957972065045224
ACH-000221,0.04902706346844587
ACH-000222,-0.0024946059134582713
ACH-000223,-0.14335993678865488
ACH-000226,-0.15861223912513212
ACH-000227,-0.052825324383066766
ACH-000228,0.005057030539762578
ACH-000231,-0.08526963288232131
ACH-000232,0.03265036772736279
ACH-000233,-0.08330445954889254
ACH-000234,0.1058168746995599
ACH-000235,-0.13823993462279965
ACH-000237,-0.15349256462380195
ACH-000238,-0.09011797802211062
ACH-000242,-0.017223452165266537
ACH-000243,0.017177581793178996
ACH-000244,-0.03333939394856867
ACH-000246,-0.13202150220957834
ACH-000248,-0.20408284843047156
ACH-000250,-0.1058390020572309
ACH-000251,-0.18555284011843512
ACH-000252,0.15439979435950618
ACH-000253,-0.10702552682551457
ACH-000255,-0.004023875477847575
ACH-000256,0.01744677345714391
ACH-000257,-0.03544782529942806
ACH-000258,-0.10244215745463152
ACH-000259,-0.08576321756527656
ACH-000260,-0.06911470778387051
ACH-000261,-0.02246168602959686
ACH-000262,0.034258368792973004
ACH-000263,-0.2514934012448256
ACH-000264,-0.09504236647703827
ACH-000265,-0.028757934298477183
ACH-000266,-0.048996035771389
ACH-000272,-0.03860176931132856
ACH-000274,-0.18871302954643598
ACH-000277,-0.12729770492038955
ACH-000278,-0.10325556637722914
ACH-000279,-0.14016916641156932
ACH-000280,-0.0578484602174448
ACH-000281,0.05219256292567636
ACH-000288,-0.294573737315911
ACH-000291,0.10256078361663548
ACH-000293,0.08720501430633261
ACH-000294,0.007529321671972869
ACH-000295,-0.28329906152202977
ACH-000296,-0.21770054623031707
ACH-000302,-0.06944578081105991
ACH-000304,-0.2175452635208532
ACH-000307,-0.1330168937326344
ACH-000308,-0.06424999395751288
ACH-000310,-0.12362956610429413
ACH-000311,-0.05943792390733647
ACH-000312,-0.11233727483806837
ACH-000315,-0.057396252072330074
ACH-000316,-0.16648640310950155
ACH-000317,-0.06718013557461631
ACH-000318,-0.1865586517080084
ACH-000319,-0.06509953546276298
ACH-000320,-0.30454806268406925
ACH-000322,-0.07361661050898544
ACH-000323,-0.24173446621991146
ACH-000324,-0.09330585467758
ACH-000329,-0.0896776076611265
ACH-000330,-0.1830777767941629
ACH-000331,-0.12266955182735713
ACH-000332,-0.012298836718823545
ACH-000334,-0.05148991988019062
ACH-000335,-0.15894032744979353
ACH-000336,-0.1936587746922095
ACH-000337,-0.1551097991448392
ACH-000338,-0.622392984195087
ACH-000339,-0.08030564475683005
ACH-000341,-0.10632002232147117
ACH-000348,-0.11309102661340573
ACH-000350,0.0003201098662899538
ACH-000352,-0.06776650256346184
ACH-000356,0.016394872415758058
ACH-000361,-0.1439554890529457
ACH-000362,-0.08033490015847268
ACH-000363,-0.07906527187818761
ACH-000364,-0.1578679406074888
ACH-000365,0.05693538484915313
ACH-000366,0.0028790418840244306
ACH-000368,-0.2502675182859706
ACH-000374,-0.0867652821352063
ACH-000375,0.05007441406235332
ACH-000376,-0.10054386787157432
ACH-000381,-0.01862990992180617
ACH-000383,-0.11236859769295694
ACH-000387,-0.05389570427973249
ACH-000389,-0.2268670743807556
ACH-000390,-0.01965889524254096
ACH-000393,-0.06636859887870837
ACH-000395,-0.10991431052930084
ACH-000396,-0.04876218096866925
ACH-000397,-0.04349331371936696
ACH-000401,-0.0979625068691578
ACH-000402,0.00909464569293673
ACH-000403,-0.13798484567168154
ACH-000404,-0.09133819796512067
ACH-000406,-0.1265419802576144
ACH-000407,-0.020880522259462936
ACH-000408,-0.05858807944886112
ACH-000410,-0.042799618248877576
ACH-000411,-0.12233464060507288
ACH-000414,-0.1025053810382302
ACH-000415,-0.15837228598834374
ACH-000416,-0.025002514260717968
ACH-000420,-0.04421224689879648
ACH-000421,-0.008899883983521258
ACH-000424,-0.23703978805595485
ACH-000425,-0.043414112026459374
ACH-000426,0.004576064651021264
ACH-000427,0.03424021050259185
ACH-000433,-0.2263414601748745
ACH-000435,-0.15958912739474346
ACH-000436,-0.015245269599146646
