,EMID1 (129080)
ACH-000163,-0.13698433456269762
ACH-000167,-0.057331672147619764
ACH-000168,-0.02404860497842183
ACH-000169,-0.13942522635792
ACH-000178,-0.10514135102233467
ACH-000183,-0.2609930299594645
ACH-000188,-0.1751975664116232
ACH-000189,-0.09806895112471467
ACH-000190,-0.3981520978655471
ACH-000198,-0.11439931419127565
ACH-000203,-0.5856028656339098
ACH-000204,-0.21534295700652872
ACH-000206,-0.19796604822190933
ACH-000207,-0.22786056808364905
ACH-000208,0.01779617808794129
ACH-000210,-0.01925427259447909
ACH-000211,-0.11412801151969452
ACH-000215,-0.047083178184810726
ACH-000221,-0.3241375126024844
ACH-000222,-0.0790121816639882
ACH-000223,-0.29505238779506066
ACH-000226,-0.3317639530391321
ACH-000227,-0.19541967011573236
ACH-000228,-0.010377321604024345
ACH-000231,-0.06361509406222003
ACH-000232,-0.28403911358767153
ACH-000233,-0.1920576689714572
ACH-000234,0.0994408161267746
ACH-000235,-0.023251160450537725
ACH-000237,-0.1380012785333008
ACH-000238,-0.17894483920814044
ACH-000242,-0.21225185473017832
ACH-000243,-0.21632875936100696
ACH-000244,-0.0746633072335607
ACH-000246,-0.10132720359566474
ACH-000248,-0.02959090014818113
ACH-000250,-0.014535800281006256
ACH-000251,-0.032987429476196456
ACH-000252,-0.15777304663730676
ACH-000253,-0.12955662564659018
ACH-000255,-0.1775491179735367
ACH-000256,-0.1849571684225652
ACH-000257,-0.15616195462099072
ACH-000258,-0.1960017913189417
ACH-000259,-0.19173936565223754
ACH-000260,-0.21730987959631534
ACH-000261,-0.10636387249922008
ACH-000262,-0.3304182543819784
ACH-000263,-0.2626941176107811
ACH-000264,-0.21436767007048613
ACH-000265,-0.19071152074412054
ACH-000266,-0.15729383956831353
ACH-000272,-0.24331359906444425
ACH-000274,-0.2318080713157741
ACH-000277,0.059690944569854826
ACH-000278,-0.20104451431660794
ACH-000279,-0.2670568012186724
ACH-000280,0.042915714836702964
ACH-000281,-0.03285298542428913
ACH-000288,-0.060668402193867675
ACH-000291,-0.13404582993761258
ACH-000293,-0.18086263441429126
ACH-000294,-0.04212416853155684
ACH-000295,0.044584925120380516
ACH-000296,0.027764304378051316
ACH-000302,-0.15617763424169284
ACH-000304,-0.10314544084248864
ACH-000307,-0.14096605588556302
ACH-000308,-0.2052005286340018
ACH-000310,-0.23377900576971794
ACH-000311,-0.06999512738297284
ACH-000312,-0.1468287943762859
ACH-000315,-0.0879593629262462
ACH-000316,-0.18784067505664484
ACH-000317,-0.00279602529123386
ACH-000318,0.07099050630305889
ACH-000319,-0.13076235291627175
ACH-000320,-0.3392059692006236
ACH-000322,-0.21170066975313595
ACH-000323,-0.3123539734194025
ACH-000324,0.008265662170919808
ACH-000329,-0.1006015356487396
ACH-000330,-0.2899272314998578
ACH-000331,-0.1042858143811366
ACH-000332,-0.1400101280814923
ACH-000334,-0.1502347766255578
ACH-000335,-0.5108077168259749
ACH-000336,0.039528132916923316
ACH-000337,-0.13397222474713935
ACH-000338,-0.17073172666484068
ACH-000339,-0.05001625339220092
ACH-000341,0.008917739003600818
ACH-000348,-0.05580400188911245
ACH-000350,-0.14419425416812678
ACH-000352,-0.1513111338736526
ACH-000356,-0.10576154803160846
ACH-000361,-0.08561960658472345
ACH-000362,-0.020794926292556238
ACH-000363,-0.2181399861233201
ACH-000364,-0.14578445964738287
ACH-000365,-0.043109435348966524
ACH-000366,-0.16283743243137258
ACH-000368,-0.2595743555327247
ACH-000374,0.06680182521944306
ACH-000375,-0.08657838590841573
ACH-000376,-0.2689524711243905
ACH-000381,-0.1122046329294582
ACH-000383,-0.07821505197664662
ACH-000387,-0.20164112855304248
ACH-000389,0.058975921202882024
ACH-000390,-0.2836073198085769
ACH-000393,-0.2390216998200541
ACH-000395,0.003412257679291866
ACH-000396,-0.003090716324768364
ACH-000397,-0.12275900762159092
ACH-000401,-0.2967998360568829
ACH-000402,-0.179796307720015
ACH-000403,-0.14097686128984604
ACH-000404,-0.20361650130023756
ACH-000406,-0.15504843417838327
ACH-000407,-0.191061096144443
ACH-000408,-0.3466666865059481
ACH-000410,-0.17278789725526633
ACH-000411,-0.04488121619095877
ACH-000414,-0.04278614729077795
ACH-000415,-0.015068812448923406
ACH-000416,-0.13481318403910802
ACH-000420,-0.4378727816225289
ACH-000421,-0.16538176220657574
ACH-000424,-0.12280454163582663
ACH-000425,-0.2499331901065959
ACH-000426,-0.08912483916650851
ACH-000427,0.0002081688454573731
ACH-000433,0.08755895078645505
ACH-000435,0.12103248146150085
ACH-000436,-0.17369463688964773
ACH-000444,-0.10358609647771767
ACH-000445,-0.2050813394443687
ACH-000448,-0.12402317441005326
ACH-000450,-0.14415863730551345
ACH-000452,-0.08998193355749261
ACH-000454,-0.05023679546721101
ACH-000458,-0.07179314909229613
ACH-000459,-0.17450767372273476
ACH-000460,-0.13047552157134126
ACH-000461,-0.16548009133013175
ACH-000463,-0.12306682828904968
ACH-000464,-0.07383820052020533
ACH-000466,-0.05622214796431512
ACH-000467,-0.16622973765030682
ACH-000468,-0.3011152987732357
ACH-000469,-0.12267645295465765
ACH-000470,-0.3156679607485906
ACH-000471,-0.16663740895601475
ACH-000472,-0.17809485741734174
ACH-000473,-0.025987328301849157
ACH-000475,-0.11094307976011583
ACH-000476,-0.09242257547241037
ACH-000477,-0.2341598695334584
ACH-000479,-0.17677724300278694
ACH-000480,-0.02884258670354515
ACH-000481,-0.16066635339752056
ACH-000483,-0.2351692435765669
ACH-000484,-0.1924683762666945
ACH-000485,-0.004245313740653284
ACH-000486,-0.198704181678008
ACH-000487,-0.17751457849980284
ACH-000488,-0.12844524499440774
ACH-000490,-0.08777672025691413
ACH-000491,-0.12629470074118873
ACH-000495,-0.06704155321945347
ACH-000496,0.015286505066851691
ACH-000499,-0.2775155046087309
ACH-000500,0.037295299417719564
ACH-000502,-0.09750607615974394
ACH-000503,-0.454595361564704
ACH-000505,-0.14907288053296744
ACH-000507,-0.11906443251132008
ACH-000510,-0.171082248353353
ACH-000511,-0.12239117679548606
ACH-000512,-0.3604643232237855
ACH-000516,-0.20988745638479606
ACH-000517,-0.15984909047087315
ACH-000518,-0.17213743519972946
ACH-000520,0.05508734094120134
ACH-000521,-0.009015071024659572
ACH-000522,-0.0122332844159152
ACH-000524,-0.16521968702945414
ACH-000527,-0.15567144020562254
ACH-000528,-0.3794765784801488
ACH-000537,-0.06837853283673738
ACH-000541,-0.3309390488547825
ACH-000542,-0.197096788398888
ACH-000544,0.05812251996447543
ACH-000545,0.008275180848479084
ACH-000547,-0.10160760177679036
ACH-000548,-0.10176607462023253
ACH-000549,-0.18349786507219568
ACH-000550,-0.06491322186886164
ACH-000552,-0.15592645576256772
ACH-000556,-0.18429447203783916
ACH-000557,-0.08615488760961765
ACH-000569,0.07663311151981145
ACH-000570,-0.12217979364854804
ACH-000571,-0.1015200440206078
ACH-000573,-0.14065276021554188
ACH-000576,-0.1637381365449561
ACH-000579,-0.1242841641027819
ACH-000580,-0.34041191378584096
ACH-000584,-0.09473066767153436
ACH-000585,0.1876657753487223
ACH-000588,-0.22253062944297491
ACH-000589,-0.18411351285053834
ACH-000591,-0.1012540980141341
ACH-000593,-0.08761153689832818
ACH-000600,-0.025071015541491555
ACH-000601,-0.22199743089624446
ACH-000605,-0.17822960896573636
ACH-000606,-0.09015420237442684
ACH-000608,-0.2263407611321289
ACH-000614,-0.10608783655240908
ACH-000616,-0.10010606595464673
ACH-000618,-0.1321476634831956
ACH-000619,-0.10028704926189494
ACH-000620,-0.07514180767261205
ACH-000621,-0.21696617009121472
ACH-000622,-0.3268094918757311
ACH-000623,-0.2781832007228205
ACH-000624,-0.20678199632004746
ACH-000627,-0.2419306112767785
ACH-000630,-0.14751956057919574
ACH-000631,-0.04114540766085178
ACH-000632,-0.1754974830839439
ACH-000633,-0.029976590445009086
ACH-000637,-0.11398682987191985
ACH-000638,-0.16845649588745715
ACH-000646,-0.07081823380538449
ACH-000647,-0.1450351833859174
ACH-000648,-0.184932872717207
ACH-000649,0.0180956458541698
ACH-000651,-0.20102157441976068
ACH-000652,-0.05604019561666121
ACH-000653,-0.17645490189674629
ACH-000657,-0.04002828007671007
ACH-000658,-0.033695124748395165
ACH-000661,0.07257932410910259
ACH-000662,0.12013032752038964
ACH-000663,-0.03524634557600828
ACH-000665,-0.21529420995991091
ACH-000671,-0.3214372244524714
ACH-000672,-0.04960053815447628
ACH-000673,-0.20901866549285705
ACH-000676,-0.0986221596617622
ACH-000677,-0.10334763201737587
ACH-000681,-0.1357283476448512
ACH-000683,-0.0933934412871877
ACH-000684,0.03647262543587868
ACH-000688,-0.009682277399002058
ACH-000693,-0.051683500805279066
ACH-000694,-0.07665889539004095
ACH-000695,-0.06932320073519223
ACH-000696,-0.16793826646176108
ACH-000697,-0.13026321154583825
ACH-000699,-0.14445852535458645
ACH-000701,0.023309181938556484
ACH-000706,-0.13004273004991182
ACH-000711,-0.15950500015904628
ACH-000713,0.08550272949286354
ACH-000714,-0.1985801828984904
ACH-000718,-0.1936869382612234
ACH-000720,-0.14030017917381046
ACH-000721,-0.26607569966723404
ACH-000724,-0.3381164390338785
ACH-000725,-0.35545189265629284
ACH-000732,-0.16047919349754988
ACH-000734,-0.19616760097084435
ACH-000735,-0.1075597289152342
ACH-000736,-0.1112798689606319
ACH-000738,-0.16763984476321475
ACH-000746,-0.13645134183389862
ACH-000747,-0.2660108822602739
ACH-000748,-0.10919732198814427
ACH-000753,-0.10336565043911072
ACH-000756,-0.13300369810940066
ACH-000757,-0.2995490654336486
ACH-000758,-0.13888166476055505
ACH-000760,-0.29657330935914195
ACH-000762,-0.10722340637730357
ACH-000763,-0.2777263975345437
ACH-000764,-0.04085000133867323
ACH-000765,-0.3323546681792375
ACH-000766,-0.2157569067997656
ACH-000767,-0.2659502922502636
ACH-000768,-0.23292705374109854
ACH-000769,-0.18221746647522533
ACH-000770,-0.062465868732608815
ACH-000771,-0.2165250160451335
ACH-000773,-0.09506354396320173
ACH-000776,-0.1393129453360021
ACH-000777,-0.29557502824048043
ACH-000778,-0.4762604782923157
ACH-000781,-0.09922430587407367
ACH-000782,-0.16061973409426558
ACH-000783,0.0012468057426038215
ACH-000784,-0.1298161202798317
ACH-000785,-0.02849464017891585
ACH-000787,-0.226898683888014
ACH-000788,-0.13817783771108547
ACH-000791,-0.2514796038053952
ACH-000792,0.01810775399063709
ACH-000794,-0.17863995025966933
ACH-000796,-0.009951135893761362
ACH-000798,-0.3747548038429421
ACH-000799,-0.24579098193885165
ACH-000800,-0.2905278437407137
ACH-000802,-0.15454111748017102
ACH-000804,0.07532607310683086
ACH-000805,-0.1739520593288088
ACH-000809,-0.07208755494810258
ACH-000810,-0.128813716356638
ACH-000811,-0.16870919799458595
ACH-000817,-0.18108054746670732
ACH-000819,-0.24381225219858074
ACH-000820,-0.34190277422377713
ACH-000821,-0.08415869146625975
ACH-000822,-0.10865651411236336
ACH-000823,-0.054114263974511925
ACH-000824,-0.10205941144430493
ACH-000827,-0.13994005499014475
ACH-000829,-0.24669226296800845
ACH-000831,-0.15477032236998894
ACH-000832,-0.18888993580615526
ACH-000833,-0.1459083334924818
ACH-000834,-0.2285203047737643
ACH-000835,-0.18218053200292106
ACH-000836,-0.2499758989911834
ACH-000837,-0.26433711298747353
ACH-000838,-0.18775209339090296
ACH-000839,-0.2305676506037895
ACH-000840,-0.1368649067614183
ACH-000841,-0.17934804338576976
ACH-000843,-0.2481152598860405
ACH-000846,-0.33394926974733313
ACH-000847,-0.02349200424024977
ACH-000848,-0.090096628713158
ACH-000849,-0.01368196906999496
ACH-000851,-0.2279045657058161
ACH-000855,-0.10662738769357152
ACH-000856,-0.08336956161780565
ACH-000858,-0.005054626644436194
ACH-000859,-0.3438033809092157
ACH-000861,-0.07412673796771033
ACH-000862,-0.10461475755001784
ACH-000865,-0.23950773471675435
ACH-000866,-0.14749547787886952
ACH-000867,-0.1344368005948184
ACH-000869,0.15065242479204774
ACH-000872,-0.2479023075936225
ACH-000873,-0.0653886360919078
ACH-000876,-0.09238752625439693
ACH-000878,-0.0857531882562273
ACH-000880,-0.01375673247791212
ACH-000881,-0.13139224216373868
ACH-000882,-0.06693187683209485
ACH-000884,-0.17515275423249707
ACH-000885,-0.08222226917327381
ACH-000887,-0.12288550187312852
ACH-000889,-0.00833567157469289
ACH-000896,-0.12570636563142007
ACH-000898,-0.11404374415985152
ACH-000900,-0.08869735979967076
ACH-000901,-0.14472977271389745
ACH-000905,-0.054846096472752834
ACH-000906,-0.12978560678311052
ACH-000907,-0.27489106578053996
ACH-000910,-0.14126014437549028
ACH-000911,-0.22493610718514606
ACH-000912,-0.09152086116764914
ACH-000913,-0.025088579202580216
ACH-000915,-0.0977415068346335
ACH-000916,0.2960683031973856
ACH-000917,-0.1192147079936264
ACH-000920,-0.04883601298137612
ACH-000921,-0.22427423713307074
ACH-000924,-0.08624928897904564
ACH-000926,-0.11072176258965116
ACH-000928,-0.08011012791066753
ACH-000929,0.14311102291324554
ACH-000932,-0.04910039698903135
ACH-000935,-0.08396642613281488
ACH-000936,-0.20948081449526726
ACH-000937,-0.15422299591227656
ACH-000938,-0.026252852733963574
ACH-000939,-0.15888899893275402
ACH-000941,-0.1507497444954894
ACH-000943,-0.06984243110168192
ACH-000946,-0.060730313060597535
ACH-000947,-0.05870858082332294
ACH-000948,-0.03158504542673204
ACH-000950,-0.07253351187938475
ACH-000953,-0.027816373960918128
ACH-000954,-0.017928379932316146
ACH-000957,-0.262973098313762
ACH-000958,-0.1299951015548065
ACH-000960,-0.09191777883545788
ACH-000963,-0.18060239896254046
ACH-000968,-0.16869637380058047
ACH-000969,-0.23510661824743564
ACH-000972,-0.42455999120016974
ACH-000973,-0.1060887737950794
ACH-000974,-0.11830543939798158
ACH-000978,0.08218118672984549
ACH-000984,-0.10324918756599373
ACH-000986,-0.03506099352319006
ACH-000988,-0.1531217516539139
ACH-000993,-0.036047334427012016
ACH-000994,-0.03903932058662194
ACH-000996,-0.07235667907124757
ACH-001001,-0.1953465829696073
ACH-001020,0.023392060275187355
ACH-001028,-0.12594207610567515
ACH-001031,-0.029287546403566962
ACH-001038,-0.2832374883832689
ACH-001048,-0.0942935543514498
ACH-001050,-0.13990892811000724
ACH-001053,0.03043643125825827
ACH-001054,-0.10282559782281464
ACH-001061,-0.035432560727532904
ACH-001067,-0.18681816904809515
ACH-001075,0.08276520410781217
ACH-001096,-0.2162435160643998
ACH-001111,-0.13972852379626946
ACH-001119,-0.3025466092003308
ACH-001128,-0.11949222131895765
ACH-001134,-0.09142943711038616
ACH-001151,-0.031181565122337825
ACH-001163,-0.18016912848529856
ACH-001164,-0.16454319341661044
ACH-001183,-0.1312939692104614
ACH-001192,-0.2400708478417462
ACH-001193,-0.1942032065912492
ACH-001196,-0.08855570622311433
ACH-001197,-0.08025433578081075
ACH-001205,-0.2150977326742641
ACH-001211,-0.15045616298845246
ACH-001212,-0.3896088146413131
ACH-001228,-0.17420285629023424
ACH-001232,-0.14749776275041845
ACH-001239,-0.3064134620430589
ACH-001270,-0.20994985805636945
ACH-001274,-0.20707043315908133
ACH-001275,-0.3049209347247676
ACH-001277,-0.24491454117703715
ACH-001278,-0.13130735021511544
ACH-001280,-0.12249590097756285
ACH-001283,-0.22076697186424926
ACH-001289,-0.08283964054731191
ACH-001300,-0.1728319862250505
ACH-001301,-0.4854750233772371
ACH-001302,-0.2894568359217876
ACH-001306,-0.22371390891644266
ACH-001318,-0.2534741171266908
ACH-001322,-0.13099377460144307
ACH-001328,-0.11962800819409435
ACH-001332,-0.17162487386340322
ACH-001336,-0.18407645686356916
ACH-001346,-0.321569394848631
ACH-001353,-0.03374718731079868
ACH-001354,-0.13258463010516675
ACH-001367,-0.04800612287147567
ACH-001368,-0.13257608517023278
ACH-001374,-0.1443458839334786
ACH-001377,-0.057209417565276914
ACH-001380,0.024120303617431543
ACH-001391,-0.23376425234180526
ACH-001408,-0.21328551183998407
ACH-001430,-0.05433753962466457
ACH-001431,-0.051207978633544135
ACH-001450,-0.14813989035847291
ACH-001496,-0.27335627757244063
ACH-001500,-0.06319062945857873
ACH-001523,0.022695527249746158
ACH-001532,-0.05201353839770198
ACH-001550,-0.05049622217677247
ACH-001552,0.047859248398208716
ACH-001554,-0.08585332878404718
ACH-001654,-0.03267255027769079
ACH-001735,-0.1618604746561246
ACH-001736,-0.022866236906220232
ACH-001737,-0.3979640303922091
ACH-001740,-0.208303801584876
ACH-001745,-0.2014433167246737
ACH-001765,-0.1783321967381371
