,RCOR2 (283248)
ACH-000244,-0.26210879863143804
ACH-000246,-0.130967673474178
ACH-000248,-0.2705058026530188
ACH-000250,-0.26657641438565033
ACH-000251,-0.3643071360291452
ACH-000252,-0.2691863391552615
ACH-000253,-0.11759287699937865
ACH-000255,-0.2880577409830253
ACH-000256,-0.2711507835364833
ACH-000257,-0.0911567096253115
ACH-000258,-0.1580405252930256
ACH-000259,-0.7042453537390396
ACH-000260,-0.1934669596907011
ACH-000261,-0.27331413940113364
ACH-000262,-0.35203984962063417
ACH-000263,-0.2493587125926355
ACH-000264,-0.2554844744424649
ACH-000265,-0.1479319720906426
ACH-000266,-0.25374767970955314
ACH-000272,-0.16353943083656824
ACH-000274,-0.12116370529539824
ACH-000277,0.00018298404168281217
ACH-000278,-0.13759932939933214
ACH-000279,-0.16837065430686246
ACH-000280,-0.3510118133625685
ACH-000281,-0.42433557923926457
ACH-000288,-0.234895443284022
ACH-000291,-0.15207347501662866
ACH-000293,-0.11637583489836945
ACH-000294,-0.1808956386168768
ACH-000295,-0.35304021512683903
ACH-000296,-0.1857163993565553
ACH-000302,-0.22343719173967028
ACH-000304,-0.08160504434493437
ACH-000307,-0.25427079632311633
ACH-000308,-0.2943084175121429
ACH-000310,-0.19535269008612624
ACH-000311,-0.08862059436784152
ACH-000312,-0.12776210349417005
ACH-000315,-0.1552323897204934
ACH-000316,-0.3396845714318144
ACH-000317,-0.6045078543650176
ACH-000318,-0.3606753436705363
ACH-000319,-0.3174885505446177
ACH-000320,-0.20446365967780025
ACH-000322,-0.11273127689918598
ACH-000323,-0.17001205688569432
ACH-000324,-0.18828993497822927
ACH-000329,-0.06455910162072268
ACH-000330,-0.2126760347584787
ACH-000331,-0.2115169695963219
ACH-000332,-0.3048032515863897
ACH-000334,-0.4898237361149581
ACH-000335,-0.2220642647575
ACH-000336,-0.251315876448798
ACH-000337,-0.32812812941625025
ACH-000338,-1.041991673395381
ACH-000339,-0.1521618396267172
ACH-000341,-0.31456375455482694
ACH-000348,-0.08193179490941957
ACH-000350,-0.13044454075399434
ACH-000352,-0.15550025638062873
ACH-000356,-0.4806752039927584
ACH-000361,-0.13526052024379334
ACH-000362,-0.3168842641061225
ACH-000363,-0.144918743084155
ACH-000364,-0.2735445685752731
ACH-000365,-0.2598334436224838
ACH-000366,-0.4342210244019291
ACH-000368,-0.27544519847017745
ACH-000374,-0.3537021360040491
ACH-000375,-0.01948377725392138
ACH-000376,-0.16332414461903416
ACH-000381,-0.15936044732204852
ACH-000383,-0.24716367787362856
ACH-000387,-0.1379627497551422
ACH-000389,-0.16955400925818667
ACH-000390,-0.3048203009252288
ACH-000393,-0.2448469172291817
ACH-000395,-0.24901872601434516
ACH-000396,-0.07346887980129217
ACH-000397,-0.24640362268123786
ACH-000401,0.05527804815317284
ACH-000402,-0.4647537342103025
ACH-000403,-0.14125632671989766
ACH-000404,-0.21703485126057526
ACH-000406,-0.22099151382449572
ACH-000407,-0.19693417235884486
ACH-000408,-0.3850515100886687
ACH-000410,-0.22488402606118013
ACH-000411,-0.1491186604117356
ACH-000414,-0.2772862537163825
ACH-000415,-0.5047944405322592
ACH-000416,-0.2954114093499952
ACH-000420,-0.222312582108124
ACH-000421,-0.15960226079762607
ACH-000424,-0.09409501464938336
ACH-000425,-0.10842039729746858
ACH-000426,-0.13934210826111665
ACH-000427,-0.3390311766877396
ACH-000433,-0.3285951377414066
ACH-000435,0.0547545264207932
ACH-000436,-0.16995115008532766
ACH-000444,-0.09124114487519673
ACH-000445,-0.16122417575761594
ACH-000448,-0.26329836293297715
ACH-000450,-0.20268150053805656
ACH-000452,-0.26811073667391816
ACH-000454,-0.4291233320345634
ACH-000458,-0.4740787415169477
ACH-000459,-0.001646909050113431
ACH-000460,-0.2021763301247648
ACH-000461,-0.4558817174482944
ACH-000463,-0.10010448020190772
ACH-000464,-0.235054326154048
ACH-000466,-0.2539536454354072
ACH-000467,-0.11398451366782615
ACH-000468,-0.3447059738405361
ACH-000469,-0.1735197887312801
ACH-000470,-0.03926812944944981
ACH-000471,-0.1683966219549684
ACH-000472,-0.24854430143985734
ACH-000473,-0.22279058099887872
ACH-000475,-0.2554501573082027
ACH-000476,-0.34006270338706845
ACH-000477,-0.080103618677603
ACH-000479,-0.123276445100695
ACH-000480,-0.2353780097929201
ACH-000481,-0.19845038113037408
ACH-000483,-0.2863963482826174
ACH-000484,-0.2116751161417072
ACH-000485,-0.2045333334830577
ACH-000486,-0.31006448501505995
ACH-000487,-0.3094744588224653
ACH-000488,-0.24221479327213594
ACH-000490,-0.2388563099973441
ACH-000491,-0.21051923355479307
ACH-000495,-0.13013446668780607
ACH-000496,-0.2565481526698895
ACH-000499,-0.4469588597156495
ACH-000500,-0.10663188736047233
ACH-000502,-0.3123585929941756
ACH-000503,-0.2940847133460086
ACH-000505,-0.20913361095149646
ACH-000507,-0.34876583863850064
ACH-000510,-0.20422815036718245
ACH-000511,-0.14677336934397575
ACH-000512,-0.5778486986872489
ACH-000516,-0.07850338658531819
ACH-000517,-0.1519388041491707
ACH-000518,-0.29502553697479433
ACH-000520,-0.2018287913014459
ACH-000521,-0.1747102094534806
ACH-000522,-0.2585376944612545
ACH-000524,-0.15618137620024047
ACH-000527,-0.15804889033343042
ACH-000528,-0.28760474078455545
ACH-000537,-0.33862248756097685
ACH-000541,-0.5375184991522611
ACH-000542,-0.2350749332703212
ACH-000544,-0.3620279000442752
ACH-000545,-0.3512998019518546
ACH-000547,-0.10851655393090696
ACH-000548,-0.4416151122980935
ACH-000549,-0.4193938752384624
ACH-000550,-0.0425887492933032
ACH-000552,-0.2636620353841209
ACH-000556,-0.2408745035852446
ACH-000557,-0.16449980401697986
ACH-000569,-0.3103544904735798
ACH-000570,-0.298029221514883
ACH-000571,-0.1776625050271239
ACH-000573,-0.2625419927203204
ACH-000576,-0.3689606051014488
ACH-000579,-0.20893720474841207
ACH-000580,-0.3398619399612437
ACH-000584,-0.2425224258336284
ACH-000585,-0.21372160434495954
ACH-000588,-0.2826155767908364
ACH-000589,-0.1815554591592368
ACH-000591,-0.2818261682879178
ACH-000593,-0.3571150693726754
ACH-000600,-0.4004285825410647
ACH-000601,-0.20142062967166546
ACH-000605,-0.12385211620540053
ACH-000606,-0.2678968350384596
ACH-000608,-0.18728598142587052
ACH-000614,-0.5179312908724046
ACH-000616,-0.19161466499660887
ACH-000618,-0.5110486429093909
ACH-000619,-0.3191400061128298
ACH-000620,-0.23200207194765515
ACH-000621,-0.22329298718763527
ACH-000622,-0.1365166762284786
ACH-000623,-0.18014552396856384
ACH-000624,-0.2018030188240373
ACH-000627,-0.2391797190031816
ACH-000630,-0.18540678793869605
ACH-000631,-0.29818069990429114
ACH-000632,-0.3677569914903885
ACH-000633,-0.3837692696056572
ACH-000637,-0.27744046457272936
ACH-000638,-0.19094889469922927
ACH-000646,-0.15559216700948025
ACH-000647,-0.21765418918345575
ACH-000648,-0.34543721844215514
ACH-000649,-0.19676608869019288
ACH-000651,-0.24285053064053436
ACH-000652,-0.14358558656522544
ACH-000653,-0.32681026487009673
ACH-000657,-0.21756197504788394
ACH-000658,-0.3760462779323149
ACH-000661,-0.3885822106244267
ACH-000662,-0.17196334982790035
ACH-000663,-0.2842705328963194
ACH-000665,-0.4092073917690852
ACH-000671,-0.2176524443030081
ACH-000672,0.02957846855842717
ACH-000673,-0.2350279205844221
ACH-000676,-0.12617260871089758
ACH-000677,-0.21939518309367945
ACH-000681,-0.17804121448171556
ACH-000683,-0.27630265371670515
ACH-000684,-0.3194501594082853
ACH-000688,-0.04254393975865926
ACH-000693,-0.3008911473226542
ACH-000694,-0.35032283280956744
ACH-000695,-0.29866785556218345
ACH-000696,-0.15860227952309866
ACH-000697,-0.18999794116026314
ACH-000699,-0.1972789576496784
ACH-000701,-0.17894714841536524
ACH-000706,-0.167372365998678
ACH-000711,-0.1600812759648367
ACH-000713,-0.3585690861739064
ACH-000714,-0.22338084707646
ACH-000718,-0.20278788372910803
ACH-000720,-0.3052973887373497
ACH-000721,-0.13157232394214
ACH-000724,-0.20556513847733585
ACH-000725,-0.36200145003456136
ACH-000732,-0.4112497446623797
ACH-000734,-0.4256194698011301
ACH-000735,-0.2231212423707109
ACH-000736,-0.3906828730553692
ACH-000738,-0.39953627687112986
ACH-000746,-0.15404970581891364
ACH-000747,-0.4235047468479225
ACH-000748,-0.2940221585732237
ACH-000753,-0.2716059306943227
ACH-000756,-0.5058515590150771
ACH-000757,-0.21515452575308744
ACH-000758,-0.19185484293552926
ACH-000760,-0.26510509504545704
ACH-000762,-0.4505637547410626
ACH-000763,-0.2542210798779814
ACH-000764,-0.31788409313888705
ACH-000765,-0.4635589614887686
ACH-000766,-0.17811331403632272
ACH-000767,-0.34549994082224394
ACH-000768,-0.38432076342311
ACH-000769,-0.2379978277715376
ACH-000770,-0.21000288357292546
ACH-000771,-0.3462248859443813
ACH-000773,-0.30113653953865915
ACH-000776,-0.41613464108519627
ACH-000777,-0.2820193597720567
ACH-000778,-0.5167226331638637
ACH-000781,-0.21703953892999944
ACH-000782,-0.4201906508019506
ACH-000783,-0.24522200456481985
ACH-000784,-0.2639724261843631
ACH-000785,-0.27564002310937485
ACH-000787,-0.2122450009913437
ACH-000788,-0.19486776420013585
ACH-000791,-0.25178226862732817
ACH-000792,-0.2334127830132143
ACH-000794,-0.566697469339023
ACH-000796,-0.2563521849668263
ACH-000798,-0.3535553047683475
ACH-000799,-0.18911724281649486
ACH-000800,-0.03747092513631852
ACH-000802,-0.30132641102180513
ACH-000804,-0.1747430472328198
ACH-000805,-0.29980844376715843
ACH-000809,-0.18488157343716105
ACH-000810,-0.2458845064069795
ACH-000811,-0.17107666883468384
ACH-000817,-0.4888146450529022
ACH-000819,-0.2232160423051322
ACH-000820,-0.2566172774433981
ACH-000821,-0.10036165589080814
ACH-000822,-0.3454602658300654
ACH-000823,-0.2600864040322676
ACH-000824,-0.22839155363324276
ACH-000827,-0.18082886964258627
ACH-000829,-0.2704009797214574
ACH-000831,-0.24952978672153325
ACH-000832,-0.20613678787261747
ACH-000833,-0.0738581284364301
ACH-000834,-0.3182108062488556
ACH-000835,-0.1279401081999124
ACH-000836,0.057342818545871116
ACH-000837,-0.2661238738149037
ACH-000838,-0.12314938120043185
ACH-000839,-0.3625337584687887
ACH-000840,-0.26016340223393924
ACH-000841,-0.15367789868480916
ACH-000843,-0.24517854200143804
ACH-000846,-0.0023247843185394755
ACH-000847,-0.3794610528272703
ACH-000848,-0.3554259036072111
ACH-000849,-0.08569761966625222
ACH-000851,-0.1589357101177753
ACH-000855,0.05512109030436984
ACH-000856,-0.21250908704081933
ACH-000858,-0.25386750925737017
ACH-000859,-0.4463807910976384
ACH-000861,-0.3115556002555821
ACH-000862,-0.2484483334155825
ACH-000865,-0.26826249583921263
ACH-000866,-0.1506292923915682
ACH-000867,-0.2002431335793975
ACH-000869,-0.15572198562757048
ACH-000872,-0.17870485313951093
ACH-000873,-0.199853116023748
ACH-000876,-0.36634835687542494
ACH-000878,-0.2155313804907345
ACH-000880,-0.3127364422302352
ACH-000881,-0.2860357554160964
ACH-000882,-0.1760705139750181
ACH-000884,-0.2999669676540972
ACH-000885,-0.024453464604119908
ACH-000887,-0.3206664604299709
ACH-000889,-0.2279630826063869
ACH-000896,-0.2485085840064356
ACH-000898,-0.18555865312047232
ACH-000900,-0.39963435441578377
ACH-000901,-0.4605961798101231
ACH-000905,-0.3049409717724545
ACH-000906,-0.2774497153252375
ACH-000907,-0.1024629870657542
ACH-000910,-0.17317575544880395
ACH-000911,-0.317288565969921
ACH-000912,-0.330151945911738
ACH-000913,-0.1791925851846235
ACH-000915,-0.1351634501156635
ACH-000916,-0.16445407632183004
ACH-000917,-0.6174248280339001
ACH-000920,-0.2969915861085257
ACH-000921,-0.3515040669223632
ACH-000924,-0.0816305317687469
ACH-000926,-0.22929558989543294
ACH-000928,-0.1358363181818663
ACH-000929,-0.3032045399037516
ACH-000932,-0.1703160929515547
ACH-000935,-0.2345573505742704
ACH-000936,-0.2651220375396341
ACH-000937,-0.2348747978800825
ACH-000938,-0.19714300298578
ACH-000939,-0.043961759343495284
ACH-000941,-0.3739110561956969
ACH-000943,-0.16330804078530595
ACH-000946,-0.3314062067911326
ACH-000947,-0.15653695895310415
ACH-000948,-0.1987685223198517
ACH-000950,-0.3332842961801827
ACH-000953,-0.2177554073759646
ACH-000954,-0.07096681523223973
ACH-000957,-0.4452383646664724
ACH-000958,-0.3578117081911428
ACH-000960,-0.2109026686508559
ACH-000963,-0.16430297472684513
ACH-000968,-0.2551139338181602
ACH-000969,-0.23114079734789536
ACH-000972,-0.4262425007688273
ACH-000973,-0.2828718387137415
ACH-000974,-0.14337325765443348
ACH-000978,-0.06651819947496466
ACH-000984,-0.2524596012936325
ACH-000986,-0.14998415078980015
ACH-000988,-0.2536194332200733
ACH-000993,-0.1204468450402277
ACH-000994,-0.309652056921687
ACH-000996,-0.0604625262171872
ACH-001001,-0.20053588286938465
ACH-001020,0.2180121561209433
ACH-001028,-0.14892137056991306
ACH-001031,-0.30403347541380155
ACH-001038,-0.2477850700205729
ACH-001048,-0.1844158849776836
ACH-001050,-0.09128699869749847
ACH-001053,-0.07860046769854392
ACH-001054,-0.0007520824024281742
ACH-001061,-0.12293291245477715
ACH-001067,-0.3398000813973553
ACH-001075,-0.41693836565607373
ACH-001096,-0.3470548568049928
ACH-001111,-0.3190830472128071
ACH-001119,-0.0638306623655072
ACH-001128,0.5877136057189242
ACH-001134,-0.2119578577569204
ACH-001151,-0.2131213042977266
ACH-001163,-0.24173251595971584
ACH-001164,-0.3231398003661696
ACH-001183,-0.11989547399708082
ACH-001192,-0.2382186603521493
ACH-001193,-0.5913857614295486
ACH-001196,-0.1575064936562494
ACH-001197,-0.3951561479018057
ACH-001205,-0.1739159838287198
ACH-001211,-0.03196519568385851
ACH-001212,0.13830861830668362
ACH-001228,-0.3549371402134546
ACH-001232,-0.36193903243620695
ACH-001239,-0.11978024294066204
ACH-001270,-0.5919265661753265
ACH-001274,-0.16514308777413947
ACH-001275,-0.1715449562354344
ACH-001277,-0.12064701420608552
ACH-001278,-0.22807478550581264
ACH-001280,-0.21549848403642505
ACH-001283,-0.3353156913151879
ACH-001289,-0.2779850872262293
ACH-001300,-0.728822899240591
ACH-001301,-0.17472107187853272
ACH-001302,-0.22353483402628935
ACH-001306,-0.3372085328402602
ACH-001318,-0.19584770280287792
ACH-001322,-0.08233858556933887
ACH-001328,-0.376561858992323
ACH-001332,-0.2760786698727897
ACH-001336,-0.3542608863673238
ACH-001346,-0.35594762529763146
ACH-001353,-0.2939095787273315
ACH-001354,-0.2788975589875779
ACH-001367,-0.6189439576583039
ACH-001368,-0.11351303352431236
ACH-001374,-0.3471207879188242
ACH-001377,-0.15065060321269222
ACH-001380,-0.1808894447987333
ACH-001391,-0.292767033422849
ACH-001408,-0.12868667545620427
ACH-001430,-0.5239537958659009
ACH-001431,-0.28664587144437376
ACH-001450,-0.1334979881685684
ACH-001496,-0.15862795471199242
ACH-001500,0.010944671405267704
ACH-001523,-0.17095309064840422
ACH-001532,-0.16117370920798302
ACH-001550,-0.027984447898801043
ACH-001552,-0.05720307470554056
ACH-001554,-0.2780622155260007
ACH-001654,-0.2913472191709042
ACH-001735,-0.28734648975544685
ACH-001736,-0.18300904437804835
ACH-001737,-0.20680379270203836
ACH-001740,-0.2508376661551581
ACH-001745,-0.2164114121143436
ACH-001765,-0.19317073689167005
