,SCTR (6344)
ACH-000401,0.007519748752114184
ACH-000402,0.11988567582266985
ACH-000403,-0.2277738344615782
ACH-000404,-0.1359937136185902
ACH-000406,-0.21122052573523165
ACH-000407,-0.3522994137657477
ACH-000408,-0.2935258953449459
ACH-000410,-0.1852697934757436
ACH-000411,-0.1441646269302741
ACH-000414,-0.11395013238043013
ACH-000415,-0.21340450337541586
ACH-000416,-0.14582150559975654
ACH-000420,-0.25478728891834984
ACH-000421,-0.17407028569664598
ACH-000424,-0.17681309918380553
ACH-000425,-0.189924776567779
ACH-000426,-0.06351862569474498
ACH-000427,-0.21320083069655327
ACH-000433,0.1523020830960393
ACH-000435,-0.050470352175107536
ACH-000436,-0.2737188082553824
ACH-000444,-0.01376326018554269
ACH-000445,-0.27089071511616697
ACH-000448,-0.17918126497160233
ACH-000450,-0.30521383938058216
ACH-000452,-0.1232465873841464
ACH-000454,-0.07137367232199432
ACH-000458,-0.16049529355788855
ACH-000459,-0.10335460413789453
ACH-000460,-0.10768773298715424
ACH-000461,0.01935786123424745
ACH-000463,-0.2191221441400332
ACH-000464,-0.23058177244883946
ACH-000466,-0.1290710696675702
ACH-000467,-0.29250539280060106
ACH-000468,-0.2192077051052736
ACH-000469,-0.2274497648583736
ACH-000470,-0.12000209290253536
ACH-000471,-0.11508602903735375
ACH-000472,-0.17436152858405748
ACH-000473,-0.200704201339137
ACH-000475,-0.18943360406492796
ACH-000476,-0.035373755142811734
ACH-000477,-0.042138871981265855
ACH-000479,-0.11603230164282186
ACH-000480,-0.3117955102173424
ACH-000481,-0.34150443358166505
ACH-000483,-0.2388507559368113
ACH-000484,-0.053706176494005116
ACH-000485,-0.22772904812691505
ACH-000486,-0.15500719970533652
ACH-000487,-0.0789922249159379
ACH-000488,-0.1939691247359417
ACH-000490,-0.20223887412277947
ACH-000491,-0.24358405371927874
ACH-000495,-0.18330504311418835
ACH-000496,-0.30620652347398153
ACH-000499,-0.4471586467485491
ACH-000500,-0.2943592029349895
ACH-000502,-0.16942288256778396
ACH-000503,-0.012159297895570477
ACH-000505,-0.03951721638502678
ACH-000507,-0.10835187823627393
ACH-000510,-0.4509854837566101
ACH-000511,-0.16252657355125538
ACH-000512,-0.24597988343503305
ACH-000516,-0.32738526170454424
ACH-000517,-0.1764814033418738
ACH-000518,-0.11733518566897733
ACH-000520,-0.08278181423315208
ACH-000521,-0.34994843716176866
ACH-000522,-0.25642733157280884
ACH-000524,-0.17026399539974085
ACH-000527,-0.08569059537892805
ACH-000528,-0.11883244804214432
ACH-000537,-0.14720891817530193
ACH-000541,-0.3301302278313821
ACH-000542,-0.18576224190339613
ACH-000544,-0.21525877402805
ACH-000545,-0.26677777650656137
ACH-000547,-0.2432768050996873
ACH-000548,-0.251287208673937
ACH-000549,-0.2165322850227573
ACH-000550,-0.18610481476668814
ACH-000552,-0.2419549410520549
ACH-000556,-0.1933258216211201
ACH-000557,-0.19785260751798836
ACH-000569,-0.2248163903824293
ACH-000570,-0.061619952946517426
ACH-000571,-0.10261225985765687
ACH-000573,-0.1370778412911824
ACH-000576,-0.20296940354277104
ACH-000579,-0.22447041296902348
ACH-000580,-0.20125456889993712
ACH-000584,-0.2532319599923024
ACH-000585,-0.14093686252229165
ACH-000588,-0.12722325845820834
ACH-000589,-0.20352393606522448
ACH-000591,-0.3175752932214351
ACH-000593,-0.10852066194909614
ACH-000600,-0.19747981758348893
ACH-000601,-0.1443332662884261
ACH-000605,-0.11145460987878103
ACH-000606,-0.2638915281673825
ACH-000608,-0.20605653138989116
ACH-000614,-0.11916585531817192
ACH-000616,-0.308105023502455
ACH-000618,-0.0783339434623839
ACH-000619,-0.24976512327071454
ACH-000620,-0.08611317668333084
ACH-000621,-0.10674248655609568
ACH-000622,-0.11294772986755365
ACH-000623,-0.2800555981508615
ACH-000624,-0.13301083077081147
ACH-000627,-0.21058028521365527
ACH-000630,-0.2320893579404171
ACH-000631,-0.05934509411135416
ACH-000632,-0.2494953461746049
ACH-000633,-0.16526973742236864
ACH-000637,-0.4512032388661855
ACH-000638,-0.15989022750039908
ACH-000646,-0.03859654530264494
ACH-000647,-0.2171469003271992
ACH-000648,-0.2054873550004602
ACH-000649,-0.1375934929303269
ACH-000651,-0.2621504380268257
ACH-000652,0.013025035310766394
ACH-000653,-0.06583427268685854
ACH-000657,-0.1456660036654025
ACH-000658,-0.1688355312099157
ACH-000661,-0.10139357514227758
ACH-000662,0.056731553485819035
ACH-000663,-0.13829395577055068
ACH-000665,-0.18629197477397108
ACH-000671,-0.03953365318670353
ACH-000672,0.06838403297799155
ACH-000673,-0.2522365038586186
ACH-000676,-0.014518024809316804
ACH-000677,-0.16344893263821791
ACH-000681,-0.15266122720861025
ACH-000683,-0.203580157112504
ACH-000684,-0.17860542285597045
ACH-000688,-0.1314696382300005
ACH-000693,-0.134531358651037
ACH-000694,-0.08824236239401964
ACH-000695,-0.3340599900492657
ACH-000696,-0.20431424393035166
ACH-000697,-0.07683764528974853
ACH-000699,-0.14285213931308158
ACH-000701,-0.19257759892694093
ACH-000706,-0.15472446170007198
ACH-000711,-0.21616763005996567
ACH-000713,-0.18273678140076394
ACH-000714,-0.1694381167934567
ACH-000718,-0.011999186680169534
ACH-000720,-0.1720136131499632
ACH-000721,-0.1845537356883252
ACH-000724,-0.053229039588157175
ACH-000725,-0.4698029032064908
ACH-000732,-0.3137087937160589
ACH-000734,-0.21051139753004414
ACH-000735,-0.1439197728674887
ACH-000736,-0.2440165340462219
ACH-000738,-0.25922752436382795
ACH-000746,-0.1190483359547184
ACH-000747,-0.2608128853681539
ACH-000748,-0.3135585648682533
ACH-000753,-0.06628346814263035
ACH-000756,-0.14237200746854484
ACH-000757,-0.11057614241412447
ACH-000758,-0.15498416856073127
ACH-000760,-0.16100429731417434
ACH-000762,-0.22267949279179997
ACH-000763,-0.2769763447438925
ACH-000764,0.18260896867513052
ACH-000765,-0.311786330435844
ACH-000766,-0.2672029148387888
ACH-000767,-0.15138881726348485
ACH-000768,-0.2353483302557297
ACH-000769,-0.3285691809083952
ACH-000770,-0.24601448402941894
ACH-000771,-0.19795568130964986
ACH-000773,-0.15882302483027694
ACH-000776,-0.0032309055656386827
ACH-000777,-0.16689698387840887
ACH-000778,-0.21903009698962572
ACH-000781,-0.22081269050452484
ACH-000782,-0.2342718939209209
ACH-000783,-0.07167047514957725
ACH-000784,-0.28119580320504395
ACH-000785,-0.13457510160543665
ACH-000787,-0.32803971686731004
ACH-000788,-0.20901785280621332
ACH-000791,-0.22129259308034185
ACH-000792,-0.18865292723697769
ACH-000794,-0.07088929927428904
ACH-000796,-0.1455356653309735
ACH-000798,-0.09128404889262552
ACH-000799,-0.35040565395187634
ACH-000800,-0.09578355638047326
ACH-000802,-0.08108187517962884
ACH-000804,-0.2585324108749511
ACH-000805,-0.0647825044443674
ACH-000809,-0.2277312995706646
ACH-000810,-0.0288534516058028
ACH-000811,-0.192085688517666
ACH-000817,-0.15145482407912916
ACH-000819,-0.24073944224507066
ACH-000820,-0.13500940671633818
ACH-000821,-0.2392154004552539
ACH-000822,-0.015079542109454228
ACH-000823,-0.22584896803287405
ACH-000824,-0.18458611852057494
ACH-000827,-0.18409571642680214
ACH-000829,-0.25044036390068525
ACH-000831,-0.2678782235458299
ACH-000832,-0.23045762423300656
ACH-000833,-0.2591153431583924
ACH-000834,-0.21762900306521005
ACH-000835,-0.2151393870336943
ACH-000836,-0.16834544448426544
ACH-000837,-0.19824601754834653
ACH-000838,0.07440492561664848
ACH-000839,-0.09531239524136044
ACH-000840,-0.045844556298674385
ACH-000841,-0.20612218980660413
ACH-000843,-0.19318212564398016
ACH-000846,-0.1195177494027674
ACH-000847,-0.3900905315899921
ACH-000848,-0.07466953335598778
ACH-000849,-0.3470487915906444
ACH-000851,-0.2526794975208181
ACH-000855,-0.27572910091115643
ACH-000856,-0.03588860166362017
ACH-000858,-0.15618369542661795
ACH-000859,-0.19240096829891504
ACH-000861,-0.27740557254939113
ACH-000862,-0.12186300499424105
ACH-000865,-0.12367465281468284
ACH-000866,-0.2997295847732279
ACH-000867,-0.15806122869623013
ACH-000869,-0.2447728953794037
ACH-000872,-0.2958643031204713
ACH-000873,-0.06262884492897867
ACH-000876,-0.24819980113783205
ACH-000878,-0.3880701309293024
ACH-000880,-0.27928530563212395
ACH-000881,-0.2416225031055947
ACH-000882,-0.15441391509020075
ACH-000884,-0.15329543853861924
ACH-000885,-0.1474447206136768
ACH-000887,-0.2801618632364657
ACH-000889,-0.17051987550545156
ACH-000896,-0.25627371471346105
ACH-000898,-0.13047769300757206
ACH-000900,-0.10288559526906396
ACH-000901,-0.14518907636948225
ACH-000905,-0.2879154217111332
ACH-000906,-0.15140462203747812
ACH-000907,-0.10563674670320072
ACH-000910,-0.2145162875817382
ACH-000911,-0.1026002537207778
ACH-000912,-0.1465566193868521
ACH-000913,-0.14540819479240594
ACH-000915,-0.24988038564477125
ACH-000916,-0.2879135540593262
ACH-000917,-0.33345967330173515
ACH-000920,-0.354337625279237
ACH-000921,-0.15086615741377396
ACH-000924,-0.20001206967978394
ACH-000926,-0.1173409769099823
ACH-000928,-0.3185249536493441
ACH-000929,-0.3563391775795621
ACH-000932,-0.26425128512257945
ACH-000935,-0.1871320265425906
ACH-000936,-0.2594128159972721
ACH-000937,-0.23279672302373594
ACH-000938,-0.09311885425557608
ACH-000939,-0.3069527780166042
ACH-000941,-0.3347309274607529
ACH-000943,-0.16428662884826994
ACH-000946,-0.008374548287000684
ACH-000947,-0.11278489578832693
ACH-000948,-0.12892895106051394
ACH-000950,-0.2253219512684149
ACH-000953,-0.15006228238412805
ACH-000954,0.1112549788721739
ACH-000957,-0.18163167079730835
ACH-000958,-0.11013189930668506
ACH-000960,-0.12236685556113197
ACH-000963,-0.13524318635896312
ACH-000968,-0.15882851303554404
ACH-000969,-0.31230733132743205
ACH-000972,-0.04516608133051096
ACH-000973,-0.13626323515319966
ACH-000974,-0.1739116158817989
ACH-000978,-0.6151003200298271
ACH-000984,-0.17945027293591898
ACH-000986,-0.27681310677237203
ACH-000988,-0.20103428944812585
ACH-000993,-0.27470147523771243
ACH-000994,-0.12942582669449562
ACH-000996,-0.09716231465679948
ACH-001001,-0.0885231107795838
ACH-001020,-0.3572709847763018
ACH-001028,-0.25937646854092544
ACH-001031,-0.3301420058349029
ACH-001038,-0.28393532806539074
ACH-001048,-0.2576142581123226
ACH-001050,-0.13599387020067435
ACH-001053,-0.19054644909921606
ACH-001054,-0.2326942693392635
ACH-001061,-0.2378368643287395
ACH-001067,0.09987786140329637
ACH-001075,-0.12101985335524836
ACH-001096,-0.12523172926387807
ACH-001111,0.10498302148498713
ACH-001119,0.04400308742732231
ACH-001128,-0.039833389037546636
ACH-001134,-0.15995660299586714
ACH-001151,-0.28735568672438283
ACH-001163,-0.1574029810831316
ACH-001164,-0.6803003497819037
ACH-001183,-0.15346310157051402
ACH-001192,-0.4135137433292701
ACH-001193,-0.16016665832000546
ACH-001196,-0.08805687769627228
ACH-001197,-0.14538629892466226
ACH-001205,-0.1061326858235324
ACH-001211,-0.265278271276649
ACH-001212,-0.3449833659247921
ACH-001228,-0.20788337778640475
ACH-001232,-0.3235236780110429
ACH-001239,-0.17258761707555845
ACH-001270,-0.031289878225097933
ACH-001274,-0.13594200092209288
ACH-001275,-0.10891606314387513
ACH-001277,-0.399764920898704
ACH-001278,-0.13216573985970714
ACH-001280,0.016434276445755562
ACH-001283,-0.007382421510675407
ACH-001289,-0.015902310282704998
ACH-001300,-0.19984668043146733
ACH-001301,-0.09710909649232093
ACH-001302,-0.05389244294075882
ACH-001306,-0.3084830973879075
ACH-001318,-0.312475666263773
ACH-001322,-0.1365247342152454
ACH-001328,-0.10650290656668952
ACH-001332,-0.4250946657180694
ACH-001336,-0.18218789966205665
ACH-001346,-0.16168360826245404
ACH-001353,-0.16899401991322674
ACH-001354,-0.08249183527128304
ACH-001367,-0.14708332501093832
ACH-001368,-0.17649931673446814
ACH-001374,0.03002233516638432
ACH-001377,-0.09025174755005452
ACH-001380,-0.1535253047648317
ACH-001391,-0.156367451327523
ACH-001408,-0.2762579356261966
ACH-001430,-0.13875117586134875
ACH-001431,-0.09249100083741316
ACH-001450,-0.22434345674723485
ACH-001496,-0.22352984449565366
ACH-001500,-0.1799337580880586
ACH-001523,-0.2709094304264419
ACH-001532,-0.15679579167111554
ACH-001550,-0.11982254619240497
ACH-001552,-0.019893730185344845
ACH-001554,-0.15401908196462907
ACH-001654,-0.12450469052671935
ACH-001735,-0.1469316980376736
ACH-001736,-0.3118255001971503
ACH-001737,-0.6677676184209462
ACH-001740,-0.17541537242857158
ACH-001745,-0.17445990999210342
ACH-001765,-0.13593427696931545
