,ORC6 (23594)
ACH-000004,-0.929653300680806
ACH-000005,-0.82652181477709
ACH-000007,-1.3891034303378078
ACH-000009,-1.0579357985002358
ACH-000011,-1.1863903113174703
ACH-000012,-0.6553561022301987
ACH-000013,-1.5861754972534208
ACH-000014,-1.2346083508462773
ACH-000015,-0.925877601536018
ACH-000017,-0.9216329083745208
ACH-000018,-1.1257397208286841
ACH-000019,-1.3353364251896511
ACH-000021,-1.42644100336774
ACH-000022,-1.204194318657466
ACH-000025,-1.1640117537074242
ACH-000028,-1.2199121791610357
ACH-000030,-1.0805053257063963
ACH-000035,-0.9740066646206402
ACH-000036,-1.0782311393398596
ACH-000037,-0.5593457985699036
ACH-000039,-1.1750139154592925
ACH-000040,-0.9621736932296684
ACH-000041,-1.2857311774090878
ACH-000042,-0.7415870790631861
ACH-000045,-1.039147692027094
ACH-000047,-1.2349405405074856
ACH-000052,-1.0811909243076665
ACH-000053,-1.0148322723164107
ACH-000054,-1.1214317164888512
ACH-000055,-1.1706254845261146
ACH-000060,-0.6823195135889301
ACH-000067,-1.0684715040603616
ACH-000070,-0.8361976070004253
ACH-000075,-1.0368453920780951
ACH-000078,-1.3965097673626408
ACH-000082,-1.0956757314010728
ACH-000085,-1.0024373222555985
ACH-000086,-1.1988903576895746
ACH-000087,-1.1480884250424306
ACH-000092,-1.1147308907886633
ACH-000095,-1.1795715423198778
ACH-000097,-1.2958692524575457
ACH-000098,-1.2250493378994889
ACH-000099,-1.1874422481596756
ACH-000108,-1.0297207379256006
ACH-000113,-1.0870397328090236
ACH-000116,-1.2302764221608522
ACH-000118,-1.1101035670913784
ACH-000120,-1.056517021740649
ACH-000123,-1.0241555893327547
ACH-000127,-1.2324269885827777
ACH-000128,-0.8979067719994204
ACH-000132,-1.0718542326294291
ACH-000133,-1.2971651610486297
ACH-000137,-1.3632146992404337
ACH-000138,-0.9772422887477764
ACH-000142,-0.9307447460968236
ACH-000143,-1.259448339755726
ACH-000146,-1.394733964282843
ACH-000148,-1.5011428851077062
ACH-000150,-1.2629894940094126
ACH-000152,-1.6315951115720018
ACH-000153,-0.9686831639497936
ACH-000159,-1.230590138537423
ACH-000160,-0.7202433692027791
ACH-000163,-1.0033912059520336
ACH-000167,-1.7579834415347548
ACH-000168,-1.190747730018697
ACH-000169,-1.208543812147429
ACH-000178,-1.1756686546243702
ACH-000183,-1.1131021400984484
ACH-000188,-1.0206159112894764
ACH-000189,-1.4104366619236788
ACH-000190,-1.376579096002826
ACH-000198,-1.099180581719095
ACH-000203,-1.2572762851843269
ACH-000204,-1.1040284298890035
ACH-000206,-1.3698888571819186
ACH-000207,-1.026888093708815
ACH-000208,-0.8793033611699309
ACH-000210,-1.4566775634955638
ACH-000211,-1.179205572785692
ACH-000215,-1.252216790251445
ACH-000221,-1.38529870302542
ACH-000222,-1.0666736948929103
ACH-000223,-1.0526725175417972
ACH-000226,-0.9911827900733208
ACH-000227,-1.7468823362975032
ACH-000228,-0.7562621392971857
ACH-000231,-1.3434818033889957
ACH-000232,-1.118341504096648
ACH-000233,-1.2979121518673211
ACH-000234,-0.8910106359971981
ACH-000235,-1.0270671308376995
ACH-000237,-1.295193395962041
ACH-000238,-1.0118294252137268
ACH-000242,-0.7822874443088069
ACH-000243,-1.1899555084966065
ACH-000244,-0.9991932290075578
ACH-000246,-0.9897069736176688
ACH-000248,-0.9449499291799136
ACH-000250,-1.0972656237461984
ACH-000251,-1.4961312014100363
ACH-000252,-1.2278774930643832
ACH-000253,-1.2076194735626298
ACH-000255,-1.1571779568899787
ACH-000256,-1.2934251645418418
ACH-000257,-1.259867480503261
ACH-000258,-1.6170682532123186
ACH-000259,-1.3017133467853002
ACH-000260,-1.2721558028247757
ACH-000261,-1.300203553431567
ACH-000262,-1.2363673939096125
ACH-000263,-1.1179099446285277
ACH-000264,-1.3783014363367012
ACH-000265,-0.9569138655223048
ACH-000266,-1.194109277465865
ACH-000272,-0.7677603248499146
ACH-000274,-1.031814469018552
ACH-000277,-1.1495441799163977
ACH-000278,-1.3437334680933308
ACH-000279,-1.0193279686235652
ACH-000280,-0.7907595507488882
ACH-000281,-1.1575203953101754
ACH-000288,-1.1346546455363329
ACH-000291,-1.3245363313626393
ACH-000293,-1.7821963190933643
ACH-000294,-1.1341376855850474
ACH-000295,-1.2448990294721596
ACH-000296,-1.2606561132037433
ACH-000302,-1.3400482974076626
ACH-000304,-1.7604728001159171
ACH-000307,-0.6294687976334465
ACH-000308,-1.2864653243784412
ACH-000310,-1.4787177730140693
ACH-000311,-1.2778562830192417
ACH-000312,-1.2134558147797758
ACH-000315,-0.9535924211263156
ACH-000316,-1.2693060579169688
ACH-000317,-0.9838976353332882
ACH-000318,-1.1675959324314484
ACH-000319,-1.3746103454573295
ACH-000320,-1.2868858917108763
ACH-000322,-1.3220367065746434
ACH-000323,-1.0703035842136692
ACH-000324,-1.2316716393245972
ACH-000329,-1.1064220279727994
ACH-000330,-1.3933682286296751
ACH-000331,-0.9946774944246891
ACH-000332,-1.1488652001901811
ACH-000334,-1.1306602589595258
ACH-000335,-0.8812042201553725
ACH-000336,-1.1206192061739624
ACH-000337,-1.2517230823445042
ACH-000338,-1.2214742795825375
ACH-000339,-1.1691425864749496
ACH-000341,-1.2785539159525334
ACH-000348,-1.4417238885916634
ACH-000350,-1.1497158800492755
ACH-000352,-1.100493399413796
ACH-000356,-1.2091323752391079
ACH-000361,-1.253109891771587
ACH-000362,-1.1203253234620336
ACH-000363,-1.2561243395082866
ACH-000364,-1.2119302981752198
ACH-000365,-1.1725679108781335
ACH-000366,-1.2049239077736065
ACH-000368,-1.221899910773531
ACH-000374,-1.1534446543838874
ACH-000375,-1.0609190795045855
ACH-000376,-1.1354195125136477
ACH-000381,-1.0473456282133438
ACH-000383,-0.7778882838785551
ACH-000387,-1.4650594579965983
ACH-000389,-1.0738947681609423
ACH-000390,-0.7329267331517614
ACH-000393,-1.2575258260411166
ACH-000395,-1.1502127359561714
ACH-000396,-1.562825490877589
ACH-000397,-1.3616774441211048
ACH-000401,-1.4220278434381708
ACH-000402,-1.0920252262695986
ACH-000403,-1.0629874443568397
ACH-000404,-1.118233871964999
ACH-000406,-1.3762048110293876
ACH-000407,-1.277073643736507
ACH-000408,-0.8976585809517285
ACH-000410,-1.3421317624252174
ACH-000411,-1.042448700895488
ACH-000414,-0.99760591173305
ACH-000415,-1.0511509661275826
ACH-000416,-1.0233100614190245
ACH-000420,-0.9388959865688604
ACH-000421,-1.3375041133327747
ACH-000424,-1.0769295584435932
ACH-000425,-1.194037944971141
ACH-000426,-1.8756665536356172
ACH-000427,-0.8114406829421763
ACH-000433,-1.0229383325525694
ACH-000435,-0.9642829698944748
ACH-000436,-1.3261672851192476
ACH-000444,-1.318430719744874
ACH-000445,-1.117480527717536
ACH-000448,-1.1813630095191467
ACH-000450,-1.4100400434581166
ACH-000452,-0.9241119820377504
ACH-000454,-1.038280534995002
ACH-000458,-1.0969748161466426
ACH-000459,-1.1864045228457858
ACH-000460,-1.3147951424936088
ACH-000461,-1.0797829642870589
ACH-000463,-1.1045764110833611
ACH-000464,-1.3594389911575817
ACH-000466,-1.1790987965622954
ACH-000467,-1.1585517588848746
ACH-000468,-1.0945506290125249
ACH-000469,-1.2326959138853464
ACH-000470,-1.3873052326138289
ACH-000471,-1.0465860538667882
ACH-000472,-1.098870735455948
ACH-000473,-1.2724206939562424
ACH-000475,-1.0035534033580076
ACH-000476,-0.7355627143137489
ACH-000477,-1.4518688283353338
ACH-000479,-1.2314012761160078
ACH-000480,-1.2840526913349684
ACH-000481,-0.6378665554324161
ACH-000483,-1.4138349200857523
ACH-000484,-1.1130269932137098
ACH-000485,-0.9715073009561668
ACH-000486,-1.0367806853705344
ACH-000487,-1.1088377245072674
ACH-000488,-0.8452902054035419
ACH-000490,-0.8341959451379719
ACH-000491,-1.2302823486881331
ACH-000495,-1.1995800753567158
ACH-000496,-1.432228586652302
ACH-000499,-1.2506796862119816
ACH-000500,-0.4964827911947631
ACH-000502,-1.1917637888400767
ACH-000503,-1.1734136309198826
ACH-000505,-1.1294089739921642
ACH-000507,-1.0014624641234269
ACH-000510,-1.2500940329417023
ACH-000511,-1.3772901695589128
ACH-000512,-0.992628354083464
ACH-000516,-1.4188665790039172
ACH-000517,-1.3537237073190147
ACH-000518,-0.8030972163145477
ACH-000520,-1.2111570147970785
ACH-000521,-0.9505688392459226
ACH-000522,-1.0607701727132743
ACH-000524,-1.4390694439089675
ACH-000527,-1.1932935806567049
ACH-000528,-1.217555648143931
