,DSPP (1834)
ACH-000167,0.3240868344684421
ACH-000168,0.01665790291603103
ACH-000169,-0.029095708836400568
ACH-000178,0.0028683659001143944
ACH-000183,-0.065007051011672
ACH-000188,0.0011996934653207073
ACH-000189,0.1136875051112245
ACH-000190,-0.06299365082943935
ACH-000198,-0.002879707945122893
ACH-000203,0.9080118629475944
ACH-000204,0.08581804822212538
ACH-000206,-0.0034362897652365897
ACH-000207,0.046248306758336806
ACH-000208,0.13834003255734084
ACH-000210,-0.015163167848860232
ACH-000211,-0.17722830893272945
ACH-000215,-0.09245191032911283
ACH-000221,-0.06337461799630871
ACH-000222,-0.2799808118572901
ACH-000223,-0.10511152549390608
ACH-000226,0.05862405443507108
ACH-000227,-0.007726541192603726
ACH-000228,-0.0012157406285012073
ACH-000231,-0.09096404303163677
ACH-000232,-0.07635711885419827
ACH-000233,-0.01977639966953829
ACH-000234,-0.048311921144176255
ACH-000235,0.003178757312394307
ACH-000237,-0.11975805064640813
ACH-000238,-0.02119556810417891
ACH-000242,0.17995794325703895
ACH-000243,-0.08346989576397787
ACH-000244,-0.026390425020026996
ACH-000246,0.04440252336148635
ACH-000248,-0.05644973101702672
ACH-000250,-0.2019368147066748
ACH-000251,-0.13872597616140844
ACH-000252,-0.229463204974016
ACH-000253,-0.2688577922572589
ACH-000255,-0.01713130281510678
ACH-000256,-0.07053024231027337
ACH-000257,0.031149724466787324
ACH-000258,0.04867203684129038
ACH-000259,-0.13918902122214585
ACH-000260,-0.0215745087165379
ACH-000261,-0.06643217064650181
ACH-000262,-0.27753749592467514
ACH-000263,-0.17816016630217016
ACH-000264,-0.11077482966108024
ACH-000265,-0.15924472458904584
ACH-000266,-0.1024777816227234
ACH-000272,-0.11452205926413288
ACH-000274,-0.009398091002467373
ACH-000277,0.08900530228746559
ACH-000278,0.025898281283175853
ACH-000279,-0.12046235418319155
ACH-000280,-0.07379007120490658
ACH-000281,-0.07793837885960524
ACH-000288,0.020419365488022718
ACH-000291,-0.19777966231291624
ACH-000293,-0.03860444692755949
ACH-000294,0.23318504307071802
ACH-000295,-0.15313805605735425
ACH-000296,0.08006785707554923
ACH-000302,-0.14994159372957816
ACH-000304,-0.12583030154350627
ACH-000307,-0.05508763313782302
ACH-000308,-0.039562352344689564
ACH-000310,-0.0247448241590702
ACH-000311,-0.3178555597126285
ACH-000312,0.0067469497051296425
ACH-000315,-0.08514168346040152
ACH-000316,-0.03305631708345217
ACH-000317,-0.1093868350716502
ACH-000318,-0.0017446700791558555
ACH-000319,0.1079909315171667
ACH-000320,-0.2928263336206962
ACH-000322,-0.12207226006221987
ACH-000323,-0.04934502311964576
ACH-000324,-0.00980459604038209
ACH-000329,-0.07171724992241962
ACH-000330,-0.0630105141060702
ACH-000331,-0.032364746998797274
ACH-000332,-0.031683229102912464
ACH-000334,-0.10061298866987398
ACH-000335,-0.2976864050133711
ACH-000336,-0.30908016937011257
ACH-000337,-0.062219628024008614
ACH-000338,-0.016854192322284762
ACH-000339,-0.06424279709744501
ACH-000341,-0.17620816672264275
ACH-000348,-0.028854271945514636
ACH-000350,-0.05670651124511114
ACH-000352,-0.019262701396894025
ACH-000356,-0.1362913773450006
ACH-000361,-0.2999892706423158
ACH-000362,-0.017556308695015906
ACH-000363,-0.19760659731140326
ACH-000364,-0.15758263478394813
ACH-000365,-0.12195321843526592
ACH-000366,-0.1214600096242981
ACH-000368,-0.1535348320226108
ACH-000374,0.013925984665326591
ACH-000375,-0.12027168172748658
ACH-000376,-0.1135203701422684
ACH-000381,-0.13490720905688214
ACH-000383,-0.005062024360022369
ACH-000387,0.06055318045309921
ACH-000389,0.024016797295099836
ACH-000390,-0.1655072515981544
ACH-000393,-0.1825273464912086
ACH-000395,0.10803008553585478
ACH-000396,-0.07083023519510842
ACH-000397,-0.07355016129786678
ACH-000401,0.04651848149325824
ACH-000402,0.031329545626876495
ACH-000403,0.05110327438776676
ACH-000404,0.09836326441863318
ACH-000406,-0.06597650938846944
ACH-000407,-0.024369693270400644
ACH-000408,-0.1018502342644158
ACH-000410,-0.2700130274623759
ACH-000411,0.029634807371096864
ACH-000414,-0.11831830241644678
ACH-000415,-0.11872445212851652
ACH-000416,0.0040815444170639184
ACH-000420,-0.19638599496685724
ACH-000421,0.0697759745178787
ACH-000424,-0.11900159022898775
ACH-000425,-0.02474725943956844
ACH-000426,0.037065425087232456
ACH-000427,-0.2891292573901343
ACH-000433,-0.1415375458549043
ACH-000435,-0.08372747777103766
ACH-000436,-0.4319111169264557
ACH-000444,0.000351100522099653
ACH-000445,-0.17649111844795234
ACH-000448,-0.08619451203749108
ACH-000450,-0.0946003359277348
ACH-000452,-0.058768929029216176
ACH-000454,-0.2272731492233222
ACH-000458,-0.06452553480397709
ACH-000459,-0.15982145620648575
ACH-000460,0.12070688079819135
ACH-000461,0.008965031707881101
ACH-000463,-0.18665743174806
ACH-000464,0.07917360938131798
ACH-000466,-0.11228620497750616
ACH-000467,-0.16948657876617532
ACH-000468,-0.11477769834587816
ACH-000469,-0.06652571628770497
ACH-000470,-0.07180067012457858
ACH-000471,0.004013180712920864
ACH-000472,0.026208417958826342
ACH-000473,-0.12537179401942766
ACH-000475,-0.1044125120896505
ACH-000476,-0.2093778154714638
ACH-000477,-0.034009850042328545
ACH-000479,-0.18369022076156566
ACH-000480,0.014090375555054768
ACH-000481,0.03768419474617758
ACH-000483,-0.2503418497960362
ACH-000484,0.04895932661225316
ACH-000485,-0.19923183370956146
ACH-000486,-0.03615148610652693
ACH-000487,-0.11845889059852174
ACH-000488,-0.0783782683438115
ACH-000490,-0.17014013638368708
ACH-000491,0.06893792742502475
ACH-000495,-0.06966451358732875
ACH-000496,-0.09650943303763523
ACH-000499,-0.15403458293261316
ACH-000500,0.031076041417819406
ACH-000502,-0.04134354408491879
ACH-000503,-0.14067475120416525
ACH-000505,-0.0481406016986224
ACH-000507,-0.1494313895077245
ACH-000510,-0.18128466222718792
ACH-000511,-0.0718692192041947
ACH-000512,-0.11623452280624892
ACH-000516,-0.031056371049575083
ACH-000517,0.008485195844560155
ACH-000518,0.11810036457342775
ACH-000520,0.07028722931968104
ACH-000521,-0.0946663796190346
ACH-000522,-0.14824511038797547
ACH-000524,0.027594327836400475
ACH-000527,-0.11466312450843155
ACH-000528,0.1097432908795728
ACH-000537,-0.08778293813702816
ACH-000541,0.04192629726869526
ACH-000542,-0.10607298746036584
ACH-000544,-0.13451826035167974
ACH-000545,-0.03958794122649435
ACH-000547,0.032200323645084086
ACH-000548,-0.10991556522389538
ACH-000549,0.05812390717577748
ACH-000550,0.018882803155914764
ACH-000552,-0.2031673531971535
ACH-000556,-0.1085224505316824
ACH-000557,-0.20413606561451192
ACH-000569,-0.15702534895373182
ACH-000570,-0.22423332562137288
ACH-000571,-0.012972605538714849
ACH-000573,0.0236042699530541
ACH-000576,-0.22494893294944
ACH-000579,-0.09296851950898533
ACH-000580,0.012207211944135266
ACH-000584,-0.07464128721578274
ACH-000585,0.011929722304293035
ACH-000588,-0.16611073981797825
ACH-000589,-0.031004708568312406
ACH-000591,-0.15508128711425007
ACH-000593,0.033615577944407185
ACH-000600,0.012483929548791508
ACH-000601,-0.131468099254417
ACH-000605,-0.052708281299672914
ACH-000606,0.04965403682999599
ACH-000608,0.01913131877604808
ACH-000614,0.13280048917948895
ACH-000616,-0.05014262402181075
ACH-000618,-0.032443279272819245
ACH-000619,-0.09050946045388447
ACH-000620,-0.0617819976614291
ACH-000621,-0.025281308449507676
ACH-000622,0.08857095817889539
ACH-000623,-0.05486223632274905
ACH-000624,-0.05539684271349293
ACH-000627,-0.04845570257120965
ACH-000630,0.003064540201655755
ACH-000631,0.3003871467617187
ACH-000632,-0.1496141003213297
ACH-000633,-0.02162946311624637
ACH-000637,-0.0945589809731531
ACH-000638,-0.21614139242898628
ACH-000646,-0.05786586212593724
ACH-000647,-0.05195234401280048
ACH-000648,-0.030552967054167095
ACH-000649,-0.020405694051258357
ACH-000651,-0.010699709257208844
ACH-000652,-0.0918933300268334
ACH-000653,-0.12534544884573248
ACH-000657,-0.09890739887957488
ACH-000658,-0.07158910994205499
ACH-000661,-0.09392236801678858
ACH-000662,-0.003286393604789148
ACH-000663,-0.21404610734916726
ACH-000665,-0.1321325492143081
ACH-000671,-0.07697822196370245
ACH-000672,-0.2135727832596052
ACH-000673,-0.09515169942038984
ACH-000676,-0.11960857358520614
ACH-000677,-0.04589501391250866
ACH-000681,-0.08490952241272827
ACH-000683,-0.030280623993304914
ACH-000684,-0.04990737100031524
ACH-000688,-0.12983314939142224
ACH-000693,-0.16848390368796956
ACH-000694,-0.14729838668570325
ACH-000695,-0.08438854243501992
ACH-000696,-0.05100037706331188
ACH-000697,0.09886899786088613
ACH-000699,-0.05923769939546095
ACH-000701,0.070730825511423
ACH-000706,-0.05230015450933874
ACH-000711,-0.008424364540174284
ACH-000713,-0.2445076959155749
ACH-000714,0.21657650377042711
ACH-000718,-0.1511427952130492
ACH-000720,-0.047881387572410936
ACH-000721,0.03949680566829358
ACH-000724,0.0932102950396655
ACH-000725,-0.05956493627029905
ACH-000732,-0.13216488790449926
ACH-000734,-0.06807098430224913
ACH-000735,-0.07705669229960166
ACH-000736,-0.034994632882403884
ACH-000738,-0.15951005136146115
ACH-000746,-0.002089387892071923
ACH-000747,-0.17036951402942455
ACH-000748,0.10840560662134806
ACH-000753,-0.05021260495792297
ACH-000756,-0.12228605954487312
ACH-000757,0.009032017411603107
ACH-000758,-0.17057459981928472
ACH-000760,-0.0671235862656081
ACH-000762,-0.1760239396858342
ACH-000763,-0.02753040326099079
ACH-000764,-0.08211395366558581
ACH-000765,-0.08417287792905953
ACH-000766,-0.1289641992326645
ACH-000767,0.0616123527891972
ACH-000768,-0.08499311570831984
ACH-000769,-0.11483132950366685
ACH-000770,-0.04957603579892594
ACH-000771,-0.012753374225791215
ACH-000773,0.017590735849940833
ACH-000776,-0.11970855626225348
ACH-000777,0.19840476716343386
ACH-000778,-0.1258672379241193
ACH-000781,-0.07236065465798215
ACH-000782,-0.3623439664373157
ACH-000783,-0.037590699114467996
ACH-000784,-0.04637247657543697
ACH-000785,-0.13248350627448766
ACH-000787,0.0545916914342288
ACH-000788,0.01706038928578733
ACH-000791,-0.07107475038447254
ACH-000792,-0.1366957662157438
ACH-000794,-0.2593111538546713
ACH-000796,-0.11616966134124646
ACH-000798,-0.19521127487848972
ACH-000799,-0.172447203882932
ACH-000800,-0.10209379144515028
ACH-000802,0.029029033785977525
ACH-000804,0.11115338333717736
ACH-000805,-0.08442995969307081
ACH-000809,-0.04276068522199168
ACH-000810,0.020466225081904658
ACH-000811,0.061841806464770735
ACH-000817,-0.10200838314328292
ACH-000819,-0.027470895080142364
ACH-000820,-0.3088792290308033
ACH-000821,-0.10236272767053016
ACH-000822,-0.08193880115661997
ACH-000823,-0.16379758957647564
ACH-000824,-0.20000963442498895
ACH-000827,-0.17738956862790162
ACH-000829,-0.0842668760776408
ACH-000831,-0.09492563000854644
ACH-000832,-0.2184052478354473
ACH-000833,-0.19663218385670067
ACH-000834,-0.17208449805067902
ACH-000835,-0.1774843086026794
ACH-000836,0.05647506944349855
ACH-000837,-0.08835648813592059
ACH-000838,-0.002687686197403352
ACH-000839,-0.15209695878944204
ACH-000840,-0.10829288691562873
ACH-000841,0.010398012400399736
ACH-000843,-0.18093082883079356
ACH-000846,-0.033548152041862386
ACH-000847,-0.203129969698204
ACH-000848,-0.2065834701865189
ACH-000849,0.007708236540219186
ACH-000851,0.08412952485890451
ACH-000855,-0.2555918601106514
ACH-000856,0.0470669799634218
ACH-000858,-0.10486590472568516
ACH-000859,-0.018430983151749618
ACH-000861,0.12477429768335276
ACH-000862,-0.05680185284774961
ACH-000865,-0.04462325590331564
ACH-000866,-0.17134687836888726
ACH-000867,-0.07867558688351775
ACH-000869,0.05012623008409151
ACH-000872,-0.11282352796853255
ACH-000873,0.1951626268347603
ACH-000876,-0.005278342176493394
ACH-000878,0.0002991147045657218
ACH-000880,-0.04101090027418937
ACH-000881,-0.15515935849672985
ACH-000882,0.07585124558285937
ACH-000884,0.040549356808269585
ACH-000885,0.030678239562905482
ACH-000887,-0.19073141658294898
ACH-000889,-0.03382404876560061
ACH-000896,-0.14841870653462064
ACH-000898,-0.011324983879607151
ACH-000900,-0.12904626734331304
ACH-000901,-0.06953195687400149
ACH-000905,-0.021898427812605797
ACH-000906,0.011711663970741791
ACH-000907,0.1794348662852309
ACH-000910,-0.04345539358832823
ACH-000911,-0.07657789158656297
ACH-000912,-0.05640726740801909
ACH-000913,-0.04767265248899308
ACH-000915,-0.18092757195586254
ACH-000916,-0.2618157289566342
ACH-000917,-0.10858565908141192
ACH-000920,-0.20939780765124946
ACH-000921,-0.060771927716732385
ACH-000924,-0.3029621397419058
ACH-000926,0.04010162432851635
ACH-000928,0.17045570358310985
ACH-000929,-0.22243528204218116
ACH-000932,-0.07106808624724699
ACH-000935,-0.10612841280160948
ACH-000936,-0.04000717230640122
ACH-000937,-0.07049086629829321
ACH-000938,-0.07179707253736506
ACH-000939,0.07794914447363192
ACH-000941,-0.13689137613706814
ACH-000943,0.00018671881224481752
ACH-000946,0.0122241868552136
ACH-000947,-0.038562699211464935
ACH-000948,-0.07537167925911308
ACH-000950,-0.34967811433060697
ACH-000953,-0.08254312888220786
ACH-000954,0.18541120455256674
ACH-000957,-0.08941471242603401
ACH-000958,-0.21248413700524668
ACH-000960,-0.1525443481383949
ACH-000963,0.02992608946419463
ACH-000968,-0.1976817506430064
ACH-000969,0.17747167298098246
ACH-000972,-0.5261937912003845
ACH-000973,-0.0001333491660316839
ACH-000974,-0.005037308553367835
ACH-000978,-0.05249231727298821
ACH-000984,-0.012232594361826785
ACH-000986,0.10782387848095597
ACH-000988,0.12501399909879438
ACH-000993,-0.015279984148473766
ACH-000994,-0.08254192763639907
ACH-000996,-0.15349583159112798
ACH-001001,-0.2866631139186838
ACH-001020,-0.5674443263782942
ACH-001028,-0.06081659174890663
ACH-001031,-0.1724732993273691
ACH-001038,-0.1321616262671322
ACH-001048,-0.11877407788313975
ACH-001050,-0.12254285599898185
ACH-001053,-0.19847230598334245
ACH-001054,0.15006046459938438
ACH-001061,-0.0017484175261346766
ACH-001067,0.12170160903816715
ACH-001075,-0.08891395433548255
ACH-001096,-0.03083331538344125
ACH-001111,-0.01524195603020161
ACH-001119,0.17391617328504325
ACH-001128,-0.14145778569415188
ACH-001134,-0.1327566046731839
ACH-001151,-0.10911005122093907
ACH-001163,0.02877666893077762
ACH-001164,-0.4201160071663944
ACH-001183,-0.04025644393209027
ACH-001192,-0.050217595824589116
ACH-001193,-0.09115002685218493
ACH-001196,-0.1356592704083387
ACH-001197,-0.13754284971311734
ACH-001205,-0.15386907952185813
ACH-001211,0.06765393362470758
ACH-001212,-0.112725134332169
ACH-001228,-0.08610591010691156
ACH-001232,-0.056520611995392225
ACH-001239,-0.11228770622992093
ACH-001270,-0.14551236928642985
ACH-001274,-0.02543603214701577
ACH-001275,-0.13441089850234084
ACH-001277,0.020999186729291474
ACH-001278,-0.2093356532667314
ACH-001280,-0.05123311287085844
ACH-001283,-0.1358621460387256
ACH-001289,0.06376719849956483
ACH-001300,-0.10837593550350147
ACH-001301,-0.028112424546316017
ACH-001302,0.11064487030992226
ACH-001306,-0.11623659668509292
ACH-001318,-0.18560970355988832
ACH-001322,-0.14445364594970644
ACH-001328,-0.007341256845064772
ACH-001332,0.029016748390458886
ACH-001336,-0.24857004081738435
ACH-001346,-0.14788488126536525
ACH-001353,-0.3221926188702593
ACH-001354,-0.04671055064865789
ACH-001367,-0.17578830634430676
ACH-001368,-0.08637490289250271
ACH-001374,-0.15988815108992427
ACH-001377,-0.030462664124349205
ACH-001380,-0.07280599153270195
ACH-001391,-0.5488336475691327
ACH-001408,-0.17073546648346108
ACH-001430,-0.1374349953902904
ACH-001431,0.07695245014381777
ACH-001450,-0.13072180560997454
ACH-001496,-0.1273875557675036
ACH-001500,-0.1879413040109984
ACH-001523,-0.16276466366982026
ACH-001532,-0.1028645555981179
ACH-001550,0.041066489306650585
ACH-001552,-0.1058633497578432
ACH-001554,-0.09124510130631384
ACH-001654,-0.09806190342495426
ACH-001735,-0.09776546162428072
ACH-001736,-0.13250413593732158
ACH-001737,-0.2753894978935291
ACH-001740,0.018737452181143404
ACH-001745,0.10954486198155017
ACH-001765,0.01421901068106702
