,SEMA3E (9723)
ACH-000278,-0.12340384009968505
ACH-000279,0.07924943357822163
ACH-000280,0.0962706677087698
ACH-000281,0.17146985837586792
ACH-000288,0.09028176097049118
ACH-000291,-0.09692821609506576
ACH-000293,-0.018796308739768817
ACH-000294,-0.06799945135650619
ACH-000295,-0.11480337516807028
ACH-000296,-0.012007052692650486
ACH-000302,-0.007015466520344323
ACH-000304,0.0504502008915767
ACH-000307,0.05711175412378095
ACH-000308,-0.00305628195753332
ACH-000310,-0.07118924912391153
ACH-000311,0.03359456614149085
ACH-000312,0.059275381196045626
ACH-000315,-0.1269695982143551
ACH-000316,0.0056666001313963
ACH-000317,-0.050472790903138415
ACH-000318,-0.009239458507681141
ACH-000319,-0.03598425740627865
ACH-000320,-0.017027961651306357
ACH-000322,-0.11017884308455722
ACH-000323,-0.0293022160164874
ACH-000324,0.030116460951629787
ACH-000329,0.08052616021146718
ACH-000330,-0.08094443896459785
ACH-000331,-0.01768581211874768
ACH-000332,0.05229568067857824
ACH-000334,0.11269931215755676
ACH-000335,0.05353386579424123
ACH-000336,0.01910506461995044
ACH-000337,-0.017613637169967868
ACH-000338,0.018132238686385426
ACH-000339,-0.07441382401858777
ACH-000341,-0.04929579330362966
ACH-000348,0.01963373498036775
ACH-000350,0.12668562613791146
ACH-000352,0.07260475377281983
ACH-000356,-0.07418236557206792
ACH-000361,-0.04565597011458517
ACH-000362,-0.09969075668682008
ACH-000363,-0.013701791705178568
ACH-000364,-0.1052493093105306
ACH-000365,-0.16272336398451
ACH-000366,-0.1312253490009436
ACH-000368,0.02060101934491794
ACH-000374,-0.033225632490143514
ACH-000375,-0.023989831195013397
ACH-000376,-0.05676998834488978
ACH-000381,0.03207893058527903
ACH-000383,-0.0528816806709813
ACH-000387,-0.0009752010724427779
ACH-000389,-0.010089228198267916
ACH-000390,-0.12784572728567714
ACH-000393,0.013396872924341352
ACH-000395,0.02783135716141
ACH-000396,0.15644999726861974
ACH-000397,0.06651116972110001
ACH-000401,0.12781200996923062
ACH-000402,-0.27256181765350124
ACH-000403,-0.008288331881372733
ACH-000404,-0.006955994916590069
ACH-000406,-0.000257202894124464
ACH-000407,-0.050724943877217946
ACH-000408,-0.2439292781663414
ACH-000410,0.09973410070740732
ACH-000411,0.03260375638131356
ACH-000414,-0.04484900198646302
ACH-000415,-0.12491476099288296
ACH-000416,0.018594153815442382
ACH-000420,0.13099256671157006
ACH-000421,-0.05824929589224773
ACH-000424,-0.12063806360117073
ACH-000425,-0.018030729018375515
ACH-000426,0.07788039141314583
ACH-000427,-0.033874861912777325
ACH-000433,0.06473540688996307
ACH-000435,-0.2672062676124362
ACH-000436,0.022191507576330764
ACH-000444,0.09786223874802367
ACH-000445,0.07676550509247629
ACH-000448,-0.04827066734037151
ACH-000450,0.09573085263950523
ACH-000452,-0.10086104918635752
ACH-000454,0.13367536614753558
ACH-000458,0.014284320355808318
ACH-000459,0.04720683451646705
ACH-000460,0.028750281998244358
ACH-000461,0.0931378170335272
ACH-000463,-0.05236160690323041
ACH-000464,-0.09426852070835676
ACH-000466,0.024365061204076097
ACH-000467,-0.017992960374344044
ACH-000468,0.03669696305352625
ACH-000469,-0.015548424981701272
ACH-000470,0.07432500926258682
ACH-000471,0.021080177306561133
ACH-000472,-0.030677746698929226
ACH-000473,0.02897724708492658
ACH-000475,-0.11290765052652316
ACH-000476,-0.0006794717333448163
ACH-000477,-0.07860915670654399
ACH-000479,-0.06432385588472908
ACH-000480,0.04939842944114642
ACH-000481,-0.062042120193136575
ACH-000483,-0.06391336063842172
ACH-000484,0.12150705093971498
ACH-000485,-0.08709332756075465
ACH-000486,0.064401843344868
ACH-000487,0.05957454490807795
ACH-000488,0.044837530197103036
ACH-000490,-0.08282742449385486
ACH-000491,-0.24612852298381144
ACH-000495,0.014040430940364449
ACH-000496,-0.012128184153216743
ACH-000499,0.1573189692331328
ACH-000500,-0.18911555165183935
ACH-000502,-0.04599546309556905
ACH-000503,-0.09296251706483967
ACH-000505,-0.05043365625908221
ACH-000507,-0.04031227767594855
ACH-000510,-0.08617008467141307
ACH-000511,0.03525040503216423
ACH-000512,-0.0014030601563708618
ACH-000516,0.016553826777860617
ACH-000517,0.05475895021438928
ACH-000518,0.042042987982167886
ACH-000520,-0.039081233266779716
ACH-000521,-0.011699982240972576
ACH-000522,-0.06354485128833283
ACH-000524,0.05022643110281213
ACH-000527,-0.0648544627057691
ACH-000528,0.049103260130189716
ACH-000537,0.08074155183962475
ACH-000541,0.06839099287204273
ACH-000542,-0.029229134706924825
ACH-000544,-0.011610262695630764
ACH-000545,-0.12963593345445099
ACH-000547,-0.17551820982432886
ACH-000548,0.03483537919836798
ACH-000549,-0.03575764554158986
ACH-000550,-0.1379943101442597
ACH-000552,-0.016583576406956846
ACH-000556,0.018239960904045317
ACH-000557,-0.03247150593707117
ACH-000569,0.1049686349686304
ACH-000570,-0.009104600823989449
ACH-000571,0.013928980201007506
ACH-000573,0.12827098847584167
ACH-000576,0.13707893129109938
ACH-000579,0.19255540614266844
ACH-000580,-0.11594977215610705
ACH-000584,0.05236464868704479
ACH-000585,-0.08174299824887914
ACH-000588,-0.11819129316438733
ACH-000589,0.01377027243341546
ACH-000591,0.005232810387461295
ACH-000593,-0.008998206470681407
ACH-000600,-0.013146025301516302
ACH-000601,0.021235305374616827
ACH-000605,0.011872427594098256
ACH-000606,0.038901853394105165
ACH-000608,-0.003464416830921148
ACH-000614,-0.047971388015215895
ACH-000616,0.12298208516216745
ACH-000618,-0.02197880367577239
ACH-000619,0.01447973827377682
ACH-000620,-0.024703546700620662
ACH-000621,-0.0474293579897772
ACH-000622,-0.30487905231386914
ACH-000623,0.01843413546193801
ACH-000624,-0.09136324150342773
ACH-000627,-0.04831291241577768
ACH-000630,-0.11656531347583253
ACH-000631,-0.14390700267755815
ACH-000632,-0.07680513298154285
ACH-000633,0.007598254164990623
ACH-000637,0.15604672718119084
ACH-000638,0.06567524648267219
ACH-000646,0.017770425906857866
ACH-000647,0.08096776558087299
ACH-000648,0.027631049753743274
ACH-000649,-0.00291994425752339
ACH-000651,0.08778534090631393
ACH-000652,-0.13905324821009238
ACH-000653,-7.487899644945365e-05
ACH-000657,-0.07969657922291944
ACH-000658,-0.04042105149544765
ACH-000661,0.052406948466360785
ACH-000662,-0.023591002538620457
ACH-000663,-0.1583678029049187
ACH-000665,-0.03406490556238973
ACH-000671,-0.06499601176932608
ACH-000672,0.021459600632405512
ACH-000673,-0.04157090812539208
ACH-000676,-0.059458594729503135
ACH-000677,0.04358424971870428
ACH-000681,0.02586225707943772
ACH-000683,0.001977526951233068
ACH-000684,-0.21572862088299946
ACH-000688,0.02975304094446642
ACH-000693,-0.03234936871712964
ACH-000694,-0.05133564870367605
ACH-000695,-0.20581381276436608
ACH-000696,-0.051222082353750295
ACH-000697,-0.11585161602591047
ACH-000699,-0.07083132953442332
ACH-000701,-0.054209432035322525
ACH-000706,-0.05738334153281149
ACH-000711,-0.05437015511810778
ACH-000713,-0.1778391556567852
ACH-000714,0.012906384429538443
ACH-000718,-0.022871726626670863
ACH-000720,-0.005562757553115493
ACH-000721,-0.08846497690452326
ACH-000724,0.13871222921937476
ACH-000725,-0.08202344518300721
ACH-000732,0.06792401200528149
ACH-000734,-0.09081523810054283
ACH-000735,0.0013298499620303108
ACH-000736,0.10266611341099338
ACH-000738,0.043959421894123774
ACH-000746,0.08126431062418009
ACH-000747,-0.0286064734783801
ACH-000748,0.025058176480787814
ACH-000753,-0.018564529011664128
ACH-000756,0.07826755362466165
ACH-000757,-0.032182601803516564
ACH-000758,-0.08947670574752686
ACH-000760,-0.004933850822381362
ACH-000762,0.0014788679248547145
ACH-000763,-0.06445365764500878
ACH-000764,0.08032711434029775
ACH-000765,0.07336286433812655
ACH-000766,-0.02287801083387732
ACH-000767,0.010884545753922215
ACH-000768,-0.10486115751943724
ACH-000769,-0.02771737386011729
ACH-000770,0.006341281116446753
ACH-000771,-0.011269320175982162
ACH-000773,0.04305008130273197
ACH-000776,-0.11560011011697735
ACH-000777,-0.023198729567633
ACH-000778,0.03326157016425597
ACH-000781,-0.04121446082766032
ACH-000782,0.0505783055813117
ACH-000783,0.0126862227411317
ACH-000784,0.021874305228404497
ACH-000785,0.13840131783294154
ACH-000787,-0.008531595258673055
ACH-000788,-0.11738365136528252
ACH-000791,0.04590677549511688
ACH-000792,0.07664448506385937
ACH-000794,0.029137139260411993
ACH-000796,-0.013553591280026624
ACH-000798,0.05391529731109817
ACH-000799,-0.13524346578585902
ACH-000800,-0.10547973605598318
ACH-000802,0.016885816118488745
ACH-000804,-0.0805195065298756
ACH-000805,-0.15375918500929942
ACH-000809,-0.13704911622073945
ACH-000810,-0.19773855569525506
ACH-000811,-0.016878311079436333
ACH-000817,-0.003128178901837194
ACH-000819,-0.02994983130879688
ACH-000820,0.3234613788971819
ACH-000821,0.032580637388090895
ACH-000822,-0.022999361402036702
ACH-000823,-0.02484231809555006
ACH-000824,0.02817937287407353
ACH-000827,-0.0651748011437703
ACH-000829,-0.012333064718958195
ACH-000831,-0.010237951528506845
ACH-000832,-0.0608986974457951
ACH-000833,-0.10650336086739566
ACH-000834,-0.16590209744019774
ACH-000835,-0.033272963926505486
ACH-000836,0.03334479812433988
ACH-000837,0.05907502007585229
ACH-000838,-0.0956152857140393
ACH-000839,0.1273936444599361
ACH-000840,0.051441885107120056
ACH-000841,0.026565250996385032
ACH-000843,-0.04919424555780225
ACH-000846,-0.1339227088650062
ACH-000847,-0.12955699150891745
ACH-000848,-0.03515739262528802
ACH-000849,-0.07983899352600805
ACH-000851,-0.054400019560002386
ACH-000855,-0.18842371373575806
ACH-000856,0.014359101728406237
ACH-000858,-0.07826180850302164
ACH-000859,0.11563234074485478
ACH-000861,0.02846869974923765
ACH-000862,-0.03956007723951384
ACH-000865,0.0247469344047281
ACH-000866,-0.07612204808096826
ACH-000867,-0.030387677126164168
ACH-000869,0.044135733240309435
ACH-000872,0.07151426386872506
ACH-000873,-0.07012902353312868
ACH-000876,-0.04102184050003328
ACH-000878,-0.0007285189079250867
ACH-000880,-0.00733496372934579
ACH-000881,-0.02615397097054249
ACH-000882,-0.04108247558609025
ACH-000884,-0.012011834615473031
ACH-000885,0.022665252649135385
ACH-000887,-0.03518044551371567
ACH-000889,-0.0055075439151601405
ACH-000896,0.01946767758295753
ACH-000898,-0.09640394134631768
ACH-000900,0.08202200257766631
ACH-000901,-0.06300314989337058
ACH-000905,-0.0665757504152665
ACH-000906,-0.061442296176167935
ACH-000907,-0.0942813263658944
ACH-000910,-0.012962710711175385
ACH-000911,-0.14604846837995836
ACH-000912,-0.10261019657431428
ACH-000913,0.1088964456353374
ACH-000915,-0.10582424700450817
ACH-000916,-0.2535049224612578
ACH-000917,-0.014810066562629953
ACH-000920,0.4147451878633038
ACH-000921,-0.20072672306462103
ACH-000924,-0.053513699941087366
ACH-000926,-0.12569475443557485
ACH-000928,-0.18926617734472506
ACH-000929,0.12320704843953315
ACH-000932,-0.06476206119715368
ACH-000935,0.011628112333371646
ACH-000936,-0.16824518330869376
ACH-000937,-0.0022502688463786713
ACH-000938,-0.14182312270094125
ACH-000939,0.09889806057840532
ACH-000941,-0.05331271529734179
ACH-000943,-0.13411907862205433
ACH-000946,-0.07837582454337118
ACH-000947,-0.05017049011434389
ACH-000948,-0.02020755773467106
ACH-000950,-0.07751528207638865
ACH-000953,-0.0533980287219187
ACH-000954,0.0041814130393492185
ACH-000957,0.017690268358413568
ACH-000958,-0.1526616997100552
ACH-000960,-0.0532098795487956
ACH-000963,0.07969041717313913
ACH-000968,0.07259845750999057
ACH-000969,-0.10661230986935494
ACH-000972,-0.2120066501373067
ACH-000973,-0.009176913128317078
ACH-000974,-0.025715419084057896
ACH-000978,0.21296829427105304
ACH-000984,0.09118425007749677
ACH-000986,-0.0038924316708789405
ACH-000988,0.07520128764456284
ACH-000993,0.15696197899966885
ACH-000994,0.04481158991819638
ACH-000996,-0.10937519517124514
ACH-001001,0.04608521042061491
ACH-001020,0.09014545404616567
ACH-001028,-0.017976182914438282
ACH-001031,0.005033787143222158
ACH-001038,-0.03573676138170076
ACH-001048,-0.01499227769114029
ACH-001050,-0.1711999973832991
ACH-001053,-0.07814946605972313
ACH-001054,0.03863100649168452
ACH-001061,-0.04998179360100567
ACH-001067,0.09447161253710047
ACH-001075,0.09807304332118487
ACH-001096,-0.032762212599298166
ACH-001111,-0.27894652828678057
ACH-001119,-0.12132532911803245
ACH-001128,0.09369255526995098
ACH-001134,-0.08229021752810194
ACH-001151,-0.08092312692211429
ACH-001163,-0.07847934513658597
ACH-001164,0.0005310874845495855
ACH-001183,0.07527524283193393
ACH-001192,0.01225221101173411
ACH-001193,-0.13280515085242842
ACH-001196,-0.09139526428727454
ACH-001197,-0.000981245230447305
ACH-001205,0.013444485386307077
ACH-001211,0.0874775487904196
ACH-001212,0.09586210443983396
ACH-001228,0.07006116655504288
ACH-001232,-0.04589325301630245
ACH-001239,0.026959444067200442
ACH-001270,-0.30912315723945083
ACH-001274,0.112230313322735
ACH-001275,-0.1308259704601304
ACH-001277,0.020085433471969626
ACH-001278,-0.0905287401490108
ACH-001280,-0.09343683181669717
ACH-001283,0.08184846803377119
ACH-001289,0.058619010909949185
ACH-001300,-0.0740864364799596
ACH-001301,-0.09003931521284061
ACH-001302,-0.05809704211009409
ACH-001306,-0.059441443702655875
ACH-001318,0.1337331588833906
ACH-001322,-0.10336779373961463
ACH-001328,-0.033191781928489414
ACH-001332,-0.3315750929449588
ACH-001336,-0.0582170106592647
ACH-001346,0.07860155669735618
ACH-001353,-0.01686658327670387
ACH-001354,0.20386366126090613
ACH-001367,0.03054319938064608
ACH-001368,0.0314106679434641
ACH-001374,0.17170898194506212
ACH-001377,0.012745257706022623
ACH-001380,-0.040526666018150616
ACH-001391,-0.061298959661001025
ACH-001408,0.017165249519514286
ACH-001430,-0.14346222742011935
ACH-001431,-0.07093961379057616
ACH-001450,-0.15334938141360915
ACH-001496,0.0451758701738883
ACH-001500,-0.11403741523963253
ACH-001523,0.059595197721105476
ACH-001532,-0.01682474345764125
ACH-001550,-0.11921219167834415
ACH-001552,-0.05133409376504331
ACH-001554,-0.08922083452195931
ACH-001654,-0.020752778678166585
ACH-001735,-0.01162089927180238
ACH-001736,0.09489741607022284
ACH-001737,0.2842740188075233
ACH-001740,0.1689945184632895
ACH-001745,0.042321871965632835
ACH-001765,-0.11676969726595628
