,GABRR1 (2569)
ACH-000004,0.069990641752239
ACH-000005,-0.03286124195894455
ACH-000007,0.016387035525184945
ACH-000009,-0.01185952951079162
ACH-000011,-0.02311279080742421
ACH-000012,-0.016526806540925157
ACH-000013,0.027155912283202296
ACH-000014,-0.005761381199342284
ACH-000015,0.012648884627973507
ACH-000017,-0.041446554479949486
ACH-000018,-0.09245684536771903
ACH-000019,0.22032021713863245
ACH-000021,-0.1671349861503084
ACH-000022,0.016164075897353747
ACH-000025,0.06384179466055012
ACH-000028,-0.09270921816928933
ACH-000030,-0.006262725547803509
ACH-000035,0.016551318962861213
ACH-000036,0.07677257054103785
ACH-000037,0.02130017128283558
ACH-000039,-0.1145042857774696
ACH-000040,0.01246757310065892
ACH-000041,-0.05697359599834005
ACH-000042,-0.05681152489437915
ACH-000045,0.042469755174714255
ACH-000047,0.08249225839959544
ACH-000052,0.08966111320495232
ACH-000053,0.01570129104209868
ACH-000054,0.0471389166698287
ACH-000055,-0.006877416833746422
ACH-000060,-0.061188808208202834
ACH-000067,-0.07555532972412893
ACH-000070,0.04730357574940645
ACH-000075,-0.08485060102502769
ACH-000078,-0.03543738017129509
ACH-000082,-0.049984626258017015
ACH-000085,0.1117022928263677
ACH-000086,-0.1405405367383488
ACH-000087,0.1553863937381438
ACH-000092,-0.05768596623165517
ACH-000095,0.0076535083630199
ACH-000097,-0.08209279395239454
ACH-000098,-0.10493321346614376
ACH-000099,0.003220215959596448
ACH-000108,0.030626080369892963
ACH-000113,-0.14984200922463636
ACH-000116,-0.08329709951686695
ACH-000118,-0.021142067439479897
ACH-000120,0.021000472165755752
ACH-000123,-0.011009828524865026
ACH-000127,0.025717292713828
ACH-000128,-0.039729526803851466
ACH-000132,-0.3124770277741442
ACH-000133,0.03400290657811264
ACH-000137,-0.10663872734796853
ACH-000138,-0.003251285124354828
ACH-000142,0.08936440659680532
ACH-000143,0.1169766056779884
ACH-000146,0.0005219180188290748
ACH-000148,-0.06764276536467075
ACH-000150,-0.007369672295223738
ACH-000152,-0.053471730153522384
ACH-000153,0.18770957078733866
ACH-000159,-0.034750040499179194
ACH-000160,-0.04387861648737605
ACH-000163,0.023731041091930867
ACH-000167,-0.054000191474515166
ACH-000168,0.05163387787474719
ACH-000169,0.13544224112827724
ACH-000178,-0.029998391425240568
ACH-000183,0.06743014833759661
ACH-000188,-0.06848757800034465
ACH-000189,-0.051066174484507114
ACH-000190,-0.06278768154635389
ACH-000198,-0.07370067667139789
ACH-000203,-0.25962154990001923
ACH-000204,0.10851186382225113
ACH-000206,-0.2106927832598907
ACH-000207,-0.022504278223162057
ACH-000208,-0.1404810065323861
ACH-000210,0.1482468074170844
ACH-000211,0.056724566817725815
ACH-000215,-0.03964605705851944
ACH-000221,0.015820147805760222
ACH-000222,0.04153638233675645
ACH-000223,-0.1622723250502824
ACH-000226,-0.09402170426137957
ACH-000227,-0.09139611506304808
ACH-000228,0.028121599536141538
ACH-000231,-0.020143375773098045
ACH-000232,-0.044425330542287096
ACH-000233,0.05402013952950754
ACH-000234,-0.06087657899869189
ACH-000235,-0.0682769161705638
ACH-000237,0.002202219845574681
ACH-000238,-0.09439891647937304
ACH-000242,0.1557152811635374
ACH-000243,0.05255618813680097
ACH-000244,0.2586855447359267
ACH-000246,-0.03462324292383818
ACH-000248,-0.12516413010836622
ACH-000250,-0.06912142256294279
ACH-000251,0.07004326354436807
ACH-000252,-0.13498819450889196
ACH-000253,-0.04938842024575632
ACH-000255,-0.060501516104315735
ACH-000256,-0.04164802514815203
