,SCYL1 (57410)
ACH-000004,-0.20083721480497893
ACH-000005,-0.0022523352126762822
ACH-000007,-0.4358148078100502
ACH-000009,-0.2966694172149065
ACH-000011,-0.18969730408037636
ACH-000012,-0.4577115943897545
ACH-000013,-0.23750891530777254
ACH-000014,-0.032698154895867686
ACH-000015,-0.210652073924434
ACH-000017,-0.2791401252582649
ACH-000018,-0.20626042516615636
ACH-000019,-0.35886272073918657
ACH-000021,-0.3901254346537009
ACH-000022,-0.2274627807833637
ACH-000025,-0.2205551342708694
ACH-000028,-0.3165193695927678
ACH-000030,-0.23013155217891595
ACH-000035,-0.29350499200656144
ACH-000036,-0.2850456014000373
ACH-000037,-0.4521387485524667
ACH-000039,-0.3110502088754545
ACH-000040,-0.2927447256659168
ACH-000041,-0.12028430645712986
ACH-000042,-0.3597274259608252
ACH-000045,-0.2792704745503946
ACH-000047,-0.09204273589385427
ACH-000052,-0.2668810075719781
ACH-000053,-0.21859495747182364
ACH-000054,-0.2521960864170893
ACH-000055,-0.4016608637807301
ACH-000060,-0.521222208697489
ACH-000067,-0.016419771461973463
ACH-000070,-0.6239656992418959
ACH-000075,-0.4273290951725228
ACH-000078,-0.05010286278280774
ACH-000082,-0.34685934152993353
ACH-000085,-0.3152423666172026
ACH-000086,-0.4552619798096577
ACH-000087,-0.11402367601839565
ACH-000092,-0.360484697535621
ACH-000095,-0.23421172629311424
ACH-000097,-0.3417579203948644
ACH-000098,-0.2842002295184157
ACH-000099,-0.2371491303192124
ACH-000108,-0.7430252864917773
ACH-000113,-0.07990374794578284
ACH-000116,-0.3105161367042744
ACH-000118,-0.2199754863614057
ACH-000120,-0.3331299454879555
ACH-000123,-0.25604059492410136
ACH-000127,-0.3893422661790281
ACH-000128,-0.02735235260033498
ACH-000132,-0.4429741602755109
ACH-000133,-0.30155242854083464
ACH-000137,-0.29449553540092144
ACH-000138,-0.3220748172123505
ACH-000142,-0.19921171318046565
ACH-000143,-0.24556466819516276
ACH-000146,-0.1765831061936214
ACH-000148,-0.2926115300503173
ACH-000150,-0.491001942593163
ACH-000152,-0.2848660330936595
ACH-000153,-1.066358746153051
ACH-000159,-0.24866052892043305
ACH-000160,-0.3746787552188685
ACH-000163,-0.5395183291763271
ACH-000167,-0.3838296092391161
ACH-000168,-0.4666357171784336
ACH-000169,-0.2744650008573364
ACH-000178,-0.5360217051690839
ACH-000183,-0.6141639702044864
ACH-000188,-0.3711012270057554
ACH-000189,-0.5837294669865626
ACH-000190,-0.170590870841705
ACH-000198,-0.08612322779186114
ACH-000203,-0.8383137502312724
ACH-000204,-0.49363820849132
ACH-000206,-0.20627628114774324
ACH-000207,-0.452311632864443
ACH-000208,-0.3543549696878316
ACH-000210,-0.21637622798510725
ACH-000211,-0.30405511550927394
ACH-000215,-0.1760333270361756
ACH-000221,-0.2854134905156536
ACH-000222,-0.4610943571838003
ACH-000223,-0.13496120223385996
ACH-000226,-0.09963124383436732
ACH-000227,-0.3035582483382042
ACH-000228,-0.590576305124867
ACH-000231,-0.18731273238069096
ACH-000232,-0.12039660591372685
ACH-000233,-0.9969122806437752
ACH-000234,-0.2590806995279748
ACH-000235,-0.4901633859367108
ACH-000237,-0.3823471607242497
ACH-000238,-0.24741685897491025
ACH-000242,-0.3728348296832497
ACH-000243,-0.2867538958192461
ACH-000244,-0.2962206748590033
ACH-000246,-0.4147455920950082
ACH-000248,-0.30702809282386595
ACH-000250,-0.2955201331498581
ACH-000251,-0.2944452508552321
ACH-000252,-0.22686277393346074
ACH-000253,-0.6515242579697771
ACH-000255,-0.5734856930406698
ACH-000256,-0.4198418127099506
ACH-000257,-0.17970584617392846
ACH-000258,-0.005181256399547824
ACH-000259,-0.9630623412790534
ACH-000260,-0.21752350775983825
ACH-000261,-0.23676133195823
ACH-000262,-0.27424332663538825
ACH-000263,-0.19528113971925629
ACH-000264,-0.19449917513183101
ACH-000265,-0.14016306590084776
ACH-000266,-0.3038493443663086
ACH-000272,-0.2585323720343857
ACH-000274,-0.11713762022921005
ACH-000277,-0.3541221823188121
ACH-000278,-0.27627667722472177
ACH-000279,-0.19031618101042494
ACH-000280,-0.2718563334081673
ACH-000281,-0.30035481620030474
ACH-000288,-0.2460859323370153
ACH-000291,-0.14228818332665308
ACH-000293,-0.21295310592776015
ACH-000294,-0.05506664246806975
ACH-000295,-0.26114670326418
ACH-000296,-0.2293353708592041
ACH-000302,-0.16595677407444429
ACH-000304,-0.2691846114742198
ACH-000307,-0.3765056785258664
ACH-000308,-0.3555632253244737
ACH-000310,-0.1232556785164514
ACH-000311,-0.2826813373814696
ACH-000312,-0.1383165166194276
ACH-000315,-0.1122676022752036
ACH-000316,-0.4613359364874361
ACH-000317,-1.0162551548006913
ACH-000318,-0.5830650246014708
ACH-000319,-0.22975025614752664
ACH-000320,-0.4532292753790501
ACH-000322,-0.3114080901847663
ACH-000323,-0.3139987576923205
ACH-000324,-0.264348622157264
ACH-000329,-0.10970968736649707
ACH-000330,-0.4604014321625356
ACH-000331,-0.3205643614198897
ACH-000332,-0.414113605864732
ACH-000334,-0.29393879126787104
ACH-000335,-0.4568888602605098
ACH-000336,-0.3534039364161659
ACH-000337,-0.3585487190820213
ACH-000338,-0.34206762171816096
ACH-000339,-0.2706865480416758
ACH-000341,-0.3356811700493704
ACH-000348,-0.20096403272552088
ACH-000350,-0.042120641492396235
ACH-000352,-0.351061109403746
ACH-000356,-0.2739617532022927
ACH-000361,-0.2982021177445947
ACH-000362,-0.1021492325637446
ACH-000363,-0.6812526723465003
ACH-000364,-0.404556594816656
ACH-000365,-0.43599813395922304
ACH-000366,-0.8516846141818849
ACH-000368,-0.2804207811055162
ACH-000374,-0.4854507516490182
ACH-000375,-0.1940517512732268
ACH-000376,-0.20484599208775908
ACH-000381,-0.2330169862615787
ACH-000383,-0.27352786816064883
ACH-000387,-0.6458619746310102
ACH-000389,-0.07198888242326419
ACH-000390,-0.2280868588431058
ACH-000393,-0.12436995366826464
ACH-000395,-0.28528894391196746
ACH-000396,-0.4303721425998102
ACH-000397,-0.33113282808886496
ACH-000401,-0.3633022590295335
ACH-000402,-0.4603233597043915
ACH-000403,-0.21825786934704647
ACH-000404,-0.35316011724381546
ACH-000406,-0.5709384289452518
ACH-000407,-0.358386199385802
ACH-000408,-0.4849406986850019
ACH-000410,-0.3473135451087627
ACH-000411,-0.7751265527671661
ACH-000414,-0.13081953826773424
ACH-000415,-0.560585538520108
ACH-000416,-0.11745997219839655
ACH-000420,-0.5889849864520587
ACH-000421,-0.3854901699734618
ACH-000424,-0.3241147194213297
ACH-000425,-0.1799466004516248
ACH-000426,-0.2306864951674833
ACH-000427,-0.5224400398668542
ACH-000433,-0.572002175316703
ACH-000435,-0.30750406711884704
ACH-000436,-0.4210646893544189
ACH-000444,-0.3052756440921313
ACH-000445,-0.3400947147974696
ACH-000448,-0.1332796944638009
ACH-000450,-0.3876844695868888
ACH-000452,-0.2623661941571961
ACH-000454,-0.4225004962337015
ACH-000458,-0.38025353193029343
ACH-000459,-0.02425843742631826
ACH-000460,-0.17947465327763273
ACH-000461,-0.5847353755293013
ACH-000463,-0.5029655950562133
ACH-000464,-0.17969492935315454
ACH-000466,-0.4968627454936203
ACH-000467,-0.18041911213660447
ACH-000468,-0.22094680818444545
ACH-000469,-0.3790676000943133
ACH-000470,-0.21310730909802686
ACH-000471,-0.2825891871034075
ACH-000472,-0.3366126283169846
ACH-000473,-0.2621409190330585
ACH-000475,-0.4519001128832914
ACH-000476,-0.2356863591760585
ACH-000477,-0.3796844333847578
ACH-000479,-0.08342937865673007
ACH-000480,-0.289555896176988
ACH-000481,-0.208073378147642
ACH-000483,-0.23780689300861416
ACH-000484,-0.4079619842449531
ACH-000485,-0.1968501697053452
ACH-000486,-0.41043251982251777
ACH-000487,-1.0331044184942813
ACH-000488,-0.20799200936025766
ACH-000490,-0.18546204010441253
ACH-000491,-0.2330544519534711
ACH-000495,-0.2145091421960257
ACH-000496,-0.19759062483604886
ACH-000499,-0.26704584460980657
ACH-000500,-0.413022830905372
ACH-000502,-0.3053393024601009
ACH-000503,-0.7087495034843345
ACH-000505,-0.16517619845333484
ACH-000507,-0.17352332105238932
ACH-000510,-0.2298964716251173
ACH-000511,-0.3566242194962884
ACH-000512,-0.9571813698334196
ACH-000516,-0.1169868089900027
ACH-000517,-0.2543846483924505
ACH-000518,-0.2265908371742794
ACH-000520,-0.05981621699539715
ACH-000521,-0.017154500748207346
ACH-000522,-0.2332852728157377
ACH-000524,-0.2361307441084735
