,DCAF4L1 (285429)
ACH-000004,-0.0415960478111497
ACH-000005,-0.10114316398554178
ACH-000007,0.1117888705619149
ACH-000009,0.0500737763853617
ACH-000011,0.014277946815514891
ACH-000012,0.11237934251635484
ACH-000013,0.047221739595652935
ACH-000014,0.007348809072528266
ACH-000015,-0.15995392475715872
ACH-000017,-0.03434027349868046
ACH-000018,0.020146255979945942
ACH-000019,-0.06924579776559985
ACH-000021,-0.0037411942426858
ACH-000022,-0.06737584952736794
ACH-000025,0.0649564917656659
ACH-000028,0.022224974813441257
ACH-000030,0.017598680933937492
ACH-000035,0.14637726877612114
ACH-000036,-0.12967226295581055
ACH-000037,-0.20919272363755814
ACH-000039,-0.01261383896355452
ACH-000040,-0.19581565952685026
ACH-000041,0.04259927478945291
ACH-000042,-0.07292455711287649
ACH-000045,0.017439935377565878
ACH-000047,-0.07767792831126621
ACH-000052,-0.2406774663385331
ACH-000053,0.048198398444710515
ACH-000054,-0.037097150742344466
ACH-000055,-0.04673300534726296
ACH-000060,0.00985756381436017
ACH-000067,0.10896880728874933
ACH-000070,0.02334599757950028
ACH-000075,-0.18130344470175414
ACH-000078,-0.10010310510310988
ACH-000082,-0.002816917006758305
ACH-000085,-0.0446959438776993
ACH-000086,0.014383849033460438
ACH-000087,0.15552369709056213
ACH-000092,-0.016726054738200404
ACH-000095,-0.0032317108510065795
ACH-000097,-0.06589214071454201
ACH-000098,0.1102623088296389
ACH-000099,-0.09107169416720046
ACH-000108,0.02119356550619693
ACH-000113,0.061459953275324365
ACH-000116,-0.033114257879034166
ACH-000118,-0.09367152132665406
ACH-000120,0.013959256395987569
ACH-000123,-0.05949682881228985
ACH-000127,0.01585587000399933
ACH-000128,-0.0442037124709569
ACH-000132,0.1296228047524131
ACH-000133,0.0546593915550783
ACH-000137,-0.07468523246122549
ACH-000138,0.05138140021691493
ACH-000142,0.11891508431223388
ACH-000143,0.01129480587055868
ACH-000146,0.01521667874908264
