,OR4D1 (26689)
ACH-000004,-0.2677259860061668
ACH-000005,-0.2774959018666958
ACH-000007,-0.20920026800586825
ACH-000009,-0.27646292836357106
ACH-000011,-0.2749054811045345
ACH-000012,-0.29841398281361514
ACH-000013,-0.21072239635491327
ACH-000014,-0.11003540752158544
ACH-000015,-0.2362888169782268
ACH-000017,-0.2917790544971312
ACH-000018,-0.1532475220404588
ACH-000019,-0.3016522772050809
ACH-000021,-0.3414479502425425
ACH-000022,-0.15473791383928032
ACH-000025,-0.2372854421988281
ACH-000028,-0.2512622512578784
ACH-000030,-0.1566094822134288
ACH-000035,-0.2265031122724657
ACH-000036,-0.2768601295546206
ACH-000037,-0.14333817277347474
ACH-000039,-0.2962737794054367
ACH-000040,-0.2310174811293733
ACH-000041,-0.2234842019672398
ACH-000042,-0.2499606667834833
ACH-000045,-0.1450090197480944
ACH-000047,-0.27037526409942664
ACH-000052,-0.2526908680700013
ACH-000053,-0.2593373436399557
ACH-000054,-0.3340983219456292
ACH-000055,-0.3382034965586467
ACH-000060,-0.14795186643145206
ACH-000067,-0.23342819871438605
ACH-000070,-0.12625866126517224
ACH-000075,-0.15947379361871444
ACH-000078,-0.21307843230197507
ACH-000082,-0.26372919229396075
ACH-000085,-0.13531450960833402
ACH-000086,-0.16763560315933268
ACH-000087,-0.17568128654887738
ACH-000092,-0.15091824248551808
ACH-000095,-0.20119918228085068
ACH-000097,-0.1877339118052592
ACH-000098,-0.24613017639177434
ACH-000099,-0.33581326173136355
ACH-000108,-0.08638372067387569
ACH-000113,-0.2924562662274449
ACH-000116,-0.34379207790551763
ACH-000118,-0.13772805276374336
ACH-000120,-0.4482614494113043
ACH-000123,-0.09879945273834786
ACH-000127,-0.17895664388615234
ACH-000128,-0.16899805530474504
ACH-000132,-0.14868690613006907
ACH-000133,-0.2686288975012649
ACH-000137,-0.14532786734608158
ACH-000138,-0.2541745590978492
ACH-000142,-0.35430091963816274
ACH-000143,-0.22801532358806434
ACH-000146,-0.22095895598944396
ACH-000148,-0.253431534089651
ACH-000150,-0.44400042480724894
ACH-000152,-0.1831174502313511
ACH-000153,-0.2794592347752676
ACH-000159,-0.1467889681088001
ACH-000160,-0.2636805224405632
ACH-000163,-0.2471478723776097
ACH-000167,-0.5312365989764821
