,AKT1S1 (84335)
ACH-000004,-0.004396673367961381
ACH-000005,0.041890025753510425
ACH-000007,-0.06823100275982237
ACH-000009,-0.039987959823709104
ACH-000011,0.19431852481832335
ACH-000012,-0.023821077762926187
ACH-000013,-0.051353421180586015
ACH-000014,-0.00541130411431707
ACH-000015,-0.05194125085710871
ACH-000017,0.14449230074574587
ACH-000018,0.12946124681336724
ACH-000019,0.16811949863376408
ACH-000021,-0.015210195629881743
ACH-000022,0.02918298237251392
ACH-000025,-0.08803901875673599
ACH-000028,-0.08084971714996632
ACH-000030,-0.0530440539486696
ACH-000035,0.0821195550883487
ACH-000036,0.0962656313446279
ACH-000037,0.10895300135442224
ACH-000039,-0.19942791428349485
ACH-000040,0.10665189048224327
ACH-000041,0.053124767707386916
ACH-000042,0.17365491636864447
ACH-000045,0.009006617181078142
ACH-000047,0.05634236286293205
ACH-000052,-0.11554544937882845
ACH-000053,-0.07194193350644518
ACH-000054,-0.15505232884646544
ACH-000055,0.070064715357315
ACH-000060,-0.005983507883237378
ACH-000067,-0.07321571405662103
ACH-000070,0.15857569555838086
ACH-000075,0.14382710130452853
ACH-000078,0.04024372381873058
ACH-000082,0.021731178599632327
ACH-000085,-0.040443978198118936
ACH-000086,-0.1398802102677464
ACH-000087,0.071103858005174
ACH-000092,-0.13158825636042387
ACH-000095,0.07708480232258369
ACH-000097,-0.021355811024327282
ACH-000098,0.03270809026109246
ACH-000099,0.05901313211600395
ACH-000108,-0.049503852102278506
ACH-000113,0.04765966661413479
ACH-000116,0.06539460052648226
ACH-000118,0.05719678047176134
ACH-000120,-0.06389395347658436
ACH-000123,-0.10198942537895353
ACH-000127,0.0624041023937402
ACH-000128,0.023871051877533214
ACH-000132,-0.05365460891598705
ACH-000133,0.01291112677939456
ACH-000137,0.08183607015377957
ACH-000138,0.0659639802796468
ACH-000142,-0.06491753960079323
ACH-000143,-0.021573504241825574
ACH-000146,-0.14149699645955266
ACH-000148,0.02248706356776982
ACH-000150,-0.011073976903776052
ACH-000152,-0.22184859077541466
ACH-000153,-0.12239609827600795
ACH-000159,0.06367202412250987
ACH-000160,-0.020539689296069585
ACH-000163,0.07290477895287525
ACH-000167,-0.10795706769416513
ACH-000168,-0.0026505084968944273
ACH-000169,0.044772804122323435
ACH-000178,0.00804205402244007
ACH-000183,0.1536246471827132
ACH-000188,0.0059081721570137385
ACH-000189,-0.13787061340345164
ACH-000190,0.07546656059486599
ACH-000198,0.1884921821786892
ACH-000203,-0.4025761582187677
ACH-000204,0.0003924629257118891
ACH-000206,0.10366887916934593
ACH-000207,0.0220767263132762
ACH-000208,-0.13251643949338626
ACH-000210,0.16191703451381376
ACH-000211,-0.08167270119277213
ACH-000215,-0.03729658551490958
ACH-000221,0.0345232396711696
ACH-000222,-0.010342305013199382
ACH-000223,-0.0291253428576204
ACH-000226,-0.02594285316225737
ACH-000227,0.04636442405879322
ACH-000228,-0.10660722091546744
ACH-000231,0.03545784552363918
ACH-000232,0.07584416112168993
ACH-000233,0.06858428135767655
ACH-000234,0.1805990703592714
ACH-000235,-0.04553830792684815
ACH-000237,0.00676721949603663
ACH-000238,0.14273962809152407
ACH-000242,0.4884092401061748
ACH-000243,0.11504132824696092
ACH-000244,0.1436282031968327
ACH-000246,0.007883921995520701
