,YAP1 (10413)
ACH-000221,-0.2226980004065648
ACH-000222,-0.3053543901785332
ACH-000223,-0.1940865850061179
ACH-000226,-0.182744883087902
ACH-000227,0.006464156177161375
ACH-000228,-0.6559218046890148
ACH-000231,-0.173728818355837
ACH-000232,-0.1524430628311126
ACH-000233,-0.4128389696660323
ACH-000234,-0.03255893870433349
ACH-000235,-0.4011535663385696
ACH-000237,-0.2323507122684429
ACH-000238,-0.0813037944276864
ACH-000242,-0.6009057282524631
ACH-000243,0.022309357227545068
ACH-000244,-0.4137145520193463
ACH-000246,-0.2650072537826341
ACH-000248,-0.46104465512874604
ACH-000250,-0.061208315986821776
ACH-000251,-0.2552583518765703
ACH-000252,-0.3098554801843025
ACH-000253,-0.21486963937985532
ACH-000255,-0.32894249745614235
ACH-000256,-0.6036656490746124
ACH-000257,-0.05827724579255952
ACH-000258,-0.005630720069943342
ACH-000259,-0.16372630023611798
ACH-000260,-0.18868938480441197
ACH-000261,-0.5816777681099795
ACH-000262,-0.12988793723722356
ACH-000263,-0.11270604911403626
ACH-000264,-0.10749174078895876
ACH-000265,-0.1102116234817536
ACH-000266,-0.4528313369279086
ACH-000272,-0.0804612276746898
ACH-000274,-0.09689100464089168
ACH-000277,-0.18321360125463731
ACH-000278,0.0067450806228103325
ACH-000279,-0.17295173111624945
ACH-000280,-0.3840038479212277
ACH-000281,-0.4315523603768159
ACH-000288,-0.2896799780135825
ACH-000291,-0.6752184491332701
ACH-000293,-0.2115160542717187
ACH-000294,-0.2328196992248565
ACH-000295,-0.2020520519656242
ACH-000296,-0.4127769117818751
ACH-000302,-0.2470645737612848
ACH-000304,-0.2566426706527916
ACH-000307,-0.3681289018618441
ACH-000308,-0.2528247904602206
ACH-000310,-0.07964426894874532
ACH-000311,-0.3902106368744486
ACH-000312,-0.16341203696166715
ACH-000315,-0.3306552799855505
ACH-000316,-0.4926072252856947
ACH-000317,-0.038927991653948106
ACH-000318,-0.20529583649519906
ACH-000319,-0.4056772032692766
ACH-000320,-0.009206436719430194
ACH-000322,-0.07540858892176025
ACH-000323,-0.2744569439694477
ACH-000324,-0.1082425017952061
ACH-000329,-0.10032516287683256
ACH-000330,0.12369865249352935
ACH-000331,-0.4617413664708887
ACH-000332,-0.12131141151607673
ACH-000334,-0.10292510972780804
ACH-000335,-0.8730399340460036
ACH-000336,-0.011720910654725436
ACH-000337,-0.04792021566110274
ACH-000338,-0.14816276064557135
ACH-000339,-0.11322793113230675
ACH-000341,-0.04019782035490267
ACH-000348,-0.2106939067111207
ACH-000350,-0.5391666018633849
ACH-000352,-0.476955693050611
ACH-000356,-0.15012293692555365
ACH-000361,-1.1057045010464348
ACH-000362,-0.07884772803430748
ACH-000363,-0.08934470723943765
ACH-000364,-0.7958932869110847
ACH-000365,-0.1599040493034494
ACH-000366,-0.05297542226528895
ACH-000368,-0.39955071274755455
ACH-000374,-0.2689146766040346
ACH-000375,-0.37004319958254456
ACH-000376,-0.21531540300721103
ACH-000381,-0.2806612569815592
ACH-000383,-0.0436019600267111
ACH-000387,-0.03586911212801544
ACH-000389,-0.3887485024711269
ACH-000390,-0.0059231866017030645
ACH-000393,-0.2911374678579641
ACH-000395,-0.5395197052538131
ACH-000396,-0.37584325305730654
ACH-000397,-0.5050414082916598
ACH-000401,-0.05471631377510969
ACH-000402,-0.19407624635749512
ACH-000403,-0.8601854256821271
ACH-000404,-0.16086582779499992
ACH-000406,-0.11918867621673727
ACH-000407,-0.3937500097007521
ACH-000408,-0.3944631116834111
ACH-000410,-0.11874804734596052
ACH-000411,-0.039954405696224174
ACH-000414,-0.2612359861427065
ACH-000415,-0.4851006835319467
ACH-000416,-0.329494130847705
ACH-000420,-0.3935835386439155
ACH-000421,-0.6213864794827979
ACH-000424,0.07180254736227096
ACH-000425,-0.06789135009364533
ACH-000426,-0.20924574391746573
ACH-000427,-0.3695016168183759
ACH-000433,-0.5469538723339515
ACH-000435,0.051580625284839775
ACH-000436,-0.03350088346342714
ACH-000444,-0.27543087688963896
ACH-000445,-0.18621209574208444
ACH-000448,-0.11187706304446847
ACH-000450,-0.27910651661760355
ACH-000452,-0.13060204042832602
ACH-000454,-0.24182224832215746
ACH-000458,-0.27172181193766537
ACH-000459,0.1422173868407026
ACH-000460,-0.7924814909911627
ACH-000461,-0.19412713139105384
ACH-000463,-0.16434544527072642
ACH-000464,-0.06013547709404155
ACH-000466,-0.2993172983614433
ACH-000467,-0.3321052211178037
ACH-000468,-0.1557037856322655
ACH-000469,-0.4743507663806519
ACH-000470,-0.2510363976320122
ACH-000471,-0.4474214896292441
ACH-000472,-0.32633774734885024
ACH-000473,-0.21605957721155128
ACH-000475,-0.1482589949258706
ACH-000476,-0.20093916344852256
ACH-000477,-0.09373563289837113
ACH-000479,-0.4142624249169714
ACH-000480,-0.3569949176013385
ACH-000481,-0.11607225414990807
ACH-000483,-0.9723333050216332
ACH-000484,-0.16315527956086529
ACH-000485,-0.5590360203107582
ACH-000486,-0.2097777479579496
ACH-000487,-0.2300964878474113
ACH-000488,-0.09959303189583622
ACH-000490,-0.4880766350070506
ACH-000491,-0.0768272428218756
ACH-000495,-0.14141294099358873
ACH-000496,-0.13853870635568868
ACH-000499,-0.25240483046783985
ACH-000500,-0.6500075612177293
ACH-000502,-0.11709824957695307
ACH-000503,-0.1232308360050231
ACH-000505,-0.3160800164095943
ACH-000507,-0.7090048507748398
ACH-000510,-0.08026503867737561
ACH-000511,-0.4090180945274276
ACH-000512,-0.3487350115789357
ACH-000516,-0.4265883095450174
ACH-000517,-0.3517543306318438
ACH-000518,-0.2627869017357153
ACH-000520,-0.18459854053674624
ACH-000521,-0.4184631800839169
ACH-000522,-0.09947134217977653
ACH-000524,-0.3472239031876941
ACH-000527,-0.158109334698624
ACH-000528,-0.8196206035157081
ACH-000537,-0.4090911803870741
ACH-000541,0.019672251779271042
ACH-000542,-0.11420376162378455
ACH-000544,-0.3801696960518702
ACH-000545,-0.11097874531480133
ACH-000547,-1.1111014177769751
ACH-000548,-0.8865444427950048
ACH-000549,-0.5421912873346938
ACH-000550,-0.2401865539831031
ACH-000552,-0.5190052764159466
ACH-000556,-0.3072655460200736
ACH-000557,-0.1645221935876604
ACH-000569,-0.4384300615655759
ACH-000570,-0.20744697315441296
ACH-000571,-0.2740033759933976
ACH-000573,0.0340067915707621
ACH-000576,-0.0870128563673479
ACH-000579,-0.06428585240894835
ACH-000580,-0.17566125719214276
ACH-000584,-0.4494375540822706
ACH-000585,-0.6380670119278871
ACH-000588,-0.12560339206257648
ACH-000589,-0.3582380875821665
ACH-000591,-0.01504299748078274
ACH-000593,-0.21978508093905527
ACH-000600,-0.05543693632927682
ACH-000601,-0.18769006409148964
ACH-000605,-0.06551791806867305
ACH-000606,-0.11730444439043948
ACH-000608,-0.2939376975029996
ACH-000614,-0.438681648112894
ACH-000616,-0.07317569670859382
ACH-000618,-0.02113426085439814
ACH-000619,-0.30171332676256085
ACH-000620,-0.05469689139298764
ACH-000621,-0.283998384463866
ACH-000622,-0.0654672326127774
ACH-000623,-0.2297468430205833
ACH-000624,-0.1524685012132762
ACH-000627,-0.29862598288873576
ACH-000630,-0.42123815027885786
ACH-000631,-0.2688655107799881
ACH-000632,-0.06272196656969856
ACH-000633,-0.4047287333661186
ACH-000637,-0.2753579175478158
ACH-000638,-0.015435584357448153
ACH-000646,-0.2337663383023049
ACH-000647,-0.25952442338883863
ACH-000648,-0.10668771197106666
ACH-000649,-0.07298329711883288
ACH-000651,-0.2793484854217721
ACH-000652,-0.20236522116130806
ACH-000653,-0.030957937448885118
ACH-000657,-0.38250372283424816
ACH-000658,0.06325651242545476
ACH-000661,-0.16059539988242175
ACH-000662,-0.11272807763992268
ACH-000663,-0.3812724093842709
ACH-000665,0.026213106601144856
ACH-000671,-0.4653503962516176
ACH-000672,-0.1373200463241837
ACH-000673,-0.1667784697809692
ACH-000676,0.04988881683234323
ACH-000677,-0.5886358743805625
ACH-000681,-0.1621756297856061
ACH-000683,-0.004087786783714411
ACH-000684,-0.259928994920217
ACH-000688,-0.23950594296098646
ACH-000693,-0.06319211353453587
ACH-000694,-0.06898628360710045
ACH-000695,-0.09220309278418626
ACH-000696,-0.6312028324392388
ACH-000697,-0.4167892959026661
ACH-000699,-0.11247994275282544
ACH-000701,-0.34576598632819633
ACH-000706,-0.3174425625680399
ACH-000711,-0.04578279181361768
ACH-000713,-0.4545526627316433
ACH-000714,-0.1786028219119422
ACH-000718,-0.2490107724508859
ACH-000720,-0.2249367233834859
ACH-000721,-0.0499746438540672
ACH-000724,-0.630999322205655
ACH-000725,-0.1974330885766289
ACH-000732,-0.6969851863507323
ACH-000734,-0.3244971694881091
ACH-000735,-0.11047417421025277
ACH-000736,-0.6303996395555731
ACH-000738,-0.514031103917706
ACH-000746,-0.21218948626411693
ACH-000747,-0.17437190927364032
ACH-000748,-0.17641497674590875
ACH-000753,-0.34757727857197873
ACH-000756,-0.07254857734498006
ACH-000757,-0.4835583832946389
ACH-000758,-0.48752419349899
ACH-000760,-0.10457970981853057
ACH-000762,-0.4045993380914247
ACH-000763,0.05055187698854801
ACH-000764,-0.22265341270961625
ACH-000765,-0.1853645536639653
ACH-000766,-0.1383302462152585
ACH-000767,-0.18665374849325367
ACH-000768,-0.393393283452886
ACH-000769,-0.1430684340536519
ACH-000770,-0.11855793689977287
ACH-000771,-0.4960486158371629
ACH-000773,-0.055876750191256784
ACH-000776,-0.13748580081978493
ACH-000777,-0.08882171886449987
ACH-000778,-0.6525209695481179
ACH-000781,-0.0756412893470958
ACH-000782,-0.16668788636017154
ACH-000783,-0.4472593303904791
ACH-000784,-0.1415887272715168
ACH-000785,-0.2678035579717388
ACH-000787,-0.2926422117114489
ACH-000788,-0.1226314541690911
ACH-000791,0.00836490886925905
ACH-000792,-0.2028163481939357
ACH-000794,-0.28376681610934873
ACH-000796,-0.1196791724767834
ACH-000798,-0.5160869789314347
ACH-000799,0.01561675337710649
ACH-000800,0.0725421889650919
ACH-000802,-0.14143019008441662
ACH-000804,-0.371875701626629
ACH-000805,-0.10401614860421954
ACH-000809,-0.342888366612992
ACH-000810,-0.37817301974776696
ACH-000811,-0.12219953608533066
ACH-000817,-0.32699034975877783
ACH-000819,-0.3056286391960103
ACH-000820,0.19056545637562036
ACH-000821,-0.1493246978230248
ACH-000822,-0.0033676982042923818
ACH-000823,0.011796283243108493
ACH-000824,-0.4683604212476654
ACH-000827,-0.18728148476552586
ACH-000829,-0.28065144999964786
ACH-000831,-0.16734203794731672
ACH-000832,-0.26850692044582586
ACH-000833,-0.1135325064681846
ACH-000834,-0.2514908287134174
ACH-000835,-0.34229402391141994
ACH-000836,-0.1486195733612157
ACH-000837,-0.0719222393145536
ACH-000838,-0.18269301527134854
ACH-000839,-0.9245860884064776
ACH-000840,-0.5054661650238232
ACH-000841,-0.09698030179915043
ACH-000843,-0.13094034221164114
ACH-000846,0.002230502475135297
ACH-000847,-0.2257915006828195
ACH-000848,-0.16080302992524265
ACH-000849,-0.2639215429716026
ACH-000851,-0.31980082387100445
ACH-000855,-0.02018589363263825
ACH-000856,-0.5572904058299316
ACH-000858,-0.07186750778570161
ACH-000859,-0.3769106844922312
ACH-000861,-0.3821117143168543
ACH-000862,0.0008791435077363742
ACH-000865,-0.03742105994392792
ACH-000866,-0.07621277231108406
ACH-000867,-0.1187423102224358
ACH-000869,-0.3419261763779962
ACH-000872,-0.6881489338136657
ACH-000873,-0.010881233064732982
ACH-000876,-0.2558705787380908
ACH-000878,-0.3310898156555712
ACH-000880,-0.6273354101083898
ACH-000881,-0.1621608131940898
ACH-000882,-0.191353122679443
ACH-000884,-0.07987314136728395
ACH-000885,-0.4857217240618849
ACH-000887,-0.2918972364909703
ACH-000889,-0.19579743491105284
ACH-000896,-0.2933695274049602
ACH-000898,-0.21238339393023886
ACH-000900,-0.06650585360005147
ACH-000901,-0.13262867459668312
ACH-000905,-0.7072411547853047
ACH-000906,-0.6213893551248367
ACH-000907,-0.2187853980710879
ACH-000910,-0.09039602750744337
ACH-000911,-0.2351713147451933
ACH-000912,-0.3978327514571658
ACH-000913,-0.30295711681977594
ACH-000915,-0.035588851776009615
ACH-000916,-0.21120830898690265
ACH-000917,-0.25711121848521223
ACH-000920,-0.0473456791388562
ACH-000921,-0.30746808871683123
ACH-000924,-0.3032593611132511
ACH-000926,-0.38942816458171775
ACH-000928,-0.5324494771219472
ACH-000929,-0.3206422962556406
ACH-000932,-0.7623534061623592
ACH-000935,-0.5782912549236108
ACH-000936,-0.21117693838042345
ACH-000937,-0.11976285867953618
ACH-000938,-0.31444303109084354
ACH-000939,0.049029844900858856
ACH-000941,-0.21551629057218832
ACH-000943,-0.308265720011972
ACH-000946,-0.21785191289301065
ACH-000947,-0.13133163707485268
ACH-000948,-0.4217634385844183
ACH-000950,-0.517190131999765
ACH-000953,-0.12213246022028235
ACH-000954,-0.2301872501550113
ACH-000957,-0.3718681317144253
ACH-000958,-0.5100207878656574
ACH-000960,-0.19771532524729324
ACH-000963,-0.1906333737082884
ACH-000968,-0.25641598013308703
ACH-000969,-0.2299303304797101
ACH-000972,-0.1861221881150796
ACH-000973,-0.4840072242153883
ACH-000974,-0.1760680301302211
ACH-000978,-0.09913285660333986
ACH-000984,-0.16930530551084674
ACH-000986,-0.6252319377410542
ACH-000988,-0.5829339009232007
ACH-000993,-0.19131042610253324
ACH-000994,-0.0781183048757492
ACH-000996,-0.3525736631406993
ACH-001001,-0.11423540859037246
ACH-001020,-0.23280378691368156
ACH-001028,0.027021537949987257
ACH-001031,-0.9764668115234502
ACH-001038,0.013366318250492648
ACH-001048,-0.13915361799569032
ACH-001050,-0.4739768584760713
ACH-001053,-0.1318679059783042
ACH-001054,-0.2058420844406081
ACH-001061,-0.5332360154167112
ACH-001067,-0.31670791771641416
ACH-001075,-0.6119418015949694
ACH-001096,-0.1424343822878431
ACH-001111,-0.10435487695484663
ACH-001119,-0.2957008729266263
ACH-001128,0.6208424379181996
ACH-001134,-0.21154312961856167
ACH-001151,-0.08990949652984606
ACH-001163,-0.12702577724041875
ACH-001164,0.0018721838609907047
ACH-001183,-0.4086193498677334
ACH-001192,-0.1952463851453298
ACH-001193,-0.3088599008260909
ACH-001196,-0.13052417316000167
ACH-001197,-0.2555160905814014
ACH-001205,-0.3862722317533508
ACH-001211,-0.21417975675408785
ACH-001212,-0.08819281933867221
ACH-001228,-0.2498106096984636
ACH-001232,-0.1241372051784662
ACH-001239,0.012375300423911587
ACH-001270,-0.56455332190677
ACH-001274,-0.22069166311969007
ACH-001275,-0.3609465424309333
ACH-001277,-0.18143433798340725
ACH-001278,-0.265558974132916
ACH-001280,-0.9089769007172775
ACH-001283,-0.10570324145433717
ACH-001289,-0.26287267351502897
ACH-001300,-0.20786536849304876
ACH-001301,-0.11195888080839657
ACH-001302,-0.23760061794766416
ACH-001306,-0.5131693298447259
ACH-001318,-0.22750234835019145
ACH-001322,-0.4755520638217025
ACH-001328,-0.2413654193435197
ACH-001332,-0.29907940282080026
ACH-001336,-0.4158204356181551
ACH-001346,-0.28482952164001885
ACH-001353,-0.28994076329007074
ACH-001354,-0.26688864674409035
ACH-001367,-0.20817522150986187
ACH-001368,-0.17217738327041346
ACH-001374,-0.8062452540171872
ACH-001377,-0.28594859062084377
ACH-001380,-0.7043779453560316
ACH-001391,-0.2597423355732808
ACH-001408,-0.28473170304309164
ACH-001430,-0.3366162397513418
ACH-001431,-0.0900843513372174
ACH-001450,-0.2886605828293965
ACH-001496,-0.20687598621281972
ACH-001500,-0.11266044710122945
ACH-001523,-0.2831822367470802
ACH-001532,-0.12808811966240632
ACH-001550,0.18791862354067007
ACH-001552,-0.7619082853580215
ACH-001554,-0.19254342715574266
ACH-001654,-0.13388149605336327
ACH-001735,-0.17829230449540295
ACH-001736,-0.11844136558380172
ACH-001737,-0.5199763386411568
ACH-001740,-0.12478401109909727
ACH-001745,0.06715585038176955
ACH-001765,-0.0953373874140804
