,CRISPLD2 (83716)
ACH-000004,0.06704861677437053
ACH-000005,-0.05931197430070701
ACH-000007,0.13460780448371085
ACH-000009,-0.024694681877496384
ACH-000011,-0.11722446243764133
ACH-000012,-0.048886733492857104
ACH-000013,-0.12796136364745245
ACH-000014,-0.14950420280491136
ACH-000015,0.034055260721005634
ACH-000017,-0.03293808141999626
ACH-000018,0.038366178123293807
ACH-000019,0.06433978089381047
ACH-000021,-0.06347920153127827
ACH-000022,0.15080335998061595
ACH-000025,0.04347872478201937
ACH-000028,0.0580968312890272
ACH-000030,0.025314428598347462
ACH-000035,-0.04928614555017325
ACH-000036,0.06028183236731705
ACH-000037,-0.07027935427210391
ACH-000039,-0.15658037023920984
ACH-000040,-0.0348779733674287
ACH-000041,-0.03109072068123508
ACH-000042,-0.10156320917967797
ACH-000045,0.1625829437213801
ACH-000047,-0.11214813640510876
ACH-000052,-0.1972612761606263
ACH-000053,0.05978893064366205
ACH-000054,-0.0010640359552159364
ACH-000055,-0.19681815328760052
ACH-000060,-0.0653525154924059
ACH-000067,0.19102598714206406
ACH-000070,0.10441414636611236
ACH-000075,-0.1756043938602934
ACH-000078,0.07654930417499678
ACH-000082,-0.03813302506006479
ACH-000085,-0.24238356910196626
ACH-000086,-0.108579709099573
ACH-000087,-0.11653795016493301
ACH-000092,0.03197563619866205
ACH-000095,-0.043804764795789215
ACH-000097,0.010034215273168782
ACH-000098,-0.02406483254113785
ACH-000099,0.04096992647691112
ACH-000108,-0.03567074308209486
ACH-000113,0.06572610106464999
ACH-000116,0.017396344654336718
ACH-000118,-0.019898778863059758
ACH-000120,0.061279029470510074
ACH-000123,-0.0428276829123592
ACH-000127,-0.08018156107478262
ACH-000128,0.12109713235733002
ACH-000132,0.028066721275232086
ACH-000133,0.023441902977000297
ACH-000137,0.04159358047604797
ACH-000138,-0.04126201721224965
ACH-000142,-0.02960410983218682
ACH-000143,0.026273027200741702
ACH-000146,0.043515855163489804
ACH-000148,-0.06357536069137057
ACH-000150,0.02412063437038921
ACH-000152,-0.09542532668661396
ACH-000153,-0.15357293644567574
ACH-000159,0.07813832783489473
ACH-000160,0.07457838050404017
ACH-000163,0.003296079456782933
ACH-000167,-0.17874834964201775
ACH-000168,0.034812000652653656
ACH-000169,0.03512330781130748
ACH-000178,-0.046069621004231086
ACH-000183,0.07002909508299412
ACH-000188,0.009905567470596021
ACH-000189,0.2035754872934476
ACH-000190,0.1869424339208279
ACH-000198,-0.05030332172522698
ACH-000203,0.3321445016586932
ACH-000204,-0.12436688332515948
ACH-000206,-0.005607985555690453
ACH-000207,0.08179063859622134
ACH-000208,0.2763284072925173
ACH-000210,0.2971319446744535
ACH-000211,-0.08154420284136497
ACH-000215,0.009597964129901378
ACH-000221,-0.06923626419495757
ACH-000222,-0.14676525260315176
ACH-000223,0.10381409410637993
ACH-000226,0.10883114233313523
ACH-000227,0.13148708571829756
ACH-000228,-0.040660796703695504
