,IRG1 (730249)
ACH-000004,0.05697345170918802
ACH-000005,-0.385519910319356
ACH-000007,0.13126862678389462
ACH-000009,0.07335201408352561
ACH-000011,-0.008167423833405097
ACH-000012,0.04243517383292632
ACH-000013,0.04236212601114005
ACH-000014,0.039697174631539295
ACH-000015,0.013533034668662855
ACH-000017,0.036269661514754484
ACH-000018,-0.06193506284325542
ACH-000019,-0.05886280002525161
ACH-000021,0.009567407860364705
ACH-000022,-0.022732447640249464
ACH-000025,0.05314904831193398
ACH-000028,-0.0057762898144880686
ACH-000030,0.02134452385235265
ACH-000035,0.015597546044267312
ACH-000036,-0.01712260122848731
ACH-000037,-0.048412764108751456
ACH-000039,-0.1404675835547747
ACH-000040,-0.11804204128247504
ACH-000041,-0.08133617029611985
ACH-000042,-0.079291164979779
ACH-000045,-0.05282836606375516
ACH-000047,-0.06769183147290732
ACH-000052,-0.027954107224879773
ACH-000053,-0.0070488389809193926
ACH-000054,-0.022752223389787808
ACH-000055,-0.13543204924108695
ACH-000060,0.017770776082283536
ACH-000067,-0.08248769352231336
ACH-000070,-0.012569861083151132
ACH-000075,0.00684385851607565
ACH-000078,-0.09882875218867558
ACH-000082,0.035932433677768154
ACH-000085,-0.29178675334236137
ACH-000086,-0.09014793273380987
ACH-000087,0.10687949358272107
ACH-000092,-0.012297159291704165
ACH-000095,-0.0030307918020550744
ACH-000097,0.05665778626435159
ACH-000098,-0.04180334757863303
ACH-000099,0.011224498650367565
ACH-000108,-0.10876738826321336
ACH-000113,-0.05768101354023334
ACH-000116,-0.038133390322106685
ACH-000118,-0.009631893442981241
ACH-000120,0.07888815042025074
ACH-000123,0.019382576106924853
ACH-000127,0.049207488324295466
ACH-000128,0.011947446518072028
ACH-000132,0.014500701734248575
ACH-000133,-0.035517162466742934
ACH-000137,0.18250452021612948
ACH-000138,0.014550623811021285
ACH-000142,0.001437222265270524
ACH-000143,0.07054866667058393
ACH-000146,0.00445279657788124
ACH-000148,-0.04008350037699306
ACH-000150,-0.016945236481774404
ACH-000152,-0.015536671681458378
ACH-000153,0.08821430925131124
ACH-000159,-0.1175565270763584
ACH-000160,-0.015694660599943337
ACH-000163,-0.06548605866997631
ACH-000167,0.032855602324569806
ACH-000168,-0.10026876041936064
ACH-000169,-0.0712978302372079
ACH-000178,-0.06943234144182744
ACH-000183,0.07957968348746637
ACH-000188,0.019059107929648943
ACH-000189,-0.1216729590451542
ACH-000190,-0.09671368625683233
ACH-000198,0.045841318048225485
ACH-000203,0.04534102353605488
ACH-000204,0.0871253981424912
ACH-000206,-0.04400757229670278
ACH-000207,0.07816312292032968
ACH-000208,0.0308227741052089
ACH-000210,0.19871802288844087
ACH-000211,0.026321608315622424
ACH-000215,-0.023709078986421817
ACH-000221,-0.010553795672068687
ACH-000222,0.0969275975966924
ACH-000223,-0.04488985507556372
ACH-000226,0.010603834278939196
ACH-000227,-0.12235168644163487
ACH-000228,-0.0994747707776264
ACH-000231,0.0188492190768994
ACH-000232,-0.1517964834676266
ACH-000233,-0.009484230833208544
ACH-000234,-0.06788475995842116
ACH-000235,-0.017800964020928716
ACH-000237,-0.07727319567066576
ACH-000238,0.03321747306062872
ACH-000242,0.10430209742990136
ACH-000243,0.028760353517407036
ACH-000244,0.09259627880853914
ACH-000246,0.041287665701219736
ACH-000248,0.15196251885734927
ACH-000250,0.041733917137992
ACH-000251,0.08683267513384432
ACH-000252,0.045789434163378905
ACH-000253,0.04944847401047755
ACH-000255,-0.012626659521713669
ACH-000256,0.026226578684582624
ACH-000257,-0.09187723263977952
ACH-000258,0.04061501974050024
ACH-000259,-0.0591047497333029
ACH-000260,-0.04523432467996654
ACH-000261,-0.06864659987525629
ACH-000262,-0.1326270352490852
ACH-000263,-0.05202280786784369
ACH-000264,0.0017405855047359464
ACH-000265,-0.08373494915318537
ACH-000266,0.011879542982184244
ACH-000272,0.002601301162127173
ACH-000274,-0.107404145495006
ACH-000277,0.06284417804694578
ACH-000278,0.009175451965101684
ACH-000279,0.037383955118935296
ACH-000280,0.026426394087259383
ACH-000281,-0.17394744422624442
ACH-000288,-0.011043747406617671
ACH-000291,0.04504442906599712
ACH-000293,-0.011770019947393844
ACH-000294,0.07551818914137243
ACH-000295,-0.0477637253623702
ACH-000296,-0.1286093552264473
ACH-000302,-0.03949139813817557
ACH-000304,-0.2285028229281834
ACH-000307,0.00247820598375827
ACH-000308,-0.045822928689877786
ACH-000310,-0.10921062398463624
ACH-000311,-0.07719814527204434
ACH-000312,-0.04411298171048877
ACH-000315,-0.19372542655236413
ACH-000316,0.044083976202579325
ACH-000317,0.11354848500068795
ACH-000318,-0.0955674455486854
ACH-000319,0.016600195316161557
ACH-000320,0.09040176144588584
ACH-000322,-0.04356045460917597
ACH-000323,-0.08832818516353368
ACH-000324,0.043969768120260384
ACH-000329,0.019620951321579844
ACH-000330,0.0002423033199354088
ACH-000331,-0.03995559565018104
ACH-000332,-0.004595078537102407
ACH-000334,-0.1182735553432398
ACH-000335,-0.055037496503343684
ACH-000336,0.20854789502513527
ACH-000337,0.09022968842192244
ACH-000338,0.006445880856835431
ACH-000339,-0.07997702859891664
ACH-000341,-0.0429907264791428
ACH-000348,0.0858356937113105
ACH-000350,0.0017560144989816305
ACH-000352,-0.0023552752454294515
ACH-000356,0.2634868837556313
ACH-000361,0.1533789845540273
ACH-000362,0.11330262025141365
ACH-000363,-0.11631920167630296
ACH-000364,0.008253781116172502
ACH-000365,-0.11029227540087393
ACH-000366,-0.018976538443254486
