,PRPF4B (8899)
ACH-000452,-0.3792711390567092
ACH-000454,-0.4277316704211177
ACH-000458,-0.5930116865404059
ACH-000459,-0.3151293963379255
ACH-000460,-0.6717856336390386
ACH-000461,-0.19304577893178093
ACH-000463,-0.4499988805698669
ACH-000464,-0.19663418388511056
ACH-000466,-0.3783854056005888
ACH-000467,-0.5163340189838609
ACH-000468,-0.3909005225863639
ACH-000469,-0.3643661132620205
ACH-000470,-0.4398786394839204
ACH-000471,-0.4675837943619181
ACH-000472,-0.2812114043857597
ACH-000473,-0.39201812337877423
ACH-000475,-0.16654878594408876
ACH-000476,-0.4197518815899641
ACH-000477,-0.24133129640864126
ACH-000479,-0.2738907617713839
ACH-000480,-0.3583460653227966
ACH-000481,-0.4286792955103879
ACH-000483,-0.4505787965367729
ACH-000484,-0.315996564173748
ACH-000485,-0.3442875421585354
ACH-000486,-0.31804258919265044
ACH-000487,-0.4542926650816493
ACH-000488,-0.32504563722715185
ACH-000490,-0.4504966198419688
ACH-000491,-0.2823221070459083
ACH-000495,-0.2781812917949736
ACH-000496,-0.2986870631572096
ACH-000499,-0.5391169924245524
ACH-000500,-0.3904842207155775
ACH-000502,-0.3301463552547232
ACH-000503,-0.2561017862379348
ACH-000505,-0.40509153760865213
ACH-000507,-0.28165973583488746
ACH-000510,-0.09243020069568536
ACH-000511,-0.4975605882301635
ACH-000512,-0.2794191275338909
ACH-000516,-0.4696872808738343
ACH-000517,-0.5425409636081479
ACH-000518,-0.388713132773941
ACH-000520,-0.21991547413288956
ACH-000521,-0.2378595708761016
ACH-000522,-0.2925499248438966
ACH-000524,-0.4664182949804752
ACH-000527,-0.4871527953837739
ACH-000528,-0.5366635850035787
ACH-000537,-0.4231302217610817
ACH-000541,-0.2574902022506768
ACH-000542,-0.4650770182455705
ACH-000544,-0.3948016583203329
ACH-000545,-0.3951625119872009
ACH-000547,-0.5485125723877851
ACH-000548,-0.2585155584233703
ACH-000549,-0.1502169863110186
ACH-000550,-0.37064453183064217
ACH-000552,-0.3754712862263469
ACH-000556,-0.32653284794033144
ACH-000557,-0.21662644166817135
ACH-000569,-0.0622429318840643
ACH-000570,-0.3766890208504173
ACH-000571,-0.2418972074174159
ACH-000573,-0.4805084006555975
ACH-000576,-0.2766649846145685
ACH-000579,-0.2307517372159804
ACH-000580,-0.4350823265278707
ACH-000584,-0.3258533872931933
ACH-000585,-0.3793426257775955
ACH-000588,-0.2748074583111902
ACH-000589,-0.4450026115043723
ACH-000591,-0.3774947899313362
ACH-000593,-0.3504679850737269
ACH-000600,-0.4792885650807179
ACH-000601,-0.3365372555084921
ACH-000605,-0.19802325027561732
ACH-000606,-0.7139958412848543
ACH-000608,-0.2728160623508975
ACH-000614,-0.5247760282907096
ACH-000616,-0.2369522237288919
ACH-000618,-0.4092141478204381
ACH-000619,-0.4970933157716262
ACH-000620,-0.2294344963939553
ACH-000621,-0.3516993763944502
ACH-000622,-0.3591321553541416
ACH-000623,-0.2875092452361504
ACH-000624,-0.14245984228761108
ACH-000627,-0.350878735395502
ACH-000630,-0.35868630530284684
ACH-000631,-0.4470883622401891
ACH-000632,-0.3541861665426819
ACH-000633,-0.19119043073117475
ACH-000637,-0.648976997895804
ACH-000638,-0.11226801543313968
ACH-000646,-0.6637258538305304
ACH-000647,-0.3629026571150061
ACH-000648,-0.2635482782237126
ACH-000649,-0.3215803019216449
ACH-000651,-0.3870980429593541
ACH-000652,-0.22110389535779407
ACH-000653,-0.18702947408539994
ACH-000657,-0.31554888630848577
ACH-000658,-0.11285362162330675
ACH-000661,-0.3734502421646211
ACH-000662,-0.04663552229282529
ACH-000663,-0.5986375957549563
ACH-000665,-0.5109764135797747
ACH-000671,-0.2895334669393237
ACH-000672,-0.004812773761856175
ACH-000673,-0.3942820960621365
ACH-000676,-0.34452990261805616
ACH-000677,-0.3802895208037881
ACH-000681,-0.4807184534742765
ACH-000683,-0.3701629374611704
ACH-000684,-0.2744616256632062
ACH-000688,-0.283690460752256
ACH-000693,-0.3337120333184438
ACH-000694,-0.2107498007435472
ACH-000695,-0.33187584025439204
ACH-000696,-0.2768519576674833
ACH-000697,-0.3873433735091405
ACH-000699,-0.2861631168553613
ACH-000701,-0.41259655642928295
ACH-000706,-0.4598949432413589
ACH-000711,-0.4294429795886717
ACH-000713,-0.22250048723059934
ACH-000714,-0.19892857242889328
ACH-000718,-0.4241293754162328
ACH-000720,-0.5108481657219843
ACH-000721,-0.23856232409089345
ACH-000724,-0.17332081188842882
ACH-000725,-0.4988306619572376
ACH-000732,-0.2336092087143727
ACH-000734,-0.2638699677313201
ACH-000735,-0.2899372042624253
ACH-000736,-0.23819763933498245
ACH-000738,-0.3219043675012306
ACH-000746,-0.3586622611871878
ACH-000747,-0.3327746486289708
ACH-000748,-0.5779061086640485
ACH-000753,-0.252929804245532
ACH-000756,-0.2657366631384304
ACH-000757,-0.3013510382670432
ACH-000758,-0.5671365059148357
ACH-000760,-0.3992276235895944
ACH-000762,-0.3910719725928782
ACH-000763,-0.3095735225050656
ACH-000764,-0.3959227811570746
ACH-000765,-0.44001552668361454
ACH-000766,-0.3512933766012032
ACH-000767,-0.2630126312250388
ACH-000768,-0.3602185157986144
ACH-000769,-0.4298565011935689
ACH-000770,-0.4151381992068489
ACH-000771,-0.4578017230791233
ACH-000773,-0.19944212184415214
ACH-000776,-0.3487105269143821
ACH-000777,-0.4197369630417833
ACH-000778,-0.24676778114085846
ACH-000781,-0.5181824163224557
ACH-000782,-0.27103044274239285
ACH-000783,-0.25292054114830986
ACH-000784,-0.3546503669993776
ACH-000785,-0.3386787358267841
ACH-000787,-0.2959475685156712
ACH-000788,-0.2000859937483868
ACH-000791,-0.32371501092536314
ACH-000792,-0.4295205926749767
ACH-000794,-0.2841142503033374
ACH-000796,-0.38916637346281696
ACH-000798,-0.44376313380961663
ACH-000799,-0.3926591206251413
ACH-000800,-0.4722290425892654
ACH-000802,-0.2763505754762798
ACH-000804,-0.39290538022055455
ACH-000805,-0.3932760485096874
ACH-000809,-0.4226743767151584
ACH-000810,-0.4957867848387642
ACH-000811,-0.3237216948957672
ACH-000817,-0.28792965173572044
ACH-000819,-0.2889052839216951
ACH-000820,-0.34943387600640685
ACH-000821,-0.07949705989611068
ACH-000822,-0.3532657458536935
ACH-000823,-0.3933080429512579
ACH-000824,-0.19770834497258066
ACH-000827,-0.44699155697041415
ACH-000829,-0.40412220830966417
ACH-000831,-0.2962987722702434
ACH-000832,-0.28367132452556204
ACH-000833,-0.4137724471692729
ACH-000834,-0.33805237197609816
ACH-000835,-0.3664588941946091
ACH-000836,-0.3014428747048319
ACH-000837,-0.3802247522070188
ACH-000838,-0.3542558897022345
ACH-000839,-0.4654746113754158
ACH-000840,-0.5115375230871286
ACH-000841,-0.4383986954077491
ACH-000843,-0.315436584086116
ACH-000846,-0.35102674131171463
ACH-000847,-0.2204032493278871
ACH-000848,-0.2863531909766492
ACH-000849,-0.019717135092165692
ACH-000851,-0.4674849915774279
ACH-000855,-0.4327376232925772
ACH-000856,-0.21310887478320936
ACH-000858,-0.7776167132503544
ACH-000859,-0.07737339352111043
ACH-000861,-0.3895368007205681
ACH-000862,-0.2385980263175272
ACH-000865,-0.3959853188454963
ACH-000866,-0.368420364435324
ACH-000867,-0.4014719722874559
ACH-000869,-0.4365416799401485
ACH-000872,-0.3925624857158563
ACH-000873,-0.3670413798843603
ACH-000876,-0.4565883867765483
ACH-000878,-0.33789099878112283
ACH-000880,-0.33767559876507824
ACH-000881,-0.4035393907830261
ACH-000882,-0.4888897114267288
ACH-000884,-0.3963927335199613
ACH-000885,-0.35756198480514145
ACH-000887,-0.3095362461606557
ACH-000889,-0.082733962756547
ACH-000896,-0.17296458846836402
ACH-000898,-0.24377771142724236
ACH-000900,-0.3524628539262396
ACH-000901,-0.32696911057483163
ACH-000905,-0.4505502164734704
ACH-000906,-0.2434886356465972
ACH-000907,-0.4707520392826211
ACH-000910,-0.18238517533627524
ACH-000911,-0.4724861902461054
ACH-000912,-0.5440313477296691
ACH-000913,-0.21886863379275995
ACH-000915,-0.2669092968170301
ACH-000916,-0.5074733198393395
ACH-000917,-0.4310244714286126
ACH-000920,-0.12502080592776374
ACH-000921,-0.3419971408933323
ACH-000924,-0.1311508432507775
ACH-000926,-0.3868151453111358
ACH-000928,-0.3702075305963923
ACH-000929,-0.2733896721569681
ACH-000932,-0.31025334936061194
ACH-000935,-0.3937787150827895
ACH-000936,-0.24897693413585725
ACH-000937,-0.320337843045102
ACH-000938,-0.402483459780406
ACH-000939,-0.4439029926849399
ACH-000941,-0.3647963878940457
ACH-000943,-0.3067952956796673
ACH-000946,-0.40789029676302174
ACH-000947,-0.3332117517731659
ACH-000948,-0.24587082198211885
ACH-000950,-0.4685045326704776
ACH-000953,-0.16321133038182206
ACH-000954,-0.3875916132214933
ACH-000957,-0.3533667535553752
ACH-000958,-0.3104222777584627
ACH-000960,-0.3428471344460899
ACH-000963,-0.392719389580366
ACH-000968,-0.3666151219160084
ACH-000969,-0.6489271993231726
ACH-000972,-0.4063534615370741
ACH-000973,-0.30538352629254106
ACH-000974,-0.4608184362805513
ACH-000978,-0.4409114274837978
ACH-000984,-0.37773260680271176
ACH-000986,-0.2998779777749121
ACH-000988,-0.4803858753004845
ACH-000993,-0.2638553167231224
ACH-000994,-0.4987964186217427
ACH-000996,-0.475386688933192
ACH-001001,-0.08657043290731202
ACH-001020,-0.3658395162584256
ACH-001028,-0.3074794636003511
ACH-001031,-0.3192520851955734
ACH-001038,-0.3160088866318121
ACH-001048,-0.4465125540883001
ACH-001050,-0.3911246252437395
ACH-001053,-0.5973899181812449
ACH-001054,-0.3653931528094897
ACH-001061,-0.4990242366873813
ACH-001067,-0.5491107449291186
ACH-001075,-0.1141309320464242
ACH-001096,-0.4415911008087075
ACH-001111,-0.01619464419524587
ACH-001119,-0.4645238075494084
ACH-001128,-0.6029813459557359
ACH-001134,-0.3886994776123668
ACH-001151,-0.3993331065300808
ACH-001163,-0.26171256618731664
ACH-001164,-0.3913200464149613
ACH-001183,-0.4594681382488163
ACH-001192,-0.3154698682629363
ACH-001193,-0.2810545237938777
ACH-001196,-0.4838291734156551
ACH-001197,-0.3564366189848301
ACH-001205,-0.4269376195124541
ACH-001211,-0.6301762279718474
ACH-001212,-0.33617933929400584
ACH-001228,-0.4612903524376337
ACH-001232,-0.28634227790362626
ACH-001239,-0.3248094875582277
ACH-001270,-0.2032775795551075
ACH-001274,-0.4163843185721707
ACH-001275,-0.30627590382685155
ACH-001277,-0.5916411963369761
ACH-001278,-0.3576836711564672
ACH-001280,-0.5898499105968802
ACH-001283,-0.5335854305695226
ACH-001289,-0.5532355058923848
ACH-001300,-0.5012680984779375
ACH-001301,-0.486875879352177
ACH-001302,-0.4714048409740321
ACH-001306,-0.35968075070414224
ACH-001318,-0.2942445945356073
ACH-001322,-0.6102749036186096
ACH-001328,-0.3786143800401821
ACH-001332,-0.20686890346032366
ACH-001336,-0.3732329274354699
ACH-001346,-0.36900601268944616
ACH-001353,-0.3292596846496629
ACH-001354,-0.4378509627643549
ACH-001367,-0.34233525583922697
ACH-001368,-0.20382865217687607
ACH-001374,-0.4509152046333577
ACH-001377,-0.19450994634944
ACH-001380,-0.2824172426402249
ACH-001391,-0.2342277126539087
ACH-001408,-0.3072389272890278
ACH-001430,-0.28627376730075005
ACH-001431,-0.5230040959195217
ACH-001450,-0.2886937583116111
ACH-001496,-0.47242643677897
ACH-001500,-0.2996171772550919
ACH-001523,-0.2722480157461673
ACH-001532,-0.2947655252193035
ACH-001550,-0.31032927121966897
ACH-001552,-0.3975696572470452
ACH-001554,-0.3810709044742791
ACH-001654,-0.5119469735032531
ACH-001735,-0.2955555234254694
ACH-001736,-0.33555420070532466
ACH-001737,-0.26144884862337964
ACH-001740,-0.587466204079724
ACH-001745,-0.4637424515824902
ACH-001765,-0.3667669775890523
