,ZMAT5 (55954)
ACH-000004,-1.3117248398897636
ACH-000005,-1.45811996884923
ACH-000007,-1.0240995808651645
ACH-000009,-1.0545103650296253
ACH-000011,-0.8382111736559733
ACH-000012,-1.1231200834195538
ACH-000013,-1.1138019768838492
ACH-000014,-0.8700384358057391
ACH-000015,-1.128719556130641
ACH-000017,-0.839433187861903
ACH-000018,-1.0018278527281619
ACH-000019,-0.6612636885300762
ACH-000021,-0.8759912150591557
ACH-000022,-1.2673703856605778
ACH-000025,-1.0254101363272323
ACH-000028,-1.0501940087279664
ACH-000030,-1.094649141091876
ACH-000035,-1.0490259568903015
ACH-000036,-1.118504286974664
ACH-000037,-0.850890897687044
ACH-000039,-0.9853522172865028
ACH-000040,-0.8489491447675057
ACH-000041,-0.9347431017496308
ACH-000042,-1.0253319771541898
ACH-000045,-0.8771483736736372
ACH-000047,-1.0307841381075855
ACH-000052,-0.9733621298248138
ACH-000053,-0.9293296523517092
ACH-000054,-0.9020807602293291
ACH-000055,-0.9476896701508606
ACH-000060,-1.0877103463487998
ACH-000067,-1.0678130257941765
ACH-000070,-0.9027935735825772
ACH-000075,-0.8541721183940969
ACH-000078,-0.9353628815750872
ACH-000082,-0.7692260096399071
ACH-000085,-0.8914786873681422
ACH-000086,-0.9025130740990448
ACH-000087,-0.8055796447500236
ACH-000092,-0.8453852621843351
ACH-000095,-0.8938178960016295
ACH-000097,-0.7644595241051438
ACH-000098,-1.1859857630706578
ACH-000099,-0.7250840518256401
ACH-000108,-1.0587905210774342
ACH-000113,-0.9234929898577328
ACH-000116,-1.0818433369912506
ACH-000118,-1.0381936329956956
ACH-000120,-0.9414352104730604
ACH-000123,-0.7892561059862119
ACH-000127,-0.7157685620752209
ACH-000128,-1.062320930058294
ACH-000132,-0.9143294244850838
ACH-000133,-1.0898729371160416
ACH-000137,-1.1942887114019245
ACH-000138,-0.8660004942088478
ACH-000142,-0.8594498241792365
ACH-000143,-0.8876521611214337
ACH-000146,-0.7595323488421809
ACH-000148,-0.8538351690288286
ACH-000150,-0.7552254472672162
ACH-000152,-0.9744096850150592
ACH-000153,-1.1455383033507291
ACH-000159,-0.6512022651135915
ACH-000160,-1.0757643949283504
ACH-000163,-0.9408030898147508
ACH-000167,-1.5564073526966165
ACH-000168,-1.0248903992898648
ACH-000169,-1.1877263457755902
ACH-000178,-0.8162056342255171
ACH-000183,-1.054093745310702
ACH-000188,-1.0002303760682307
ACH-000189,-1.112860677256137
ACH-000190,-0.9521405996176768
ACH-000198,-0.8765599037451322
ACH-000203,-0.5451020384848887
ACH-000204,-0.8786197877435682
ACH-000206,-1.0053666607819414
ACH-000207,-0.700352119079549
ACH-000208,-0.8018149641894914
ACH-000210,-1.0540198437657098
ACH-000211,-1.0180624821025497
ACH-000215,-0.9926762849126928
ACH-000221,-1.0571770056894894
ACH-000222,-1.1966358247496665
ACH-000223,-0.8111057880099339
ACH-000226,-0.9077651026588441
ACH-000227,-0.7338686779104336
ACH-000228,-1.0461745698117275
ACH-000231,-1.0060644397010312
ACH-000232,-1.0206422024750152
ACH-000233,-0.912825882346078
ACH-000234,-0.5818816775596094
ACH-000235,-0.809162780730186
ACH-000237,-0.9548647955062016
ACH-000238,-1.2051324673462047
ACH-000242,-1.1271902480652274
ACH-000243,-0.951666166592237
ACH-000244,-0.8568139915685604
ACH-000246,-0.8427937299833569
ACH-000248,-1.055105066873398
ACH-000250,-0.8404001377073327
ACH-000251,-0.8290391440179419
ACH-000252,-0.8923820149418112
ACH-000253,-0.9490771971439932
ACH-000255,-0.9332451560938758
ACH-000256,-1.0447937349678398
ACH-000257,-1.1231986273297299
ACH-000258,-1.3100423126222525
ACH-000259,-0.935658320834802
ACH-000260,-1.0946041501204955
ACH-000261,-1.035403485847566
ACH-000262,-0.9457936423195588
ACH-000263,-0.8831397811466191
ACH-000264,-1.5268600842235116
ACH-000265,-0.930885140832716
ACH-000266,-0.6840401615108778
ACH-000272,-0.8303878148499148
ACH-000274,-0.8040550347935976
ACH-000277,-0.7244742657333808
ACH-000278,-1.1963038049969883
ACH-000279,-0.9811068272253448
ACH-000280,-1.118610538360915
ACH-000281,-0.7557963153744923
ACH-000288,-1.0274685746177212
ACH-000291,-1.0606094038457905
ACH-000293,-0.8689181251359243
ACH-000294,-0.9285813045122764
ACH-000295,-1.0862559708762192
ACH-000296,-1.1038406213883971
ACH-000302,-1.195851133567999
ACH-000304,-0.8132899026003809
ACH-000307,-0.9695740352388365
ACH-000308,-0.999742330921358
ACH-000310,-0.8876772173065893
ACH-000311,-0.684863969699796
ACH-000312,-1.0096998427755377
ACH-000315,-1.1060446411827098
ACH-000316,-1.006804578205443
ACH-000317,-0.6156051432062476
ACH-000318,-0.9896528453975943
ACH-000319,-1.1002467244026066
ACH-000320,-0.8382953996970487
ACH-000322,-0.7693919456519038
ACH-000323,-0.8252472029172139
ACH-000324,-0.7176583611870787
ACH-000329,-0.7967091388059624
ACH-000330,-1.0060232151425077
ACH-000331,-0.8718060101113984
ACH-000332,-0.9793083418209412
ACH-000334,-0.8689546941412324
ACH-000335,-0.7440859170144908
ACH-000336,-0.701812004199744
ACH-000337,-1.013761639678434
ACH-000338,-0.6463733993092597
ACH-000339,-0.973698698045228
ACH-000341,-1.3214502133536077
ACH-000348,-0.8701839631097029
ACH-000350,-1.0444025118500315
ACH-000352,-1.0559418322841057
ACH-000356,-1.1704043089544325
ACH-000361,-0.8257206630887791
ACH-000362,-0.9270855899510252
ACH-000363,-1.0674002388631003
ACH-000364,-0.939017107741712
ACH-000365,-0.8339673746336009
ACH-000366,-1.0407176654533887
ACH-000368,-1.0369035999481062
ACH-000374,-0.9799038520094818
ACH-000375,-0.9595705866702192
ACH-000376,-0.8956048769960566
ACH-000381,-1.1397410478479313
ACH-000383,-0.8194596468959355
ACH-000387,-1.0030690245692924
ACH-000389,-1.0505423081908989
ACH-000390,-1.2379279789596502
ACH-000393,-0.9011032112042509
ACH-000395,-0.8504589006541989
ACH-000396,-0.9552523338992618
ACH-000397,-1.1729165761810023
ACH-000401,-0.989574313352538
ACH-000402,-0.9908581006722312
ACH-000403,-0.8654169613811781
ACH-000404,-1.0388197193507605
ACH-000406,-1.0338196824801391
ACH-000407,-0.8676962694069923
ACH-000408,-1.0282914149565296
ACH-000410,-0.9750216892871364
ACH-000411,-0.6767778249659119
ACH-000414,-0.9896925190645072
ACH-000415,-1.0935606915639224
ACH-000416,-1.0734040713103092
ACH-000420,-0.9358732013585306
ACH-000421,-1.1507842224790512
ACH-000424,-1.11767850241126
ACH-000425,-0.7630896685815232
ACH-000426,-0.8360382049116916
ACH-000427,-0.9405484227302056
ACH-000433,-0.7136839303542439
ACH-000435,-0.9774855755765338
ACH-000436,-1.3010564122100188
ACH-000444,-1.0725474810562716
ACH-000445,-0.9459810950595522
ACH-000448,-0.937216578801152
ACH-000450,-1.0379345189151996
ACH-000452,-1.216482687473745
ACH-000454,-1.0327576313942166
ACH-000458,-0.9767096659977834
ACH-000459,-0.8043783317201568
ACH-000460,-0.905311346928806
ACH-000461,-0.9534373646299694
ACH-000463,-0.9161460569563428
ACH-000464,-0.9363118917222388
ACH-000466,-0.9757343255467634
ACH-000467,-0.9958049296690211
ACH-000468,-1.02999836946537
ACH-000469,-0.9636925404179836
ACH-000470,-1.0206805310887852
ACH-000471,-1.05691241074012
ACH-000472,-0.9715302750513912
ACH-000473,-0.8278050175666558
ACH-000475,-1.074384474511458
ACH-000476,-0.8539231433584763
ACH-000477,-0.676825148546454
ACH-000479,-0.8206833161657481
ACH-000480,-1.078899285602081
ACH-000481,-1.3222318608761046
ACH-000483,-1.0574682303089384
ACH-000484,-0.9769601642770548
ACH-000485,-0.7717642681949274
ACH-000486,-0.9049819618460452
ACH-000487,-0.9260089123960518
ACH-000488,-0.9422932954735274
ACH-000490,-1.0946734787114418
ACH-000491,-0.8757176404897271
ACH-000495,-0.8281226172834409
ACH-000496,-1.0101482205999703
ACH-000499,-1.1189401600335491
ACH-000500,-1.2072868493108049
ACH-000502,-1.0850671350564347
ACH-000503,-0.9670659821377414
ACH-000505,-0.9300917462371584
ACH-000507,-1.097398205015852
ACH-000510,-1.0339873487461728
ACH-000511,-0.8906177972292325
ACH-000512,-0.842510894821142
ACH-000516,-1.1294837177569297
ACH-000517,-0.9964543423399278
ACH-000518,-1.0207236028215705
ACH-000520,-0.6085917187938444
ACH-000521,-0.9279386109230054
ACH-000522,-0.9868394198604514
ACH-000524,-0.9231224945075586
ACH-000527,-0.8846626035844868
ACH-000528,-1.0260237709345783
ACH-000537,-0.8224615706777944
ACH-000541,-0.814849697797914
ACH-000542,-0.9416488883630382
ACH-000544,-1.1784772587332624
ACH-000545,-0.8106758004547107
ACH-000547,-1.1539919096975215
ACH-000548,-0.9415571861359192
ACH-000549,-0.9157169114204009
