,SLA (6503)
ACH-000004,-0.18870172506087807
ACH-000005,0.03717170572296419
ACH-000007,0.3246308858205208
ACH-000009,0.09396245995120532
ACH-000011,0.054686220823172565
ACH-000012,0.1387807229254215
ACH-000013,0.1250642939031301
ACH-000014,0.0887220462333684
ACH-000015,0.15791714008573696
ACH-000017,0.1408209811240936
ACH-000018,0.036928436406145564
ACH-000019,0.12404752867842778
ACH-000021,0.09620736787477664
ACH-000022,0.09895345065372248
ACH-000025,0.20427142502572032
ACH-000028,0.10146731009669767
ACH-000030,0.08221531043449658
ACH-000035,0.0003677723913192861
ACH-000036,0.10331006771863514
ACH-000037,0.13057268694892452
ACH-000039,0.09804759530027438
ACH-000040,0.03485442114967554
ACH-000041,0.08993032911655195
ACH-000042,0.035228688765448025
ACH-000045,0.10038905183584584
ACH-000047,0.08196437255308649
ACH-000052,0.0760591562852872
ACH-000053,0.17159308472648854
ACH-000054,0.1622880360985893
ACH-000055,0.14761762904071066
ACH-000060,0.22434465787597585
ACH-000067,0.11941068729787464
ACH-000070,0.06605152143675867
ACH-000075,0.05659817176325635
ACH-000078,0.18432122012153573
ACH-000082,0.15396301238992693
ACH-000085,0.037761420391276106
ACH-000086,0.06652755776153857
ACH-000087,-0.28394156489605943
ACH-000092,0.16377594387098085
ACH-000095,0.2628598296130887
ACH-000097,0.032095177592605884
ACH-000098,0.04043192143785723
ACH-000099,0.22472330810426172
ACH-000108,-0.007222403281303393
ACH-000113,0.08561488885159317
ACH-000116,0.1124691691183378
ACH-000118,-0.06416597867091223
ACH-000120,0.10009490005857148
ACH-000123,0.047174242465927226
ACH-000127,0.04110362144424271
ACH-000128,0.11653170050864695
ACH-000132,0.17216396693769978
ACH-000133,0.13563848883300206
ACH-000137,0.13699399721666408
ACH-000138,0.1001951670138358
ACH-000142,0.14708760158856404
ACH-000143,0.1974154994396893
ACH-000146,0.1381296104818953
ACH-000148,0.2157753930868424
ACH-000150,-0.01102945169762584
ACH-000152,0.20715718875819267
ACH-000153,0.1156520512628476
ACH-000159,0.101751907622879
ACH-000160,0.09755306754368123
ACH-000163,0.08266807361804357
ACH-000167,-0.2846316688692776
ACH-000168,0.14071505955626334
ACH-000169,0.2333786453693544
ACH-000178,0.045756506366158516
ACH-000183,0.1071981427114718
ACH-000188,0.11114086054356843
ACH-000189,0.0872559924851482
ACH-000190,0.04125943600373234
ACH-000198,0.1194568996334056
ACH-000203,0.2202159810064964
ACH-000204,0.2363213906843944
ACH-000206,0.10417480167606706
ACH-000207,0.2089793086915738
ACH-000208,0.011908163134018362
ACH-000210,0.02859041514111725
ACH-000211,0.04880778690676129
ACH-000215,0.11580470844304205
ACH-000221,0.12258031644974975
ACH-000222,0.09501534683322033
ACH-000223,0.10128248673431328
ACH-000226,0.21734053160347616
ACH-000227,0.16289111892249122
ACH-000228,0.29178870528028544
ACH-000231,0.07891873241386614
ACH-000232,0.02927692294519957
ACH-000233,0.09826794473164922
ACH-000234,0.19489468498745496
ACH-000235,0.13814199935955265
ACH-000237,0.13295755797306966
ACH-000238,0.033326780686486306
ACH-000242,-0.1614159001401439
ACH-000243,0.1065353900751536
ACH-000244,0.4250432094775846
ACH-000246,0.12939454791864802
ACH-000248,0.05458028421288011
ACH-000250,0.04526771298045287
ACH-000251,0.20649921264163115
ACH-000252,0.091494333585993
ACH-000253,0.14230774460338766
ACH-000255,0.1456177620436901
ACH-000256,0.15217150168237042
ACH-000257,0.13296055990084746
ACH-000258,-0.06346130813597357
ACH-000259,0.11328321804473332
ACH-000260,0.2151695347843816
ACH-000261,0.11490400103761568
ACH-000262,0.2419980969584175
ACH-000263,0.047785420642820466
ACH-000264,0.16480039564124824
ACH-000265,0.04542943266910816
ACH-000266,0.1063768507957655
ACH-000272,0.0406300893140769
ACH-000274,0.1173640496607036
ACH-000277,0.12586517573200773
ACH-000278,0.2376848508618815
ACH-000279,0.06932379439762303
ACH-000280,0.1721247758404547
ACH-000281,0.11809981889509755
ACH-000288,0.10754313698800153
ACH-000291,0.15724005163626334
ACH-000293,0.13815558869779046
ACH-000294,0.1387905889274084
ACH-000295,0.13912257621926927
ACH-000296,0.13159726585630124
ACH-000302,0.11022657661811287
ACH-000304,0.1655637614286824
ACH-000307,0.16222961676552014
ACH-000308,0.12469871341607232
ACH-000310,0.18420175379737527
ACH-000311,0.1988675196208532
ACH-000312,0.10557266133635104
ACH-000315,0.327307592175411
ACH-000316,0.06623673377082713
ACH-000317,0.14235110262674808
ACH-000318,-0.037495580119911325
ACH-000319,-0.043054885854361284
ACH-000320,0.13072266471720845
ACH-000322,0.036179073537399985
ACH-000323,0.2027325298805227
ACH-000324,0.15028973139343466
ACH-000329,0.06309117099996929
ACH-000330,0.19656663352221693
ACH-000331,0.1272990892878678
ACH-000332,0.15364132137689324
ACH-000334,0.25709978557750424
ACH-000335,0.31415103131196165
ACH-000336,0.3149917472585582
ACH-000337,0.1357602629798625
ACH-000338,0.03922248805173241
ACH-000339,0.2159875504489131
ACH-000341,0.13274770826603965
ACH-000348,0.12089664600502485
ACH-000350,0.1244462397452722
ACH-000352,0.15406278267114382
ACH-000356,0.19159940368601136
ACH-000361,0.1293069729077747
ACH-000362,0.040911932681789116
ACH-000363,-0.014626469163641938
ACH-000364,0.07501049959696504
ACH-000365,0.17979050009880504
ACH-000366,0.15369639293075954
ACH-000368,0.21028165548680935
ACH-000374,0.2336396672291552
ACH-000375,0.2085795186769164
ACH-000376,0.11026916470152848
ACH-000381,0.09822697617084933
ACH-000383,0.08776436587827216
ACH-000387,0.1056069082469237
ACH-000389,-0.03216636319303716
ACH-000390,0.1881379125046155
ACH-000393,0.012236339768079722
ACH-000395,0.16376876554457326
ACH-000396,0.1008702841757152
ACH-000397,0.14858887382037236
ACH-000401,0.3604788245731626
ACH-000402,0.2742171811857488
ACH-000403,0.11441232235051353
ACH-000404,-0.10798643471605328
ACH-000406,0.07027107016532673
ACH-000407,0.12931051833298393
ACH-000408,0.014268451240349688
ACH-000410,0.11379685928762047
ACH-000411,0.08332464160385812
ACH-000414,0.14700325427289726
ACH-000415,0.12597734301668706
ACH-000416,0.1461832054246533
ACH-000420,0.09352973292809763
ACH-000421,0.16010518811758964
ACH-000424,0.06364334053387885
ACH-000425,0.09058803305386136
ACH-000426,0.1917591357486948
ACH-000427,-0.02469841659157672
ACH-000433,-0.06927669558072598
ACH-000435,0.4311387440211256
ACH-000436,0.014480818906405287
ACH-000444,0.12314326958154552
ACH-000445,0.026464431092098697
ACH-000448,0.01949849320937477
ACH-000450,0.2999110784586804
ACH-000452,0.2089316854472011
ACH-000454,0.08424470768138533
ACH-000458,0.08379339060348268
ACH-000459,0.033295558790459416
ACH-000460,0.16628751305159248
ACH-000461,0.13495281792747396
ACH-000463,0.08084036061474711
ACH-000464,-0.02648378472106164
ACH-000466,0.08880523246601002
ACH-000467,0.07336389229309838
ACH-000468,0.2020023912276227
