,PSENEN (55851)
ACH-000153,-0.14241466559320493
ACH-000159,0.01778306998958357
ACH-000160,-0.09439714705225606
ACH-000163,-0.06491720808241648
ACH-000167,-0.03621841619386185
ACH-000168,-0.059724198093120524
ACH-000169,-0.2915562792686304
ACH-000178,0.04143924348853484
ACH-000183,-0.019450808879987357
ACH-000188,-0.09918316134397273
ACH-000189,-0.4526684248888838
ACH-000190,-0.3265363558402755
ACH-000198,0.08352127777721177
ACH-000203,-0.1199798412895916
ACH-000204,-0.033022006155942814
ACH-000206,-0.09624185407192627
ACH-000207,-0.09633581692751146
ACH-000208,-0.14105177105026945
ACH-000210,-0.1467042430012976
ACH-000211,-0.2441046924035396
ACH-000215,-0.037648718084983566
ACH-000221,-0.04321925513977092
ACH-000222,-0.30836449316544107
ACH-000223,0.0028193854454090267
ACH-000226,0.015953800757651557
ACH-000227,-0.15205049585658306
ACH-000228,-0.1341798213744544
ACH-000231,0.001587303938367456
ACH-000232,-0.07806730259668625
ACH-000233,-0.07788366959300015
ACH-000234,-0.14545020870098305
ACH-000235,-0.3325335975245184
ACH-000237,-0.15200259018945533
ACH-000238,-0.09124507837138253
ACH-000242,-0.2702325218530806
ACH-000243,-0.02996422097933075
ACH-000244,0.37650574399166026
ACH-000246,0.08633215153513654
ACH-000248,-0.21785301363353116
ACH-000250,-0.14731914965330845
ACH-000251,-0.1328115137033903
ACH-000252,-0.01040001536470558
ACH-000253,-0.1243839616405524
ACH-000255,-0.23278111965373036
ACH-000256,-0.03758899056398112
ACH-000257,-0.29943902105956904
ACH-000258,-0.08086806429357055
ACH-000259,-0.33111857431750275
ACH-000260,-0.0906058225619135
ACH-000261,-0.11541733177106465
ACH-000262,-0.03644238452816504
ACH-000263,-0.1388849092063983
ACH-000264,-0.04182791264361798
ACH-000265,-0.08738652928608838
ACH-000266,-0.6829851694399912
ACH-000272,-0.07640655424697416
ACH-000274,-0.2927478993737365
ACH-000277,-0.1191996318506246
ACH-000278,-0.08727704704243931
ACH-000279,0.009120165529797958
ACH-000280,-0.1162927073781011
ACH-000281,-0.2365421243076257
ACH-000288,0.09017181842949412
ACH-000291,-0.14293915832659065
ACH-000293,-0.280020417559434
ACH-000294,-0.3835277627621324
ACH-000295,-0.09172653038917787
ACH-000296,0.034593598761413664
ACH-000302,-0.3127969634791214
ACH-000304,-0.20821314977472585
ACH-000307,-0.1876332613355185
ACH-000308,-0.1429365423667082
ACH-000310,0.0033065419936862085
ACH-000311,-0.3940609223899609
ACH-000312,-0.21839534959809886
ACH-000315,-0.131639455442813
ACH-000316,0.14705359204035404
ACH-000317,-0.2540770033833897
ACH-000318,-0.09199590194908176
ACH-000319,-0.06850152620832728
ACH-000320,0.2608582884979329
ACH-000322,0.09654017239879947
ACH-000323,-0.20887336542992296
ACH-000324,-0.14133544355816013
ACH-000329,-0.2017390734291506
ACH-000330,-0.03520221268423677
ACH-000331,0.184753809197854
ACH-000332,-0.18944141121936525
ACH-000334,-0.2409544899506708
ACH-000335,-0.0314915180646092
ACH-000336,-0.13569448284832972
ACH-000337,-0.19103311586858868
ACH-000338,0.11450353257205735
ACH-000339,-0.148852467119807
ACH-000341,-0.0982803560645067
ACH-000348,-0.07173376746144365
ACH-000350,-0.19784727670039395
ACH-000352,-0.04529997806864594
ACH-000356,-0.11295710441610578
ACH-000361,0.11816833579973984
ACH-000362,0.021910778167933975
ACH-000363,-0.03919673225086348
ACH-000364,-0.4172120923694395
ACH-000365,-0.22690822707442485
ACH-000366,-0.17503176215693128
ACH-000368,-0.0705993411299957
ACH-000374,-0.1933490526708472
ACH-000375,-0.20453320910369124
ACH-000376,-0.13869064558277724
ACH-000381,-0.31006386832209043
ACH-000383,-0.1989907698767899
ACH-000387,-0.180705970107495
ACH-000389,-0.15160433046992186
ACH-000390,-0.3018142035975555
ACH-000393,-0.12237223589238685
ACH-000395,-0.4411585935039367
ACH-000396,-0.0917874739651362
ACH-000397,0.02917222115430749
ACH-000401,-0.11414101768968347
ACH-000402,-0.16143804550828506
ACH-000403,-0.1443498472525398
ACH-000404,-0.06753291141738041
ACH-000406,-0.009334109482210196
ACH-000407,-0.02753891459241091
ACH-000408,0.02376687458520981
ACH-000410,-0.2267060579050679
ACH-000411,0.0457844877306942
ACH-000414,-0.17717538211193304
ACH-000415,-0.07681592401559018
ACH-000416,-0.0462222730313936
ACH-000420,-0.06824330932283777
ACH-000421,-0.005381768505373954
ACH-000424,-0.09210589966382828
ACH-000425,-0.0057372154094222794
ACH-000426,-0.09347298555252276
ACH-000427,-0.12951703528912087
ACH-000433,-0.13221382313697144
ACH-000435,-0.049712609649390366
ACH-000436,0.12141592428953413
ACH-000444,-0.08140415446041623
ACH-000445,0.006195597736181935
ACH-000448,-0.06807778382533615
ACH-000450,-0.4612170611584914
ACH-000452,-0.19734269950674285
ACH-000454,-0.12210024749723787
ACH-000458,-0.2337119107207529
ACH-000459,0.05481444037577218
ACH-000460,0.5591466091992805
ACH-000461,-0.1368994969702895
ACH-000463,-0.037395081456106
ACH-000464,0.2341415109000536
ACH-000466,-0.16623608504011694
ACH-000467,-0.15682409917761514
ACH-000468,-0.07886471373666637
ACH-000469,-0.1767105580158244
ACH-000470,-0.035734236504764386
ACH-000471,-0.09230343535359667
ACH-000472,0.014859784896715987
ACH-000473,-0.2943072922429231
ACH-000475,-0.04129304706887433
ACH-000476,0.2672988870121114
ACH-000477,-0.1641035459022152
ACH-000479,-0.17695124738135104
ACH-000480,0.031714777431601456
ACH-000481,0.11257800280105752
ACH-000483,0.09527008173864288
ACH-000484,0.0856736020361282
ACH-000485,-0.12105621768744187
ACH-000486,-0.3513260051630136
ACH-000487,-0.01566104969591964
ACH-000488,0.012557637777634113
ACH-000490,-0.14631778119561786
ACH-000491,-0.4677013150885979
ACH-000495,-0.09808724704788868
ACH-000496,-0.11683983325318058
ACH-000499,-0.2452456510795788
ACH-000500,0.06753051943149373
ACH-000502,-0.4750123821575058
ACH-000503,0.06649612483157404
ACH-000505,-0.3876065364845351
ACH-000507,-0.176781758959453
ACH-000510,-0.2164094735501136
ACH-000511,-0.1007796988857631
ACH-000512,0.05055240390906923
ACH-000516,-0.2481439860979936
ACH-000517,-0.2703296370225075
ACH-000518,-0.2944103165573109
ACH-000520,-0.08855746464351788
ACH-000521,-0.1914298215559664
ACH-000522,0.05135359196881142
ACH-000524,-0.006393650602922619
ACH-000527,-0.16221777055905756
ACH-000528,-0.004907039767885699
ACH-000537,-0.2242983467715648
ACH-000541,-0.4847909374052101
ACH-000542,-0.1241728054408311
ACH-000544,0.0974660498964065
ACH-000545,-0.03782094107645336
ACH-000547,-0.1617470355306053
ACH-000548,-0.15483278377108906
ACH-000549,-0.30996686555631403
ACH-000550,-0.07379974930947787
ACH-000552,-0.3964942592605494
ACH-000556,-0.053132882264475885
ACH-000557,-0.03541312350672552
ACH-000569,-0.21088109072751604
ACH-000570,0.02289743017788305
ACH-000571,-0.1222856606752029
ACH-000573,0.0228276659126353
ACH-000576,0.2848532921112489
ACH-000579,-0.3067445471812109
ACH-000580,-0.10533555851773124
ACH-000584,-0.10021454824578407
ACH-000585,0.4907088073846027
ACH-000588,0.16862144267545526
ACH-000589,-0.11696379965957884
ACH-000591,-0.07258510438028205
ACH-000593,-0.11273923605814527
ACH-000600,-0.3665888981239048
ACH-000601,-0.055764005971912126
ACH-000605,-0.032716562949527066
ACH-000606,-0.2101541373837888
ACH-000608,-0.022341117742006863
ACH-000614,-0.1206716805730764
ACH-000616,-0.2933057828569807
ACH-000618,0.06223591655608554
ACH-000619,-0.011734097838027412
ACH-000620,-0.1926826220013056
ACH-000621,-0.2666247296810088
ACH-000622,-0.025204390126763367
ACH-000623,-0.07720472905994083
ACH-000624,-0.007876419055109699
ACH-000627,-0.07102181118225691
ACH-000630,-0.08725971540604155
ACH-000631,-0.28853697753249163
ACH-000632,-0.33488574470081184
ACH-000633,-0.052593601528780856
ACH-000637,-0.2226223815328917
ACH-000638,0.007747377945490673
ACH-000646,0.034680333743113724
ACH-000647,0.01927416010151265
ACH-000648,-0.2409036159054951
ACH-000649,-0.16393907047866416
ACH-000651,0.013899135749850449
ACH-000652,-0.1346717960172092
ACH-000653,-0.009419644310744114
ACH-000657,-0.0033755769648520307
ACH-000658,-0.1831518466086672
ACH-000661,-0.16616082355275272
ACH-000662,-0.1431035597535772
ACH-000663,-0.06366281536762715
ACH-000665,0.026511038753215848
ACH-000671,-0.171884150768062
ACH-000672,-0.08554119594657159
ACH-000673,-0.042266909119413984
ACH-000676,-0.1943484251776152
ACH-000677,-0.09346682867901793
ACH-000681,-0.1029978689449002
ACH-000683,0.0480597135881745
ACH-000684,0.11463384551988168
ACH-000688,-0.4565991009990812
ACH-000693,-0.061713543018833014
ACH-000694,-0.06986921890371874
ACH-000695,-0.1257707046847835
ACH-000696,-0.08494516368301107
ACH-000697,-0.00455947228856714
ACH-000699,-0.2641541125857185
ACH-000701,-0.2882547695225571
ACH-000706,-0.13188138066334434
ACH-000711,-0.06180955002144736
ACH-000713,-0.18058762235355272
ACH-000714,-0.3071677504953788
ACH-000718,0.026672541799590777
ACH-000720,-0.07621153077541343
ACH-000721,-0.08366812551995878
ACH-000724,-0.21380681067200594
ACH-000725,-0.12492673383252027
ACH-000732,-0.02251201779077845
ACH-000734,-0.07650918470886993
ACH-000735,-0.34335971673688986
ACH-000736,-0.06004520695690225
ACH-000738,-0.025360868922728562
ACH-000746,-0.0661354298498772
ACH-000747,-0.1195134301583152
ACH-000748,-0.27691867714707163
ACH-000753,-0.13485687398032542
ACH-000756,-0.1447739605020072
ACH-000757,-0.24930064625247306
ACH-000758,-0.19117820730678856
ACH-000760,-0.14304663867960246
ACH-000762,-0.1898089549243795
ACH-000763,-0.016379572670389163
ACH-000764,-0.3824434831461558
ACH-000765,-0.3569262419721157
ACH-000766,-0.2520503793911277
ACH-000767,-0.13532896192630933
ACH-000768,-0.18909543356331415
ACH-000769,-0.2582556948968638
ACH-000770,-0.005296776856861909
ACH-000771,-0.25954745358084524
ACH-000773,-0.17431774570495606
ACH-000776,-0.14809000814579068
ACH-000777,-0.0774906460294406
ACH-000778,-0.09135639205600964
ACH-000781,-0.07278156904468035
ACH-000782,-0.2771335577083369
ACH-000783,0.16281633784108548
ACH-000784,-0.4013394129539663
ACH-000785,-0.21722477818337288
ACH-000787,-0.1551524240620448
ACH-000788,-0.05096492249576892
ACH-000791,0.0013804809877426068
ACH-000792,-0.17817025036642767
ACH-000794,-0.15587465381373386
ACH-000796,-0.241181740380443
ACH-000798,-0.3558429862832904
ACH-000799,-0.06247457690598152
ACH-000800,0.006436424067262082
ACH-000802,-0.22046701302890168
ACH-000804,-0.07882218158887314
ACH-000805,0.02550491606904321
ACH-000809,-0.17945075942728822
ACH-000810,-0.08263353080231177
ACH-000811,-0.1048530632568279
ACH-000817,0.11319949078832207
ACH-000819,-0.1190053907124461
ACH-000820,-0.21674904632036832
ACH-000821,-0.2450707191397147
ACH-000822,-0.1097115249809266
ACH-000823,-0.10196013050441304
ACH-000824,-0.2158320163040007
ACH-000827,-0.17486354552601105
ACH-000829,-0.13444456378603045
ACH-000831,-0.4169974523477285
ACH-000832,-0.17665546693307488
ACH-000833,-0.1284346123950426
ACH-000834,-0.015262021988235869
ACH-000835,-0.2163831100673052
ACH-000836,-0.27441392197611786
ACH-000837,-0.14420707093909235
ACH-000838,-0.2528129337032156
ACH-000839,-0.06733462867444312
ACH-000840,-0.13984704574772655
ACH-000841,-0.1080712208049196
ACH-000843,-0.09363816960332663
ACH-000846,-0.14560178399773008
ACH-000847,-0.19002884694554195
ACH-000848,-0.14041443092314002
ACH-000849,-0.2364945415374748
ACH-000851,0.1863776121332486
ACH-000855,0.10102577105724883
ACH-000856,-0.04808177951226264
ACH-000858,-0.0861585583332539
ACH-000859,0.1489572085682908
ACH-000861,-0.24010250804148164
ACH-000862,-0.09707501737942778
ACH-000865,-0.1387948421965199
ACH-000866,0.020398323399754014
ACH-000867,0.017058431713897156
ACH-000869,-0.08145792249053029
ACH-000872,-0.1778046769679103
ACH-000873,-0.3819753458571627
ACH-000876,-0.10240514402392807
ACH-000878,0.2242443271748312
ACH-000880,-0.05254352248547129
ACH-000881,-0.025728422078906632
ACH-000882,-0.1808374542712433
ACH-000884,-0.13815640194016338
ACH-000885,-0.02894114726028364
ACH-000887,-0.2356290097632976
ACH-000889,-0.05997228244187626
ACH-000896,0.3944022736461108
ACH-000898,-0.20828361011901575
ACH-000900,-0.08645787615293445
ACH-000901,-0.13848281736983986
ACH-000905,-0.19738536990017588
ACH-000906,-0.04921147244232935
ACH-000907,-0.11666041640682702
ACH-000910,-0.04103446495745775
ACH-000911,-0.32754335267866863
ACH-000912,-0.1539440492087778
ACH-000913,-0.017399057217666786
ACH-000915,0.07474519907347123
ACH-000916,-0.2368263234402117
ACH-000917,-0.022671101867374758
ACH-000920,0.03820076644754865
ACH-000921,0.027699175437151544
ACH-000924,-0.04338205250013173
ACH-000926,-0.2394871406815311
ACH-000928,-0.24245462718139296
ACH-000929,0.05433277510237596
ACH-000932,-0.0989080103720916
ACH-000935,-0.001778356725212512
ACH-000936,-0.16835544786788328
ACH-000937,-0.8599673542744467
ACH-000938,-0.05478114730060949
ACH-000939,-0.08767946435335831
ACH-000941,-0.16447851078013062
ACH-000943,0.03905984631257405
ACH-000946,-0.11386706512492252
ACH-000947,0.01753361066493214
ACH-000948,-0.14959409166621804
ACH-000950,-0.07737164237213931
ACH-000953,-0.9893378857749708
ACH-000954,-0.08456163305013535
ACH-000957,-0.4974122148330623
ACH-000958,-0.07851749236492132
ACH-000960,-0.06490589769789609
ACH-000963,-0.2672699752542585
ACH-000968,-0.5457058126283952
ACH-000969,-0.001817564353302474
ACH-000972,-0.32887336340566264
ACH-000973,-0.05015662073430389
ACH-000974,-0.17565168082354482
ACH-000978,-0.30160436405696195
ACH-000984,-0.1717135437928856
ACH-000986,-0.0934025332332375
ACH-000988,-0.2888836420873561
ACH-000993,-0.19039071502224653
ACH-000994,-0.01811512683161124
ACH-000996,4.9777786469446e-05
ACH-001001,0.026299162896862672
ACH-001020,-0.3131139971272445
ACH-001028,-0.1950687234450309
ACH-001031,-0.16704907032814306
ACH-001038,-0.0623327740141768
ACH-001048,-0.18609754687124225
ACH-001050,-0.24067229458100176
ACH-001053,-0.04813795244006595
ACH-001054,-0.10731109613004636
ACH-001061,-0.01927432105963384
ACH-001067,0.12348255993997098
ACH-001075,-0.2435868142980877
ACH-001096,0.1034442013697679
ACH-001111,-0.2023531121945152
ACH-001119,0.0569700522385436
ACH-001128,-0.13871669071285814
ACH-001134,-0.09487889065580646
ACH-001151,-0.2014665852686381
ACH-001163,-0.05991282386018831
ACH-001164,-0.37343946897558455
ACH-001183,-0.4512699385932681
ACH-001192,-0.04290529072393298
ACH-001193,0.09619956033265548
ACH-001196,-0.0771818550891471
ACH-001197,-0.01798891295540096
ACH-001205,-0.2948490862557516
ACH-001211,-0.08855640767075977
ACH-001212,-0.10883800030728714
ACH-001228,-0.2082066638134396
ACH-001232,-0.2387811576387369
ACH-001239,0.02380518662333535
ACH-001270,0.2608861982126412
ACH-001274,-0.28581886881409896
ACH-001275,-0.10686232229149556
ACH-001277,-0.13474731461501954
ACH-001278,-0.43902745608877225
ACH-001280,-0.2157966266871912
ACH-001283,-0.16591329085458628
ACH-001289,-0.2801537531627592
ACH-001300,0.0540330532258554
ACH-001301,-0.10992433203844364
ACH-001302,-0.16669696593079536
ACH-001306,-0.08790467443721513
ACH-001318,0.054015580768793335
ACH-001322,-0.1398583246438291
ACH-001328,-0.41219328694293106
ACH-001332,-0.047110514896084414
ACH-001336,-0.07511309466424275
ACH-001346,-0.07014030616087942
ACH-001353,-0.11438204675822315
ACH-001354,-0.021346206940902567
ACH-001367,0.00325782434888536
ACH-001368,-0.047042108846764685
ACH-001374,-0.3685104331955708
ACH-001377,-0.015759105454646084
ACH-001380,-0.12263115241057998
ACH-001391,0.03859148711370927
ACH-001408,-0.07555286595874426
ACH-001430,0.016484152344105142
ACH-001431,-0.015277451744248341
ACH-001450,0.2423307480688173
ACH-001496,-0.14212374865047964
ACH-001500,-0.26505650176251944
ACH-001523,-0.0937925781663886
ACH-001532,0.09157082154622384
ACH-001550,-0.09099181454667904
ACH-001552,0.09618531768021517
ACH-001554,-0.19204213594308586
ACH-001654,-0.166001038045214
ACH-001735,-0.20444980712654975
ACH-001736,0.12985918330152416
ACH-001737,-0.07593946875865104
ACH-001740,-0.051118432217933316
ACH-001745,-0.014982807299230228
ACH-001765,-0.019535528452058568
