,VPS26A (9559)
ACH-000004,-0.18212952327797374
ACH-000005,-0.2308187847889896
ACH-000007,-0.18800638105929712
ACH-000009,-0.43528465151001255
ACH-000011,-0.4619089539820963
ACH-000012,-0.13004308955349744
ACH-000013,-0.13197925590903328
ACH-000014,-0.3820474126568008
ACH-000015,-0.19802806268405132
ACH-000017,-0.37315412466795983
ACH-000018,-0.1709362881117692
ACH-000019,-0.13695632037043956
ACH-000021,-0.12284257263627987
ACH-000022,-0.2158746889977228
ACH-000025,-0.14385261337300687
ACH-000028,-0.15923068628137102
ACH-000030,-0.441566087331524
ACH-000035,-0.25047350687244546
ACH-000036,-0.29375765395900194
ACH-000037,-0.12269339906900267
ACH-000039,-0.18695103542421446
ACH-000040,-0.012896366340763776
ACH-000041,-0.09366251360413202
ACH-000042,-0.17188922409411275
ACH-000045,-0.1831027114808132
ACH-000047,-0.1007506544482802
ACH-000052,-0.14129238281921774
ACH-000053,-0.5081255997298351
ACH-000054,-0.3465590246931788
ACH-000055,-0.1178789670118708
ACH-000060,-0.2857336782063923
ACH-000067,-0.20851451112590336
ACH-000070,-0.39018472194644205
ACH-000075,-0.15770082296531826
ACH-000078,-0.16231675354479086
ACH-000082,-0.07706203174100068
ACH-000085,-0.2812935225862261
ACH-000086,-0.1298368423041804
ACH-000087,-0.15836340332802834
ACH-000092,-0.19629245815659987
ACH-000095,-0.1453254943168281
ACH-000097,-0.15196706409006125
ACH-000098,0.03088822315468505
ACH-000099,-0.04161695811432802
ACH-000108,-0.12228670989380988
ACH-000113,-0.20702221182851144
ACH-000116,-0.28739325557898004
ACH-000118,-0.23813748606531904
ACH-000120,-0.040676073805139816
ACH-000123,-0.12916556635432386
ACH-000127,-0.19049358800367494
ACH-000128,-0.22393480639739624
ACH-000132,-0.2717499635199377
ACH-000133,-0.21501105425494546
ACH-000137,-0.21874530668978995
ACH-000138,-0.11519942169588487
ACH-000142,-0.451659114676359
ACH-000143,0.006862481301104903
ACH-000146,-0.06129115595971834
ACH-000148,-0.21778026609236886
ACH-000150,-0.16024308064692416
ACH-000152,-0.2388855144564884
ACH-000153,-0.12730378166364975
ACH-000159,-0.15747470647335185
ACH-000160,-0.4476527568524266
ACH-000163,-0.3488861172296554
ACH-000167,-0.4889258373301266
ACH-000168,-0.231266134241254
ACH-000169,-0.3903113193848181
ACH-000178,-0.213833570760246
ACH-000183,-0.15937019101348468
ACH-000188,-0.2168237889751563
ACH-000189,-0.4330739185682654
ACH-000190,-0.2650192433781547
ACH-000198,-0.1618923617484575
ACH-000203,0.14574427288009786
ACH-000204,-0.1796713918364597
ACH-000206,-0.15699255392245598
ACH-000207,-0.4146433801011491
ACH-000208,-0.4592284231106945
ACH-000210,0.10055491178230702
ACH-000211,-0.2849852654209217
ACH-000215,-0.05142824894947212
ACH-000221,0.038219552969184535
ACH-000222,-0.11860633782011484
ACH-000223,-0.2892772475986256
ACH-000226,-0.2581057453749114
ACH-000227,-0.12331301153886147
ACH-000228,-0.3407125610892037
ACH-000231,-0.1713093079539292
ACH-000232,-0.22774942285255545
ACH-000233,-0.2495117110339061
ACH-000234,-0.24937255985437146
ACH-000235,-0.2440956289574505
ACH-000237,-0.1845529038111854
ACH-000238,-0.09973181975506157
ACH-000242,-0.01847983711912396
ACH-000243,-0.13860593852340544
ACH-000244,-0.1903810146221004
ACH-000246,-0.14226342629065378
ACH-000248,-0.4484611066009165
ACH-000250,-0.3733824355967899
ACH-000251,-0.3637854651701285
ACH-000252,-0.5887529477478495
ACH-000253,-0.3782054627561781
ACH-000255,-0.29063613894623763
ACH-000256,-0.16693661781825175
ACH-000257,-0.08772699448192803
ACH-000258,-0.16003064496208355
ACH-000259,-0.28401474898760753
ACH-000260,-0.20866225275006592
ACH-000261,-0.28094788072472
ACH-000262,-0.34427002489661473
ACH-000263,-0.15311294220512706
ACH-000264,-0.2541853359701209
ACH-000265,-0.04948853989113989
ACH-000266,-0.13823585369440353
ACH-000272,-0.19032068413628744
