,GLI1 (2735)
ACH-000004,-0.13407546424480324
ACH-000005,-0.16652466575559144
ACH-000007,-0.21073936061401935
ACH-000009,-0.20314016545378724
ACH-000011,-0.17763859507461593
ACH-000012,-0.255806569578045
ACH-000013,-0.1496402358681101
ACH-000014,-0.11448957411822623
ACH-000015,-0.32746863783989016
ACH-000017,-0.21577175628465287
ACH-000018,-0.07802086075606582
ACH-000019,-0.12226662406124855
ACH-000021,-0.18440399650709136
ACH-000022,-0.2742590632531208
ACH-000025,-0.2536260273206624
ACH-000028,-0.21671819691339014
ACH-000030,-0.24294339787856034
ACH-000035,-0.2690578075620375
ACH-000036,-0.24309133667410485
ACH-000037,-0.25155036315334084
ACH-000039,-0.3808962443560995
ACH-000040,-0.20663943185750286
ACH-000041,-0.2167275062548179
ACH-000042,-0.2202920444323643
ACH-000045,-0.18956584214247996
ACH-000047,-0.17587671071575006
ACH-000052,-0.23142024495828534
ACH-000053,-0.16920536246581178
ACH-000054,-0.16128177802124036
ACH-000055,-0.1730309567630166
ACH-000060,-0.11866168156473607
ACH-000067,-0.3175658076930216
ACH-000070,-0.2310054216715932
ACH-000075,-0.2165199829894177
ACH-000078,-0.14173087639231075
ACH-000082,0.04346231469145386
ACH-000085,-0.34896779500890124
ACH-000086,-0.2875674139884236
ACH-000087,-0.2350296845561394
ACH-000092,-0.2078050550868798
ACH-000095,-0.2294304190125098
ACH-000097,-0.2186027767302756
ACH-000098,-0.06866659705776681
ACH-000099,-0.13277272306320756
ACH-000108,-0.12611537802123787
ACH-000113,-0.2708785606247979
ACH-000116,-0.1701325477084656
ACH-000118,-0.2331344057434409
ACH-000120,-0.18964213767043184
ACH-000123,-0.14242291930921142
ACH-000127,-0.20073503850896368
ACH-000128,-0.2273488611467191
ACH-000132,0.08868539862042396
ACH-000133,-0.2278411097397735
ACH-000137,-0.19810407704340366
ACH-000138,-0.20595444489145667
ACH-000142,-0.4305534728586184
ACH-000143,-0.17273343069071562
ACH-000146,-0.1404153896371182
ACH-000148,-0.2523112992547427
ACH-000150,-0.3149500816948309
ACH-000152,-0.2452264439287121
ACH-000153,-0.3858071147382304
ACH-000159,-0.1153929444913846
ACH-000160,-0.22069034090308212
ACH-000163,-0.34214358266640044
ACH-000167,-0.1446335068389993
ACH-000168,-0.12655203782766994
ACH-000169,-0.1569689922326089
ACH-000178,-0.15396985556548173
ACH-000183,-0.3041445257765791
ACH-000188,-0.1853825773242084
ACH-000189,-0.2615210486133517
ACH-000190,0.04078244311238465
ACH-000198,-0.08079826761161495
ACH-000203,-0.35027946899149404
ACH-000204,-0.2633628705091717
ACH-000206,-0.0927368173546574
ACH-000207,-0.04998501020265121
ACH-000208,-0.4518385439709838
ACH-000210,-0.3855212173078101
ACH-000211,-0.14433509384139015
ACH-000215,-0.33578471826327005
ACH-000221,-0.3748507636736498
ACH-000222,-0.10198779112151583
ACH-000223,-0.2235811230933481
ACH-000226,-0.1535226124254291
ACH-000227,-0.29403732682658634
ACH-000228,-0.3667596130559715
ACH-000231,-0.1973726200588263
ACH-000232,-0.11436941484598905
ACH-000233,-0.11259496009500088
ACH-000234,-0.1762432612140859
ACH-000235,-0.21412224394362775
ACH-000237,-0.10544883293845704
ACH-000238,-0.16877920110746095
ACH-000242,-0.5172164751452242
ACH-000243,-0.15810077490364055
ACH-000244,-0.3502350021166865
ACH-000246,-0.15868742110370218
ACH-000248,-0.432389187085996
ACH-000250,-0.15783797225074986
ACH-000251,-0.07624935825534736
ACH-000252,-0.3315862302333316
ACH-000253,-0.23470075212992025
ACH-000255,-0.19442643848743807
ACH-000256,-0.11884179446233252
ACH-000257,-0.06411098694580879
ACH-000258,-0.189084841198524
ACH-000259,-0.17571544022717642
ACH-000260,-0.16694741950422576
ACH-000261,-0.19166979471779255
ACH-000262,-0.20346942269764415
ACH-000263,-0.10538152545937783
ACH-000264,-0.16415517046271064
ACH-000265,-0.2034671453712953
ACH-000266,-0.2453115631115117
ACH-000272,0.007843217504065744
ACH-000274,-0.2631939981260743
ACH-000277,-0.24784494595635764
ACH-000278,-0.33975787181219924
ACH-000279,-0.2257620404126069
ACH-000280,-0.18126676536285444
ACH-000281,-0.2329283071460159
ACH-000288,-0.2727831985820179
ACH-000291,-0.11726832926270896
ACH-000293,-0.15050593940345006
ACH-000294,-0.2795090246884928
ACH-000295,-0.2819446437169193
ACH-000296,-0.3834932886305697
ACH-000302,-0.1342254140512952
ACH-000304,-0.2585327916446427
ACH-000307,-0.1761079335185844
ACH-000308,-0.2779386745949274
ACH-000310,-0.02312400887342856
ACH-000311,-0.226509641324114
ACH-000312,-0.11482550013818267
ACH-000315,-0.2567029874539887
ACH-000316,-0.13005211741689873
ACH-000317,-0.08584192067791456
ACH-000318,-0.29614511297725565
ACH-000319,-0.2466588700504114
ACH-000320,-0.14289143573046548
ACH-000322,-0.27760700401364824
ACH-000323,-0.14536898723841216
ACH-000324,-0.17076464547524295
ACH-000329,-0.30288195903721593
ACH-000330,-0.0257211865212956
ACH-000331,-0.20560289180941266
ACH-000332,-0.1575941104066423
