,OR52D1 (390066)
ACH-000004,-0.07826770676183238
ACH-000005,0.03554595598181936
ACH-000007,0.15991190401125838
ACH-000009,0.12906302703582728
ACH-000011,-0.015783982053965383
ACH-000012,0.07482260143864605
ACH-000013,0.02900081211605275
ACH-000014,0.03610412868366801
ACH-000015,0.14628612985148776
ACH-000017,0.060294184938591226
ACH-000018,0.04621401138820299
ACH-000019,0.003894677327971103
ACH-000021,-0.011815662561384806
ACH-000022,0.009841063711294009
ACH-000025,-0.019450795640322663
ACH-000028,-0.08855607195466936
ACH-000030,0.0460455471905177
ACH-000035,0.06469833510483296
ACH-000036,0.013418341766230916
ACH-000037,-0.04992017766077491
ACH-000039,0.06871431131568717
ACH-000040,0.049578328141039234
ACH-000041,-0.01248318072760797
ACH-000042,0.09961929128247883
ACH-000045,0.2327721451480428
ACH-000047,0.0902904689842819
ACH-000052,0.13124986576693246
ACH-000053,0.13922001840503342
ACH-000054,-0.0428402052233282
ACH-000055,0.255061025112724
ACH-000060,0.12033165548948352
ACH-000067,-0.022184218591569188
ACH-000070,0.09022591701913936
ACH-000075,0.04267443940423269
ACH-000078,0.07158609150727357
ACH-000082,0.012794710310483196
ACH-000085,-0.08081089916419848
ACH-000086,0.13182360342829494
ACH-000087,-0.07484354979383791
ACH-000092,0.13110568322410387
ACH-000095,0.03564222297319911
ACH-000097,0.020363810002146026
ACH-000098,0.08854007582843687
ACH-000099,0.07764898740917794
ACH-000108,0.1323938043573251
ACH-000113,0.06929865508488736
ACH-000116,0.040269711777002816
ACH-000118,0.02039677571271435
ACH-000120,0.11668508548391116
ACH-000123,0.1418927166966858
ACH-000127,0.002853106370118975
ACH-000128,0.16253803173487125
ACH-000132,0.20726664955896326
ACH-000133,0.059453526516196564
ACH-000137,0.045109622513962735
ACH-000138,0.14341059463542102
ACH-000142,0.08463456829470144
ACH-000143,0.003177620176014718
ACH-000146,0.02465181004057293
ACH-000148,0.12576723371827386
ACH-000150,0.1981830476913259
ACH-000152,0.05065924067013963
ACH-000153,0.16577145939068266
ACH-000159,0.12818369677187988
ACH-000160,0.15438404328308342
ACH-000163,0.08688256433007374
ACH-000167,-0.14852370702091838
ACH-000168,0.12051195915078175
ACH-000169,0.07399684171254713
ACH-000178,-0.007562488160816847
ACH-000183,0.08256254383238235
ACH-000188,0.06036597205670252
ACH-000189,0.17229512878043138
ACH-000190,0.13677359195970784
ACH-000198,-0.009275146809390605
ACH-000203,-0.09144372987788096
ACH-000204,0.15347237495206506
ACH-000206,0.19745292722660726
ACH-000207,0.07996538292697339
ACH-000208,-0.0497333191152794
ACH-000210,0.1372717821897445
ACH-000211,0.002546867897658578
ACH-000215,0.11576906185374992
ACH-000221,0.2506510751586528
ACH-000222,0.1804665400279008
ACH-000223,0.013590873758123912
ACH-000226,0.12106813568509373
ACH-000227,0.14473653162882733
ACH-000228,0.1393519412637676
ACH-000231,0.08410651947374988
ACH-000232,-0.005401791821157107
ACH-000233,0.1304494036919388
ACH-000234,0.05534022333436317
ACH-000235,-0.0007014847035389434
ACH-000237,0.11071190486328944
ACH-000238,0.05688834739230906
ACH-000242,0.2855206432078702
ACH-000243,0.021006932658026174
ACH-000244,-0.06333978411260624
ACH-000246,0.0421985099990152
ACH-000248,0.06542782357362413
ACH-000250,0.0809811003441638
ACH-000251,0.005673527054788621
ACH-000252,-0.05085573071839248
ACH-000253,0.13927997886226434
ACH-000255,0.04420171531128407
ACH-000256,0.16918564802872074
ACH-000257,-0.12717903276828854
ACH-000258,-4.576320655352508e-05
ACH-000259,0.08334531747896297
ACH-000260,0.0991225162914717
ACH-000261,0.016805033110198514
ACH-000262,0.1994861462710916
ACH-000263,0.03132850426244853
ACH-000264,0.12736190212194182
ACH-000265,0.15303792077780215
ACH-000266,0.011029477274067251
ACH-000272,0.08173358980397853
ACH-000274,0.04580128747267331
ACH-000277,-0.05167980932974134
ACH-000278,-0.0050306094231563426
ACH-000279,0.11009826598325062
ACH-000280,0.1031922956672362
ACH-000281,0.05477007262413654
ACH-000288,0.032457251667800294
ACH-000291,0.030793126944317625
ACH-000293,0.12185368432287848
ACH-000294,0.17419404998670204
ACH-000295,0.38986450882737456
ACH-000296,-0.0030423276324015045
ACH-000302,0.0017238623768035446
ACH-000304,-0.06518258733071862
ACH-000307,0.018109567305575502
ACH-000308,0.06922962515815702
ACH-000310,0.03368985989939701
ACH-000311,-0.08387357719174365
ACH-000312,0.034797834387577685
ACH-000315,0.11633444285189724
ACH-000316,0.07915955533279004
ACH-000317,0.16081993507690312
ACH-000318,0.12322029263525618
ACH-000319,0.01800962084431266
ACH-000320,-0.0050041716791085575
ACH-000322,-0.028230539588555783
ACH-000323,0.11610390781100165
ACH-000324,0.0719570437140705
ACH-000329,0.10114676614546324
ACH-000330,0.24161044068358256
ACH-000331,-0.07715072942290452
ACH-000332,0.005264777361590018
ACH-000334,0.007010268715425992
ACH-000335,0.07592546435876113
ACH-000336,0.3300706653077584
ACH-000337,0.3010520623588054
ACH-000338,0.3833274912655825
ACH-000339,0.023791894619159596
ACH-000341,0.26076294710123765
ACH-000348,-0.032656466335514694
ACH-000350,0.11776543547446593
ACH-000352,0.031991585442008245
ACH-000356,0.2325931202586653
ACH-000361,0.07666093388355187
ACH-000362,0.0092573195066884
ACH-000363,0.06943929941330372
ACH-000364,0.09165780428893218
ACH-000365,0.06790963834400705
ACH-000366,0.06980638492630055
ACH-000368,0.037280385153552004
ACH-000374,0.04605401444216374
ACH-000375,0.07564983122779513
ACH-000376,0.093028928040255
ACH-000381,0.038111695557385104
ACH-000383,0.14208404700230787
ACH-000387,0.11423496188540246
ACH-000389,0.04874017020157408
ACH-000390,0.10130412591251688
ACH-000393,0.14040163459137112
ACH-000395,0.10014954043355592
ACH-000396,0.06546368369714227
ACH-000397,-0.017673505029500408
ACH-000401,0.2004277718806008
ACH-000402,0.05835688036593695
ACH-000403,0.08193942938104487
ACH-000404,0.14339911506188496
ACH-000406,0.06795592255482577
ACH-000407,0.0658318662095633
ACH-000408,0.14092484890412593
ACH-000410,0.11360333813126428
ACH-000411,0.06035385226492314
ACH-000414,0.0015655489794512744
ACH-000415,0.055015913404645664
ACH-000416,0.13526808448844987
ACH-000420,0.2375069228412718
ACH-000421,0.14400241360820404
ACH-000424,0.13891003095422466
ACH-000425,0.040935019999551216
ACH-000426,0.06336839443122669
ACH-000427,0.08055478524182326
ACH-000433,0.14454931219799766
ACH-000435,0.3315856632245288
ACH-000436,0.25458837418382435
