,LAMTOR3 (8649)
ACH-000004,-0.3637877435012582
ACH-000005,-0.6629478085161339
ACH-000007,-0.5131341529560463
ACH-000009,-0.2110793233791472
ACH-000011,-0.4945702629181089
ACH-000012,-0.5031919673406667
ACH-000013,-0.4842196256591111
ACH-000014,-0.2557984435993427
ACH-000015,-0.3805697314629135
ACH-000017,-0.70738053413304
ACH-000018,-0.6496519822791493
ACH-000019,-0.375673016333229
ACH-000021,-0.5691291759405097
ACH-000022,-0.18923912806460005
ACH-000025,-0.35465476286443226
ACH-000028,-0.35775157220014064
ACH-000030,-0.53821254707994
ACH-000035,-0.5488714844226844
ACH-000036,-0.6930086169709396
ACH-000037,-1.0286500563401646
ACH-000039,-0.39936916129662464
ACH-000040,-0.01113386571832725
ACH-000041,-0.4956368461860735
ACH-000042,-0.21962285187516736
ACH-000045,-0.2261123058859804
ACH-000047,-0.6188265111965335
ACH-000052,-0.6139783910526089
ACH-000053,-0.7391571641392426
ACH-000054,-0.5415312989003614
ACH-000055,-0.3415741081126702
ACH-000060,-0.42852081221119387
ACH-000067,-0.2828286960792261
ACH-000070,-0.7352621634082909
ACH-000075,-0.5751617046943989
ACH-000078,-0.18256365787363804
ACH-000082,-0.5063023584265649
ACH-000085,-0.5607892805600181
ACH-000086,-0.3061467188485936
ACH-000087,-0.6274389261947169
ACH-000092,-0.7509623274044254
ACH-000095,-0.7325783715221748
ACH-000097,-0.5109289684171489
ACH-000098,0.26164592829901023
ACH-000099,-0.4226338041642005
ACH-000108,-0.6181207647134153
ACH-000113,-0.5128424656266309
ACH-000116,-0.6737767795248759
ACH-000118,-0.2054917466127113
ACH-000120,-0.3495849817879711
ACH-000123,-0.2974934186070267
ACH-000127,-0.7174217812785876
ACH-000128,-0.25741759197036634
ACH-000132,-0.4699056240264477
ACH-000133,-0.4500522830314148
ACH-000137,-0.4301142098298776
ACH-000138,-0.4779740765450138
ACH-000142,-0.4173690312904549
ACH-000143,-0.4199881578748413
ACH-000146,-0.477413430182285
ACH-000148,-0.3337871773686928
ACH-000150,-0.7950408072241546
ACH-000152,-0.3276290440833
ACH-000153,-0.536299978903005
ACH-000159,-0.7007314807489139
ACH-000160,-0.5931002857234029
ACH-000163,-0.6021638923931337
ACH-000167,-0.4168015705235607
ACH-000168,-0.446282730955952
ACH-000169,-0.6519996723837257
ACH-000178,-0.7186422503574564
ACH-000183,-0.6827546115553644
ACH-000188,-0.35038482852338304
ACH-000189,-0.44410121659720414
ACH-000190,-0.4191627596642575
ACH-000198,-0.5696201470030504
ACH-000203,-0.6225249809080794
ACH-000204,-0.5996181732463459
ACH-000206,-0.44673572660971417
ACH-000207,-0.2756671978767973
ACH-000208,-0.7591430539481333
ACH-000210,-0.2751464502837607
ACH-000211,-0.3695590415562266
ACH-000215,-0.05744153859386581
ACH-000221,-0.2148503090846451
ACH-000222,-0.5738017775336259
ACH-000223,-0.2870307085241086
ACH-000226,-0.8688958682459149
ACH-000227,-0.3882069461850852
ACH-000228,-0.5593096857815856
ACH-000231,-0.6476738587490982
ACH-000232,-0.5918594289480584
ACH-000233,-0.46461652472711695
ACH-000234,-0.4659452815339155
ACH-000235,-0.27582264606139445
ACH-000237,-0.5770275598247588
ACH-000238,-0.5705311215332245
ACH-000242,-0.407968396872388
ACH-000243,-0.812037204264729
ACH-000244,-0.5609806022183594
ACH-000246,-0.33949938368119104
ACH-000248,-0.6231703118949549
ACH-000250,-0.2352987568299774
ACH-000251,-0.8658107927684071
ACH-000252,-0.3892032199505874
ACH-000253,-0.4443332290110684
ACH-000255,-0.7774907643515174
ACH-000256,-0.29097052106709764
ACH-000257,-0.3963840774788973
ACH-000258,-0.3824043509448524
ACH-000259,-0.6537949390928242
