,BNIP1 (662)
ACH-000004,-0.2794109656087481
ACH-000005,-0.46527880862759097
ACH-000007,-0.1578367666519126
ACH-000009,-0.6855564672105025
ACH-000011,-0.2934630030489241
ACH-000012,-0.40857216345723896
ACH-000013,-0.6030651066967456
ACH-000014,-0.3735266312076646
ACH-000015,-0.5987515949472846
ACH-000017,-0.5445691383945299
ACH-000018,-0.4414247588026626
ACH-000019,-0.4134752928547483
ACH-000021,-0.4628358479429404
ACH-000022,-0.26581373606952285
ACH-000025,-0.4344425280770549
ACH-000028,-0.423072713795216
ACH-000030,-0.2961311580096607
ACH-000035,-0.5440833739105594
ACH-000036,-0.639376887840287
ACH-000037,-0.21561678470315188
ACH-000039,-0.4750844986749032
ACH-000040,-0.6088744003749655
ACH-000041,-0.2597101916858737
ACH-000042,-0.2860146419421961
ACH-000045,-0.3199888935978344
ACH-000047,-0.18735810874965986
ACH-000052,-0.7198916287216949
ACH-000053,-0.32329126556502835
ACH-000054,-0.4910494438613792
ACH-000055,-0.5898635131791417
ACH-000060,-0.3440237364513775
ACH-000067,-0.5368728328970823
ACH-000070,-0.5749576707168744
ACH-000075,-0.2249839221181648
ACH-000078,-0.3286827599867686
ACH-000082,-0.4691155240804098
ACH-000085,-0.4024326104142685
ACH-000086,-0.6519652192667202
ACH-000087,-0.5912441124811826
ACH-000092,-0.42306620606747297
ACH-000095,-0.24619860377584146
ACH-000097,-0.4480207761166894
ACH-000098,-0.4716037178727465
ACH-000099,-0.5063827868437762
ACH-000108,-0.4923952034838411
ACH-000113,-0.22770405806550595
ACH-000116,-0.6302196238013381
ACH-000118,-0.5843691078242755
ACH-000120,-0.3789213058414501
ACH-000123,-0.4931677465635449
ACH-000127,-0.6145295734871907
ACH-000128,-0.5072248578199821
ACH-000132,-0.6024276715377794
ACH-000133,-0.4365825332510444
ACH-000137,-0.5714841438712094
ACH-000138,-0.3967939261934112
ACH-000142,-0.607315967047006
ACH-000143,-0.5981177650711519
ACH-000146,-0.2616602820889681
ACH-000148,-0.3751116585834462
ACH-000150,-0.6739645051188085
ACH-000152,-0.4370438089899778
ACH-000153,-0.5166971648253013
ACH-000159,-0.4385532210990857
ACH-000160,-0.25427379534122324
ACH-000163,-0.5867389629335352
ACH-000167,-0.394748191895652
ACH-000168,-0.3962901553835088
ACH-000169,-0.5869583134495407
ACH-000178,-0.5244730994695146
ACH-000183,-0.5124802483691766
ACH-000188,-0.3620363989678586
ACH-000189,-0.4077199128774757
ACH-000190,-0.6095595936128687
ACH-000198,-0.4508894357994069
ACH-000203,-0.3917620321787215
ACH-000204,-0.5587064550215582
ACH-000206,-0.6321759870354327
ACH-000207,-0.4683917793189896
ACH-000208,-0.34437499682394584
ACH-000210,-0.4835270115979871
ACH-000211,-0.2419887154350459
ACH-000215,-0.6110021728440361
ACH-000221,-0.4485368447744658
ACH-000222,-0.3432148488967202
ACH-000223,-0.4453486063323794
ACH-000226,-0.3863302160078452
ACH-000227,-0.32405532859084996
ACH-000228,-0.3698679950441007
ACH-000231,-0.5363136765305243
ACH-000232,-0.5496162261062189
ACH-000233,-0.3751529949137304
ACH-000234,-0.5912728111669949
ACH-000235,-0.30860390617021816
ACH-000237,-0.5039828872514749
ACH-000238,-0.2753154245657656
ACH-000242,-0.2363959701408193
ACH-000243,-0.5040977555078526
ACH-000244,-0.3670261649701688
ACH-000246,-0.4838784975757418
ACH-000248,-0.584303501431635
ACH-000250,-0.4848299156617454
ACH-000251,-0.4693210728737894
ACH-000252,-0.5146653820486611
ACH-000253,-0.5388324550973089
ACH-000255,-0.4789687534839784
ACH-000256,-0.5358454379689291
ACH-000257,-0.5624614492841001
ACH-000258,-0.3228105726241238
ACH-000259,-0.3930929276591854
ACH-000260,-0.43474766141890425
ACH-000261,-0.3801987392260669
ACH-000262,-0.4865640117907111
ACH-000263,-0.3722631816078221
ACH-000264,-0.43934450566380495
ACH-000265,-0.20237335966959127
ACH-000266,-0.3860390268305035
ACH-000272,-0.67819639922398
ACH-000274,-0.3762479498808642
ACH-000277,-0.4431614268545567
ACH-000278,-0.2474923260398921
ACH-000279,-0.2010299929144066
ACH-000280,-0.4672186248292842
ACH-000281,-0.3143368707170909
ACH-000288,-0.6593212385695837
ACH-000291,-0.3841283519059532
ACH-000293,-0.4158469881467622
ACH-000294,-0.3033193751413367
ACH-000295,-0.1787818359302107
ACH-000296,-0.6909014775361861
ACH-000302,-0.5949169844564706
ACH-000304,-0.4741703932680274
ACH-000307,-0.32859746096760456
ACH-000308,-0.511157325802549
ACH-000310,-0.3794427298862217
ACH-000311,-0.44266478881501453
ACH-000312,-0.4517112124549041
ACH-000315,-0.36805754697208015
ACH-000316,-0.44586650739273853
ACH-000317,-0.36625466326015454
ACH-000318,-0.4671200868069725
ACH-000319,-0.38881485873565824
ACH-000320,-0.4542247526221386
ACH-000322,-0.3632373469349138
ACH-000323,-0.6549245817862785
ACH-000324,-0.3289147087905414
ACH-000329,-0.3397563388440197
ACH-000330,-0.6746016952075412
ACH-000331,-0.664777688796907
ACH-000332,-0.5857440980148606
ACH-000334,-0.3883437182938169
ACH-000335,-0.1968474118007712
ACH-000336,-0.17171335945058394
ACH-000337,-0.6939078301907535
ACH-000338,-0.5252752675667259
ACH-000339,-0.4640587702145687
ACH-000341,-0.6734101012189416
ACH-000348,-0.5024161647022899
ACH-000350,-0.3482308389132571
ACH-000352,-0.5711545429156885
ACH-000356,-0.6342769303427143
ACH-000361,-0.6118698776427208
ACH-000362,-0.20819688647009724
ACH-000363,-0.7870155524745578
ACH-000364,-0.5343400092974707
ACH-000365,-0.36450175327525397
ACH-000366,-0.5335193034865804
ACH-000368,-0.5952835541765705
ACH-000374,-0.4295855454507351
ACH-000375,-0.5284802932636324
ACH-000376,-0.6079661317243258
ACH-000381,-0.4137462129830489
ACH-000383,-0.23854511755075875
ACH-000387,-0.4084864043333544
ACH-000389,-0.6446559608572741
ACH-000390,-0.5348489499126653
ACH-000393,-0.3735310492284045
ACH-000395,-0.5054922553553207
ACH-000396,-0.2638071716234154
ACH-000397,-0.1496963703292394
ACH-000401,-0.12664314326046544
ACH-000402,-0.4780736145100479
ACH-000403,-0.4199400494115175
ACH-000404,-0.4833361755181495
ACH-000406,-0.2281866617774757
ACH-000407,-0.4690619116950542
ACH-000408,-0.3042796002553225
ACH-000410,-0.4199069622637
ACH-000411,-0.3678994947731769
ACH-000414,-0.5418200832219465
ACH-000415,-0.3581225755196337
ACH-000416,-0.5279617129637378
ACH-000420,-0.613483208590246
ACH-000421,-0.39750881706085933
ACH-000424,-0.5003008031349396
ACH-000425,-0.3152462762096314
ACH-000426,-0.5081631043586964
ACH-000427,-0.4038956015059232
ACH-000433,-0.4413568723247524
ACH-000435,-0.4786009809318086
ACH-000436,-0.6991168115308403
ACH-000444,-0.17031080133576784
ACH-000445,-0.450673959214151
ACH-000448,-0.3832641624477521
ACH-000450,-0.3823012476010173
ACH-000452,-0.25775858656083145
ACH-000454,-0.4410328783180474
ACH-000458,-0.2854783935625416
ACH-000459,-0.211917504647204
ACH-000460,-0.4405187983613933
ACH-000461,-0.3838989643611295
ACH-000463,-0.331871140276952
ACH-000464,-0.4436382171636684
ACH-000466,-0.445470866473884
ACH-000467,-0.3687918270264116
ACH-000468,-0.3785930148930862
ACH-000469,-0.3159638842585471
ACH-000470,-0.25074813577512145
ACH-000471,-0.5927551115686326
ACH-000472,-0.5497402893267189
ACH-000473,-0.5068041134253486
ACH-000475,-0.565086462889177
ACH-000476,-0.2264966276390713
ACH-000477,-0.3221495002325598
ACH-000479,-0.4444980711121578
ACH-000480,-0.5717130377994911
ACH-000481,-0.4405629429089147
ACH-000483,-0.1925013971095467
ACH-000484,-0.3839221486142689
ACH-000485,-0.3714949489918066
ACH-000486,-0.33476451500367643
ACH-000487,-0.670081838843542
ACH-000488,-0.3570303708550442
ACH-000490,-0.4014657710521874
ACH-000491,-0.4683219556245007
ACH-000495,-0.5357500581767107
ACH-000496,-0.3818606043476976
ACH-000499,-0.3936994909252433
ACH-000500,-0.7432644344661601
ACH-000502,-0.4024513270018208
ACH-000503,-0.24451483845059854
ACH-000505,-0.4071540343352529
ACH-000507,-0.2388885896997011
ACH-000510,-0.4922569620010749
ACH-000511,-0.4259315002139205
ACH-000512,-0.5146454204805623
ACH-000516,-0.3929385516325137
ACH-000517,-0.21690697085810884
ACH-000518,-0.46335283243623904
ACH-000520,-0.5523580924142757
ACH-000521,-0.4880768779262797
ACH-000522,-0.51147701775932
ACH-000524,-0.5482348670879766
ACH-000527,-0.473877773907677
ACH-000528,-0.5816619184340885
ACH-000537,-0.2780485332033288
ACH-000541,-0.6145528972266642
ACH-000542,-0.4252576423296589
ACH-000544,-0.4158804566269413
ACH-000545,-0.4072757905270231
ACH-000547,-0.3256533345312649
ACH-000548,-0.7473231455421663
ACH-000549,-0.63345143073314
ACH-000550,-0.6846621535977574
ACH-000552,-0.45685999096345
ACH-000556,-0.2948887048112036
ACH-000557,-0.016790628637508645
ACH-000569,-0.3273428279064349
ACH-000570,-0.21470146911923516
ACH-000571,-0.5281543454651448
ACH-000573,-0.3109593141120792
ACH-000576,-0.5559152583296048
ACH-000579,-0.18583075786474848
ACH-000580,-0.3611290306016823
ACH-000584,-0.2337562956344857
ACH-000585,-0.24538078037844105
ACH-000588,-0.4877676978599448
ACH-000589,-0.34086208553155456
ACH-000591,-0.5170177221804324
ACH-000593,-0.6056662518127819
ACH-000600,-0.6059323742557782
ACH-000601,-0.5096617971187091
ACH-000605,-0.2571623369133291
ACH-000606,-0.5764602228242071
ACH-000608,-0.34644789130822795
ACH-000614,-0.3904336709027735
ACH-000616,-0.6430246466938946
ACH-000618,-0.30814789405559123
ACH-000619,-0.3910622062433849
ACH-000620,-0.5483122366666972
ACH-000621,-0.4868350954740613
ACH-000622,-0.4192107100362026
ACH-000623,-0.295862369547748
ACH-000624,-0.7120828348349929
ACH-000627,-0.3858297064226613
ACH-000630,-0.5527479430260555
ACH-000631,-0.6207990694665144
ACH-000632,-0.416913904952334
ACH-000633,-0.3415085001627425
ACH-000637,-0.3430028989450239
ACH-000638,-0.5743021526823601
ACH-000646,-0.398460840405407
ACH-000647,-0.6014696568827543
ACH-000648,-0.4954273709676797
ACH-000649,-0.6460928533967695
ACH-000651,-0.2214369041233913
ACH-000652,-0.32079522563313256
ACH-000653,-0.556686648524565
ACH-000657,-0.5331189395941547
ACH-000658,-0.5760934992203135
ACH-000661,-0.362156874857264
ACH-000662,-0.5327321837085504
ACH-000663,-0.5655273275390794
ACH-000665,-0.3684362000298815
ACH-000671,-0.3944113801624613
ACH-000672,-0.7099289715232738
ACH-000673,-0.6064264917040944
ACH-000676,-0.3557169158726559
ACH-000677,-0.1320363346443266
ACH-000681,-0.2707041738906575
ACH-000683,-0.3723773146224097
