,MAPRE3 (22924)
ACH-000004,0.06809198759100826
ACH-000005,-0.06242678181808359
ACH-000007,0.3061265262636959
ACH-000009,0.04664856662103847
ACH-000011,0.17607088977554405
ACH-000012,0.15462127548752672
ACH-000013,0.08838556890563418
ACH-000014,0.12205681626050982
ACH-000015,0.1253270223000267
ACH-000017,-0.12854830763897776
ACH-000018,0.27547907018575274
ACH-000019,0.11679974630943328
ACH-000021,0.14725341725916688
ACH-000022,0.19014675549785406
ACH-000025,-0.04180517471385579
ACH-000028,0.044637147249988
ACH-000030,0.10210784561201808
ACH-000035,-0.07992831476780936
ACH-000036,-0.010133298687389176
ACH-000037,-0.03337279254780974
ACH-000039,-0.06685819458277753
ACH-000040,0.17878205681094414
ACH-000041,-0.05733069449474167
ACH-000042,0.032461179668540084
ACH-000045,-0.004607473664482299
ACH-000047,0.11326338189440725
ACH-000052,0.15260700550625889
ACH-000053,0.19590039055688305
ACH-000054,0.06435936859112526
ACH-000055,-0.11850738089044972
ACH-000060,0.07897265934595771
ACH-000067,0.2687807470615732
ACH-000070,-0.038617889823389866
ACH-000075,0.019231973779569627
ACH-000078,-0.11324597945839528
ACH-000082,0.025852408861591392
ACH-000085,-0.17457814862632165
ACH-000086,0.025955629651300726
ACH-000087,0.21548576857243829
ACH-000092,-0.0919888344234342
ACH-000095,0.04185945203574483
ACH-000097,0.20992194441890735
ACH-000098,0.16963740603608915
ACH-000099,0.015284162634619125
ACH-000108,-0.022159773120948644
ACH-000113,0.1187804722463746
ACH-000116,0.02831377871441345
ACH-000118,0.11280097967023565
ACH-000120,-0.1775205593704995
ACH-000123,0.017826709676406084
ACH-000127,0.12537769357057088
ACH-000128,-0.0021210543111246194
ACH-000132,0.10441946725850487
ACH-000133,0.0400849878466599
ACH-000137,0.21493276306244424
ACH-000138,0.014735358034840076
ACH-000142,-0.011502545217875441
ACH-000143,0.039260935562137736
ACH-000146,0.16188858533575332
ACH-000148,0.18240328122497312
ACH-000150,0.2870189329168232
ACH-000152,0.14077891724549266
ACH-000153,0.10955221828949033
ACH-000159,0.06548635855301439
ACH-000160,0.18916465192048867
ACH-000163,0.057903706185834326
ACH-000167,0.4721872269675896
ACH-000168,-0.012298624269064758
ACH-000169,0.039291117481260636
ACH-000178,0.1260584460787039
ACH-000183,0.05379845164927074
ACH-000188,0.11546497234990025
ACH-000189,0.20898991092947636
ACH-000190,-0.03834219414513298
ACH-000198,0.1835847512013861
ACH-000203,-0.4634093696942989
ACH-000204,0.1802311811476468
ACH-000206,-0.10867419913315267
ACH-000207,0.09006743518777248
ACH-000208,0.21601187850350964
ACH-000210,0.2860705088768029
ACH-000211,0.1241085219552234
ACH-000215,-0.08223390252367715
ACH-000221,0.2362153303738257
ACH-000222,0.07812985537641272
ACH-000223,0.03948813005831713
ACH-000226,0.12306501690169393
ACH-000227,-5.6999251519201e-05
ACH-000228,0.1235698937911668
ACH-000231,0.11329945773498765
ACH-000232,0.08689640141783453
ACH-000233,0.0025041073834356675
ACH-000234,0.14451570130155955
ACH-000235,0.06635839299243505
ACH-000237,-0.01643415874426046
ACH-000238,0.0722773222809185
ACH-000242,0.31919280727936034
ACH-000243,-0.009614647400766178
ACH-000244,0.17797650064314605
ACH-000246,0.2466860654933841
ACH-000248,-0.01531090861167706
ACH-000250,0.02725383185013029
ACH-000251,0.20830637723205253
ACH-000252,0.03241119417275012
ACH-000253,0.011567883636811242
ACH-000255,0.0929885982476911
ACH-000256,0.0260790207007868
ACH-000257,0.0972404014166338
ACH-000258,-0.1545696835274033
ACH-000259,-0.04336907752016146
ACH-000260,0.03362012755199493
ACH-000261,0.10277491873078963
ACH-000262,0.1435589947003351
ACH-000263,-0.04615803442939645
ACH-000264,0.06706623646492951
ACH-000265,0.03703486287203403
ACH-000266,0.0694479108574241
ACH-000272,0.12190967623632692
ACH-000274,-0.03197267261779555
ACH-000277,-0.14366810880371894
ACH-000278,0.03626643967186437
ACH-000279,0.0036566594952498616
ACH-000280,0.01936629783207281
ACH-000281,0.14827399603612454
ACH-000288,-0.02408800224069878
ACH-000291,0.02530336431411272
ACH-000293,0.18082857130169655
ACH-000294,0.195748301478401
ACH-000295,-0.003802027678954083
ACH-000296,0.1833661303820272
ACH-000302,-0.06981853712041139
ACH-000304,-0.034262928162775194
ACH-000307,-0.007882245457854712
ACH-000308,-0.018782382770724824
ACH-000310,0.19471050513379348
ACH-000311,0.06263277433223091
ACH-000312,-0.19351024312445086
ACH-000315,-0.014526976759121015
ACH-000316,0.12601718559001068
ACH-000317,0.1579009177108557
ACH-000318,0.12501358644244795
ACH-000319,0.009254387711639956
ACH-000320,0.13950109124905488
ACH-000322,0.08841375557521583
ACH-000323,0.03503267391211971
ACH-000324,0.1480943223624906
ACH-000329,-0.00019817198672868565
ACH-000330,0.03859213352637305
ACH-000331,0.07570873924725853
ACH-000332,0.014681707908585931
ACH-000334,0.12024101377843435
ACH-000335,0.03398308966515692
ACH-000336,0.0918015737469725
ACH-000337,0.04909238456687652
ACH-000338,-0.2011234709204161
ACH-000339,0.10269908196076324
ACH-000341,0.058524910916269074
ACH-000348,0.15858605622259225
ACH-000350,0.12152159623346
ACH-000352,-0.108837495068709
ACH-000356,0.19629398379157412
ACH-000361,0.13555978703669594
ACH-000362,-0.039737831860022506
ACH-000363,0.03434972269019975
ACH-000364,0.09604418729113798
ACH-000365,0.1328605548080509
ACH-000366,0.08918962482240271
ACH-000368,-0.005263592697812338
ACH-000374,0.24167713288560394
ACH-000375,0.051427910878331394
ACH-000376,0.009167419026904544
ACH-000381,0.030951292857072314
ACH-000383,0.07320956099352774
ACH-000387,0.1810415436501412
ACH-000389,0.09823372078791168
ACH-000390,0.035997340295955985
ACH-000393,0.020008067397828868
ACH-000395,0.12873961814739007
ACH-000396,0.0796414065990135
ACH-000397,0.08164849925467126
ACH-000401,-0.02771211939707995
ACH-000402,0.062408369612718076
ACH-000403,-0.00918445891583822
ACH-000404,0.004855623906961177
ACH-000406,0.03370406710295761
ACH-000407,0.006905962260242182
ACH-000408,-0.003939712249028293
ACH-000410,0.12652249794489162
ACH-000411,0.008846302400571382
ACH-000414,0.003777611359928844
