,GHRL (51738)
ACH-000004,-0.06239881363351544
ACH-000005,0.35557199623072017
ACH-000007,0.08709116015459474
ACH-000009,0.10896612757525499
ACH-000011,0.1924965495042216
ACH-000012,0.1449241085240404
ACH-000013,0.061147917904744324
ACH-000014,0.09758679142560173
ACH-000015,0.17845731802048995
ACH-000017,0.3312244809961635
ACH-000018,0.15873487027145156
ACH-000019,0.15411154778594874
ACH-000021,0.164602496395895
ACH-000022,0.21718632389274284
ACH-000025,0.16417382178288836
ACH-000028,0.13450474387625572
ACH-000030,0.16578486495594208
ACH-000035,0.1422840465086348
ACH-000036,0.06082051256176625
ACH-000037,0.08894286194454239
ACH-000039,0.3564736863254672
ACH-000040,0.04988061893116321
ACH-000041,0.15054997052024227
ACH-000042,0.07142335822268325
ACH-000045,0.05262560930156485
ACH-000047,0.11849478982413154
ACH-000052,0.0795493990244171
ACH-000053,0.14409898908450205
ACH-000054,0.1688671123613748
ACH-000055,0.13636228600554792
ACH-000060,0.08502621886934818
ACH-000067,0.02929494301000369
ACH-000070,0.2614479450550945
ACH-000075,0.07807079021448017
ACH-000078,0.16029261780555815
ACH-000082,0.14458345776161918
ACH-000085,0.14141344992788527
ACH-000086,0.04968764017242765
ACH-000087,0.09831269112999597
ACH-000092,0.1732778088020925
ACH-000095,0.010102733651875114
ACH-000097,0.1631879539814268
ACH-000098,0.0482178645131258
ACH-000099,0.16572394653295955
ACH-000108,-3.8436836138967386e-05
ACH-000113,0.018663857050680552
ACH-000116,-0.01975184836863169
ACH-000118,0.1817466177825413
ACH-000120,-0.09576306059548108
ACH-000123,0.06635235377580019
ACH-000127,0.11122286647729633
ACH-000128,-0.010974641891399996
ACH-000132,0.07729725308780384
ACH-000133,0.005148796049404515
ACH-000137,0.08380899004799269
ACH-000138,0.1488199165204169
ACH-000142,0.19558502434097036
ACH-000143,0.07157582667423322
ACH-000146,0.11529610923744868
ACH-000148,0.13252558647540405
ACH-000150,-0.046845872244661135
ACH-000152,0.09116442322326353
ACH-000153,0.1656386256144146
ACH-000159,0.06941847280991524
ACH-000160,0.1086659443376432
ACH-000163,0.04972829751179253
ACH-000167,-0.3022145644526635
ACH-000168,-0.22411718717208254
ACH-000169,0.08138076871299336
ACH-000178,0.2440407937011985
ACH-000183,0.2572259983526004
ACH-000188,0.1615887582349148
ACH-000189,0.10881523363394677
ACH-000190,0.21284970863965416
ACH-000198,-0.07369033387997811
ACH-000203,0.08943705437737977
ACH-000204,0.05747268573885539
ACH-000206,0.03494782003067669
ACH-000207,0.012144516632136206
ACH-000208,-0.1765446015776183
ACH-000210,0.1522201574995721
ACH-000211,0.0503458193532485
ACH-000215,0.14296088388787925
ACH-000221,0.16284783673207373
ACH-000222,0.18265314764154764
ACH-000223,0.11104438507977543
ACH-000226,0.08783713670525171
ACH-000227,0.05687582451906265
ACH-000228,0.11116095329657832
ACH-000231,0.03129155404129227
ACH-000232,0.12908226968741696
ACH-000233,0.15792463656788325
ACH-000234,0.04093800000416716
ACH-000235,0.14254219458176584
ACH-000237,0.030920136298148233
ACH-000238,0.09646029087951996
ACH-000242,0.10831285709186422
ACH-000243,0.08627904227241011
ACH-000244,0.12157361151259888
ACH-000246,0.10552498641535313
ACH-000248,0.2335679336367835
ACH-000250,0.0666213693880601
ACH-000251,0.03536939158165008
ACH-000252,0.18255695613747508
ACH-000253,0.18011688029715725
ACH-000255,0.10595529496842944
ACH-000256,0.06378798853838913
ACH-000257,0.03384030299776486
ACH-000258,0.4072400685772696
ACH-000259,0.2345007427013528
ACH-000260,0.14974565977720294
ACH-000261,0.1704074464149406
ACH-000262,0.2459597141496249
ACH-000263,-0.06728958023577859
ACH-000264,0.10691060440359527
ACH-000265,0.12703746297598295
ACH-000266,0.12101211520893378
ACH-000272,0.08195406198919719
ACH-000274,0.06112931927371881
ACH-000277,0.11106030239067838
ACH-000278,0.06759838851330432
ACH-000279,0.09841102627105087
ACH-000280,0.17051599738574327
ACH-000281,0.0972697864350511
ACH-000288,0.1732774266743317
ACH-000291,0.13350644718180485
ACH-000293,0.1152409355346469
ACH-000294,0.1005729504077216
ACH-000295,0.17190375524933574
ACH-000296,0.2576985761926159
ACH-000302,0.09286046456089844
ACH-000304,0.09940709180610233
ACH-000307,0.21068626977424454
ACH-000308,0.14448171143004454
ACH-000310,0.07538110056217735
ACH-000311,0.13367132941885726
ACH-000312,0.037668203982845344
ACH-000315,0.045332036921051394
ACH-000316,0.17034145942625695
ACH-000317,0.105531961003443
ACH-000318,0.08827159784531481
ACH-000319,0.10969469834561672
ACH-000320,0.251536023250855
ACH-000322,-0.09368889590076956
ACH-000323,-0.025738385801039317
ACH-000324,0.10631659554897722
ACH-000329,0.07515425303033857
ACH-000330,0.25273826096149066
ACH-000331,0.14057103923088374
ACH-000332,0.1015422039827453
ACH-000334,-0.07101630585763306
ACH-000335,0.14234480768933147
ACH-000336,-0.04134887178671593
ACH-000337,0.2951719637286724
ACH-000338,0.1664624871050716
ACH-000339,0.18809522504899687
ACH-000341,0.1202434608926672
ACH-000348,0.047232170553589296
ACH-000350,0.06463936484630008
ACH-000352,0.12105532554253788
ACH-000356,0.04454975347224596
ACH-000361,0.2860688283335191
ACH-000362,0.0579437750858778
ACH-000363,0.12457885614168834
ACH-000364,0.021905597206881292
ACH-000365,0.10386657327366347
ACH-000366,0.05102790990968277
ACH-000368,-0.01320725133178001
ACH-000374,0.16645729015485994
ACH-000375,0.07499492552546927
ACH-000376,0.12224783124689355
ACH-000381,0.1060000392968035
ACH-000383,0.1711918120869515
ACH-000387,0.18416432320146756
ACH-000389,0.06839696913281701
ACH-000390,0.16933951837050362
ACH-000393,0.11669655511085232
ACH-000395,-0.16984547348695608
ACH-000396,0.19200117214377127
ACH-000397,0.08993213633547406
ACH-000401,0.15584403638348873
ACH-000402,-0.3015038806870796
ACH-000403,0.17144858520495393
ACH-000404,0.2707195452056773
ACH-000406,0.05965542867358205
ACH-000407,0.20184937962131236
ACH-000408,0.1102775901422551
ACH-000410,0.033909475004978235
ACH-000411,0.013771536611788213
ACH-000414,0.14444462723847284
ACH-000415,0.07000822587675219
ACH-000416,0.04566171140694962
ACH-000420,0.08969101506913361
ACH-000421,0.1362295774352229
ACH-000424,0.15138457825964513
ACH-000425,0.06326700117258692
ACH-000426,0.15964454480396542
ACH-000427,0.04700749691248424
ACH-000433,-0.029228366982172443
ACH-000435,0.1500290549803966
ACH-000436,0.18535858933340493
ACH-000444,0.1695285273900123
ACH-000445,0.07275521225705396
ACH-000448,0.14191387978479042
ACH-000450,0.16457490352304832
ACH-000452,0.17600910923749016
ACH-000454,0.24336017831343634
ACH-000458,0.16810940892333456
ACH-000459,0.0721947752173012
ACH-000460,0.141056568331188
ACH-000461,0.1727015070947259
ACH-000463,0.08821873870851049
ACH-000464,-0.0060124584260415285
ACH-000466,0.1134415506445876
ACH-000467,0.1191606976106652
ACH-000468,0.038230027055398914
ACH-000469,0.09031307583044534
ACH-000470,0.1334133694039964
ACH-000471,0.0638381975860941
ACH-000472,0.12254513176115987
ACH-000473,0.1442769220010667
ACH-000475,0.10461411801793953
ACH-000476,0.15927587477982613
ACH-000477,0.1682494548033274
ACH-000479,-0.11640193183452248
ACH-000480,0.16771452681166274
ACH-000481,0.1355655195121014
ACH-000483,0.025779095259031437
ACH-000484,-0.03929921687534705
ACH-000485,0.04373150645367813
ACH-000486,0.12081889590840693
ACH-000487,0.22475345563048635
ACH-000488,0.017462103129090342
ACH-000490,0.09977332753490843
ACH-000491,0.050442592949577085
ACH-000495,0.13154201946204766
ACH-000496,0.09643724824500877
ACH-000499,0.10754006473022264
ACH-000500,0.5892574686579678
ACH-000502,0.07825761254411767
ACH-000503,-0.11300651450580762
ACH-000505,0.060358491230256085
ACH-000507,0.08492046820562192
ACH-000510,0.14288481645896867
ACH-000511,0.18741393898724465
ACH-000512,0.21332410559193635
ACH-000516,-0.00783795505097375
ACH-000517,0.14705007554496302
ACH-000518,0.2314742244213157
ACH-000520,0.06439018840857352
ACH-000521,0.16615223259215595
ACH-000522,0.08796414558568814
ACH-000524,0.16201437653723968
ACH-000527,0.07739790305354624
ACH-000528,0.10072816209296016
ACH-000537,-0.04399454593777289
ACH-000541,-0.06395008765578848
ACH-000542,0.05576221167643775
ACH-000544,0.09194376734512164
ACH-000545,0.11587064923313813
ACH-000547,0.22890044883996766
ACH-000548,0.08982120337170757
ACH-000549,0.19531211738405846
ACH-000550,0.1509409666165068
ACH-000552,0.2874999984346625
ACH-000556,0.14800420859009694
ACH-000557,0.09971713995859498
ACH-000569,0.3031926421372073
ACH-000570,0.020395239752385063
ACH-000571,0.09041196772066587
ACH-000573,0.09979963755913386
ACH-000576,0.09801543058788277
ACH-000579,-0.04029380827435235
ACH-000580,0.09158710165784524
ACH-000584,0.1198650359907133
ACH-000585,0.17433938312015962
ACH-000588,0.22323779657877452
ACH-000589,0.13084624162759495
ACH-000591,0.1215632807851062
ACH-000593,0.025873872953401208
ACH-000600,0.190265178892436
ACH-000601,0.18676213721387586
ACH-000605,0.04943268186318008
ACH-000606,0.14540096381553355
ACH-000608,0.10391013915411176
ACH-000614,0.2108485784037057
ACH-000616,0.1309222414720994
ACH-000618,0.1409496967201857
ACH-000619,0.12914305809269375
ACH-000620,0.10241918581278084
ACH-000621,0.12192979343550145
ACH-000622,0.1395035769973544
ACH-000623,0.21848105538588575
ACH-000624,0.07212630956214093
ACH-000627,0.05397840208343473
ACH-000630,0.09269227209060643
ACH-000631,-0.0792465336518081
ACH-000632,0.17579381428754165
ACH-000633,0.08405216086856583
ACH-000637,0.25503265259946506
ACH-000638,0.15260859842054844
ACH-000646,0.19571048820836512
ACH-000647,0.13866014731132098
ACH-000648,0.117308312146823
ACH-000649,0.18650232597998675
ACH-000651,0.14297194764877805
ACH-000652,-0.11894440481838962
ACH-000653,0.1434039098712695
ACH-000657,0.04557104015208588
ACH-000658,0.10011929890265728
ACH-000661,0.09359327134686482
ACH-000662,0.23988361093481586
ACH-000663,0.2294254732618767
ACH-000665,0.07949557774953246
ACH-000671,0.1534522222189221
ACH-000672,0.4874203198630532
ACH-000673,0.08206424934528365
ACH-000676,0.101605462798669
ACH-000677,0.10849836577581327
ACH-000681,0.30022006883762353
ACH-000683,0.10682618788029123
ACH-000684,0.20456656984238375
ACH-000688,0.09158374742699356
ACH-000693,0.08629684074459758
ACH-000694,0.057320937645234
ACH-000695,0.2417637843077889
ACH-000696,0.08666998563762482
ACH-000697,0.1489406249035854
ACH-000699,0.05968858013280976
ACH-000701,-0.0700884024146309
ACH-000706,0.09284526003366532
ACH-000711,0.14492534774063573
ACH-000713,-0.02656579118085784
ACH-000714,0.14105202048517182
ACH-000718,-0.0067934736020517006
ACH-000720,0.15354024054561646
ACH-000721,0.09326348786640526
ACH-000724,0.024474127386565056
ACH-000725,0.15882891533876886
ACH-000732,0.15823975969218645
ACH-000734,0.0977300221616313
ACH-000735,0.12543707238877594
ACH-000736,0.24809969141127916
ACH-000738,0.098413335196019
ACH-000746,-0.11762395373035482
ACH-000747,0.06986800427482179
ACH-000748,0.1280818909123121
ACH-000753,0.0588352118443573
ACH-000756,0.18888399995371896
ACH-000757,0.17385251902325258
ACH-000758,0.2057238142414032
ACH-000760,0.03245651490366782
ACH-000762,0.06526377702847104
ACH-000763,0.05980994615203895
ACH-000764,0.04373600448770526
ACH-000765,0.15526402136793224
ACH-000766,0.15765251631809488
ACH-000767,0.14417034037591295
ACH-000768,0.052304990319872686
ACH-000769,0.027272351819099032
ACH-000770,0.1393302099624974
ACH-000771,0.2417725722966991
ACH-000773,0.1335667224677377
ACH-000776,0.11721588559979595
ACH-000777,0.046078605060123325
ACH-000778,0.08165278072077363
ACH-000781,0.1451651535212044
ACH-000782,0.34856593480662185
ACH-000783,0.0871637513893818
ACH-000784,0.10697381355541727
ACH-000785,0.16718639931396498
ACH-000787,0.1824332329179307
ACH-000788,0.08539718460752371
ACH-000791,0.0972563744886674
ACH-000792,0.14010910267375054
ACH-000794,-0.03732892850997132
ACH-000796,-0.021295866764868013
ACH-000798,0.13211298350968695
ACH-000799,0.03716121837997016
