,FANCD2OS (115795)
ACH-000004,0.004498499377945787
ACH-000005,-0.07875520489425022
ACH-000007,0.1683513982518862
ACH-000009,0.038129889136671036
ACH-000011,0.060863562939360114
ACH-000012,0.07465970235502678
ACH-000013,0.05431899321256997
ACH-000014,-0.06467139815605788
ACH-000015,0.03464713299103585
ACH-000017,0.07076312589485498
ACH-000018,-0.022666791323228054
ACH-000019,0.0882228487123192
ACH-000021,0.0750279598088201
ACH-000022,-0.01759952528284041
ACH-000025,0.06781206979945639
ACH-000028,0.11840234437895195
ACH-000030,0.07492454091285404
ACH-000035,0.047518710698664514
ACH-000036,-0.059530459874298815
ACH-000037,0.026397415632395654
ACH-000039,0.13803738824503672
ACH-000040,-0.11470820687360388
ACH-000041,0.037428449636646884
ACH-000042,0.04550925328545335
ACH-000045,0.07384039101288738
ACH-000047,-0.0042475781543767676
ACH-000052,0.0908106922653268
ACH-000053,0.060572748658977424
ACH-000054,-0.0061289994813964145
ACH-000055,0.15279292067833344
ACH-000060,-0.04412918706182357
ACH-000067,-0.04614000027084315
ACH-000070,0.1470239997656381
ACH-000075,0.22134549028994535
ACH-000078,0.044546223509615006
ACH-000082,0.06750833163750558
ACH-000085,-0.014199390087762385
ACH-000086,0.041803834296821586
ACH-000087,-0.10146117825554776
ACH-000092,0.08087902264259288
ACH-000095,-0.0431267064705658
ACH-000097,0.029826070998113317
ACH-000098,-0.0731275160355705
ACH-000099,0.0483144679774529
ACH-000108,0.06454069825790938
ACH-000113,-0.05106121493683383
ACH-000116,0.03633538666479191
ACH-000118,-0.058176963215852
ACH-000120,-0.033070377865227936
ACH-000123,-0.034441955493519534
ACH-000127,-0.05548124200744353
ACH-000128,0.0949194897538444
ACH-000132,0.06434051370465113
ACH-000133,0.0030109817296472465
ACH-000137,-0.14183366664277364
ACH-000138,-0.024321785835564703
ACH-000142,-0.026373236654492496
ACH-000143,0.3276351107728609
ACH-000146,-0.036754629930975606
ACH-000148,-0.003481232544033286
ACH-000150,-0.11288307432011893
ACH-000152,0.12352674236267128
ACH-000153,0.171955540911651
ACH-000159,0.05191381560520948
ACH-000160,0.03577800501139899
ACH-000163,0.027023500733542264
ACH-000167,-0.14522301496866513
ACH-000168,0.11125374268659786
ACH-000169,0.035514640136943866
ACH-000178,-0.018632490086373032
ACH-000183,0.07088022139240037
ACH-000188,0.06799791432521747
ACH-000189,0.12508363610470705
ACH-000190,-0.03354840659795216
ACH-000198,-0.019620972084185586
ACH-000203,-0.24933383548433616
ACH-000204,0.13115753141371694
ACH-000206,-0.08152310438698368
ACH-000207,0.06461851596458013
ACH-000208,-0.10411808846513784
ACH-000210,0.14178618979378085
ACH-000211,-0.016232929323993756
ACH-000215,0.013809961441679137
ACH-000221,0.19952687020116214
ACH-000222,-0.12939894586927486
ACH-000223,0.004083259051876213
ACH-000226,0.1004613914580834
ACH-000227,-0.025621177376544017
ACH-000228,0.17863595775204205
ACH-000231,0.07769162425860672
ACH-000232,-0.011037427886709878
ACH-000233,-0.002091370325151708
ACH-000234,0.040474935063803175
ACH-000235,0.0003387802450960118
ACH-000237,0.07540792218883327
ACH-000238,-0.04773120714240545
ACH-000242,0.08264845616618559
ACH-000243,0.029352300695295087
ACH-000244,-0.0892348981410423
ACH-000246,-0.07806553097416903
ACH-000248,-0.05707881486269231
ACH-000250,0.08236980976867753
ACH-000251,-0.17360202729590016
ACH-000252,-0.28342486072265194
ACH-000253,-0.006037983041816294
ACH-000255,-0.07413372330991178
ACH-000256,-0.04069353520540135
ACH-000257,-0.03658494668296338
ACH-000258,-0.026272628741368338
ACH-000259,0.02765347731592603
ACH-000260,-0.033000228664468036
ACH-000261,0.1413716479879454
ACH-000262,-0.014310627315815947
ACH-000263,-0.12248480828102686
ACH-000264,-0.08801727118176195
ACH-000265,0.04873689520407872
ACH-000266,0.00820345534749887
ACH-000272,0.024768082419334352
ACH-000274,0.0519714468801018
ACH-000277,-0.02514794702286338
ACH-000278,0.024984631142922438
ACH-000279,0.07167443807493679
ACH-000280,-0.16722039834800065
ACH-000281,0.008508300234912058
ACH-000288,0.04953327621397357
ACH-000291,0.0856037284313504
ACH-000293,0.1242894780644196
ACH-000294,-0.11274729877957758
ACH-000295,0.09370488586677864
ACH-000296,-0.01965021901499347
ACH-000302,0.005327058749529106
ACH-000304,0.013095308673404029
ACH-000307,0.014556712763283243
ACH-000308,0.0312673662826462
ACH-000310,-0.0992529531143425
ACH-000311,0.14196315085667408
ACH-000312,-0.021871187786172138
ACH-000315,-0.08493295882469452
ACH-000316,0.032635386635745695
ACH-000317,-0.02709892885626536
ACH-000318,0.09995946506187484
ACH-000319,-0.03479386969941179
ACH-000320,0.10449708036730844
ACH-000322,0.08554711539288637
ACH-000323,-0.0032962644304877103
ACH-000324,0.024199141234389432
ACH-000329,0.014058859598920668
ACH-000330,0.05419644825235143
ACH-000331,0.02767501277237056
ACH-000332,0.020552315899528658
ACH-000334,0.1357343453106979
ACH-000335,0.06787510382276414
ACH-000336,0.16821931899710246
ACH-000337,-0.13184557108912826
ACH-000338,-0.5103127720329941
ACH-000339,0.03729251176721393
ACH-000341,0.217044368100923
ACH-000348,-0.01080739598328159
ACH-000350,-0.006778846614403062
ACH-000352,0.058739811659266075
ACH-000356,0.021617876710996374
ACH-000361,-0.04778163542818693
ACH-000362,0.06474657165318819
ACH-000363,-0.059776283190519586
ACH-000364,0.10940065047316662
ACH-000365,-0.07337751589606936
ACH-000366,-0.04967516258770428
ACH-000368,0.03998422998653391
ACH-000374,0.09509616194659228
ACH-000375,-0.04542213301160298
ACH-000376,0.058022375641787034
ACH-000381,-0.044088197036184766
ACH-000383,0.02990568792336438
ACH-000387,-0.05078933464701554
ACH-000389,0.03803523443845976
ACH-000390,0.029608865469805207
ACH-000393,0.02130349590832336
ACH-000395,-0.2373414854874222
ACH-000396,-0.013923104708414569
ACH-000397,-0.020309528732181645
ACH-000401,-0.052709798487295435
ACH-000402,-0.012222977119770205
ACH-000403,0.03159676282757516
ACH-000404,-0.09253752133645776
ACH-000406,0.04082422856271666
ACH-000407,0.003009854317165517
ACH-000408,0.06330978984349632
ACH-000410,-0.024547013739102716
ACH-000411,0.03275831393374106
ACH-000414,0.04448016437816857
ACH-000415,-0.050450913927705135
ACH-000416,0.0013387920760496847
ACH-000420,-0.08208675388696368
ACH-000421,-0.018240730823482498
ACH-000424,-0.1365975533901975
ACH-000425,0.03476286294025401
ACH-000426,0.013503411510179588
ACH-000427,0.18942395067877246
ACH-000433,0.025137576333059915
ACH-000435,-0.11971572018311835
ACH-000436,-0.024441841290458916
ACH-000444,-0.032264497410228465
ACH-000445,0.0622179725381625
ACH-000448,0.02628487298013888
ACH-000450,0.008161721379087402
ACH-000452,0.0029559021378858267
ACH-000454,0.10401135877778388
ACH-000458,0.1969343430189505
ACH-000459,0.16932425873927348
ACH-000460,0.0855310850091327
ACH-000461,0.048763846813289415
ACH-000463,-0.016713602115358498
ACH-000464,0.03486984001965498
ACH-000466,-0.07136947908150727
ACH-000467,0.004412232633645609
ACH-000468,0.008646898432007931
ACH-000469,-0.11636950496820955
ACH-000470,-0.012671301508466458
ACH-000471,0.08684020465562642
ACH-000472,0.05147959085794924
ACH-000473,-0.03352759956326965
ACH-000475,0.09874735631764532
ACH-000476,0.15343937030604746
ACH-000477,0.017306000230253873
ACH-000479,-0.24221956478870285
ACH-000480,0.03648942168609802
ACH-000481,0.029560760940153374
ACH-000483,-0.1173201683299989
ACH-000484,0.12616307411372918
ACH-000485,0.006006779994484042
ACH-000486,0.04412073473254829
ACH-000487,0.015485645610059946
ACH-000488,-0.17341998034990438
ACH-000490,0.0165876482158235
ACH-000491,0.10486464905488108
ACH-000495,0.09495575584246208
ACH-000496,-0.06763637552406583
ACH-000499,0.193653889805616
ACH-000500,-0.13018560564946371
ACH-000502,0.09945841262779212
ACH-000503,0.3280788822840591
ACH-000505,-0.029235213696580675
ACH-000507,-0.15702450046161726
ACH-000510,0.052831494905241916
ACH-000511,0.13987566773702592
ACH-000512,0.03939121851849494
ACH-000516,-0.009014263252700471
ACH-000517,0.018164215675506964
ACH-000518,0.23527045207278094
ACH-000520,-0.06737261972571733
ACH-000521,0.08341343846871925
ACH-000522,0.02152099100479601
ACH-000524,0.02141888427039774
ACH-000527,-0.022543267134719568
ACH-000528,-0.009398148652421822
ACH-000537,-0.014705494481548871
ACH-000541,-0.13116216296546696
ACH-000542,-0.05137825842519207
ACH-000544,-0.011073278018267244
ACH-000545,0.06343261461395859
ACH-000547,0.1006493312351449
ACH-000548,0.061431115283067085
ACH-000549,-0.17869114364542116
ACH-000550,-0.04940854938335228
ACH-000552,0.0031532982416420203
ACH-000556,0.05216252743181528
ACH-000557,0.09560012549881874
ACH-000569,-0.07367277005957322
ACH-000570,0.0248407919651348
ACH-000571,-0.041041588657203074
ACH-000573,0.10217390624116322
ACH-000576,0.06141236600437816
ACH-000579,-0.012035513730975148
ACH-000580,-0.014304339403117662
ACH-000584,-0.05876113362936197
ACH-000585,0.05086778913311829
ACH-000588,0.04468138783180157
ACH-000589,0.06372461799899247
ACH-000591,0.1366780284544531
ACH-000593,-0.04231645717498224
ACH-000600,0.12360103732434137
ACH-000601,0.01181287037467178
ACH-000605,0.04770141022728916
ACH-000606,0.11890857749664085
ACH-000608,0.03597753339615515
ACH-000614,0.09437903062595897
ACH-000616,-0.011667074877709564
ACH-000618,0.07833189152863218
ACH-000619,0.03214217296191051
ACH-000620,0.011646051507962874
ACH-000621,0.010750372078120057
ACH-000622,0.013188738288355805
ACH-000623,0.07257109192803456
ACH-000624,0.020004289690220868
ACH-000627,-0.1403146313900342
ACH-000630,-0.00536709868465495
ACH-000631,-0.15959514419967427
ACH-000632,0.018628572311112385
ACH-000633,-0.12274281238482422
ACH-000637,0.06605222780094165
ACH-000638,0.17243053738673014
ACH-000646,-0.07265351938256931
ACH-000647,-0.030334124543983695
ACH-000648,-0.012362120630926824
ACH-000649,0.032053876794792636
ACH-000651,0.03211412151065445
ACH-000652,-0.07623885893532424
ACH-000653,-0.03747863551559169
ACH-000657,0.016685489456868947
ACH-000658,0.07248462393503667
ACH-000661,0.10175256190521023
ACH-000662,-0.3245701500742215
ACH-000663,0.04237461236897591
ACH-000665,0.03492852153809654
ACH-000671,-0.004475943815819343
ACH-000672,-0.2475374316249805
ACH-000673,0.05320714672937552
ACH-000676,-0.058368831377494865
ACH-000677,0.08753000631778764
ACH-000681,0.06669137893848062
ACH-000683,0.024254157397226587
ACH-000684,0.14147983527763833
ACH-000688,-0.1259872779479127
ACH-000693,-0.021667337955853842
ACH-000694,-0.024782204407321876
ACH-000695,0.0957735249029357
ACH-000696,0.05352432183760592
ACH-000697,0.004264821574733126
ACH-000699,0.02697588913566762
ACH-000701,-0.042970585743966214
ACH-000706,0.051789555930472984
ACH-000711,0.05147711874646089
ACH-000713,-0.002346754418900582
ACH-000714,0.09140072381016444
ACH-000718,-0.04495162397141368
ACH-000720,0.03206946272423362
ACH-000721,-0.05034912292808593
ACH-000724,0.10187508526296203
ACH-000725,0.06530676404849269
ACH-000732,0.07844231394571254
ACH-000734,-0.021971178684903017
ACH-000735,0.009760168735901823
ACH-000736,0.13902467612514682
ACH-000738,-0.07492148361049973
ACH-000746,-0.08030302717040279
ACH-000747,0.09424665834046823
ACH-000748,-0.05241476628939309
ACH-000753,-0.06529509943878471
ACH-000756,0.15231844592514146
ACH-000757,0.042882449043678515
ACH-000758,-0.03890865426421397
ACH-000760,-0.02128346845959397
ACH-000762,-0.014674677531145378
ACH-000763,-0.10716981678938364
ACH-000764,0.048480264326650535
ACH-000765,-0.030627918331541024
ACH-000766,0.039270612789034334
ACH-000767,0.08112136128036332
ACH-000768,-0.038980904278269134
ACH-000769,0.0844444601400993
ACH-000770,-0.009081660959544578
ACH-000771,0.08229411623292797
ACH-000773,0.041370467355387054
ACH-000776,0.05639739018924232
ACH-000777,0.05397724570461232
ACH-000778,0.014970366946621731
ACH-000781,0.05176482838336833
ACH-000782,0.0737744527323721
ACH-000783,0.06974817414496895
ACH-000784,0.03964631324463901
ACH-000785,0.018155920774291432
ACH-000787,0.028115114950243013
ACH-000788,0.012588668295098695
ACH-000791,-0.009342871053477137
ACH-000792,0.044590790345379966
ACH-000794,-0.005396220650294455
ACH-000796,0.006051598544584455
ACH-000798,0.011643096594872518
ACH-000799,0.1088625966395314
ACH-000800,0.11051495937649236
ACH-000802,-0.05150316954317029
ACH-000804,0.04701554326348362
ACH-000805,0.06754931594922961
ACH-000809,-0.03717369959768345
ACH-000810,-0.21047733120753329
ACH-000811,-0.05067156644147865
ACH-000817,0.13416802007548964
ACH-000819,0.0629471945332475
ACH-000820,0.3156125121097258
ACH-000821,0.04188262701521285
ACH-000822,-0.059527788057144676
ACH-000823,0.02037694719925959
ACH-000824,0.04407506679719395
ACH-000827,-0.001982112905961928
ACH-000829,0.10704155050531952
ACH-000831,0.09224197696466337
ACH-000832,0.1039114737947283
ACH-000833,-0.005736654943988302
ACH-000834,-0.1467870424450169
ACH-000835,0.13292766713913884
ACH-000836,-0.008442012072359357
ACH-000837,0.0384812070925235
ACH-000838,0.08908527793827373
ACH-000839,-0.2234291818962945
ACH-000840,0.2768887304921814
ACH-000841,-0.024656755059538488
