,ATMIN (23300)
ACH-000404,-0.3793194173339823
ACH-000406,-0.19172617542893933
ACH-000407,-0.28353122306776274
ACH-000408,-0.5079461511880026
ACH-000410,-0.23032205960339885
ACH-000411,-0.6079850868018707
ACH-000414,-0.28851185028367105
ACH-000415,-0.4328539331126132
ACH-000416,-0.3522592271383201
ACH-000420,-0.3528036483148806
ACH-000421,-0.15237927731444045
ACH-000424,-0.4849338399499645
ACH-000425,-0.004607732985294078
ACH-000426,-0.324653028049162
ACH-000427,-0.14736247781337047
ACH-000433,-0.2376177109993266
ACH-000435,-0.4592500799357818
ACH-000436,-0.2907598866707122
ACH-000444,-0.5507110955301444
ACH-000445,-0.37474627858426746
ACH-000448,-0.3649787135947726
ACH-000450,-0.6200066700672815
ACH-000452,-0.2629063494531921
ACH-000454,-0.3704113071656761
ACH-000458,-0.2914061807839269
ACH-000459,-0.4396332220548216
ACH-000460,-0.3371264353993742
ACH-000461,-0.4691275796186497
ACH-000463,-0.3828098976361129
ACH-000464,-0.5167191326209162
ACH-000466,-0.40871055525764494
ACH-000467,-0.2258596830057945
ACH-000468,-0.1682309921392912
ACH-000469,-0.20268996134386486
ACH-000470,-0.2600167621203345
ACH-000471,-0.4363884377610483
ACH-000472,-0.2266690708892335
ACH-000473,-0.2078030586482928
ACH-000475,-0.20146835679027386
ACH-000476,-0.2421614946598353
ACH-000477,-0.3375748540147259
ACH-000479,-0.6050725566503838
ACH-000480,-0.4221333009951269
ACH-000481,-0.1074828958927514
ACH-000483,-0.2584700558227427
ACH-000484,-0.4931886659477288
ACH-000485,0.016418514541888998
ACH-000486,-0.19196384247011336
ACH-000487,-0.32060031824494634
ACH-000488,-0.1699959745598637
ACH-000490,-0.2821666898321641
ACH-000491,-0.16794960142714896
ACH-000495,0.3387907297310279
ACH-000496,-0.43554835074309706
ACH-000499,-0.23312750782197045
ACH-000500,0.31194670901198296
ACH-000502,-0.6503693150504711
ACH-000503,-0.2847846240855634
ACH-000505,-0.3399876646742397
ACH-000507,-0.16709424897995093
ACH-000510,-0.3566998727926991
ACH-000511,-0.27017695479349885
ACH-000512,-0.5132238771079686
ACH-000516,-0.6213488933243626
ACH-000517,-0.457922575371399
ACH-000518,-0.33274419420711404
ACH-000520,-0.477481978959233
ACH-000521,-0.5028724328527534
ACH-000522,-0.5765766278519696
ACH-000524,-0.3492984223765223
ACH-000527,-0.17782016895699346
ACH-000528,-0.2248755968712754
ACH-000537,-0.5599886535174987
ACH-000541,-0.4398231602604777
ACH-000542,-0.4919344675280815
ACH-000544,-0.3756197413559853
ACH-000545,-0.15029439358043567
ACH-000547,-0.41776155840322093
ACH-000548,-0.4094066209188745
ACH-000549,-0.3671595406286269
ACH-000550,-0.3679644228055002
ACH-000552,-0.2542181912688776
ACH-000556,-0.3595142933473481
ACH-000557,-0.21405455461097145
ACH-000569,-0.4390027626669505
ACH-000570,-0.15384807828895514
ACH-000571,-0.14346918334349582
ACH-000573,-0.2645084682793078
ACH-000576,-0.1910071884282854
ACH-000579,-0.1797507316634092
ACH-000580,-0.370827677564934
ACH-000584,-0.15001499019220438
ACH-000585,-0.25087702843239845
ACH-000588,0.08285710798074708
ACH-000589,-0.3289989023534996
ACH-000591,-0.2579279324567442
ACH-000593,-0.4233185093091727
ACH-000600,0.0029130889971580843
ACH-000601,-0.2374912072569081
ACH-000605,-0.04603318213404718
ACH-000606,-0.17955167222208432
ACH-000608,-0.3728003698009679
ACH-000614,-0.1297533346866255
ACH-000616,-0.4619468524160209
ACH-000618,-0.3541548365633458
ACH-000619,-0.4021914770122023
ACH-000620,-0.1591197823523403
ACH-000621,-0.22993115886864995
ACH-000622,-0.1843762229859721
ACH-000623,-0.15860564522192552
ACH-000624,-0.2451633925110533
ACH-000627,-0.2377974677420389
ACH-000630,-0.1644982869502439
ACH-000631,-0.293522013710819
ACH-000632,-0.27520672237039995
ACH-000633,-0.12351626495433635
ACH-000637,-0.4232837031450333
ACH-000638,-0.2572093506810897
ACH-000646,-0.2361060097222601
ACH-000647,-0.2989903786840433
ACH-000648,-0.14949264203032528
ACH-000649,-0.2613885757247585
ACH-000651,-0.5072400251704307
ACH-000652,-0.4306297385651006
ACH-000653,-0.24902425095826586
ACH-000657,-0.34946029724692
ACH-000658,-0.3014688541892481
ACH-000661,-0.4384519110676652
ACH-000662,-0.4927009492319406
ACH-000663,-0.5635679962581605
ACH-000665,-0.4680231890437242
ACH-000671,-0.1753520853193107
ACH-000672,0.0865393446963008
ACH-000673,-0.17676889539117818
ACH-000676,-0.31099864771356944
ACH-000677,-0.2549189856845254
ACH-000681,-0.3816467117468397
ACH-000683,-0.209574753123588
ACH-000684,-0.07221698126204235
ACH-000688,-0.460447767027169
ACH-000693,-0.2197844530488276
ACH-000694,-0.4515731009384455
ACH-000695,-0.3674234500241755
ACH-000696,-0.4468902134086092
ACH-000697,-0.3117652882779232
ACH-000699,-0.21974648646754494
ACH-000701,-0.2377917680564807
ACH-000706,-0.344654554325229
ACH-000711,-0.1709736816311307
ACH-000713,-0.4216854595059231
ACH-000714,-0.34754319840037273
ACH-000718,-0.1632827983766654
ACH-000720,-0.2676083450504247
ACH-000721,-0.25485028668682275
ACH-000724,-0.14777626430327548
ACH-000725,-0.2971065158509667
ACH-000732,-0.17006605648844192
ACH-000734,-0.34906193204366665
ACH-000735,-0.3292717664532074
ACH-000736,-0.24551762683085654
ACH-000738,-0.2975012439385683
ACH-000746,-0.4066755509783845
ACH-000747,-0.4609015088693916
ACH-000748,-0.4600914583869138
ACH-000753,-0.29802682706129097
ACH-000756,0.0032909439469155713
ACH-000757,-0.3113480414886496
ACH-000758,-0.34678097106339395
ACH-000760,-0.24766010623173276
ACH-000762,-0.3023101068100408
ACH-000763,-0.20167663074258124
ACH-000764,-0.2530827519728765
ACH-000765,-0.3159735064150374
ACH-000766,-0.20946887121975447
ACH-000767,-0.10808422658382752
ACH-000768,-0.35221054485307657
ACH-000769,-0.6094786884142961
ACH-000770,-0.4388915344910465
ACH-000771,-0.4090242114863921
ACH-000773,-0.23010531048473956
ACH-000776,-0.2083882043885007
ACH-000777,-0.37896406489325535
ACH-000778,-0.28296824810246085
ACH-000781,-0.5168685570181095
ACH-000782,-0.27723674623163297
ACH-000783,-0.2099089061499184
ACH-000784,-0.2808756727683168
ACH-000785,-0.2732273796074351
ACH-000787,-0.3009481609637284
ACH-000788,-0.1025140644826857
ACH-000791,-0.22459611832674087
ACH-000792,-0.462983410522594
ACH-000794,-0.6758014861836309
ACH-000796,-0.5288111079808326
ACH-000798,-0.5280326222926842
ACH-000799,-0.18394612572912591
ACH-000800,-0.13596959301459668
ACH-000802,-0.3692948628436376
ACH-000804,-0.23998984890478395
ACH-000805,-0.3463314152969068
ACH-000809,-0.35228420856831605
ACH-000810,-0.41489463693057066
ACH-000811,-0.3667352599923787
ACH-000817,-0.6031808222419807
ACH-000819,-0.3013866961467852
ACH-000820,-0.6147490235064844
ACH-000821,-0.3167897571026932
ACH-000822,-0.4148934269824403
ACH-000823,-0.3591558283572057
ACH-000824,-0.1288843393720508
ACH-000827,-0.2464416534431109
ACH-000829,-0.07963826751374364
ACH-000831,-0.4877776133296015
ACH-000832,-0.046794919657617035
ACH-000833,-0.5406670711732104
ACH-000834,-0.4477217181171511
ACH-000835,-0.3911578284584551
ACH-000836,-0.3235894211016023
ACH-000837,-0.2783080822346082
ACH-000838,-0.031185274551271663
ACH-000839,-0.341799184069198
ACH-000840,-0.3918941177908988
ACH-000841,-0.30926267178357264
ACH-000843,-0.11863710439007287
ACH-000846,-0.004896494260519606
ACH-000847,-0.4382097689637712
ACH-000848,-0.04663792405012987
ACH-000849,-0.17033481283945867
ACH-000851,-0.3111041317556937
ACH-000855,-0.18559247574037632
ACH-000856,-0.2068862312383561
ACH-000858,-0.158131614128706
ACH-000859,-0.3025296832515197
ACH-000861,-0.2912347552584457
ACH-000862,-0.2262379930637587
ACH-000865,-0.4184616560526861
ACH-000866,-0.3125760092419184
ACH-000867,-0.09862868175094744
ACH-000869,-0.3783164150109061
ACH-000872,-0.21125853001825995
ACH-000873,-0.4906117112344327
ACH-000876,-0.40875458717156027
ACH-000878,-0.23736269611118802
ACH-000880,-0.020420686703669158
ACH-000881,-0.16033030962305375
ACH-000882,-0.2596016154433478
ACH-000884,-0.26119367627004864
ACH-000885,-0.2046555493228316
ACH-000887,-0.3530191157804161
ACH-000889,-0.16836459257146935
ACH-000896,-0.20062944361514395
ACH-000898,-0.011996077096034771
ACH-000900,-0.3947352205789783
ACH-000901,-0.4588046787816178
ACH-000905,-0.5068422578796691
ACH-000906,-0.3834290583194172
ACH-000907,-0.3731932865898967
ACH-000910,-0.4853861261387881
ACH-000911,-0.3818714863579485
ACH-000912,-0.4402935556433031
ACH-000913,-0.19645771654111507
ACH-000915,-0.24625091623574555
ACH-000916,0.09999209657480344
ACH-000917,-0.19060703625178152
ACH-000920,0.004253716008994981
ACH-000921,-0.5494423109579144
ACH-000924,-0.29708631341956243
ACH-000926,-0.36726733270483547
ACH-000928,-0.3138782821894754
ACH-000929,-0.20209249560340145
ACH-000932,-0.36054728157228666
ACH-000935,-0.20227726660997805
ACH-000936,-0.4394880119473379
ACH-000937,-0.19386159108792544
ACH-000938,-0.17491938429533335
ACH-000939,-0.027008363095982296
ACH-000941,-0.21528853415372512
ACH-000943,-0.10201268852724313
ACH-000946,-0.2218435429032789
ACH-000947,-0.4377757107898089
ACH-000948,-0.4015748785813373
ACH-000950,-0.3203590697221176
ACH-000953,-0.23713598060958666
ACH-000954,-0.32858646284291443
ACH-000957,-0.10614847905164818
ACH-000958,-0.11996198147175645
ACH-000960,-0.239110288111549
ACH-000963,-0.1439239530423965
ACH-000968,-0.2204435081708116
ACH-000969,-0.3495012783680589
ACH-000972,-0.3364294632027258
ACH-000973,-0.16186069961261887
ACH-000974,-0.327819777936055
ACH-000978,-0.44006493215719605
ACH-000984,-0.31340584127173393
ACH-000986,-0.04422131154267021
ACH-000988,-0.3146576518325914
ACH-000993,-0.5097330825023403
ACH-000994,-0.2689478978307583
ACH-000996,-0.2664623235335869
ACH-001001,-0.35413681639853706
ACH-001020,-0.4031756707714316
ACH-001028,-0.2702862115947617
ACH-001031,-0.20361086877551227
ACH-001038,-0.2454527188694501
ACH-001048,-0.26151387933064635
ACH-001050,-0.501553933704166
ACH-001053,-0.22287315573985256
ACH-001054,-0.4240601616112551
ACH-001061,-0.21111003590997235
ACH-001067,-0.4839457816495881
ACH-001075,-0.4803406032327333
ACH-001096,-0.17967104908696244
ACH-001111,-0.2869804241237885
ACH-001119,-0.484824397535886
ACH-001128,-0.7756480732226803
ACH-001134,-0.261694063202357
ACH-001151,-0.311835852816904
ACH-001163,-0.3919260477276208
ACH-001164,-0.33266694998961704
ACH-001183,-0.14639840625191922
ACH-001192,-0.2515458595935108
ACH-001193,-0.4071215530491931
ACH-001196,-0.1810955056980468
ACH-001197,-0.5746696127643453
ACH-001205,-0.3957055669481939
ACH-001211,-0.3072019634437698
ACH-001212,-0.2372737385614815
ACH-001228,-0.16562289714754375
ACH-001232,-0.4238817179703864
ACH-001239,-0.2498719013508292
ACH-001270,0.005323195788187573
ACH-001274,-0.20683730393307592
ACH-001275,-0.22037135213881326
ACH-001277,-0.29326678839348275
ACH-001278,-0.4199435199983304
ACH-001280,-0.4473592973196535
ACH-001283,-0.2118180091395368
ACH-001289,-0.3510566640917459
ACH-001300,-0.1262992181553942
ACH-001301,-0.13764626987052805
ACH-001302,-0.3805771927489612
ACH-001306,-0.3910800215690752
ACH-001318,-0.3826068913145175
ACH-001322,-0.3717139024613482
ACH-001328,-0.246436365596262
ACH-001332,-0.3932404429427953
ACH-001336,-0.5881493090766525
ACH-001346,-0.3103400530422575
ACH-001353,-0.5500739394622874
ACH-001354,-0.4188436426052253
ACH-001367,-0.005439795493033273
ACH-001368,-0.2627551532801903
ACH-001374,-0.09605436157892176
ACH-001377,-0.26119741418904885
ACH-001380,-0.3860981801659456
ACH-001391,-0.12878550265210595
ACH-001408,-0.3216523920495759
ACH-001430,-0.4404255066965722
ACH-001431,-0.5685937838817607
ACH-001450,-0.1584379730483405
ACH-001496,-0.2674801934242068
ACH-001500,-0.08513435466651086
ACH-001523,-0.28175470378692896
ACH-001532,-0.3884762162070767
ACH-001550,-0.40914521229319983
ACH-001552,-0.3708765648629112
ACH-001554,-0.4012176332001821
ACH-001654,-0.5448812691695876
ACH-001735,-0.33429845462207936
ACH-001736,-0.4067559476784621
ACH-001737,-0.35308090257079905
ACH-001740,-0.16304394551109355
ACH-001745,-0.3062598580033351
ACH-001765,-0.5762163267242408
