,NDNL2 (56160)
ACH-000658,-0.6945379010442477
ACH-000661,-0.985043118470172
ACH-000662,-0.6348361148548918
ACH-000663,-0.7505992714320382
ACH-000665,-0.9652491592524112
ACH-000671,-0.8301728553031755
ACH-000672,-0.4426705978635199
ACH-000673,-0.7678729373174676
ACH-000676,-0.8111039408302578
ACH-000677,-0.6932578541857046
ACH-000681,-0.6464628037436849
ACH-000683,-0.6543700896602059
ACH-000684,-0.691288887901094
ACH-000688,-0.6830083868032091
ACH-000693,-0.8584951605216291
ACH-000694,-0.8038778920824743
ACH-000695,-0.7814589414684663
ACH-000696,-0.8744369155143902
ACH-000697,-0.6092883122632938
ACH-000699,-0.8607838630758029
ACH-000701,-1.3361859304122
ACH-000706,-0.5794619461269283
ACH-000711,-0.9406388711757784
ACH-000713,-0.9211520956332812
ACH-000714,-0.6165742800672935
ACH-000718,-0.8923786411565375
ACH-000720,-0.7753393013128808
ACH-000721,-0.7308767196463123
ACH-000724,-0.6830820811636199
ACH-000725,-0.8805603780025618
ACH-000732,-1.0331308737152096
ACH-000734,-0.57754679557671
ACH-000735,-0.8025758693184921
ACH-000736,-0.7447865076592842
ACH-000738,-0.8980782000484558
ACH-000746,-0.9116195012621812
ACH-000747,-0.5523627830089398
ACH-000748,-0.7714358349388764
ACH-000753,-0.8400126469160744
ACH-000756,-0.8464371569807918
ACH-000757,-0.8658691833454938
ACH-000758,-1.0821608314882778
ACH-000760,-1.0173830304284237
ACH-000762,-0.8099657402572394
ACH-000763,-0.6536534163193611
ACH-000764,-0.9285125676803804
ACH-000765,-0.8404192927752608
ACH-000766,-0.6483442794070635
ACH-000767,-0.5231896081425104
ACH-000768,-0.8477183842831252
ACH-000769,-0.7297281489512262
ACH-000770,-1.011954958741081
ACH-000771,-1.1884901486357649
ACH-000773,-0.7047603430299881
ACH-000776,-0.94155548745571
ACH-000777,-0.9610872569830764
ACH-000778,-0.8979590801939876
ACH-000781,-0.9213326353010678
ACH-000782,-0.7210176085907999
ACH-000783,-1.0021448658059722
ACH-000784,-0.5161652871648317
ACH-000785,-1.1252551923602132
ACH-000787,-0.5226200756849924
ACH-000788,-0.8397742945975413
ACH-000791,-0.5662159623014494
ACH-000792,-0.8606981316334309
ACH-000794,-0.8023078296163336
ACH-000796,-0.8885523298408681
ACH-000798,-1.163890831804314
ACH-000799,-0.7559959492865287
ACH-000800,-0.9683256182812924
ACH-000802,-0.9538034179981238
ACH-000804,-0.56502956939293
ACH-000805,-1.039639731313271
ACH-000809,-0.6455127187178595
ACH-000810,-0.8625193098803561
ACH-000811,-0.7034254788916314
ACH-000817,-0.8085432300296821
ACH-000819,-0.9193094320636628
ACH-000820,-1.0398183592124572
ACH-000821,-1.0979519415589996
ACH-000822,-0.6007921376418303
ACH-000823,-0.8647969832456243
ACH-000824,-0.7307385788505475
ACH-000827,-0.9370311577524494
ACH-000829,-0.6010609509798158
ACH-000831,-0.8736399701665736
ACH-000832,-0.9565694278229384
ACH-000833,-0.5941268493144323
ACH-000834,-0.4692929867200627
ACH-000835,-0.9686803727206394
ACH-000836,-0.9353394987222824
ACH-000837,-0.9137229572894712
ACH-000838,-0.4751778975046573
ACH-000839,-0.504505899443554
ACH-000840,-0.8865894355449345
ACH-000841,-0.8021659319747716
ACH-000843,-0.3166621761328722
ACH-000846,-0.8826665967052547
ACH-000847,-0.7826745423949726
ACH-000848,-0.8718842169091193
ACH-000849,-0.8274394444730719
ACH-000851,-0.6105719550013476
ACH-000855,-0.9765466832753068
ACH-000856,-0.8725239493830029
ACH-000858,-0.8635918689643328
ACH-000859,-0.6581179375424768
ACH-000861,-0.7856173127994668
ACH-000862,-0.8753277325338443
ACH-000865,-0.7112813352870315
ACH-000866,-0.7622606088878604
ACH-000867,-0.8088668635325936
ACH-000869,-0.5585422326407321
ACH-000872,-0.8289473003576491
ACH-000873,-0.9862955825902574
ACH-000876,-0.9840740191670764
ACH-000878,-0.8904131851850334
ACH-000880,-0.92614506167965
ACH-000881,-0.8405479205444588
ACH-000882,-0.8174358825110891
ACH-000884,-1.0502503556324356
ACH-000885,-0.7461469849644509
ACH-000887,-0.6225985894313151
ACH-000889,-0.7136608961442138
ACH-000896,-0.8991637072966567
ACH-000898,-0.8950429790788543
ACH-000900,-0.6924176520054992
ACH-000901,-0.709944571458373
ACH-000905,-0.5156414539071361
ACH-000906,-0.6717578172772016
ACH-000907,-0.9563314098173921
ACH-000910,-0.5185200344502697
ACH-000911,-0.8069626340205225
ACH-000912,-1.0010306068616834
ACH-000913,-0.6251165092301916
ACH-000915,-0.948863392900974
ACH-000916,-0.9029958611178034
ACH-000917,-0.7805481034853614
ACH-000920,-0.7270978540281483
ACH-000921,-0.8017590663152399
ACH-000924,-0.5386924340666517
ACH-000926,-0.5893975052774975
ACH-000928,-0.9843466916084852
ACH-000929,-1.062433935068092
ACH-000932,-0.7399765512901113
ACH-000935,-0.7957221789125191
ACH-000936,-0.6343980398894482
ACH-000937,-0.6933355992781589
ACH-000938,-0.7156383034493647
ACH-000939,-0.8986949395485636
ACH-000941,-0.5618644635485734
ACH-000943,-0.8328247827902455
ACH-000946,-0.7346104159819893
ACH-000947,-0.7578114690933717
ACH-000948,-1.0850812780899537
ACH-000950,-0.622443029307564
ACH-000953,-0.6663080221915516
ACH-000954,-1.1053970106421025
ACH-000957,-0.8297303451218342
ACH-000958,-0.7240997572845665
ACH-000960,-0.5828712590897916
ACH-000963,-0.44441867752720654
ACH-000968,-0.7466809095806849
ACH-000969,-0.7354767451279413
ACH-000972,-0.8875095353742801
ACH-000973,-0.9098892305163352
ACH-000974,-0.6260236696928425
ACH-000978,-0.5785216524924035
ACH-000984,-0.674073390955925
ACH-000986,-0.9016665867262836
ACH-000988,-1.1155766164553027
ACH-000993,-0.9602366250412836
ACH-000994,-0.7032695936600912
ACH-000996,-0.8157948653598726
ACH-001001,-0.72517614735863
ACH-001020,-0.6753369850699888
ACH-001028,-0.6273901123056038
ACH-001031,-0.6676565998158512
ACH-001038,-0.8072014475033545
ACH-001048,-0.8212292458050243
ACH-001050,-0.7647315436241693
ACH-001053,-0.8258545309434815
ACH-001054,-0.7584109028367085
ACH-001061,-0.9076212744202344
ACH-001067,-0.6660642690850281
ACH-001075,-0.748937684803471
ACH-001096,-1.016920136841924
ACH-001111,-1.104684809837681
ACH-001119,-0.6992219973453938
ACH-001128,-1.0042880041343865
ACH-001134,-0.9059310710681316
ACH-001151,-0.8900821414065812
ACH-001163,-0.6871344213814695
ACH-001164,-1.0456452351698058
ACH-001183,-0.9439310122562696
ACH-001192,-0.9146907802963168
ACH-001193,-1.0319466251094591
ACH-001196,-1.11041894951637
ACH-001197,-0.6858888114230443
ACH-001205,-0.5747066556112892
ACH-001211,-0.6144330058803203
ACH-001212,-0.7201245610959105
ACH-001228,-1.20645512011094
ACH-001232,-0.8520031514834789
ACH-001239,-0.7299336920265874
ACH-001270,-0.9101411717918412
ACH-001274,-0.7562216466777546
ACH-001275,-0.755330939830741
ACH-001277,-0.8867572018051438
ACH-001278,-0.7627002205854472
ACH-001280,-0.6809321118931617
ACH-001283,-0.9115186269814936
ACH-001289,-0.7145861890660099
ACH-001300,-0.8578683002591609
ACH-001301,-0.7098593531159147
ACH-001302,-0.5839358055111705
ACH-001306,-0.7879318049269597
ACH-001318,-0.6909032018952914
ACH-001322,-0.7894137176034429
ACH-001328,-0.8035898838083428
ACH-001332,-0.7995207818821006
ACH-001336,-1.0054802043114324
ACH-001346,-1.130296655589247
ACH-001353,-0.7628551209968675
ACH-001354,-0.5899258162977755
ACH-001367,-0.6854426360684568
ACH-001368,-0.7486911417139036
ACH-001374,-0.5118886907612257
ACH-001377,-0.7503569834671545
ACH-001380,-0.7775353638871159
ACH-001391,-0.8180175193960973
ACH-001408,-1.215764609197434
ACH-001430,-0.9469597242294246
ACH-001431,-0.6539021548101589
ACH-001450,-0.641978300201259
ACH-001496,-1.1017921214652733
ACH-001500,-0.6360878109556973
ACH-001523,-0.8182983234869301
ACH-001532,-0.7504865740014492
ACH-001550,-0.8763145478142761
ACH-001552,-0.8332441263023886
ACH-001554,-0.8013822807484069
ACH-001654,-0.9261917009706702
ACH-001735,-0.7175974390495347
ACH-001736,-0.6622603430276731
ACH-001737,-1.0633492166738174
ACH-001740,-0.7642659364139954
ACH-001745,-0.7427023956432173
ACH-001765,-0.8115954797053846
