,CRB2 (286204)
ACH-000335,-0.18455098950749685
ACH-000336,-0.4640776477075102
ACH-000337,-0.2986206724744345
ACH-000338,-0.20898816956980468
ACH-000339,-0.15412075979290613
ACH-000341,-0.10136797274777504
ACH-000348,-0.15800806979608414
ACH-000350,-0.08611225792023416
ACH-000352,-0.12246954080774901
ACH-000356,-0.05016777995371488
ACH-000361,-0.14466000877645793
ACH-000362,-0.07929701124384471
ACH-000363,-0.0359188371763646
ACH-000364,-0.17461038696469547
ACH-000365,-0.0421181530374263
ACH-000366,-0.1940743813162018
ACH-000368,-0.19825878462896804
ACH-000374,-0.12303834677198686
ACH-000375,-0.24300875203040734
ACH-000376,-0.08407779101933957
ACH-000381,-0.3042852374394193
ACH-000383,-0.1177716601899647
ACH-000387,-0.2517418934722652
ACH-000389,-0.2127796029514323
ACH-000390,-0.18245045801123028
ACH-000393,-0.11631428326549482
ACH-000395,-0.3209467652534349
ACH-000396,-0.3645649372250643
ACH-000397,-0.18401946155531915
ACH-000401,-0.17433553613327513
ACH-000402,-0.060073073280744876
ACH-000403,-0.13345935727910468
ACH-000404,-0.07751715678384928
ACH-000406,-0.19008312527860372
ACH-000407,-0.1958479029096556
ACH-000408,-0.08996822987626718
ACH-000410,-0.05914487342757688
ACH-000411,-0.04865353424549836
ACH-000414,-0.1161365568783261
ACH-000415,-0.29699159406279635
ACH-000416,-0.2722798052815177
ACH-000420,-0.18820274705383694
ACH-000421,-0.15743092364417036
ACH-000424,-0.11038530755048494
ACH-000425,-0.07974861838976287
ACH-000426,-0.2072894581843036
ACH-000427,0.11460761947624358
ACH-000433,-0.260307007238874
ACH-000435,-0.3736397060368328
ACH-000436,-0.1895662081168149
ACH-000444,-0.14436360797422965
ACH-000445,-0.3824744073015616
ACH-000448,-0.21833460288796944
ACH-000450,-0.05236463133477373
ACH-000452,-0.11514199189585204
ACH-000454,-0.2605939748556899
ACH-000458,-0.24686725295760786
ACH-000459,0.03678188762203008
ACH-000460,-0.09176234277374228
ACH-000461,0.0586025312139172
ACH-000463,-0.18532410021550946
ACH-000464,-0.2714394465661714
ACH-000466,-0.20764955638822907
ACH-000467,-0.1928557102194248
ACH-000468,-0.189157557392354
ACH-000469,-0.2942368334691022
ACH-000470,-0.2281784694951255
ACH-000471,-0.0022450099106204133
ACH-000472,-0.23459217440878935
ACH-000473,-0.15284295638345302
ACH-000475,-0.14421494498400333
ACH-000476,0.027892996877333192
ACH-000477,-0.19122250717313705
ACH-000479,-0.11138761904609128
ACH-000480,0.03910651110937517
ACH-000481,-0.1755067720128761
ACH-000483,-0.23041975417386604
ACH-000484,0.03351948359289432
ACH-000485,-0.1000326264291726
ACH-000486,-0.0549232912603418
ACH-000487,-0.09716762132606432
ACH-000488,-0.2778061031342527
ACH-000490,-0.2590356045136185
ACH-000491,-0.1687828160567153
ACH-000495,-0.0691719469626822
ACH-000496,-0.052158837925230704
ACH-000499,-0.2545181191220923
ACH-000500,0.06291178457738633
ACH-000502,-0.10481678829167973
ACH-000503,-0.3966948332136345
ACH-000505,-0.11708920379212892
ACH-000507,-0.03766194077424316
ACH-000510,-0.16889771620265726
ACH-000511,-0.19722791236373244
ACH-000512,-0.1995639899418664
ACH-000516,-0.13975437245167027
ACH-000517,-0.13946795293195216
ACH-000518,-0.16257667454030192
ACH-000520,-0.29140396895080645
ACH-000521,-0.4276361297138333
ACH-000522,-0.14738659223737285
ACH-000524,-0.22194649964120855
ACH-000527,-0.2070525578395796
ACH-000528,-0.2972508040891868
ACH-000537,-0.2060517783175104
ACH-000541,-0.31537909241651096
ACH-000542,-0.18799880991313345
ACH-000544,-0.17784117742967004
ACH-000545,-0.04391307484960878
ACH-000547,-0.1297565859664967
ACH-000548,-0.33755380021098585
ACH-000549,-0.1740932827382693
ACH-000550,-0.2497281007989065
ACH-000552,-0.2791001295216842
ACH-000556,-0.3991951144986711
ACH-000557,-0.10056962591920014
ACH-000569,-0.20925960418815015
ACH-000570,-0.2090298642318321
ACH-000571,-0.12816298444743984
ACH-000573,-0.14340439845464675
ACH-000576,-0.0870286896412581
ACH-000579,-0.2346351250238269
ACH-000580,0.08411879666702665
ACH-000584,-0.15220081550279754
ACH-000585,-0.19392909202844275
ACH-000588,-0.2895531121262873
ACH-000589,-0.19693849075925554
ACH-000591,-0.13627684448144153
ACH-000593,-0.2631028493556439
ACH-000600,-0.11413706384684592
ACH-000601,-0.1437651140685723
ACH-000605,-0.21107170851053866
ACH-000606,-0.13810332284544133
ACH-000608,-0.21249975173601507
ACH-000614,-0.19709874739743985
ACH-000616,-0.08415133525009445
ACH-000618,-0.16516186450839174
ACH-000619,-0.1916117642894164
ACH-000620,-0.1060526654308193
ACH-000621,-0.19302359343135336
ACH-000622,-0.25484077469230665
ACH-000623,-0.3102596803490325
ACH-000624,-0.09307550991115103
ACH-000627,-0.22315635495023325
ACH-000630,-0.19854430675336304
ACH-000631,-0.1140402842600004
ACH-000632,0.008275727507440921
ACH-000633,-0.10210557873883827
ACH-000637,-0.1265238515828258
ACH-000638,-0.20221308709470745
ACH-000646,-0.08895396123613095
ACH-000647,-0.10561928854265
ACH-000648,-0.39964410242902826
ACH-000649,-0.17306681864969287
ACH-000651,-0.19698280121431253
ACH-000652,-0.17373227593895754
ACH-000653,-0.18766396034189514
ACH-000657,-0.24701529652588336
ACH-000658,-0.22571156503643
ACH-000661,-0.1259213987095865
ACH-000662,-0.2164917348340652
ACH-000663,-0.236103277469874
ACH-000665,-0.1830689704095596
ACH-000671,-0.17823975279286658
ACH-000672,-0.05137463616863017
ACH-000673,-0.1308427601766226
ACH-000676,-0.2562250085126873
ACH-000677,-0.00223942917958477
ACH-000681,-0.2461889741457152
ACH-000683,-0.2740230100742797
ACH-000684,0.09586572438511214
ACH-000688,-0.21768161335087965
ACH-000693,-0.24704085613285304
ACH-000694,-0.22695236617472356
ACH-000695,-0.2093559751521388
ACH-000696,-0.20631102389904749
ACH-000697,-0.18004851098950145
ACH-000699,-0.15582264564351872
ACH-000701,-0.2687621456063012
ACH-000706,-0.153903212491469
ACH-000711,-0.19754578359743627
ACH-000713,-0.2641578695787194
ACH-000714,-0.11476140704286628
ACH-000718,-0.17886280831887882
ACH-000720,-0.07975082856875995
ACH-000721,-0.18965681501377624
ACH-000724,-0.17413806986942915
ACH-000725,-0.04487298822221807
ACH-000732,-0.09628019024162217
ACH-000734,-0.16961584473042635
ACH-000735,-0.19942395045646005
ACH-000736,-0.3677126926501169
ACH-000738,-0.12764153604521966
ACH-000746,-0.2021491764375978
ACH-000747,-0.07769660382894268
ACH-000748,-0.16022895036969298
ACH-000753,-0.15644949284882612
ACH-000756,-0.3037251939047007
ACH-000757,-0.17976163974533088
ACH-000758,-0.1171004732900885
ACH-000760,-0.1168825170570575
ACH-000762,-0.2279564748335785
ACH-000763,0.1139113375087308
ACH-000764,-0.2912890497492988
ACH-000765,-0.1506985490697146
ACH-000766,0.01980216676654246
ACH-000767,-0.1979790109041992
ACH-000768,-0.2570380070902366
ACH-000769,-0.1018514632678622
ACH-000770,-0.21439081197643453
ACH-000771,-0.31652550844643
ACH-000773,-0.09136843108737737
ACH-000776,-0.30099416243103816
ACH-000777,-0.3036887172748041
ACH-000778,-0.23937529448895484
ACH-000781,-0.22700496510686335
ACH-000782,-0.2294648374396349
ACH-000783,-0.16176656647946608
ACH-000784,-0.20423541546866755
ACH-000785,-0.08856653603907022
ACH-000787,-0.1001325579445978
ACH-000788,-0.1480822197223254
ACH-000791,-0.3057744425879507
ACH-000792,-0.0005756443620024746
ACH-000794,-0.08336818468835666
ACH-000796,-0.0964781564697416
ACH-000798,-0.08733157717841432
ACH-000799,-0.2513805734556924
ACH-000800,-0.08639788072622888
ACH-000802,-0.232662373340614
ACH-000804,-0.16661525796874369
ACH-000805,-0.06998557626860467
ACH-000809,-0.09084349187621077
ACH-000810,-0.4464885405810615
ACH-000811,-0.15500906985780194
ACH-000817,-0.2257998102769873
ACH-000819,-0.18415849161175996
ACH-000820,-0.14001516915469114
ACH-000821,-0.1928434457204312
ACH-000822,-0.09323774862780966
ACH-000823,-0.3244611888401937
ACH-000824,-0.18471506310069932
ACH-000827,-0.2868242880869616
ACH-000829,-0.2827060388558463
ACH-000831,-0.17736139533684558
ACH-000832,-0.09787813141436684
ACH-000833,-0.08943942090796983
ACH-000834,-0.13583673140974226
ACH-000835,-0.13002108770785606
ACH-000836,-0.056220612899362296
ACH-000837,-0.19095520316138495
ACH-000838,0.16438816628987427
ACH-000839,-0.3476294572800933
ACH-000840,-0.06560539332666854
ACH-000841,-0.1579754049707648
ACH-000843,-0.22721419565228645
ACH-000846,-0.1816694412399001
ACH-000847,-0.05261476698176583
ACH-000848,-0.09953116298433662
ACH-000849,-0.2062993809621697
ACH-000851,-0.029033731872170083
ACH-000855,-0.21696554092283804
ACH-000856,-0.37722664151171376
ACH-000858,-0.2457756511526322
ACH-000859,-0.17141606279737004
ACH-000861,-0.1506634057455742
ACH-000862,-0.2650676012966179
ACH-000865,-0.1618099331441364
ACH-000866,-0.1488396016546506
ACH-000867,-0.10851731780512652
ACH-000869,-0.030293392719525605
ACH-000872,-0.2183689967315288
ACH-000873,-0.31092509623023323
ACH-000876,-0.1666314885978136
ACH-000878,-0.15227041365110955
ACH-000880,-0.27936752042551244
ACH-000881,-0.14506428078852102
ACH-000882,-0.21449679530453125
ACH-000884,-0.2645857964826641
ACH-000885,-0.15859244588864532
ACH-000887,-0.2200833539144924
ACH-000889,-0.1520867079565118
ACH-000896,-0.15344606921366774
ACH-000898,-0.20180043328016206
ACH-000900,-0.2534226242667133
ACH-000901,-0.13597850691367486
ACH-000905,-0.2098653551254648
ACH-000906,-0.1904746885467444
ACH-000907,-0.1459233966436922
ACH-000910,-0.18562573895505635
ACH-000911,-0.2794286292464524
ACH-000912,-0.2055255727528083
ACH-000913,-0.2527788230999318
ACH-000915,-0.06506310222133715
ACH-000916,-0.0492168874364078
ACH-000917,-0.1069597723762348
ACH-000920,-0.2521318141451398
ACH-000921,-0.07411338249982241
ACH-000924,-0.1844089126944856
ACH-000926,-0.3548835562398275
ACH-000928,-0.25252279511263603
ACH-000929,-0.21176131800440445
ACH-000932,-0.1489357342742348
ACH-000935,-0.0643728357055159
ACH-000936,-0.2476765507494157
ACH-000937,-0.3335706373969419
ACH-000938,-0.062210344823149334
ACH-000939,-0.2489420764777774
ACH-000941,-0.23329678938819054
ACH-000943,-0.07596017990937742
ACH-000946,-0.10383897452316933
ACH-000947,-0.15106827576044154
ACH-000948,-0.0621784621935096
ACH-000950,-0.14851237362910985
ACH-000953,-0.14219248713714253
ACH-000954,-0.09949696732289452
ACH-000957,-0.17656444034190308
ACH-000958,-0.022201237739421408
ACH-000960,-0.20519898911748533
ACH-000963,-0.1202008315181505
ACH-000968,-0.16071628921952325
ACH-000969,-0.3646179064201557
ACH-000972,0.2190086609562384
ACH-000973,-0.09904192080563982
ACH-000974,-0.2197005983142266
ACH-000978,-0.19818698108260516
ACH-000984,-0.3194072444934856
ACH-000986,-0.2249241988126863
ACH-000988,-0.14495055029921106
ACH-000993,-0.21135039564551755
ACH-000994,-0.27567039037416463
ACH-000996,-0.08181058346720765
ACH-001001,-0.1556767429797669
ACH-001020,-0.2137276414544988
ACH-001028,-0.15962928188133949
ACH-001031,-0.09291614843716116
ACH-001038,-0.03591195169951547
ACH-001048,-0.2594484026672162
ACH-001050,-0.08427802411389229
ACH-001053,-0.3522941866797749
ACH-001054,-0.2349216974775269
ACH-001061,-0.17423009210618526
ACH-001067,-0.16419880850469995
ACH-001075,0.09377618988647916
ACH-001096,-0.3205831804883765
ACH-001111,-0.1526435428306242
ACH-001119,-0.3981228782834422
ACH-001128,-0.36921892732488587
ACH-001134,-0.040983742631183775
ACH-001151,-0.2481164609644201
ACH-001163,-0.18017708433959426
ACH-001164,0.005856498210461789
ACH-001183,-0.17192072139888834
ACH-001192,-0.07490724972382265
ACH-001193,-0.3606779200498667
ACH-001196,-0.20380612559739428
ACH-001197,0.02285403561302201
ACH-001205,-0.15415484347385985
ACH-001211,-0.26083458375666657
ACH-001212,-0.1355284192720249
ACH-001228,-0.4645712233027881
ACH-001232,-0.13328546982212247
ACH-001239,-0.3100342899288852
ACH-001270,-0.35085211592080434
ACH-001274,-0.12040403159319896
ACH-001275,0.0530004109486672
ACH-001277,-0.0679986576377625
ACH-001278,-0.19915685355255364
ACH-001280,-0.2905524806827923
ACH-001283,-0.15834638452941427
ACH-001289,-0.10182376612584228
ACH-001300,-0.012599237059862245
ACH-001301,-0.29097952116511777
ACH-001302,-0.5018599819084504
ACH-001306,-0.047391744575703686
ACH-001318,-0.17640521008149446
ACH-001322,-0.18129555868208
ACH-001328,-0.16291855739621974
ACH-001332,-0.08934027715978943
ACH-001336,-0.2705958162715452
ACH-001346,-0.1533194456116552
ACH-001353,-0.17469483967891786
ACH-001354,0.044123255060652296
ACH-001367,-0.3026479333678175
ACH-001368,-0.10974443074016256
ACH-001374,-0.5257683781210607
ACH-001377,-0.3008281440696504
ACH-001380,-0.1527515335191363
ACH-001391,-0.2590757812308381
ACH-001408,-0.22513770847100809
ACH-001430,-0.3386742520724722
ACH-001431,-0.22333630457291684
ACH-001450,-0.3236341105645548
ACH-001496,-0.07991172770803
ACH-001500,-0.2620835310249214
ACH-001523,-0.0074704510637743655
ACH-001532,-0.2898846194620505
ACH-001550,-0.1889438085447621
ACH-001552,-0.19647651294772467
ACH-001554,-0.14656160445422045
ACH-001654,-0.2369808600705051
ACH-001735,-0.14050145553593804
ACH-001736,-0.025183014506079918
ACH-001737,0.3558788087776806
ACH-001740,-0.1164962465916398
ACH-001745,-0.1918481957019216
ACH-001765,-0.17982319650801468
