,IARS (3376)
ACH-000231,-0.9004364986308785
ACH-000232,-0.8939335719191673
ACH-000233,-0.8100288402419304
ACH-000234,-0.997612785029526
ACH-000235,-1.0124900652393658
ACH-000237,-1.0582356297166713
ACH-000238,-1.0880989228631706
ACH-000242,-0.7728319091435946
ACH-000243,-0.8462263891820319
ACH-000244,-1.0747089134665542
ACH-000246,-0.90620624825498
ACH-000248,-1.1191138674345018
ACH-000250,-0.8295456672112012
ACH-000251,-1.019262332420128
ACH-000252,-0.9281766035535024
ACH-000253,-0.9345965164968424
ACH-000255,-1.1440880399916702
ACH-000256,-1.1537740574963655
ACH-000257,-1.2906633352447754
ACH-000258,-0.8190815472159195
ACH-000259,-1.07675430230919
ACH-000260,-1.0187911301855872
ACH-000261,-1.0234482520979251
ACH-000262,-1.1722994916377176
ACH-000263,-0.8248215991641552
ACH-000264,-1.0952774672739118
ACH-000265,-0.9219148478647178
ACH-000266,-1.0785910658413949
ACH-000272,-0.9768956872544834
ACH-000274,-0.8006565042065902
ACH-000277,-1.0022136334809115
ACH-000278,-0.907624355629056
ACH-000279,-1.1596564313939135
ACH-000280,-1.0045962575252558
ACH-000281,-0.8243845031900775
ACH-000288,-1.049342005502523
ACH-000291,-1.0095601615870569
ACH-000293,-1.1180145086342719
ACH-000294,-1.015396188808095
ACH-000295,-1.0909249984741851
ACH-000296,-0.829844016159439
ACH-000302,-1.08317540779994
ACH-000304,-0.9464314234456268
ACH-000307,-0.9406568599991472
ACH-000308,-1.1778957832468944
ACH-000310,-0.966972398168255
ACH-000311,-0.9250261569887324
ACH-000312,-1.0719552085690194
ACH-000315,-0.9968521253048171
ACH-000316,-0.9689295233992754
ACH-000317,-1.0712029055696408
ACH-000318,-1.216332900386956
ACH-000319,-1.0863745537434517
ACH-000320,-0.9638040338370004
ACH-000322,-1.3017543086152692
ACH-000323,-1.1468691773055073
ACH-000324,-0.9481273051912906
ACH-000329,-1.0109039029598326
ACH-000330,-1.2558705993139068
ACH-000331,-0.8224088417248457
ACH-000332,-0.9012145354217644
ACH-000334,-0.9964663617696504
ACH-000335,-1.0334986441660898
ACH-000336,-0.732350194623968
ACH-000337,-1.042499552856646
ACH-000338,-1.0112086169426902
ACH-000339,-0.9689856290274244
ACH-000341,-0.980466505295308
ACH-000348,-1.0835706266588758
ACH-000350,-0.9025565669526048
ACH-000352,-1.1496514796133357
ACH-000356,-1.0635991247282957
ACH-000361,-1.2027938931378812
ACH-000362,-0.9155362943946708
ACH-000363,-0.8221939120784232
ACH-000364,-0.8790328821389151
ACH-000365,-0.9458327488609524
ACH-000366,-0.9672427581490608
ACH-000368,-0.9880775516359732
ACH-000374,-1.2467696711208605
ACH-000375,-0.9922010826956592
ACH-000376,-1.1017816219281025
ACH-000381,-0.9901572531408608
ACH-000383,-1.0112439300912628
ACH-000387,-0.9989043675073012
ACH-000389,-0.9507505239054566
ACH-000390,-0.945443080114418
ACH-000393,-1.0066766576661894
ACH-000395,-0.9544183651302875
ACH-000396,-1.0802570588314422
ACH-000397,-0.9942453541717852
ACH-000401,-1.1241948652777158
ACH-000402,-0.6083187347714782
ACH-000403,-0.9371572126022776
ACH-000404,-0.9036554418277608
ACH-000406,-1.0448214634457798
ACH-000407,-1.0605682373889669
ACH-000408,-1.0104573305206999
ACH-000410,-0.9085048607174756
ACH-000411,-0.9121282824951832
ACH-000414,-0.994138163630552
ACH-000415,-0.9765834803816172
ACH-000416,-1.0872806560057755
ACH-000420,-1.0738891055627615
ACH-000421,-1.0206238402196035
ACH-000424,-0.9592726864836778
ACH-000425,-1.013092609927856
ACH-000426,-0.8841853776694192
ACH-000427,-1.0273141013069254
ACH-000433,-1.2174392554532978
ACH-000435,-0.9316330703543516
ACH-000436,-0.9225268960307059
ACH-000444,-0.8162903830322743
ACH-000445,-0.941473111298788
ACH-000448,-0.957090897559871
ACH-000450,-0.8004275256133191
ACH-000452,-0.989458721008387
ACH-000454,-0.933290827155546
ACH-000458,-1.012574299661102
ACH-000459,-0.4652846801057589
ACH-000460,-1.0213638260594915
ACH-000461,-0.9012763428708132
ACH-000463,-0.8570013961746359
ACH-000464,-1.1014964797913165
ACH-000466,-0.9784705946192098
ACH-000467,-1.038220504075671
ACH-000468,-0.9566407329191492
ACH-000469,-1.0304392764653152
ACH-000470,-1.0361024587931742
ACH-000471,-0.9509021541828224
ACH-000472,-0.8979995159773764
ACH-000473,-1.06575424021226
ACH-000475,-0.8676600249081221
ACH-000476,-1.0858802636794642
ACH-000477,-0.9354626128586536
ACH-000479,-0.9609689281456488
ACH-000480,-0.8251117070891499
ACH-000481,-1.074913084399024
ACH-000483,-0.9539840886570145
ACH-000484,-0.9820648916310648
ACH-000485,-0.7505029056254491
ACH-000486,-0.9002399384187686
ACH-000487,-1.1640165039543224
ACH-000488,-0.9255576128882778
ACH-000490,-0.8514791526835452
ACH-000491,-1.1255254208892238
ACH-000495,-0.9479900295922938
ACH-000496,-1.20191949389899
ACH-000499,-0.8644365491925977
ACH-000500,-1.0000380081800522
ACH-000502,-0.8098441009105892
ACH-000503,-0.5612977968133591
ACH-000505,-0.9427310302610832
ACH-000507,-0.9287600630739437
ACH-000510,-1.023907261653828
ACH-000511,-0.9122409354802454
ACH-000512,-0.91980530086641
ACH-000516,-1.0891325579070124
ACH-000517,-1.072033530540594
ACH-000518,-0.9533427500635556
ACH-000520,-0.9575343880138903
ACH-000521,-1.2413509087610444
ACH-000522,-1.0380813642032152
ACH-000524,-1.0952777295923757
ACH-000527,-0.9525425984861252
ACH-000528,-0.9044848321654759
ACH-000537,-1.1504971778876667
ACH-000541,-0.7681216883595028
ACH-000542,-0.819901880535002
ACH-000544,-0.8860093711859527
ACH-000545,-0.9167435939916759
ACH-000547,-1.18684801850131
ACH-000548,-0.8693275232573487
ACH-000549,-0.8287253401530674
ACH-000550,-0.92470257310645
ACH-000552,-1.0632477037620802
ACH-000556,-0.954267828100972
ACH-000557,-1.1038726690945797
ACH-000569,-1.1103483646116108
ACH-000570,-1.0618132405153096
ACH-000571,-1.1833413741536618
ACH-000573,-1.0556576661787185
ACH-000576,-0.8790875612756975
ACH-000579,-0.8846239977807789
ACH-000580,-1.2165840689056928
ACH-000584,-1.0308605530226485
ACH-000585,-0.9429932327416886
ACH-000588,-0.5505550313775238
ACH-000589,-0.8480226517886876
ACH-000591,-0.7925402256587724
ACH-000593,-0.8387992561648354
ACH-000600,-0.9382720023392812
ACH-000601,-0.8962681179927448
ACH-000605,-1.2155463738503098
ACH-000606,-0.978565478034748
ACH-000608,-0.9662033616385765
ACH-000614,-1.0584893826461763
ACH-000616,-0.7707624103299812
ACH-000618,-0.8378601897363478
ACH-000619,-0.8773761538193502
ACH-000620,-0.913822860121993
ACH-000621,-0.8545789128542802
ACH-000622,-0.8731294341167815
ACH-000623,-0.8974644296594976
ACH-000624,-1.0554754437957579
ACH-000627,-0.7782414227074775
ACH-000630,-1.0706637841729207
ACH-000631,-1.1773124715841934
ACH-000632,-0.9704863251002556
ACH-000633,-0.8016222138503175
ACH-000637,-0.6783225558315803
ACH-000638,-1.08313017758651
ACH-000646,-0.9856542186467288
ACH-000647,-0.9164535184825136
ACH-000648,-0.945357121131954
ACH-000649,-1.0286391341362129
ACH-000651,-1.0821925342137049
ACH-000652,-1.0124903152019922
ACH-000653,-1.0332978133594104
ACH-000657,-0.9282463082049986
ACH-000658,-1.0424680538602782
ACH-000661,-0.9302544572155031
ACH-000662,-1.0735756774006089
ACH-000663,-0.8231723667475334
ACH-000665,-1.095046770649328
ACH-000671,-0.9792254540272296
ACH-000672,-0.8629452430975765
ACH-000673,-0.9895194690643966
ACH-000676,-0.96467697207683
ACH-000677,-0.8355079211851033
ACH-000681,-0.8399255286775043
ACH-000683,-1.1165474537110986
ACH-000684,-0.9897409704367792
ACH-000688,-0.99648780416906
ACH-000693,-0.8837591040838373
ACH-000694,-0.9766682576102204
ACH-000695,-0.8443933921953428
ACH-000696,-1.047395764653624
ACH-000697,-0.9474456445678592
ACH-000699,-1.0816748095117854
ACH-000701,-0.9601803440875368
ACH-000706,-1.0218092411316153
ACH-000711,-0.8733817743593316
ACH-000713,-1.088972534528153
ACH-000714,-0.8030882015081344
ACH-000718,-0.9718851265112242
ACH-000720,-1.0714091798181888
ACH-000721,-0.9080771724094879
ACH-000724,-0.9816275931396388
ACH-000725,-0.9965484052711084
ACH-000732,-0.8750844784297996
ACH-000734,-0.9434442533683226
ACH-000735,-0.8704477561771671
ACH-000736,-0.8938470432396763
ACH-000738,-0.9044135924676484
ACH-000746,-1.1095524414149835
ACH-000747,-1.150793279462503
ACH-000748,-1.1956932620662848
ACH-000753,-1.0192406564319565
ACH-000756,-0.8293186751744553
ACH-000757,-1.0323517690297477
ACH-000758,-0.9342036125690936
ACH-000760,-1.1642321285683987
ACH-000762,-0.823376466762968
ACH-000763,-0.7992545552006863
ACH-000764,-1.162225000430111
ACH-000765,-1.19083130389208
ACH-000766,-1.1082837937360166
ACH-000767,-1.1248469852958018
ACH-000768,-0.8010209387536877
ACH-000769,-0.8010724164528736
ACH-000770,-1.0697468216698536
ACH-000771,-0.8412662821673821
ACH-000773,-0.8678121678991179
ACH-000776,-0.9076297868181904
ACH-000777,-0.7885871442488759
ACH-000778,-0.9573858058041248
ACH-000781,-0.9426855443781736
ACH-000782,-0.9401202654919502
ACH-000783,-1.1231016664526228
ACH-000784,-0.9681057454204895
ACH-000785,-0.949346835744898
ACH-000787,-1.0439805368873138
ACH-000788,-0.9408268091203152
ACH-000791,-1.0044399250555918
ACH-000792,-0.9228889767164808
ACH-000794,-0.9561043487372596
ACH-000796,-1.0506772712147905
ACH-000798,-0.8021738746157884
ACH-000799,-0.9675962632616658
ACH-000800,-0.9791634549578316
ACH-000802,-0.9702584148505888
ACH-000804,-0.8109757895136062
ACH-000805,-0.8321175640499835
ACH-000809,-0.9415096085784114
ACH-000810,-0.9208434858912768
ACH-000811,-1.0559173204456678
ACH-000817,-0.8191452333476236
ACH-000819,-0.9095105137759648
ACH-000820,-1.3368554551939509
ACH-000821,-0.8244958761683523
ACH-000822,-1.0911502221060472
ACH-000823,-0.8670348565595505
ACH-000824,-1.064840871931539
ACH-000827,-0.9799868043215648
ACH-000829,-1.1362955323764932
ACH-000831,-1.0416052311061297
ACH-000832,-0.8848266078944352
ACH-000833,-1.0088414526840934
ACH-000834,-0.9070181288602536
ACH-000835,-1.163223728591661
ACH-000836,-0.9888988509266534
ACH-000837,-1.0209255357087008
ACH-000838,-0.9743582051126576
ACH-000839,-0.9176387301121276
ACH-000840,-1.255962827810846
ACH-000841,-1.044251776302599
ACH-000843,-1.0516908677455747
ACH-000846,-1.0071607959691298
ACH-000847,-0.9582090665238346
ACH-000848,-0.9128969295466679
ACH-000849,-1.0186831558889895
ACH-000851,-1.0486285466692933
ACH-000855,-1.105354673197122
ACH-000856,-0.9136172755138172
ACH-000858,-1.1015797282925608
ACH-000859,-0.8082411538499065
ACH-000861,-1.060680783052038
ACH-000862,-1.001120686368888
ACH-000865,-0.995474138158052
ACH-000866,-0.9384968380999162
ACH-000867,-0.8953913117782271
ACH-000869,-1.1124477516420277
ACH-000872,-0.9409486204234436
ACH-000873,-0.8183570516668158
ACH-000876,-0.9026592568900756
ACH-000878,-0.9330441020732688
ACH-000880,-1.2291028800328017
ACH-000881,-0.8956351600611934
ACH-000882,-1.0270065433153397
ACH-000884,-0.977045599240258
ACH-000885,-0.9286360310149672
ACH-000887,-0.949708480660638
ACH-000889,-0.8751306904068523
ACH-000896,-0.939287685339242
ACH-000898,-0.9445447994590604
ACH-000900,-1.1067437759431713
ACH-000901,-1.1260305269667268
ACH-000905,-0.948949117261678
ACH-000906,-1.0671029750794965
ACH-000907,-0.9611974669448768
ACH-000910,-1.0784246304581553
ACH-000911,-1.0643548720576366
ACH-000912,-1.0564439495954705
ACH-000913,-1.1203128585796782
ACH-000915,-1.0791495401541622
ACH-000916,-1.3180051106898956
ACH-000917,-0.8666213151604367
ACH-000920,-1.0513222403184672
ACH-000921,-1.0897740901549042
ACH-000924,-0.9639852107152947
ACH-000926,-1.1970665090577843
ACH-000928,-0.7780211940023662
ACH-000929,-0.9548535647302157
ACH-000932,-0.9529654292998344
ACH-000935,-0.7649966552759117
ACH-000936,-0.8089397106370562
ACH-000937,-0.9822593330548376
ACH-000938,-0.8663790526492042
ACH-000939,-1.0341781850149878
ACH-000941,-0.9066207993980344
ACH-000943,-0.8996326827072274
ACH-000946,-0.9024807774503772
ACH-000947,-0.9635468448971024
ACH-000948,-0.9361069364275654
ACH-000950,-0.9749228983226641
ACH-000953,-0.7858604579673292
ACH-000954,-0.7784896685654291
ACH-000957,-0.8936315774633319
ACH-000958,-0.8911672555468922
ACH-000960,-0.7786808943342194
ACH-000963,-0.9745368804834952
ACH-000968,-0.8896244780439825
ACH-000969,-0.9661568257999246
ACH-000972,-1.048560835623887
ACH-000973,-1.0511885911974568
ACH-000974,-1.0052736896319274
ACH-000978,-1.1648541398992684
ACH-000984,-1.095676883573494
ACH-000986,-0.90456350887693
ACH-000988,-0.9869155287049718
ACH-000993,-1.1055914104643114
ACH-000994,-1.0102825723603883
ACH-000996,-1.0434781897696512
ACH-001001,-0.9231165835640862
ACH-001020,-0.8836730299435045
ACH-001028,-0.9881468877033937
ACH-001031,-0.77374897420838
ACH-001038,-1.1528984571158467
ACH-001048,-0.9372488049373238
ACH-001050,-0.8128557695290469
ACH-001053,-0.9264559550973008
ACH-001054,-0.9293500169069934
ACH-001061,-1.0903445616469354
ACH-001067,-1.0102056928105256
ACH-001075,-0.8404193053670709
ACH-001096,-0.8954936275078771
ACH-001111,-0.9203521718757608
ACH-001119,-0.7494868022347897
ACH-001128,-0.7135089050138741
ACH-001134,-1.0689200263148941
ACH-001151,-1.0942809760504406
ACH-001163,-0.9737445523757416
ACH-001164,-0.7081765049948208
ACH-001183,-0.8372635820749131
ACH-001192,-1.0743416115040487
ACH-001193,-0.8801474430684122
ACH-001196,-0.7880745674364679
ACH-001197,-0.6872440523482468
ACH-001205,-1.117056351378356
ACH-001211,-1.0570413690451117
ACH-001212,-0.8031031494737899
ACH-001228,-0.8709557403019699
ACH-001232,-1.0296225148671998
ACH-001239,-0.9686370792223381
ACH-001270,-0.8449881346386577
ACH-001274,-1.0660499654618958
ACH-001275,-1.0746767094466805
ACH-001277,-1.2934746397487684
ACH-001278,-0.9957106642463911
ACH-001280,-0.8045873943457371
ACH-001283,-1.1017934203390378
ACH-001289,-0.9822980100299944
ACH-001300,-1.0983521535591452
ACH-001301,-1.1584162516320535
ACH-001302,-0.949072868885662
ACH-001306,-0.9984482591398838
ACH-001318,-1.0224351130995069
ACH-001322,-0.9897939101894858
ACH-001328,-0.8531751133409912
ACH-001332,-1.0939118126676144
ACH-001336,-1.0517887510213098
ACH-001346,-0.7820935809212743
ACH-001353,-1.023433671102114
ACH-001354,-0.9508698756720624
ACH-001367,-1.0992709377580392
ACH-001368,-0.9550509845358969
ACH-001374,-0.9387232558555132
ACH-001377,-0.8650321729012226
ACH-001380,-0.982873543354294
ACH-001391,-1.2235937201714555
ACH-001408,-0.8276472131092139
ACH-001430,-1.1430983786322346
ACH-001431,-1.0112623833294696
ACH-001450,-0.8970541033998816
ACH-001496,-1.1203880544958085
ACH-001500,-1.0230651528457415
ACH-001523,-0.6597205061459961
ACH-001532,-0.8971808658583208
ACH-001550,-0.9348222992630544
ACH-001552,-1.2152498934951463
ACH-001554,-1.003166371527613
ACH-001654,-0.9082108315963172
ACH-001735,-0.9771123141949388
ACH-001736,-1.0189003805215469
ACH-001737,-1.0785416159752848
ACH-001740,-0.7992378400572597
ACH-001745,-0.7314106650227131
ACH-001765,-0.8511863244318141
