,STT3A (3703)
ACH-000467,-0.10195361274405072
ACH-000468,-0.11434642441882607
ACH-000469,-0.10221494945299668
ACH-000470,-0.15208016922706644
ACH-000471,-0.5051940385872007
ACH-000472,-0.20067111830783874
ACH-000473,-0.42716130660972734
ACH-000475,-0.44678103979497225
ACH-000476,-0.024955901180343985
ACH-000477,-0.08921042678322076
ACH-000479,-0.46536555315682104
ACH-000480,-0.5733089386026861
ACH-000481,0.03211067608107075
ACH-000483,0.06198795864713541
ACH-000484,-0.009365994331395528
ACH-000485,-0.4681276994453221
ACH-000486,-0.3394103725404533
ACH-000487,-0.2958527346058646
ACH-000488,-0.1012260583228187
ACH-000490,-0.345460135577756
ACH-000491,-0.09446735297368528
ACH-000495,-0.15879948131847393
ACH-000496,-0.48506967048563704
ACH-000499,-0.29881854621698395
ACH-000500,-0.8382564147419808
ACH-000502,-0.6916027977834462
ACH-000503,-0.0783188731209475
ACH-000505,-0.27024097654246976
ACH-000507,-0.4387863508282917
ACH-000510,-0.1523875171163989
ACH-000511,-0.19664011248584087
ACH-000512,-0.4016581767800803
ACH-000516,-0.052143468653140505
ACH-000517,-0.20192358239738176
ACH-000518,-0.4814210849187389
ACH-000520,-0.6741503188552233
ACH-000521,-0.2689561351091346
ACH-000522,-0.1117044459734756
ACH-000524,-0.05594805276698643
ACH-000527,-0.3374189164194923
ACH-000528,-0.1265174761374852
ACH-000537,-0.9504612648818012
ACH-000541,-0.3926062706825687
ACH-000542,-0.056577810835139276
ACH-000544,-0.5319794412799979
ACH-000545,-0.3491995471775068
ACH-000547,-0.4220485497379957
ACH-000548,-0.4112612203503
ACH-000549,-0.4887714599505214
ACH-000550,-0.1308566257329433
ACH-000552,-0.5361525471984263
ACH-000556,-0.028458406972694545
ACH-000557,-0.1022640734401888
ACH-000569,-0.14475214731911648
ACH-000570,-0.09624341096454757
ACH-000571,-0.09036397069633936
ACH-000573,-0.194065913936375
ACH-000576,-0.3561371597964936
ACH-000579,-0.06901964948765438
ACH-000580,-0.34041886950015604
ACH-000584,-0.14372829180425192
ACH-000585,-0.5527039938196808
ACH-000588,-0.5425683753237678
ACH-000589,-0.3037339158067274
ACH-000591,-0.20190892869481475
ACH-000593,-0.6240031352884313
ACH-000600,-0.20853726775690928
ACH-000601,-0.459236931500372
ACH-000605,-0.2273982679705965
ACH-000606,-0.5539423145734447
ACH-000608,-0.14322888085700092
ACH-000614,-0.18295431726231826
ACH-000616,-0.008782423083637171
ACH-000618,-0.20566483714481268
ACH-000619,-0.4477463747332797
ACH-000620,-0.3620389500223335
ACH-000621,-0.10929200778986063
ACH-000622,-0.06258470727779814
ACH-000623,-0.06770353998064818
ACH-000624,0.026964867590058696
ACH-000627,-0.18127177245944387
ACH-000630,-0.7115794476569095
ACH-000631,-0.5124576743281847
ACH-000632,-0.5154818097902737
ACH-000633,-0.08453383316226555
ACH-000637,-0.2155498674984952
ACH-000638,-0.169745526588005
ACH-000646,-0.27541040372680786
ACH-000647,-0.21968055267791625
ACH-000648,-0.12527260497424322
ACH-000649,-0.19018247464545332
ACH-000651,-0.13201802277442418
ACH-000652,-0.4573874845187878
ACH-000653,-0.19788164565172106
ACH-000657,-0.19432188187607805
ACH-000658,-0.5154398323223541
ACH-000661,-0.12436330846952302
ACH-000662,-0.2907922425640451
ACH-000663,-0.2811726664218112
ACH-000665,-0.4306422145163745
ACH-000671,-0.4754175932778423
ACH-000672,0.15224268918334427
ACH-000673,-0.12608989059951342
ACH-000676,-0.12902564228245247
ACH-000677,0.02912809963057545
ACH-000681,-0.4816894287162416
ACH-000683,-0.2561873568905785
ACH-000684,-0.24629900475799765
ACH-000688,-0.25568448795343923
ACH-000693,-0.19137867969029032
ACH-000694,-0.22037879402371324
ACH-000695,-0.20485636994185796
ACH-000696,0.02656005750530086
ACH-000697,-0.08254764030168611
ACH-000699,-0.14918177678850975
ACH-000701,-0.12122409859216975
ACH-000706,-0.4412346481504963
ACH-000711,0.1037471806525336
ACH-000713,-0.5081171384094549
ACH-000714,-0.617399169085145
ACH-000718,-0.11227182703491104
ACH-000720,-0.2590117353347778
ACH-000721,-0.26189685975376825
ACH-000724,-0.4434699754019377
ACH-000725,0.06252562882481252
ACH-000732,-0.16616916204160453
ACH-000734,-0.480942560605734
ACH-000735,-0.5106219344504999
ACH-000736,-0.2227751459658544
ACH-000738,-0.14801482522920864
ACH-000746,-0.05538787975938792
ACH-000747,-0.14763129562629046
ACH-000748,-0.276042549810357
ACH-000753,-0.0983077628034032
ACH-000756,0.1105094640363734
ACH-000757,-0.3187878809860957
ACH-000758,-0.25161445875079785
ACH-000760,-0.0909319267920992
ACH-000762,-0.4180817825653981
ACH-000763,-0.2449909800833461
ACH-000764,-0.44638902271622216
ACH-000765,-0.7158548805825867
ACH-000766,-0.4045081295357422
ACH-000767,-0.011843939744889757
ACH-000768,-0.2574765050559041
ACH-000769,-0.2430121065366059
ACH-000770,0.11046591480152076
ACH-000771,-0.5243428945320256
ACH-000773,-0.07389400143943041
ACH-000776,-0.20294261890710075
ACH-000777,-0.5485656987479911
ACH-000778,-0.2515478660758356
ACH-000781,-0.4692010778097345
ACH-000782,-0.1169845036502019
ACH-000783,-0.17063615195937445
ACH-000784,-0.2926975188818285
ACH-000785,-0.2405581309827369
ACH-000787,-0.3427622659328705
ACH-000788,-0.2663367415473653
ACH-000791,-0.10612754379291096
ACH-000792,-0.3134695782231948
ACH-000794,-0.6320004315917845
ACH-000796,-0.05553316197994149
ACH-000798,-0.10946086885330883
ACH-000799,-0.1552082496543174
ACH-000800,-0.09060257080457264
ACH-000802,-0.2591208981572811
ACH-000804,-0.10647782297103946
ACH-000805,-0.18959203757687948
ACH-000809,-0.22131348011141214
ACH-000810,-0.3556483408915379
ACH-000811,-0.08322108636568297
ACH-000817,-0.5086744798863486
ACH-000819,-0.17404380561430868
ACH-000820,-0.05010456845802979
ACH-000821,-0.1038572411484644
ACH-000822,-0.01662942123574381
ACH-000823,-0.22951058680472844
ACH-000824,-0.17193581577065484
ACH-000827,-0.131059107515047
ACH-000829,0.1397359810068798
ACH-000831,0.1801353943215681
ACH-000832,-0.6773868182573289
ACH-000833,-0.3766700805835921
ACH-000834,-0.4043720322124441
ACH-000835,-0.03262018260788768
ACH-000836,-0.4276390349423334
ACH-000837,-0.08938927455207163
ACH-000838,-0.3880494757766121
ACH-000839,-0.43000654479912936
ACH-000840,-0.4201758633552948
ACH-000841,-0.1460251411610672
ACH-000843,-0.11126690959368583
ACH-000846,-0.00851990373740481
ACH-000847,-0.2175128565442836
ACH-000848,-0.4738099989910165
ACH-000849,-0.31301684287919906
ACH-000851,-0.14937348849164386
ACH-000855,-0.12444729533585462
ACH-000856,-0.2002396353604758
ACH-000858,0.031455102440019665
ACH-000859,-0.1574060883648936
ACH-000861,-0.12989868726659265
ACH-000862,-0.21136024931227787
ACH-000865,-0.2191218178718421
ACH-000866,-0.13338961331649787
ACH-000867,-0.019036682399098042
ACH-000869,0.1207965674227176
ACH-000872,-0.3443865548273073
ACH-000873,-0.6914279410719922
ACH-000876,-0.22060510060729188
ACH-000878,-0.002350134170928631
ACH-000880,-0.14526663389585448
ACH-000881,-0.5185601892023274
ACH-000882,-0.08526083022841674
ACH-000884,-0.4718129005627936
ACH-000885,-0.2721809609670889
ACH-000887,-0.4303774662523474
ACH-000889,-0.3970623251882221
ACH-000896,-0.2540722315692621
ACH-000898,-0.3036333032477759
ACH-000900,-0.2028815968241532
ACH-000901,-0.1483470036921761
ACH-000905,-0.27917080196293553
ACH-000906,-0.14632929642531822
ACH-000907,-0.2949710835393873
ACH-000910,-0.08329631630719928
ACH-000911,-0.13329607389048953
ACH-000912,0.013362993142778688
ACH-000913,-0.13230102256573772
ACH-000915,-0.468204851169723
ACH-000916,-0.17110734346975426
ACH-000917,-0.49631008252152004
ACH-000920,-0.08790605752829049
ACH-000921,0.06091270183846464
ACH-000924,-0.13987221829490198
ACH-000926,-0.398673843958548
ACH-000928,-0.16873199445193826
ACH-000929,-0.36204884332686027
ACH-000932,-0.2052246178245328
ACH-000935,-0.25767882721890223
ACH-000936,-0.240786823161716
ACH-000937,0.06595539034615677
ACH-000938,-0.1932680892042083
ACH-000939,-0.2315318762241007
ACH-000941,-0.007237034919421392
ACH-000943,0.03733294416570704
ACH-000946,-0.029876952492353743
ACH-000947,-0.017419135964076873
ACH-000948,-0.0412582469759148
ACH-000950,-0.4212995053228145
ACH-000953,0.1309955822596539
ACH-000954,-0.18864539416603768
ACH-000957,-0.3966332377265001
ACH-000958,-0.22233120203720835
ACH-000960,-0.10139301181457816
ACH-000963,-0.12286967714696655
ACH-000968,-0.02389048495299452
ACH-000969,-0.011637537342685186
ACH-000972,-0.2866581692562613
ACH-000973,-0.19880036373247728
ACH-000974,-0.0654527013895004
ACH-000978,0.08597230353250689
ACH-000984,-0.15323200646367616
ACH-000986,-0.24631473764749176
ACH-000988,-0.33461133457109243
ACH-000993,-0.03448338000359906
ACH-000994,0.17975771876071134
ACH-000996,0.06466302193875173
ACH-001001,0.0337948514362401
ACH-001020,-0.3264836937181305
ACH-001028,-0.017345955456230938
ACH-001031,-0.06975246140101889
ACH-001038,-0.08061718829569102
ACH-001048,-0.3216412867916892
ACH-001050,-0.6181497086769852
ACH-001053,-0.4635495910423774
ACH-001054,-0.3479245035091381
ACH-001061,-0.333915412577093
ACH-001067,-0.18012884077139926
ACH-001075,-0.3805922026240197
ACH-001096,-0.3553772282503751
ACH-001111,-0.013216030692159769
ACH-001119,-0.08186889225222595
ACH-001128,-0.5892993751729229
ACH-001134,-0.06714060365976683
ACH-001151,-0.5167714641395513
ACH-001163,-0.1412011670728758
ACH-001164,-0.5340880213280688
ACH-001183,-0.1360322103960984
ACH-001192,-0.19419229365847326
ACH-001193,-0.4846314324051588
ACH-001196,-0.256508390761358
ACH-001197,0.3132255552916157
ACH-001205,-0.1735543090258208
ACH-001211,-0.4989457879038076
ACH-001212,-0.20979775193484956
ACH-001228,-0.06242635900972045
ACH-001232,-0.13992749814151778
ACH-001239,-0.20663559648105195
ACH-001270,-0.5354164204078631
ACH-001274,-0.16454973458149708
ACH-001275,-0.15918917862622434
ACH-001277,-0.1864126336808597
ACH-001278,-0.2810090889358914
ACH-001280,-0.09874146429575534
ACH-001283,-0.5491425976288996
ACH-001289,-0.08354364578803478
ACH-001300,-0.2550454821715992
ACH-001301,-0.21396188421278556
ACH-001302,-0.6119340802392237
ACH-001306,-0.17294969384856002
ACH-001318,-0.32877678227892604
ACH-001322,-0.10196472919156804
ACH-001328,-0.5135740469787727
ACH-001332,-0.38924596363360814
ACH-001336,-0.2819774126603825
ACH-001346,-0.3536096661954061
ACH-001353,-0.2468710546004666
ACH-001354,-0.09278852954340504
ACH-001367,-0.5711250136531985
ACH-001368,-0.11802692270822765
ACH-001374,-0.4768583265675452
ACH-001377,-0.1365728726717042
ACH-001380,-0.38435478660425393
ACH-001391,-0.2184068960224249
ACH-001408,-0.3628933494966173
ACH-001430,-0.2984608233547871
ACH-001431,-0.4124643804948306
ACH-001450,-0.10531838240622857
ACH-001496,-0.09859412016927906
ACH-001500,-0.34787692865389314
ACH-001523,-0.5075062367692061
ACH-001532,-0.17228084677914526
ACH-001550,-0.12734964629066498
ACH-001552,-0.3525285918066291
ACH-001554,-0.09041980841712413
ACH-001654,-0.418534745712192
ACH-001735,0.06789236873915493
ACH-001736,-0.17989722978566633
ACH-001737,-0.04065303861213692
ACH-001740,-0.19901079148497972
ACH-001745,-0.21115061294346832
ACH-001765,-0.3742944317437151
