,LGI1 (9211)
ACH-000663,-0.0963192909672346
ACH-000665,-0.1120166896127566
ACH-000671,-0.0863453716731081
ACH-000672,0.2623798203029631
ACH-000673,-0.1858438079854202
ACH-000676,-0.068722427731907
ACH-000677,-0.14386190553311373
ACH-000681,0.1365871493618444
ACH-000683,-0.056208802166724116
ACH-000684,-0.08423409134591214
ACH-000688,-0.02298462215324905
ACH-000693,-0.17286007814276272
ACH-000694,-0.04754011555420845
ACH-000695,-0.03825315548546966
ACH-000696,-0.015451184774295766
ACH-000697,0.20587251128992365
ACH-000699,-0.05513736003865872
ACH-000701,-0.09299544506179036
ACH-000706,-0.10195719999701497
ACH-000711,-0.12138337066214992
ACH-000713,-0.07740998176787353
ACH-000714,-0.2070429004720416
ACH-000718,0.0475574739739664
ACH-000720,-0.056138251562064166
ACH-000721,-0.15531886255153113
ACH-000724,-0.009478840082887149
ACH-000725,0.11191042150469177
ACH-000732,-0.10969575024215228
ACH-000734,-0.06949468295877728
ACH-000735,-0.11924942536836393
ACH-000736,-0.16977536541819274
ACH-000738,-0.14400653772152222
ACH-000746,0.05598416761974929
ACH-000747,-0.10573188598697944
ACH-000748,-0.043543270080804296
ACH-000753,-0.06478079162906783
ACH-000756,0.026717649230755463
ACH-000757,-0.14742956164975854
ACH-000758,-0.08029607391735119
ACH-000760,-0.16260212560678808
ACH-000762,-0.012938034094017285
ACH-000763,-0.16279712034766652
ACH-000764,-0.19232273349289106
ACH-000765,0.003937242479153257
ACH-000766,-0.10021002493333547
ACH-000767,-0.22026066913513
ACH-000768,-0.08081833883185895
ACH-000769,-0.2968482450257233
ACH-000770,-0.07707787740818269
ACH-000771,-0.02835467984620808
ACH-000773,0.04410813153091347
ACH-000776,-0.23171614170738214
ACH-000777,-0.11267905029512265
ACH-000778,-0.08264368183542994
ACH-000781,-0.04930179805565989
ACH-000782,-0.2446011268861726
ACH-000783,-0.10714378715960003
ACH-000784,-0.11717778912616075
ACH-000785,-0.16182508518461622
ACH-000787,-0.10813918992973022
ACH-000788,-0.06012835669312708
ACH-000791,-0.04540868993766633
ACH-000792,-0.07506961064516939
ACH-000794,-0.13882145704550158
ACH-000796,-0.16044255678907726
ACH-000798,-0.03044815963658152
ACH-000799,-0.017454951829317746
ACH-000800,0.08283563806168731
ACH-000802,-0.05261905894910943
ACH-000804,-0.2214080196079434
ACH-000805,-0.2831155144928273
ACH-000809,-0.12403773942043335
ACH-000810,0.2541893606625545
ACH-000811,-0.05305420446581143
ACH-000817,-0.227040474253698
ACH-000819,-0.13653316954644765
ACH-000820,0.13427138342557496
ACH-000821,-0.1375650766596285
ACH-000822,-0.01525976504138846
ACH-000823,-0.02638638346013867
ACH-000824,-0.1159503235675064
ACH-000827,-0.1279766603284385
ACH-000829,-0.015884813969855884
ACH-000831,-0.08472889697263351
ACH-000832,-0.027998802948221484
ACH-000833,-0.2102068476341046
ACH-000834,-0.07370381725522455
ACH-000835,0.0019436874483953575
ACH-000836,-0.08300242585442058
ACH-000837,-0.01863545583092771
ACH-000838,-0.2297457883362065
ACH-000839,-0.237957375494798
ACH-000840,0.07355350726779636
ACH-000841,-0.13484861683305327
ACH-000843,-0.15961207466315736
ACH-000846,-0.07684459757248413
ACH-000847,-0.31403208700681995
ACH-000848,-0.004058238581698983
ACH-000849,-0.12104521812885274
ACH-000851,-0.05982132492875356
ACH-000855,-0.02620145035723804
ACH-000856,-0.23071776947417644
ACH-000858,-0.4190647828262769
ACH-000859,-0.20224817644739115
ACH-000861,-0.20223964730060087
ACH-000862,-0.0594282575354451
ACH-000865,-0.11779222238988166
ACH-000866,-0.05984712321669688
ACH-000867,-0.02223311855989673
ACH-000869,-0.13500816364603718
ACH-000872,-0.0453394884741796
ACH-000873,0.021930644311307756
ACH-000876,-0.31992806568770066
ACH-000878,-0.07744186363060926
ACH-000880,-0.053674368816003605
ACH-000881,0.052359304941488494
ACH-000882,-0.10140788760680418
ACH-000884,-0.2358931556829605
ACH-000885,-0.20780890624055295
ACH-000887,-0.03684810999931089
ACH-000889,-0.18443416768043752
ACH-000896,0.017315983397236463
ACH-000898,-0.07158068667676068
ACH-000900,-0.17901467032195106
ACH-000901,-0.17984861705134303
ACH-000905,0.01753227200326525
ACH-000906,-0.014536061351555787
ACH-000907,-0.17846566600043726
ACH-000910,-0.08087589838102609
ACH-000911,-0.09735007143275064
ACH-000912,-0.16121925632458708
ACH-000913,-0.1147943199762712
ACH-000915,-0.023546081222939958
ACH-000916,-0.14934828791901286
ACH-000917,-0.21464733214057305
ACH-000920,0.15932687151653532
ACH-000921,-0.08849352130333292
ACH-000924,-0.1828918104222083
ACH-000926,-0.023682367422818845
ACH-000928,-0.10632098238730717
ACH-000929,-0.020448429411079848
ACH-000932,-0.22744536877415275
ACH-000935,-0.02743018179888836
ACH-000936,-0.1572099730496527
ACH-000937,-0.18093963380621392
ACH-000938,-0.2253033664236305
ACH-000939,-0.07250733015220036
ACH-000941,-0.10389532964898354
ACH-000943,-0.06725728298603159
ACH-000946,-0.0006175604806624828
ACH-000947,-0.029208355289596918
ACH-000948,-0.17158277158367896
ACH-000950,-0.2572857036870812
ACH-000953,-0.16208469136289258
ACH-000954,-0.1905010637244422
ACH-000957,0.0651766846329277
ACH-000958,0.18750307082690912
ACH-000960,-0.08339077475989122
ACH-000963,-0.2277601321188117
ACH-000968,-0.2582255096247452
ACH-000969,-0.20449465554184895
ACH-000972,-0.07578692188684047
ACH-000973,-0.08379877603258196
ACH-000974,-0.09898538026779452
ACH-000978,-0.060992053133578875
ACH-000984,-0.1179536988709796
ACH-000986,-0.18477953697696886
ACH-000988,-0.02120218575249436
ACH-000993,-0.2507596240701297
ACH-000994,-0.05939572551745046
ACH-000996,0.03092470552363196
ACH-001001,-0.0014842879569873892
ACH-001020,-0.2385614214418249
ACH-001028,-0.1221473747970165
ACH-001031,-0.10446790084494152
ACH-001038,-0.1455318949299338
ACH-001048,-0.12982434634370527
ACH-001050,-0.11416205920097723
ACH-001053,-0.10124148387356
ACH-001054,-0.12415408379220055
ACH-001061,-0.08492076579709554
ACH-001067,0.17763359682007354
ACH-001075,0.05419873068876389
ACH-001096,0.007602174283080964
ACH-001111,-0.2740849514111472
ACH-001119,0.09306485568404584
ACH-001128,-0.12902834418596912
ACH-001134,0.0257440087668024
ACH-001151,-0.06255247011171354
ACH-001163,-0.17804932682185304
ACH-001164,-0.12480027443497275
ACH-001183,0.11277904079951764
ACH-001192,-0.10126932804675948
ACH-001193,-0.07407940252592712
ACH-001196,-0.13594855698987268
ACH-001197,-0.07699164697325789
ACH-001205,-0.14039475261241946
ACH-001211,-0.20534720622438735
ACH-001212,-0.14823662503801546
ACH-001228,-0.2124486275360608
ACH-001232,-0.062117133332847276
ACH-001239,-0.09679541425464187
ACH-001270,-0.2754375823824232
ACH-001274,-0.06905458198912143
ACH-001275,-0.15802846412415106
ACH-001277,0.10627374136547926
ACH-001278,0.03633476720837755
ACH-001280,-0.2772799864507077
ACH-001283,-0.10469098375087936
ACH-001289,0.09596504640346824
ACH-001300,-0.17239164393325634
ACH-001301,-0.1444768235800373
ACH-001302,-0.12072246600623485
ACH-001306,-0.00919148246134087
ACH-001318,-0.1347290450847883
ACH-001322,-0.013487373094604916
ACH-001328,-0.11629433547566895
ACH-001332,-0.04651696054095872
ACH-001336,-0.1325172219916666
ACH-001346,-0.09597134539541947
ACH-001353,-0.08828841169155756
ACH-001354,-0.08869162194804196
ACH-001367,0.06402575894267487
ACH-001368,-0.0371764068477359
ACH-001374,-0.15631749221728342
ACH-001377,-0.11083804134166253
ACH-001380,-0.15707667943301068
ACH-001391,-0.112862665193555
ACH-001408,-0.029744924409457
ACH-001430,0.16609824328629516
ACH-001431,-0.11549044076347552
ACH-001450,-0.24316145656841626
ACH-001496,-0.2556068630644591
ACH-001500,0.001497371354647907
ACH-001523,-0.01983208576170984
ACH-001532,-0.006304787965582022
ACH-001550,-0.12603812868190375
ACH-001552,0.11843827596167253
ACH-001554,-0.033949141158548496
ACH-001654,-0.2659100278865841
ACH-001735,-0.14766015457286336
ACH-001736,-0.18512882071246134
ACH-001737,0.0003568348606048737
ACH-001740,-0.1615843207556627
ACH-001745,-0.01954902537903987
ACH-001765,-0.109566713879689
