,ATAD5 (79915)
ACH-000004,-0.31377942195341124
ACH-000005,0.040132868629604385
ACH-000007,-0.3924087297196479
ACH-000009,-0.05273988653336037
ACH-000011,-0.07000189258375526
ACH-000012,-0.2238477607063799
ACH-000013,-0.19895851213038213
ACH-000014,-0.27719907251648823
ACH-000015,-0.030424294229513427
ACH-000017,-0.06572887000430014
ACH-000018,-0.11335309722835032
ACH-000019,-0.14972829047048372
ACH-000021,-0.007104031021771673
ACH-000022,-0.20565441205357715
ACH-000025,-0.054303028210580515
ACH-000028,-0.2448404688595144
ACH-000030,-0.1399186333184159
ACH-000035,-0.05792986791014326
ACH-000036,-0.17053458260395915
ACH-000037,-0.06387137664649216
ACH-000039,0.00784381316630888
ACH-000040,-0.04347573293361528
ACH-000041,-0.11308497884857155
ACH-000042,-0.033395598015508336
ACH-000045,-0.07619846241297516
ACH-000047,-0.08640626783787121
ACH-000052,-0.35942552833883
ACH-000053,-0.06898400866174281
ACH-000054,-0.013153101385601485
ACH-000055,-0.19871755658517395
ACH-000060,-0.14736280143333153
ACH-000067,-0.24831275319235066
ACH-000070,-0.12443263573364415
ACH-000075,-0.10964150272816478
ACH-000078,-0.1687073315992107
ACH-000082,-0.026482400963352568
ACH-000085,-0.12385540761678325
ACH-000086,-0.10942688848489347
ACH-000087,-0.1463318680074873
ACH-000092,-0.2798394239653171
ACH-000095,-0.09326369053179977
ACH-000097,-0.1218240357345958
ACH-000098,-0.13764685895246706
ACH-000099,-0.3190253658633695
ACH-000108,-0.14960349712257348
ACH-000113,-0.1669960039182377
ACH-000116,-0.2352478399762024
ACH-000118,-0.14689308355758074
ACH-000120,-0.08902123950291707
ACH-000123,-0.4140535704891469
ACH-000127,-0.10027179758748292
ACH-000128,-0.13736832512708766
ACH-000132,-0.10550581786831914
ACH-000133,-0.2674174340895658
ACH-000137,-0.2367019089373782
ACH-000138,0.000419932731137765
ACH-000142,-0.05569581376757683
ACH-000143,-0.2040563361287675
ACH-000146,-0.18781367104453608
ACH-000148,-0.11844244677810717
ACH-000150,0.021264807407904224
ACH-000152,-0.3512695036815812
ACH-000153,-0.1463368821839559
ACH-000159,-0.14484404996685898
ACH-000160,-0.26253187473022105
ACH-000163,-0.20263233052341234
ACH-000167,0.05714299156178365
ACH-000168,0.10606417365427764
ACH-000169,-0.06089730696377822
ACH-000178,-0.22323373575321812
ACH-000183,-0.05381724267824038
ACH-000188,-0.10214110152775878
ACH-000189,-0.11365753258668
ACH-000190,-0.4806410925018856
ACH-000198,-0.12482147772585285
ACH-000203,-0.7832606205273825
ACH-000204,-0.3103976745100371
ACH-000206,-0.3793044084969169
ACH-000207,-0.2638795619229771
ACH-000208,-0.1549629494529566
ACH-000210,0.06064738883587285
ACH-000211,-0.08335531275867725
ACH-000215,-0.13602432940791154
ACH-000221,-0.3083060774971877
ACH-000222,-0.043225398372520984
ACH-000223,-0.09133426367968699
ACH-000226,-0.06387928651743796
ACH-000227,-0.4148463486647771
ACH-000228,-0.2598871937539977
ACH-000231,-0.2456630828127675
ACH-000232,-0.07343335251026736
ACH-000233,-0.038723605482137866
ACH-000234,-0.17113426713181534
ACH-000235,-0.11081017535421203
ACH-000237,-0.0320326120454064
ACH-000238,-0.2496399366541498
ACH-000242,0.09645222996884537
ACH-000243,-0.12178802887577407
ACH-000244,0.20831772297728865
ACH-000246,-0.07136180378353876
ACH-000248,-0.05377570004427139
ACH-000250,-0.07022911590932969
ACH-000251,-0.08867251939659228
ACH-000252,0.05720990576173264
ACH-000253,0.09451671539874423
ACH-000255,-0.20460700967790635
ACH-000256,-0.076852145954489
ACH-000257,-0.055835031523385655
ACH-000258,-0.10114403336809176
ACH-000259,-0.2069699552823392
ACH-000260,-0.3999896329858849
ACH-000261,-0.02473371871837134
ACH-000262,-0.1050364663559374
ACH-000263,-0.15029961905597597
ACH-000264,-0.1451972219185465
ACH-000265,-0.2926571852901502
ACH-000266,0.03423938537206498
ACH-000272,-0.03613496468053167
ACH-000274,-0.14588533634512452
ACH-000277,-0.20712414713792585
ACH-000278,-0.16850006436931242
ACH-000279,0.05241528954445684
ACH-000280,-0.06903231891866783
ACH-000281,-0.04496501641620669
ACH-000288,0.00221177899021954
ACH-000291,-0.1659423335165957
ACH-000293,-0.2414959590741645
ACH-000294,-0.06905719199971985
ACH-000295,0.06696751801124687
ACH-000296,-0.14821107599914365
ACH-000302,-0.08998655453053052
ACH-000304,-0.22413088009130228
ACH-000307,-0.019022704758558717
ACH-000308,-0.10191805237921096
ACH-000310,-0.13255093537786308
ACH-000311,-0.02153640379086993
ACH-000312,-0.1460152342305477
ACH-000315,0.09669260961522516
ACH-000316,-0.13531063655332798
ACH-000317,-0.05301098445563763
ACH-000318,-0.2490059362832516
ACH-000319,-0.1909256779976489
ACH-000320,-0.154734316060925
ACH-000322,-0.14972193692037608
ACH-000323,-0.286028728447797
ACH-000324,-0.15991204414798524
ACH-000329,-0.04876670037523407
ACH-000330,0.09379549598938113
ACH-000331,-0.3327132388510673
ACH-000332,-0.04810585283389905
ACH-000334,3.997181694115869e-05
ACH-000335,-0.1605085803083829
ACH-000336,-0.15937889406360886
ACH-000337,-0.15730733040623052
ACH-000338,-0.5335016254114365
ACH-000339,-0.18229448888202748
ACH-000341,-0.2200936193128496
ACH-000348,-0.20295975086842544
ACH-000350,-0.09455989472287044
ACH-000352,-0.2183367014413628
ACH-000356,-0.08468546391246284
ACH-000361,-0.17022529358206398
ACH-000362,0.03979060415074416
ACH-000363,-0.2977011208127796
ACH-000364,-0.2023205752888176
ACH-000365,-0.14466566850043766
ACH-000366,-0.05945187744918878
ACH-000368,-0.2025910047053591
ACH-000374,-0.16953434015204374
ACH-000375,-0.18118094678549124
ACH-000376,-0.07518347385609822
ACH-000381,-0.22581506924680825
ACH-000383,-0.0267339230882568
ACH-000387,-0.21527103116186316
ACH-000389,-0.23511691007550506
ACH-000390,0.06936176273863634
ACH-000393,0.01354507613062736
ACH-000395,0.2316722968134028
ACH-000396,0.17111588893510288
ACH-000397,0.02437862867822253
ACH-000401,0.04552809797794465
ACH-000402,-0.07775689889535595
ACH-000403,-0.043066465484942223
ACH-000404,-0.13772341652261375
ACH-000406,-0.09723949138025467
ACH-000407,-0.2174731204935203
ACH-000408,-0.17919774563684954
ACH-000410,-0.25320592220583776
ACH-000411,-0.1605224982745146
ACH-000414,-0.08322850255393946
ACH-000415,-0.3126156875367476
ACH-000416,-0.04036974340073308
ACH-000420,0.02238167937534486
ACH-000421,-0.2344401701054007
ACH-000424,-0.1807694844957604
ACH-000425,0.01618952781048657
ACH-000426,0.06425225596517661
ACH-000427,-0.1961392640171348
ACH-000433,-0.3081998167793488
ACH-000435,0.04536340584615355
ACH-000436,0.013197545779102551
ACH-000444,-0.18429824529192898
ACH-000445,-0.1731336374870699
ACH-000448,-0.04034619615633985
ACH-000450,-0.03302945394359142
ACH-000452,-0.16449462550942034
ACH-000454,0.009711125742523564
ACH-000458,-0.037326549438629696
ACH-000459,0.07982239381936715
ACH-000460,-0.05245013040819314
ACH-000461,-0.12183611011700017
ACH-000463,-0.02770243137919051
ACH-000464,0.15351022443792903
ACH-000466,-0.05603105512981351
ACH-000467,-0.13317818935921952
ACH-000468,-0.041779598844866615
ACH-000469,-0.19665045635203365
ACH-000470,-0.07386769101669631
ACH-000471,-0.06583457571963862
ACH-000472,-0.040467853167347884
ACH-000473,-0.08372678610314231
