,M6PR (4074)
ACH-000571,-0.05933389013170726
ACH-000573,-0.14223783319534833
ACH-000576,-0.3051048950227161
ACH-000579,-0.07847366927541156
ACH-000580,0.057194631112457324
ACH-000584,-0.0006436301832649599
ACH-000585,-0.07063498741716634
ACH-000588,-0.038760122057605775
ACH-000589,0.013123202646965114
ACH-000591,0.02427501049574605
ACH-000593,-0.07069262902028624
ACH-000600,0.0025871099008513607
ACH-000601,-0.042903131786355256
ACH-000605,-0.06374860482731606
ACH-000606,-0.08168530910327944
ACH-000608,-0.0142756691232396
ACH-000614,-0.15053243973219668
ACH-000616,0.06562650857814571
ACH-000618,-0.04395567509807118
ACH-000619,-0.04640822239630902
ACH-000620,-0.03002541821371815
ACH-000621,-0.18331133647331385
ACH-000622,-0.151661867032411
ACH-000623,-0.04675535167231989
ACH-000624,-0.011961949621534304
ACH-000627,-0.10737351857672547
ACH-000630,-0.05717870524036636
ACH-000631,0.16123749771901608
ACH-000632,0.04286168446241617
ACH-000633,-0.14554208306565306
ACH-000637,-0.01973602444442689
ACH-000638,0.022514908493514188
ACH-000646,-0.04319037294495532
ACH-000647,-0.09006165099010019
ACH-000648,-0.018786630670797992
ACH-000649,-0.05476417930181116
ACH-000651,0.05231517437370548
ACH-000652,0.02081554982864539
ACH-000653,-0.027235846120019617
ACH-000657,-0.010423551209095563
ACH-000658,0.07197098836559754
ACH-000661,-0.13060199909119366
ACH-000662,-0.24924462391528646
ACH-000663,-0.0010093993090284769
ACH-000665,-0.09538754027041993
ACH-000671,0.04932759047974637
ACH-000672,-0.5850927478720438
ACH-000673,-0.09230312979648801
ACH-000676,-0.037996428705125714
ACH-000677,-0.035308204257711494
ACH-000681,-0.005301108923009822
ACH-000683,-0.04732928418440839
ACH-000684,-0.06109031217449075
ACH-000688,-0.06696418794574502
ACH-000693,0.002309134834323127
ACH-000694,-0.04853488627902264
ACH-000695,0.06598332550917814
ACH-000696,-0.022040769083426944
ACH-000697,-0.10557989908645443
ACH-000699,-0.02096411055575501
ACH-000701,0.1094258114989346
ACH-000706,-0.0325275452859768
ACH-000711,-0.042637542094440685
ACH-000713,0.08829482591524736
ACH-000714,-0.16421060122160244
ACH-000718,-0.0841286352945024
ACH-000720,0.047436592841082426
ACH-000721,0.0029383371859841665
ACH-000724,-0.1109235271632791
ACH-000725,-0.061960895319455075
ACH-000732,-0.013516897564049064
ACH-000734,-0.08540861999062635
ACH-000735,-0.05918864434630746
ACH-000736,0.03561622422812929
ACH-000738,-0.09313836526397012
ACH-000746,-0.13142939282212016
ACH-000747,-0.1122608393466482
ACH-000748,0.049288093918569774
ACH-000753,-0.061430500549928935
ACH-000756,-0.04749912951885541
ACH-000757,-0.036076845447782085
ACH-000758,-0.07154688721023088
ACH-000760,-0.09095572714337664
ACH-000762,-0.018817676537807526
ACH-000763,-0.15069132033027272
ACH-000764,-0.08574549961768994
ACH-000765,-0.001332675847238492
ACH-000766,-0.032833445975360566
ACH-000767,-0.16435988500185042
ACH-000768,-0.026601037815059042
ACH-000769,0.012939928824957142
ACH-000770,-0.15463125686909265
ACH-000771,-0.14366547244415498
ACH-000773,-0.11763534504739613
ACH-000776,0.10368190132154133
ACH-000777,-0.031147694049146205
ACH-000778,-0.19817193073630024
ACH-000781,-0.03874660402235152
ACH-000782,-0.1347276834267147
ACH-000783,-0.09406117228644433
ACH-000784,0.12565585705482646
ACH-000785,-0.21414095158736335
ACH-000787,-0.10163139996459196
ACH-000788,-0.05503487219699628
ACH-000791,-0.039046080155816086
ACH-000792,-0.13068955764358833
ACH-000794,0.04347849962491068
ACH-000796,0.0688694294296407
ACH-000798,-0.1856383845094045
ACH-000799,-0.032940321200844135
ACH-000800,0.2308423902889227
ACH-000802,-0.03688203590556475
ACH-000804,-0.09564472403476867
ACH-000805,-0.18713035577640733
ACH-000809,0.0003101174417662469
ACH-000810,-0.03702042535654095
ACH-000811,-0.13325979736289442
ACH-000817,-0.0282705634250321
ACH-000819,-0.02459690577364077
ACH-000820,-0.13086146832738652
ACH-000821,0.08688307899309411
ACH-000822,-0.04882828705703016
ACH-000823,-0.10422056186418092
ACH-000824,-0.13383632154774452
ACH-000827,0.09982492216176046
ACH-000829,0.000902211455100224
ACH-000831,-0.11134800403379133
ACH-000832,-0.2883135271890959
ACH-000833,-0.10913778784732156
ACH-000834,-0.2631326933714898
ACH-000835,-0.1238920980381503
ACH-000836,-0.09028265108024956
ACH-000837,-0.07253355586206585
ACH-000838,0.10887466885733048
ACH-000839,0.021700637015266342
ACH-000840,-0.28398225799218746
ACH-000841,0.09829772177274597
ACH-000843,0.08806220767373853
ACH-000846,-0.2022398035257225
ACH-000847,0.11925553668317462
ACH-000848,0.12232870070878175
ACH-000849,-0.14068515733418802
ACH-000851,-0.0057183621260641715
ACH-000855,0.04676887132260536
ACH-000856,-0.07652317340075808
ACH-000858,-0.15382412285244296
ACH-000859,-0.00676192469432047
ACH-000861,-0.17317213506120346
ACH-000862,0.0008512615720974541
ACH-000865,0.052149481989410634
ACH-000866,-0.1051416010314885
ACH-000867,-0.0859848602658513
ACH-000869,0.004479431113407883
ACH-000872,0.040286554531507035
ACH-000873,-0.05210001302762764
ACH-000876,-0.06041253453992216
ACH-000878,-0.0533301847596631
ACH-000880,-0.10017872921208898
ACH-000881,-0.15012255824961218
ACH-000882,0.08851436222765602
ACH-000884,-0.08078148093216236
ACH-000885,0.1952587193869996
ACH-000887,-0.11900967805745533
ACH-000889,-0.04636613899575501
ACH-000896,-0.11567404506913148
ACH-000898,0.05444394827298347
ACH-000900,0.008932554672124508
ACH-000901,-0.18929932754901013
ACH-000905,0.0250183822514768
ACH-000906,-0.08369218987517209
ACH-000907,0.0869350716872014
ACH-000910,-0.06472625356527646
ACH-000911,-0.016376536367720594
ACH-000912,0.1007534893472279
ACH-000913,-0.07232003802883309
ACH-000915,0.07698094747549797
ACH-000916,-0.39294105484952463
ACH-000917,0.054663089639988637
ACH-000920,-0.043261067589317685
ACH-000921,0.07231223458820196
ACH-000924,-0.07430285671015116
ACH-000926,-0.0860949477068162
ACH-000928,-0.0040205513463865096
ACH-000929,-0.1553826444939936
ACH-000932,0.019042895895695192
ACH-000935,0.023894922861576684
ACH-000936,-0.060854219161158726
ACH-000937,-0.05397919758598791
ACH-000938,0.037209389536000816
ACH-000939,0.044564782931118166
ACH-000941,-0.021219942681795216
ACH-000943,-0.1226060896898805
ACH-000946,-0.08666358396759054
ACH-000947,0.05187297868459119
ACH-000948,0.04177463799138763
ACH-000950,-0.07625771427758847
ACH-000953,-0.07698483216419358
ACH-000954,-0.05263457938748465
ACH-000957,0.08442258352366615
ACH-000958,-0.0904225750663384
ACH-000960,0.037535821766101055
ACH-000963,0.008049788348451182
ACH-000968,-0.06081306737407562
ACH-000969,-0.06634067757223018
ACH-000972,-0.1346830252467198
ACH-000973,-0.03380757271875107
ACH-000974,-0.08638796274910013
ACH-000978,-0.04032700278317525
ACH-000984,0.02513460197782752
ACH-000986,-0.10303662876944278
ACH-000988,0.11636931534998787
ACH-000993,0.1695321883534043
ACH-000994,0.0545180050173664
ACH-000996,-0.04986742733406942
ACH-001001,-0.028932334724378263
ACH-001020,-0.013455092809749769
ACH-001028,-0.09472450034266222
ACH-001031,-0.009591567516380524
ACH-001038,-0.06875041889693273
ACH-001048,-0.08252902361882132
ACH-001050,-0.059554979328420875
ACH-001053,-0.04213745983103237
ACH-001054,-0.11577687364296038
ACH-001061,-0.06914666134547827
ACH-001067,-0.07893644678035436
ACH-001075,-0.0072364617543307155
ACH-001096,-0.15659443087019534
ACH-001111,-0.3262729294439601
ACH-001119,0.015423540134004338
ACH-001128,-0.21660397701417214
ACH-001134,0.06097705328549977
ACH-001151,-0.09335973996164897
ACH-001163,-0.09740029724690312
ACH-001164,0.07998577512736098
ACH-001183,0.008310909083556207
ACH-001192,-0.16547731330236554
ACH-001193,0.0147915632885408
ACH-001196,-0.002035765366286532
ACH-001197,-0.2099415296581382
ACH-001205,-0.12778017866280553
ACH-001211,-0.19743848559109656
ACH-001212,0.18108794561228708
ACH-001228,0.02422875002529024
ACH-001232,0.05269165575231638
ACH-001239,-0.004094706040993785
ACH-001270,-0.06363284443898254
ACH-001274,0.02514786178390156
ACH-001275,0.0638251350112839
ACH-001277,0.05123316942137464
ACH-001278,-0.18009211824154508
ACH-001280,0.09543446356853184
ACH-001283,-0.036879861923861806
ACH-001289,-0.057214207411246075
ACH-001300,0.039048405061108016
ACH-001301,-0.09690675274017073
ACH-001302,-0.29672120627566817
ACH-001306,-0.019801063738087755
ACH-001318,-0.04562218994395613
ACH-001322,0.03965085735615255
ACH-001328,-0.1254258025476435
ACH-001332,0.005785747893208848
ACH-001336,0.08363234390011019
ACH-001346,0.014078088506171713
ACH-001353,-0.15629454320645686
ACH-001354,-0.04125946946919923
ACH-001367,0.10042326228642187
ACH-001368,-0.11730155949167426
ACH-001374,0.096481130828288
ACH-001377,0.06686464650923879
ACH-001380,0.05132718325187862
ACH-001391,-0.097893602662916
ACH-001408,-0.136362101362651
ACH-001430,-0.12832200319154016
ACH-001431,-0.08404974417756285
ACH-001450,-0.018744012605594995
ACH-001496,-0.055410277771593984
ACH-001500,-0.006443368037718892
ACH-001523,-0.114576716024116
ACH-001532,-0.0646262990022052
ACH-001550,-0.1169043651421888
ACH-001552,-0.12951727677804395
ACH-001554,0.031290152244521634
ACH-001654,-0.0613889980011844
ACH-001735,-0.1817573919882289
ACH-001736,0.09493542097308456
ACH-001737,-0.22514060022586802
ACH-001740,0.2433198438990929
ACH-001745,-0.06267974613287312
ACH-001765,-0.10140399911806314
