,DOC2A (8448)
ACH-000004,-0.0790815041975418
ACH-000005,0.004838291892884146
ACH-000007,0.03518579273968408
ACH-000009,0.11546039579106215
ACH-000011,0.08107681097217613
ACH-000012,0.0263375427043039
ACH-000013,-0.045334448378686915
ACH-000014,-0.13222779869962425
ACH-000015,-0.19949201021647436
ACH-000017,0.09483281244679033
ACH-000018,0.0416889827357329
ACH-000019,-0.16642638767038614
ACH-000021,-0.08438272670565829
ACH-000022,0.005268667758246539
ACH-000025,-0.10357723101631136
ACH-000028,-0.14137386401104438
ACH-000030,0.14739113981753282
ACH-000035,-0.049941678923225936
ACH-000036,0.02761028462643465
ACH-000037,-0.08989533582039025
ACH-000039,0.08651899050780118
ACH-000040,0.1022032271821303
ACH-000041,0.01737644866419018
ACH-000042,0.17542748500936264
ACH-000045,-0.13103008847721515
ACH-000047,0.03633510388693334
ACH-000052,-0.030003058195119232
ACH-000053,0.13930305405747168
ACH-000054,0.025895451965219824
ACH-000055,0.025659771416247885
ACH-000060,0.12397622894714196
ACH-000067,-0.02445903349260733
ACH-000070,-0.09749350690123564
ACH-000075,0.01128084060261509
ACH-000078,0.06397116945016794
ACH-000082,0.06459817213281024
ACH-000085,0.1712570164766504
ACH-000086,0.15364887495410665
ACH-000087,-0.057352819161649214
ACH-000092,0.01691803598246093
ACH-000095,0.057219250515426666
ACH-000097,-0.15498868048665104
ACH-000098,0.0012247341875955913
ACH-000099,0.028611678253122996
ACH-000108,0.1299478288869384
ACH-000113,0.01265681994729083
ACH-000116,0.058469610353333576
ACH-000118,-0.11983209250714935
ACH-000120,-0.08228858404117087
ACH-000123,-0.0006101300678293182
ACH-000127,-0.08049810048041553
ACH-000128,0.05616295106693545
ACH-000132,-0.03857823998352962
ACH-000133,0.13402945724355592
ACH-000137,-0.13840455512686906
ACH-000138,0.1178383266015721
ACH-000142,0.026913280305425898
ACH-000143,-0.1491249235496119
ACH-000146,0.048761750996640624
ACH-000148,-0.0708083499761502
ACH-000150,-0.06566039820173138
ACH-000152,0.20245987894303766
ACH-000153,0.045127277222494405
ACH-000159,-0.040694777595493115
ACH-000160,0.057114641322175676
ACH-000163,0.023356589698565324
ACH-000167,0.3238411006681003
ACH-000168,0.10404721165541557
ACH-000169,-0.05024676058477292
ACH-000178,-0.012055147685126008
ACH-000183,0.022122878986551044
ACH-000188,0.13363336696506006
ACH-000189,0.0480437768138381
ACH-000190,0.13194728413912654
ACH-000198,0.0048906482938718895
ACH-000203,0.1059789035524477
ACH-000204,-0.05891822732823265
ACH-000206,0.10838689734509124
ACH-000207,-0.005072525447705147
ACH-000208,-0.24395745419606554
ACH-000210,-0.16308337361189745
ACH-000211,0.035894309178237285
ACH-000215,0.041945460641115435
ACH-000221,-0.07364887749242062
ACH-000222,0.08686118595080251
ACH-000223,0.14684754560778288
ACH-000226,0.12525920340392613
ACH-000227,0.05576931766214874
ACH-000228,-0.012267437520212535
ACH-000231,-0.041859160178093865
ACH-000232,-0.08108840791096379
ACH-000233,-0.09671426954910173
ACH-000234,-0.1460505452320676
ACH-000235,-0.05775439324283479
ACH-000237,-0.013532096726067113
ACH-000238,0.22639321324371256
ACH-000242,0.07619629286905527
ACH-000243,-0.11578708216753535
ACH-000244,-0.07384071330395121
ACH-000246,0.014060831547468336
ACH-000248,0.12282155287826127
ACH-000250,-0.048612127080794015
ACH-000251,0.016013387615790596
ACH-000252,0.050215428683523966
ACH-000253,0.05389317644428802
ACH-000255,-0.039540474452788014
ACH-000256,0.14902187172317186
ACH-000257,0.0035579320234343822
ACH-000258,-0.06786497681670528
ACH-000259,-0.08426161415376288
ACH-000260,-0.04664360338538655
ACH-000261,-0.021135805943085215
ACH-000262,-0.053448319173182025
ACH-000263,-0.1905102045168713
ACH-000264,-0.002741727384856665
ACH-000265,-0.07350032463114009
ACH-000266,0.08031105765069843
ACH-000272,0.08194579005391757
ACH-000274,-0.041004249694584986
ACH-000277,-0.030752734367251962
ACH-000278,0.18439119606791324
ACH-000279,0.018916094926242487
ACH-000280,-0.044898155648746746
ACH-000281,0.19436752193414586
ACH-000288,-0.11442610394886313
ACH-000291,-0.06845062350238611
ACH-000293,0.0973651420330306
ACH-000294,0.047792422977315806
ACH-000295,0.06173011058944058
ACH-000296,0.008749017772606478
ACH-000302,-0.09201805621937773
ACH-000304,0.10700623511424456
ACH-000307,0.07580089259387833
ACH-000308,-0.10783094089988364
ACH-000310,0.037626437638921234
ACH-000311,-0.057273507993552686
ACH-000312,-0.064195691806332
ACH-000315,-0.07811231533161403
ACH-000316,0.10403498445207902
ACH-000317,0.051018187638959975
ACH-000318,-0.013964092192092584
ACH-000319,0.050563431000538415
ACH-000320,-0.08841359528399692
ACH-000322,-0.022771972321738058
ACH-000323,-0.11047999035915328
ACH-000324,-0.030348170216126364
ACH-000329,-0.00040967189831533793
ACH-000330,-0.20057342329380107
ACH-000331,0.0016841393593283426
ACH-000332,-0.0584513459292378
ACH-000334,0.10052198022730124
ACH-000335,0.06395257753738907
ACH-000336,0.1948101022116292
ACH-000337,-0.0018806355261654238
ACH-000338,0.004507551479919478
ACH-000339,0.07662646354807523
ACH-000341,0.2913102185309812
ACH-000348,-0.04942135757197147
ACH-000350,0.01073600515579763
ACH-000352,-0.05928434328548004
ACH-000356,-0.01699444750830929
ACH-000361,0.09077281313362492
ACH-000362,-0.019889480220528902
ACH-000363,-0.059267531105711285
ACH-000364,-0.151994985143607
ACH-000365,0.1087106534122607
ACH-000366,0.036287568703294484
ACH-000368,-0.060562408314412175
ACH-000374,0.07357566079365441
ACH-000375,-0.14653250426246944
ACH-000376,0.06335520476445533
ACH-000381,-0.015399999777707769
ACH-000383,0.058341543970816874
ACH-000387,-0.0021300287319121185
ACH-000389,0.013511940971732441
ACH-000390,-0.004763688017511343
ACH-000393,-0.048913061800066576
ACH-000395,0.22709363965967905
ACH-000396,-0.2586706850926645
ACH-000397,-0.03729684935633626
ACH-000401,-0.1014708055244346
ACH-000402,0.07038201786281406
ACH-000403,0.12112043930310755
ACH-000404,-0.017050887333421822
ACH-000406,-0.008839982557987772
ACH-000407,0.015379203890279563
ACH-000408,-0.06692967874529332
ACH-000410,0.014535724742498726
ACH-000411,-0.06026179573668025
ACH-000414,-0.005196439020406312
ACH-000415,-0.07345009289795676
ACH-000416,0.0399951295496895
ACH-000420,-0.039601734180700864
ACH-000421,-0.04180243275145997
ACH-000424,0.09461069497008157
ACH-000425,-0.040755458968599216
ACH-000426,-0.05649347022369761
